LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01012007,Middlesbrough 012A,E06000002,Middlesbrough,-0.55,17.22,-16.13,-1.47,-0.35,-1.66,-0.58,9.38,-22.89,0.95,7.20,-2.86,-0.52,26.19,-8.33,-4.06,-6.13,-0.81
E01012008,Middlesbrough 012B,E06000002,Middlesbrough,2.82,-1.12,-3.72,1.73,11.19,6.12,0.87,-15,-2.68,3.54,14.50,3.66,4.67,13.95,-4.85,0,8.22,7.89
E01012009,Middlesbrough 012C,E06000002,Middlesbrough,1.68,-3.54,-8.09,0.32,18.21,2.19,2.2,-4.4,-6.3,-2.54,21.28,9.84,1.16,-2.63,-10.19,3.21,15.11,-3.95
E01012010,Middlesbrough 012D,E06000002,Middlesbrough,6.86,13.84,5.81,9.35,2.33,3.16,5.56,15.83,-1.14,5.61,4.73,1.53,8.17,11.54,13.1,13.3,0,4.55
E01012011,Middlesbrough 008A,E06000002,Middlesbrough,8.58,15.73,3.34,9.87,4.08,4.78,6.48,12.44,-4.52,7.09,15.94,-3.88,10.42,19.14,11.81,12.08,-4.97,11.81
E01012012,Middlesbrough 008B,E06000002,Middlesbrough,2.48,0.83,6.23,-4.95,17.16,2.19,4.99,8.94,4.26,-0.94,10.97,8.41,0,-7.1,8.33,-8.9,23.65,-3.31
E01012013,Middlesbrough 008C,E06000002,Middlesbrough,4.37,5.23,12.85,0.41,3.6,6.83,5.82,17.24,12.5,-5.28,-3.73,31.82,2.97,-7.04,13.25,6.15,10.42,-10.53
E01012014,Middlesbrough 008D,E06000002,Middlesbrough,5.94,24.78,-18.1,2.05,17.33,-1.32,10.33,26.38,-5.5,7.45,6.09,15.38,2.18,23.3,-29.27,-2.12,29.09,-13.79
E01012015,Middlesbrough 007A,E06000002,Middlesbrough,0.06,1.2,-5.88,-10.84,34.56,-8.05,2.68,7.5,1.85,-11.51,34.72,-6.02,-2.5,-4.62,-14.58,-10.12,34.38,-9.47
E01012016,Middlesbrough 007B,E06000002,Middlesbrough,1.77,13.29,-7.42,-0.17,4.95,-4.40,2.16,6.12,0.93,0.99,1.83,0.00,1.37,22.67,-14.75,-1.32,8.63,-7.45
E01012017,Middlesbrough 007C,E06000002,Middlesbrough,-1.92,-9.9,-4.55,-9.55,15.08,-3.09,-1.22,0,-10.48,-7.41,11.17,-0.50,-2.64,-19.59,4.23,-11.84,18.99,-5.43
E01012018,Middlesbrough 011A,E06000002,Middlesbrough,-4.09,-7.46,-7.94,-9.47,9.13,2.40,-0.13,-6.78,14.74,-3.85,5.76,-2.17,-8.32,-8.18,-26.05,-16.67,12.9,6.03
E01012019,Middlesbrough 011B,E06000002,Middlesbrough,3.24,11.22,-11.86,16.53,-16.74,7.14,4.63,21.21,-19.01,16.95,-18.58,18.07,1.99,3.09,-4.35,16.16,-14.91,-0.88
E01012020,Middlesbrough 011C,E06000002,Middlesbrough,-1.12,3.86,-13.23,1.44,5.93,-9.39,-1.58,1.56,-13.67,-1.85,7.75,-2.22,-0.69,6.43,-12.71,4.56,4.26,-13.55
E01012021,Middlesbrough 011D,E06000002,Middlesbrough,1.79,0.3,-8.62,-3.57,20,13.92,5.53,3.05,2.78,1.89,25.00,1.33,-1.48,-2.34,-18.55,-7.95,15.53,25.30
E01012022,Middlesbrough 015A,E06000002,Middlesbrough,-3.01,1.65,-17.26,-7.92,-9.87,38.82,-3.5,4.84,-18.95,-10.25,-12.04,46.84,-2.53,-1.69,-15.69,-5.61,-7.73,31.87
E01012023,Middlesbrough 015B,E06000002,Middlesbrough,-1.39,-16.35,8.51,-11.31,-6.37,7.01,-2.19,-11.63,-17.02,-5,-3.57,4.10,-0.68,-19.67,34.04,-17.91,-8.62,9.46
E01012024,Middlesbrough 015C,E06000002,Middlesbrough,-2.78,0,-16.77,-15.15,4.91,11.61,-3.84,-1.68,-7.69,-16.05,7.89,3.68,-1.77,1.9,-25.3,-14.23,2.3,18.42
E01012025,Middlesbrough 015D,E06000002,Middlesbrough,1.32,10.22,-7.33,-7.33,-9.91,28.16,3.17,14.77,2.6,-3.74,-14.47,29.41,-0.46,6.12,-17.81,-10.77,-5.49,26.98
E01012026,Middlesbrough 006A,E06000002,Middlesbrough,-1.69,-4.19,-20.44,-6.1,17.68,2.93,-0.84,-1.23,-21.85,-6.83,16.17,14.74,-2.55,-7.43,-18.87,-5.3,19.25,-4.86
E01012027,Middlesbrough 006B,E06000002,Middlesbrough,10.87,12.17,10.62,7.37,21.74,4.35,10.42,10.12,12.39,12.11,8.62,6.60,11.31,14.2,8.85,2.53,37.16,2.72
E01012030,Middlesbrough 019A,E06000002,Middlesbrough,-0.88,-12.07,-7.34,-9.79,7.16,18.59,-1.02,-13.04,-12.79,-14.29,11.88,34.74,-0.75,-11.11,-2.2,-5.44,2.86,9.77
E01012031,Middlesbrough 019B,E06000002,Middlesbrough,0.81,15.15,-9.6,-6.83,-6.22,21.84,1.14,17.24,-19.19,-3.51,-5.33,22.50,0.49,13.04,2.56,-10.14,-6.97,21.28
E01012032,Middlesbrough 019C,E06000002,Middlesbrough,-1.13,-3.12,-19.43,-9.75,17.05,48.96,-1.12,-6.09,-22.9,-6.33,13.19,61.70,-1.14,0,-15.52,-12.96,21.18,36.73
E01012033,Middlesbrough 019D,E06000002,Middlesbrough,-3.66,-2.6,-14.69,-12.92,15.66,-3.32,-1.73,-4,-5.71,-13.84,15.22,6.73,-5.34,-1.09,-23.29,-12,16.08,-8.63
E01012034,Middlesbrough 019E,E06000002,Middlesbrough,-0.33,3.41,-14.34,-10.61,13.89,36.44,-0.66,7.64,-15.91,-10.94,8.97,37.04,0,-1.47,-12.7,-10.32,18.88,35.94
E01012035,Middlesbrough 019F,E06000002,Middlesbrough,-2.45,-5.77,-11.84,-10.04,6.79,8.95,-2.44,-8.57,-15.38,-11.3,13.18,14.42,-2.46,-2.91,-8.11,-8.61,1.32,5.23
E01012036,Middlesbrough 003A,E06000002,Middlesbrough,5.47,25.19,-13.63,7.46,27.59,-11.21,6.32,23.26,-8.07,8.38,25.93,-18.18,4.42,26.95,-20.21,6.05,29.69,-4.92
E01012037,Middlesbrough 003B,E06000002,Middlesbrough,-0.59,2.38,-16.51,6.46,5.66,-14.49,-2.21,4.06,-17.79,4.99,-2.63,-19.72,1.26,0.55,-15.19,8.3,15.31,-8.96
E01012038,Middlesbrough 003C,E06000002,Middlesbrough,4.2,10.89,-7.95,3.12,10.85,8.94,4.85,9.09,-3.09,2.36,15.53,9.09,3.47,12.96,-13.57,4.07,6.42,8.82
E01012039,Middlesbrough 003D,E06000002,Middlesbrough,12.88,27.53,17.01,8.11,9.93,-7.27,8.49,8.4,11.33,4.45,33.80,-7.55,19.41,49.14,25,15.67,-14.29,-7.02
E01012040,Middlesbrough 003E,E06000002,Middlesbrough,2.47,-3.23,6.84,1.32,8.77,7.22,8.49,0,26.83,2.55,24.72,-2.38,-4.02,-6.28,-10.7,-0.35,-8.54,14.55
E01012041,Middlesbrough 003F,E06000002,Middlesbrough,-2.74,-9.38,-21.99,-1.72,11.07,-3.32,1.53,-6.67,-10.81,-0.46,14.17,3.67,-7.34,-11.76,-34.33,-3.82,7.69,-8.02
E01012042,Middlesbrough 018A,E06000002,Middlesbrough,-2.3,-13.66,-20.54,2.29,-8.36,25.46,0,-4.27,-23.15,4.03,-7.95,40.00,-4.56,-23.64,-16.88,0.43,-8.72,16.03
E01012043,Middlesbrough 018B,E06000002,Middlesbrough,1.51,5.91,-10.49,1.78,-11.9,17.87,2.08,4.63,-10.84,6.06,-13.71,19.87,0.95,7.37,-10.13,-2.55,-10.11,16.23
E01012044,Middlesbrough 018C,E06000002,Middlesbrough,4.72,7.13,-10.44,5.93,-0.38,31.97,4.2,9.58,-5.04,-1.09,-2.33,48.94,5.21,4.31,-15.38,12.37,1.53,21.33
E01012045,Middlesbrough 018D,E06000002,Middlesbrough,9,23.59,-13.66,11.02,-6.93,30.30,10.93,21.96,-17.31,18.38,-6.15,26.47,7.12,25.57,-10.57,4.53,-7.64,34.38
