LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01027555,Craven 008A,E07000163,Craven,-4.57,-8.13,-5.62,-4.49,-7.45,0.85,-4.48,-12.33,-4.35,-7.64,-4.76,5.12,-4.65,-3.65,-6.98,-1.16,-9.92,-2.75
E01027556,Craven 007A,E07000163,Craven,3.59,3.38,4,-1.91,3.1,14.24,3.02,2.78,1.23,-1.96,3.77,12.50,4.12,3.95,6.38,-1.87,2.42,15.79
E01027557,Craven 004A,E07000163,Craven,0.37,-24.14,16.25,-8.01,8.85,12.34,3.11,-17.83,30.77,-6.14,8.56,12.15,-2.28,-30.3,2.44,-9.83,9.14,12.50
E01027558,Craven 001A,E07000163,Craven,2.17,-9.58,8,-4.89,-0.96,18.41,4.98,7.41,16.22,-5.04,-3.40,21.23,-0.52,-27.78,1.98,-4.74,1.55,15.79
E01027559,Craven 001B,E07000163,Craven,-0.82,0,-10.58,-2.49,-3.72,8.85,0.35,2.22,-15.46,1.51,0.54,5.46,-2.02,-2.73,-5.43,-6.59,-7.89,12.11
E01027560,Craven 007B,E07000163,Craven,1.94,-6.33,1.2,-3.54,6.32,23.67,0.33,-10.16,-2.34,-5.25,5.45,28.87,3.57,-1.83,4.92,-1.87,7.23,18.99
E01027561,Craven 004B,E07000163,Craven,4.96,9.38,9.8,1.18,-4.74,15.37,6.75,14.18,10,2.71,-5.78,20.54,3.27,4.76,9.59,-0.4,-3.77,11.34
E01027562,Craven 002A,E07000163,Craven,2.13,-13.57,-12.7,-7.32,11.54,19.39,3.63,-9.17,-14.42,-5.26,14.22,20.81,0.63,-17.86,-10.59,-9.45,8.96,18.09
E01027563,Craven 007C,E07000163,Craven,2.15,7.69,-11.67,-3.88,1.45,9.98,0.62,-2.2,1.64,-6.29,0.62,9.32,3.49,19.23,-25.42,-1.61,2.2,10.42
E01027564,Craven 008B,E07000163,Craven,6.23,10.12,10,10.34,-8.52,8.70,10.82,20.45,25.49,11.48,-4.72,10.19,2.36,-1.25,-3.39,9.09,-11.97,7.94
E01027565,Craven 008C,E07000163,Craven,-2.52,-11.9,8.61,-16.83,7.69,13.89,-6.66,-10.16,-4.55,-24.51,14.39,7.19,1.23,-13.48,18.82,-9.23,1.95,19.88
E01027566,Craven 008D,E07000163,Craven,-0.08,18.39,-21.79,-5.38,-3.32,12.81,0.33,10.99,-6.25,-10.47,-2.24,18.69,-0.48,26.51,-38.16,-0.5,-4.38,8.15
E01027567,Craven 002B,E07000163,Craven,-5.84,-22.07,1.52,-23.57,2.72,6.85,-3.65,-18.64,8.22,-26.67,3.41,16.59,-7.79,-26.32,-6.78,-20.67,2.08,0.33
E01027568,Craven 003A,E07000163,Craven,-0.45,-13.66,4.35,-2.89,-6.2,17.29,-0.27,-9.95,6.86,-7.62,-6.18,22.32,-0.63,-17.71,1.9,1.95,-6.23,12.89
E01027569,Craven 001C,E07000163,Craven,2.19,-2.62,11.21,-14.04,-3.37,25.62,0.76,0,17.86,-14.71,-7.14,22.15,3.6,-5.75,3.92,-13.41,0.57,28.57
E01027570,Craven 001D,E07000163,Craven,-1.81,-17.8,8.56,-9.4,-7.79,18.34,-3.7,-23.17,1.75,-8.43,-5.98,14.72,0,-12.72,15.74,-10.39,-9.6,21.30
E01027571,Craven 003B,E07000163,Craven,-1.4,-13.78,13.45,-9.28,-10.82,18.22,-2.13,-19.72,5.21,-12.17,-9.09,25.37,-0.67,-6.25,24,-6.56,-12.45,11.97
E01027572,Craven 003C,E07000163,Craven,-1.95,-7.66,-15.49,-10.12,4.25,13.04,-4.29,-11.18,-10.85,-8.97,-3.35,11.40,0.4,-2.75,-21.65,-11.18,12.07,14.34
E01027573,Craven 003D,E07000163,Craven,6.54,-19.25,5.34,-5.01,16.94,18.16,7.4,-15.74,-2.82,-4.82,25.75,17.43,5.77,-22.86,15,-5.2,9.33,18.73
E01027574,Craven 005A,E07000163,Craven,1.01,8.76,-10.87,-3.24,-3.81,10.50,-1.78,11.34,-25.3,-4.64,-9.84,13.87,3.73,6.19,10.91,-1.93,2.17,7.69
E01027575,Craven 005B,E07000163,Craven,-0.63,-1.2,-23.83,-1.35,4.56,5.73,0.89,4.72,-26.88,-5.3,3.94,17.99,-1.98,-7.32,-21,2.26,5.14,-3.02
E01027576,Craven 004C,E07000163,Craven,-0.95,-7.01,-14.01,-5.68,-10.74,21.69,-0.53,-6.48,-8,-9.83,-11.71,28.73,-1.33,-7.55,-19.51,-1.68,-9.78,16.24
E01027577,Craven 005C,E07000163,Craven,3.75,1.98,-4.76,-7.79,21.37,11.52,4.46,1.43,-5.56,-11.14,22.96,27.21,3.03,2.65,-3.92,-3.77,19.67,1.70
E01027578,Craven 006A,E07000163,Craven,6.09,8.82,0,11.82,-8.08,9.72,9.12,3.03,-8.43,22.46,-6.19,12.64,3.31,16.04,8.54,1.72,-9.52,7.75
E01027579,Craven 005D,E07000163,Craven,1.95,5.02,-4.26,6.95,0.47,-5.47,3.82,7.14,-8.22,8.5,-2.86,6.98,0.17,2.8,0,5.42,3.64,-14.78
E01027580,Craven 006B,E07000163,Craven,-3.17,-8.19,-13.1,-6.37,6.67,7.78,-5.07,-8.77,-10.87,-13.99,5.05,17.57,-1.34,-7.63,-15.79,1.63,8.11,0.94
E01027581,Craven 006C,E07000163,Craven,2.07,-1.93,-8.11,-1.41,2.94,22.42,2.14,5.41,-5.88,-1.22,-2.52,22.36,2,-8.61,-10,-1.62,9.31,22.46
E01027582,Craven 006D,E07000163,Craven,10.21,18.32,-11.4,11.26,-2.03,28.27,7.87,15.94,-9.26,9.78,-10.22,31.03,12.5,20.97,-14.12,12.84,5.03,26.35
E01027583,Craven 008E,E07000163,Craven,0.86,1.1,-3.81,-4.15,2.15,9.71,1.11,0.53,-13.6,-2.75,3.45,16.85,0.64,1.71,7.21,-5.46,1.01,4.91
E01027584,Craven 008F,E07000163,Craven,8.87,6.02,0.52,7.11,9.56,18.33,6.95,9.63,-17.59,8.06,6.42,23.44,10.77,1.75,24.1,6.2,12.85,14.75
E01027585,Craven 002C,E07000163,Craven,-1.96,-14.95,-4.64,-8.81,-0.94,7.01,-2.04,-29.09,5.71,-5.39,-1.86,8.87,-1.88,0,-13.58,-12.04,0,5.49
E01027586,Craven 007D,E07000163,Craven,1.55,2.28,-14.07,-6.62,6.36,14.25,0.1,1.3,-13.13,-11.26,7.96,14.29,2.9,3.27,-15,-2.03,4.88,14.23
