LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01024633,Thanet 006A,E07000114,Thanet,3.44,8.21,6.73,-3.91,15.77,-2.25,3.21,10.76,6.19,-5.58,13.95,-1.82,3.65,5.85,7.37,-2.24,17.56,-2.55
E01024634,Thanet 006B,E07000114,Thanet,0.5,-2.14,-1.79,-3.32,2.93,13.41,-0.14,-5.52,14.17,-5.16,-6.57,12.82,1.12,1.47,-20.19,-1.67,12.5,13.86
E01024635,Thanet 009A,E07000114,Thanet,1.51,-1.67,16.98,-9.4,-3.33,14.46,-1.09,-11.52,26.19,-16.02,3.16,10.53,4.1,10.45,6.67,-2.95,-9.3,18.01
E01024636,Thanet 008A,E07000114,Thanet,1.68,2.25,-2.11,-5.35,-4.95,9.72,1.72,9.52,-13.58,-1.02,-11.30,13.99,1.63,-4.26,13.11,-9.35,0.78,6.71
E01024637,Thanet 008B,E07000114,Thanet,0.64,-2.45,8,-3.14,-7.52,7.61,-2.05,-11.3,4.29,-8.62,-5.67,6.83,3.14,8.99,12.73,2.27,-9.17,8.22
E01024638,Thanet 008C,E07000114,Thanet,-0.06,-1.61,-15.5,-4.61,2.19,5.06,0.79,5.81,-9.52,-3.43,0.68,4.20,-0.8,-8,-21.21,-5.67,3.51,5.76
E01024639,Thanet 008D,E07000114,Thanet,2.17,-4.19,3.4,-0.25,-2.14,9.42,3.35,4,6.41,-2,-4.89,14.08,1.13,-11.3,0,1.48,0.53,6.19
E01024640,Thanet 008E,E07000114,Thanet,4.44,19,-3.2,3.53,-4.11,6.21,5.67,23,1.47,-0.54,-2.74,8.99,3.31,15,-8.77,7.61,-5.29,3.89
E01024641,Thanet 007A,E07000114,Thanet,-1.55,2.36,-1.5,-6.17,-4.72,2.68,-2.43,0,2.99,-13.29,-7.28,7.81,-0.77,5.26,-6.06,0,-2.4,-1.17
E01024642,Thanet 009B,E07000114,Thanet,-0.35,3.14,12.75,-18.47,-0.59,7.09,-0.6,4.94,5.45,-22.15,5.10,6.11,-0.13,1.28,21.28,-15.15,-5.49,7.85
E01024643,Thanet 010A,E07000114,Thanet,-0.85,-2.22,-21.43,-10.91,-1.52,34.80,-0.86,3.19,-9.52,-12.38,-10.00,44.05,-0.83,-8.14,-31.17,-9.24,6.72,28.33
