LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01013986,Herefordshire 012A,E06000019,"Herefordshire, County of",1.58,-9.49,-0.48,2.4,7.89,6.77,-0.12,-20.93,3.64,6.93,-2.10,12.15,3.35,6.5,-5.1,-2.49,16.77,2.78
E01013987,Herefordshire 011A,E06000019,"Herefordshire, County of",1.62,-1.91,-6.47,-1.6,5.12,7.63,3.34,9.57,-4.3,-2.13,10.74,5.08,0,-11.3,-9.09,-0.99,0.55,9.72
E01013988,Herefordshire 011B,E06000019,"Herefordshire, County of",1.61,-1.81,-10.37,1.35,6.13,3.29,2.64,-5,-9.09,1.69,3.30,10.08,0.66,3.03,-11.49,0.96,9.04,-1.08
E01013989,Herefordshire 012B,E06000019,"Herefordshire, County of",-0.6,2.94,-23.98,1.3,7.23,5.18,-2.75,-0.63,-26.36,2.12,2.40,0.00,1.62,6.76,-21.62,0.39,12.1,9.52
E01013990,Herefordshire 018A,E06000019,"Herefordshire, County of",1.14,-3.02,-2.53,0,-13.49,17.21,-0.12,-9.17,-5.68,0.48,-11.06,16.37,2.32,3.57,1.43,-0.48,-15.77,17.87
E01013991,Herefordshire 018B,E06000019,"Herefordshire, County of",-0.23,-17.54,4,-12.79,13.24,17.28,0.48,-16.52,17.74,-10.17,-0.63,27.03,-0.9,-18.58,-5.68,-15.05,30.23,9.09
E01013992,Herefordshire 017A,E06000019,"Herefordshire, County of",13.19,33.22,-10.63,10.94,6.82,30.63,12.18,28.4,-6.12,4.45,14.17,32.69,14.21,39.53,-14.68,17.61,0.69,28.81
E01013993,Herefordshire 017B,E06000019,"Herefordshire, County of",-0.66,6.98,-15.38,-1.49,-4.61,12.50,-0.24,4.26,-2.29,-6.79,-8.57,24.21,-1.07,10.26,-27.46,3.69,-0.7,3.88
E01013994,Herefordshire 017C,E06000019,"Herefordshire, County of",-2.58,3.32,-17.43,0.4,-11.48,10.89,0.71,20.29,-15.18,-3.63,-12.50,24.36,-5.43,-11.04,-19.38,4.37,-10.56,2.42
E01013995,Herefordshire 017D,E06000019,"Herefordshire, County of",-6.48,-5.92,-28.92,-4.7,-1.96,11.56,-8.81,-13.33,-24.24,-8.59,-7.25,21.05,-4.3,1.87,-32,-0.98,4.27,4.12
