LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01026239,South Holland 011A,E07000140,South Holland,4.63,-5.43,15.98,-1.8,16.26,9.79,4.94,-10.53,26.25,-4.79,23.53,12.34,4.33,-0.56,6.74,1.34,9.83,7.65
E01026240,South Holland 011B,E07000140,South Holland,3.4,9.47,-10.19,-4.66,1.34,22.35,0.92,2.65,-10.53,-3.89,-4.15,21.36,5.94,17.74,-9.85,-5.42,7.03,23.29
E01026241,South Holland 005A,E07000140,South Holland,1.31,-7.94,16.11,-4.98,8.05,14.61,1.34,-10.88,37.84,-7.46,10.10,13.16,1.28,-4.86,0.94,-2.26,5.88,16.19
E01026242,South Holland 001A,E07000140,South Holland,1.73,-1.55,-12.22,-0.93,1.11,14.96,-0.13,-10.81,-12.64,-4.95,8.82,10.98,3.6,10.98,-11.83,3.38,-5.79,18.64
E01026243,South Holland 001B,E07000140,South Holland,4.78,4.62,9.09,-2.03,1.53,15.77,6.63,0.85,26.67,2.81,-4.51,18.42,3.14,8.33,-5.56,-6.02,7.81,13.70
E01026244,South Holland 001C,E07000140,South Holland,-3.7,-4.95,1.52,-14.03,-2.74,6.17,-4.97,-12.62,-5.56,-15.38,3.68,4.64,-2.4,5.06,10,-12.63,-9.04,7.51
E01026245,South Holland 010A,E07000140,South Holland,3.87,2.69,2.42,-3.62,-2.67,18.32,4.98,2.99,1.74,1.37,-9.27,25.19,2.83,2.38,3.26,-8.23,3.76,12.77
E01026246,South Holland 002A,E07000140,South Holland,-1.04,3.95,-12.59,-5.13,-7.53,15.38,0.57,5.38,-5.44,-8.04,-3.34,16.09,-2.74,2.1,-20.14,-2.14,-11.54,14.63
E01026247,South Holland 001D,E07000140,South Holland,0.1,3.45,0.52,2.39,-8.22,3.18,0.21,13.28,4.17,0.4,-9.17,0.00,0,-6.02,-3.16,4.4,-7.33,5.88
E01026248,South Holland 002B,E07000140,South Holland,-0.4,-7.41,-6.69,-12.21,4.55,27.13,0.18,-0.58,-8.18,-17.88,6.97,34.24,-0.97,-14.04,-5,-6.61,2.29,20.31
E01026249,South Holland 010B,E07000140,South Holland,0.61,-4.41,-2.3,-10.87,3.34,14.80,2.08,-4.42,3.13,-14.61,12.21,15.25,-0.89,-4.39,-8.97,-6.85,-4.66,14.35
E01026250,South Holland 003A,E07000140,South Holland,9.17,19.72,-0.88,7.48,12.95,7.18,7.42,12.67,-18.97,7.19,10.37,21.28,10.84,27.61,18.18,7.8,15.38,-1.28
E01026251,South Holland 003B,E07000140,South Holland,0.73,4.45,4.19,-5.4,-1.08,4.48,0.68,11.63,-1.01,-5.43,-7.53,7.44,0.77,-3.39,11.76,-5.37,5.38,2.04
E01026252,South Holland 003C,E07000140,South Holland,-1.14,-11.43,-0.61,-8.2,4.33,6.63,-2.38,-12.12,-2.35,-9.21,4.91,5.41,0,-10.62,1.27,-7.23,3.75,7.52
E01026253,South Holland 003D,E07000140,South Holland,2.2,-10.16,8.33,-1.99,19.42,2.91,1.82,-19.21,13.54,-4,36.80,0.98,2.57,1.45,2.38,0,5.23,4.53
E01026254,South Holland 008A,E07000140,South Holland,-3.62,-3.13,-24.69,-9.66,-6.12,8.67,-3.37,-0.95,-20.48,-11.62,-6.09,10.57,-3.87,-5.04,-29.11,-7.56,-6.15,7.05
E01026255,South Holland 008B,E07000140,South Holland,-0.1,10.39,-16.9,-5.9,2.12,6.34,0,4.96,-16.22,-3.74,11.17,0.78,-0.2,16.36,-17.65,-8.16,-6.84,10.93
E01026256,South Holland 008C,E07000140,South Holland,-3.41,-11.74,-15.96,-11.46,0.27,15.14,-4.81,-22.13,-10.53,-13.69,-2.20,20.93,-2.02,0,-22.22,-9.21,2.72,10.43
E01026257,South Holland 002C,E07000140,South Holland,11.44,20.24,38.56,12.25,-3.25,10.11,10.34,14.81,38.96,5.8,3.65,8.59,12.47,26.5,38.16,18.67,-9.62,11.36
E01026258,South Holland 005B,E07000140,South Holland,11.22,33.97,-2.06,21.79,-7.32,15.07,12.31,28.45,-1.04,24.38,-3.67,14.41,10.17,40.86,-3.06,19.34,-10.73,15.66
E01026259,South Holland 005C,E07000140,South Holland,1.45,12.12,-3.26,-6.34,-4.4,16.88,2.34,15.2,-6.32,-8.21,0.48,17.83,0.57,9.35,0,-4.48,-8.93,15.89
E01026260,South Holland 005D,E07000140,South Holland,5.15,9.69,5.66,0.49,5.49,7.51,6.42,14.12,7.77,-1.66,3.91,13.11,3.94,4.2,3.67,2.58,7.19,3.48
E01026262,South Holland 009A,E07000140,South Holland,-2.01,-6.28,-15.34,-6.69,0.83,11.44,-2.79,-7.41,-18.82,-10.24,1.69,15.24,-1.24,-5.22,-12.09,-2.93,0,7.91
E01026263,South Holland 009B,E07000140,South Holland,8.98,4.62,7.5,6.11,20.66,13.14,6.78,0.95,17.89,3.87,12.10,10.95,11.13,8.94,-1.9,8.27,29.66,14.86
E01026264,South Holland 009C,E07000140,South Holland,9.94,16.73,13.19,10.83,4.38,4.37,9.38,12.32,16.28,9.57,1.50,9.26,10.49,21.37,10.42,12.31,7.09,0.69
E01026265,South Holland 009D,E07000140,South Holland,5.87,-4.17,2.05,0,8.33,19.02,8.05,-9.9,5.13,6.76,6.25,27.27,3.81,2.2,-1.47,-6.83,10.48,13.40
E01026266,South Holland 006B,E07000140,South Holland,6.54,2.69,-3.9,8.5,16.08,6.16,7.44,0.61,5.34,8.67,6.67,17.35,5.68,4.71,-10.73,8.31,26.71,0.00
E01026267,South Holland 009E,E07000140,South Holland,6.36,6.32,-4.79,9.83,0.43,11.75,7.6,5.18,-4.03,11.03,10.19,7.62,5.14,7.45,-5.59,8.63,-8.13,15.79
E01026268,South Holland 007A,E07000140,South Holland,5.31,17.39,0.97,4.39,-1.23,4.08,8.42,25.3,2.08,7.78,-4.22,9.04,2.43,10.06,0,0.92,1.89,0.40
E01026269,South Holland 007B,E07000140,South Holland,1.36,8.72,-4.57,2.78,-8.25,6.23,2.89,14.69,-11.5,7.84,-12.30,11.67,-0.09,3.23,2.83,-2.29,-3.86,2.08
E01026270,South Holland 007C,E07000140,South Holland,6.08,7.07,-2.02,8.2,9.63,2.81,6.78,6.77,-10.66,17.18,0.62,4.42,5.37,7.37,6.35,-0.94,20,1.47
E01026271,South Holland 007D,E07000140,South Holland,4.26,0.63,-14.45,13.09,10.53,0.32,7.81,-6.1,-8.55,17.65,8.15,17.07,1.06,7.79,-19.42,8.52,12.67,-10.36
E01026272,South Holland 007E,E07000140,South Holland,12.91,18.99,26.19,16.83,1.35,6.23,15.91,24.14,23.44,21.76,9.17,1.65,10.02,14.13,29.03,11.5,-6.19,9.87
E01026273,South Holland 006C,E07000140,South Holland,2.51,4.15,-4.55,-1.02,-5.92,14.13,0.85,3.2,-17.78,3.69,-7.74,11.68,4.11,5.17,14.06,-5.71,-4.12,16.02
E01026274,South Holland 006D,E07000140,South Holland,50.66,46.85,89.58,55.63,40.38,23.44,51.65,52.71,83.7,57.41,35.43,23.48,49.75,41.59,95,53.94,45.11,23.40
E01026275,South Holland 006E,E07000140,South Holland,9.61,15.36,-3.38,13.77,15.93,1.54,9.34,16.88,2,8.91,24.81,-2.58,9.87,13.7,-8.41,18.93,7.8,4.60
E01026276,South Holland 001E,E07000140,South Holland,0.21,-13.07,4.67,-4.53,-3.28,17.57,-1.76,-18.38,-0.91,-7.14,0.33,14.07,2.24,-7.19,10.58,-1.84,-6.75,21.18
E01026277,South Holland 008D,E07000140,South Holland,3.27,4.91,-1.9,2.39,1.19,8.42,3.79,-2.12,-3.06,5.88,-2.26,19.84,2.77,13.38,-0.89,-1.11,5,0.00
E01026278,South Holland 008E,E07000140,South Holland,1.64,8.37,-1.54,-4.49,-2.19,10.49,4.26,26.04,-7.35,-1.79,0.00,8.92,-1.01,-7.48,4.84,-7.54,-4.35,11.98
E01026279,South Holland 008F,E07000140,South Holland,1.82,10.43,7.75,-4.27,2.73,0.96,0.29,6.9,9.09,-5.58,4.46,-3.13,3.33,14.74,6.35,-2.99,0.93,4.46
E01026280,South Holland 010C,E07000140,South Holland,-0.2,-16.74,11.37,-7.97,6.23,13.37,0.46,-20.26,12.31,-3.32,8.53,9.34,-0.87,-12.92,10.4,-12.53,3.99,17.90
E01026281,South Holland 004A,E07000140,South Holland,2.63,-1.46,4.07,-2.49,2.11,12.90,1.39,-9.09,4.84,-5.39,4.35,15.67,3.88,7.37,3.28,0.51,0,10.34
E01026282,South Holland 004B,E07000140,South Holland,-0.45,-6.76,-6.7,-6.19,0.29,11.73,-0.35,-5.92,7.61,-9.83,-5.08,14.83,-0.56,-7.64,-21.84,-2.79,5.81,9.05
E01026283,South Holland 004C,E07000140,South Holland,3.06,6.04,10,-5.06,-5.03,15.64,1.16,3.79,5.19,-10.33,-7.00,19.05,5.01,8.27,15.87,0.43,-3.03,12.26
E01026284,South Holland 011C,E07000140,South Holland,-1.28,-10.91,4.44,-6.57,-2.84,16.62,-3.07,-13.02,4.35,-13.56,-0.97,18.78,0.49,-8.81,4.55,0.31,-4.61,14.44
E01026285,South Holland 004D,E07000140,South Holland,-0.98,-6.99,-10.26,-13.2,0.28,19.41,-1.84,-4.26,-9.46,-13.13,-3.95,18.79,-0.14,-9.78,-10.98,-13.27,4.52,20.00
E01026286,South Holland 004E,E07000140,South Holland,-2.78,-17.72,-13.29,3.09,-3.47,10.36,-3.73,-14.06,-14.63,2.23,-14.18,17.36,-1.78,-22.02,-11.84,3.95,8,3.85
E01032995,South Holland 006F,E07000140,South Holland,11.43,7.78,16.13,13.24,21.59,1.69,10.53,8.7,10.67,10.44,18.09,5.61,12.33,6.82,21.25,16.87,25.61,-0.53
