LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01025817,Hinckley and Bosworth 008A,E07000132,Hinckley and Bosworth,3.71,-7.41,2.12,-5.74,6.33,22.20,4.14,-7.28,1.9,-2.16,6.05,19.71,3.27,-7.53,2.38,-9.09,6.61,24.64
E01025818,Hinckley and Bosworth 008B,E07000132,Hinckley and Bosworth,0.36,8.9,-8.53,0.7,1.72,-3.50,1.15,7.61,-1.49,1.37,-0.58,0.00,-0.43,10.1,-16.13,0,3.98,-6.99
E01025819,Hinckley and Bosworth 004A,E07000132,Hinckley and Bosworth,2.46,-6.37,9.34,-2.04,4.16,9.91,2.38,-11.54,22.22,-4.37,3.72,10.56,2.53,-0.83,-3.26,0,4.62,9.34
E01025820,Hinckley and Bosworth 004B,E07000132,Hinckley and Bosworth,-0.12,1.04,-15.05,-5.98,-0.78,28.77,-2.73,0,-19.79,-7.27,-4.00,27.17,2.59,2.46,-10,-4.73,2.73,30.00
E01025821,Hinckley and Bosworth 007A,E07000132,Hinckley and Bosworth,1.87,3.14,2.92,-10.03,8.74,28.31,1.79,6.25,4.82,-10.25,7.43,27.18,1.95,0,1.14,-9.79,10.14,29.31
E01025822,Hinckley and Bosworth 007B,E07000132,Hinckley and Bosworth,3.02,3.81,-6.55,1.49,-10.78,25.90,5.03,11.2,-9.88,-0.78,-7.38,35.48,0.97,-4.5,-3.45,4.21,-14.01,18.18
E01025823,Hinckley and Bosworth 007C,E07000132,Hinckley and Bosworth,3.79,3.47,-3.69,-0.69,10.19,16.50,0.25,-1.82,-14.96,2.84,1.44,14.14,7.52,9.21,12.22,-4.05,19.84,18.69
E01025824,Hinckley and Bosworth 007D,E07000132,Hinckley and Bosworth,-1.77,0.4,-20.32,-5.42,-2.58,15.96,0.4,-3.01,-14.44,-1.65,-3.57,25.64,-3.85,4.2,-25.77,-8.98,-1.41,9.09
E01025825,Hinckley and Bosworth 007E,E07000132,Hinckley and Bosworth,-4.38,-4.02,-10.38,-7.87,-16.49,24.70,-5.01,-4.03,-5.43,-8.37,-21.93,28.21,-3.74,-4,-15.38,-7.38,-10.93,21.54
E01025826,Hinckley and Bosworth 007F,E07000132,Hinckley and Bosworth,-1.81,-6.94,-13.11,-7.87,14.39,11.60,1.4,-2.42,3.41,-9.51,14.71,20.24,-4.99,-11.57,-25.42,-6,14.07,4.12
