LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01002555,Hounslow 022A,E09000018,Hounslow,6.96,7.82,-15.53,11.52,9.83,10.58,8.03,2.88,-15.67,17.31,6.08,13.40,5.84,12.94,-15.38,5.21,13.94,8.11
E01002556,Hounslow 022B,E09000018,Hounslow,9.32,7.53,6.63,14.93,13.99,-6.99,10.9,9.6,22.22,12,11.54,-2.27,7.83,5.64,-6,18.13,16.81,-9.93
E01002557,Hounslow 023A,E09000018,Hounslow,7.23,17.19,-21.46,14.66,10.45,2.17,7.75,18.24,-30.94,18.63,12.33,3.17,6.69,16,-10.66,10.66,8.51,1.33
E01002558,Hounslow 023B,E09000018,Hounslow,21.29,23.75,-9.02,27.06,28.52,24.34,20.11,16.67,-19.05,26.78,33.93,43.42,22.43,31.58,1.69,27.35,24.31,11.50
E01002559,Hounslow 023C,E09000018,Hounslow,12,11.59,5.88,12.38,15.28,16.04,11.9,12.5,2.61,13.38,12.50,17.65,12.1,10.65,9.15,11.4,18.44,14.71
E01002560,Hounslow 023D,E09000018,Hounslow,6.08,12.38,-3.44,10.13,0.98,4.88,9.08,6.71,0,20.54,3.33,1.64,3.2,18.88,-7.2,0.32,-1.27,7.27
E01002561,Hounslow 023E,E09000018,Hounslow,7.89,-3.75,11.49,5.49,23.74,66.67,11.45,-4.23,28.38,11.76,26.32,33.33,4.49,-3.21,-1,0,21.36,141.67
E01002562,Hounslow 003A,E09000018,Hounslow,8.87,18.1,-3.47,9.94,20.61,-7.49,10.54,24.04,-9.18,14.39,24.11,-12.79,7.2,12.26,4,5.58,17.24,-2.97
E01002563,Hounslow 006A,E09000018,Hounslow,1.36,-2.2,19.78,-6.09,2.13,10.40,0.74,-4.76,-3.92,1.17,2.88,5.88,1.99,0,50,-13.64,1.4,14.50
E01002564,Hounslow 003B,E09000018,Hounslow,6.37,4.87,20,2.21,6.51,13.61,5.01,6.76,3.6,5.46,-2.78,14.67,7.68,2.94,37.5,-0.91,15.54,12.77
E01002565,Hounslow 006B,E09000018,Hounslow,13.24,24.74,9.35,14.57,15.67,4.42,16.22,23.4,7.75,21.63,18.01,8.91,10.34,26,10.77,7.12,12.95,0.80
E01002566,Hounslow 003C,E09000018,Hounslow,21.78,28.95,0.4,21.32,24.08,33.99,21.94,21.33,14.15,22.08,29.22,19.28,21.63,36.36,-9.59,20.59,18.62,51.43
E01002567,Hounslow 006C,E09000018,Hounslow,1.12,-7.47,11.56,-5.16,9.71,20.24,4.11,-2.07,-1.39,1.03,14.38,17.33,-1.72,-13.24,24,-11.11,5.52,22.58
E01002568,Hounslow 003D,E09000018,Hounslow,27.32,18.03,0,43.26,38.11,7.95,28.27,14.55,1.64,50,36.09,5.61,26.43,21.95,-1.74,37.43,39.87,9.85
E01002569,Hounslow 001A,E09000018,Hounslow,7.72,23.11,7.03,0.76,8.48,13.94,9.52,18.62,8.62,4.32,0.00,35.53,6.12,28.57,5.71,-2.4,16.67,1.52
E01002570,Hounslow 001B,E09000018,Hounslow,2.96,-0.39,-7.84,2.18,10,12.82,6.1,7.56,-9.68,6.28,14.95,2.94,0.23,-7.19,-6.59,-1.64,5.69,20.45
E01002571,Hounslow 007A,E09000018,Hounslow,4.23,-2.33,-5.88,-5.15,10.25,39.24,3.09,1.79,-15.22,-7.34,12.40,36.84,5.4,-6.8,5.13,-2.85,8.13,41.46
E01002572,Hounslow 007B,E09000018,Hounslow,0.6,-0.28,-6.25,-2.11,-0.85,21.67,3.27,2.12,-6.02,-0.86,4.50,39.68,-1.85,-2.98,-6.45,-3.31,-5.6,11.97
E01002573,Hounslow 001C,E09000018,Hounslow,-0.19,-12.58,37.61,-14.68,22.43,20.00,3.08,-8.86,36.67,-13.69,24.64,31.58,-3.19,-16.25,38.6,-15.51,20,11.11
E01002574,Hounslow 001D,E09000018,Hounslow,6.17,13.6,-17.5,7.53,2.04,18.24,6.3,9.09,-24.68,8.44,9.32,20.27,6.04,17.83,-10.84,6.71,-4.72,16.67
E01002575,Hounslow 001E,E09000018,Hounslow,-0.86,-9.64,-13.33,1.04,-0.71,19.55,-1.86,-8.7,-21.95,-1.16,3.68,19.05,0.12,-10.53,-4.82,3.32,-4.83,20.00
E01002576,Hounslow 008A,E09000018,Hounslow,2.35,-12.62,27.71,-2.17,17.05,9.71,1.61,-20.93,36.78,-0.85,15.50,11.24,3.09,-3.17,17.72,-3.39,18.52,8.14
