LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01017453,Bedford 005A,E06000055,Bedford,0.93,3.48,3.62,-3.08,-8.71,15.24,2.41,7.83,1.39,-3.83,-1.23,15.00,-0.57,-0.87,6.06,-2.27,-17.01,15.44
E01017454,Bedford 005B,E06000055,Bedford,1.14,5.22,-17.5,-0.7,-9.01,21.73,4.73,11.38,1.28,3.43,-11.38,21.09,-2.22,-1.87,-35.37,-4.46,-6.91,22.29
E01017455,Bedford 005C,E06000055,Bedford,2.48,12.04,-12.29,0.89,-3.02,12.35,5.11,24.73,-14.89,0.43,-0.62,19.44,0,0,-9.41,1.38,-5.29,7.14
E01017456,Bedford 005D,E06000055,Bedford,1.83,2.81,-2.08,-3.26,-2.33,10.27,3.91,9.78,-6.33,-2.16,0.59,14.14,-0.13,-4.65,3.08,-4.37,-5.14,7.29
E01017457,Bedford 005E,E06000055,Bedford,3.17,3.03,16.67,-3.2,3.17,6.97,2.88,0,18.31,-1.55,10.89,-4.12,3.46,6.8,14.93,-4.69,-3.33,17.31
E01017458,Bedford 005F,E06000055,Bedford,-2.75,-11.02,-15.85,-6.48,-3.33,30.86,-4.44,-8.06,-22.34,-10.92,-2.01,36.25,-0.95,-14.29,-7.14,-1.48,-4.64,26.32
E01017459,Bedford 008A,E06000055,Bedford,-0.12,-12.84,11.76,-6.85,-0.54,19.93,0.12,-14.29,5.68,-4.92,-1.10,26.52,-0.35,-11.32,20,-8.7,0,14.94
E01017460,Bedford 008B,E06000055,Bedford,2.76,-6.55,2.79,-6.7,7.61,22.97,1.69,-14.29,8.89,-4.98,5.58,19.86,3.81,1.48,-3.37,-8.33,9.64,26.06
E01017461,Bedford 008C,E06000055,Bedford,78.37,98,74.27,107.5,29.37,48.20,78.73,100,77.57,106.6,27.98,50.44,78.01,96.02,70.71,108.36,30.69,45.87
E01017462,Bedford 008D,E06000055,Bedford,2.02,-8.15,17.51,-7.41,1.65,22.99,2.62,-5.16,10.58,-6.1,3.80,22.81,1.44,-10.98,27.4,-8.61,-0.56,23.13
E01017463,Bedford 008E,E06000055,Bedford,-1.32,-7.04,-3.48,-5.33,-0.32,4.74,-1.35,-10.81,-3.03,-1.2,-2.61,6.43,-1.29,-2.27,-4.08,-9.36,1.91,3.48
E01017464,Bedford 002A,E06000055,Bedford,0.55,-20,25.64,-13.79,8.5,14.20,0.13,-21.26,35.71,-14.83,4.52,17.51,0.98,-18.45,16.39,-12.69,12.5,10.86
E01017465,Bedford 002B,E06000055,Bedford,1.34,6.74,-1.74,-7.53,-2.31,12.00,-1.73,-2.13,20.41,-13.53,-0.61,5.00,4.31,15.15,-18.18,-0.56,-3.85,18.46
E01017466,Bedford 012A,E06000055,Bedford,11.53,19.05,-12.4,16.54,27.62,-6.45,6.93,23.35,-26.76,9.28,32.80,-3.23,17.63,14.85,6.96,27.69,20,-9.68
E01017467,Bedford 012B,E06000055,Bedford,1.26,10.94,-15.65,-2.55,9.95,4.57,3.74,14.29,5.71,-5.41,12.93,5.56,-1.07,7.45,-35.06,0.4,6.67,4.00
E01017468,Bedford 012C,E06000055,Bedford,9.1,22.73,16.67,-1.11,16.03,7.79,8.21,18.64,14.71,-5.05,25.93,9.68,9.94,27.45,18.42,3.02,7.75,6.52
E01017469,Bedford 012D,E06000055,Bedford,10.81,14.29,-11.49,10.33,28.11,14.55,11.94,14.17,-7.5,12.01,24.14,14.41,9.64,14.41,-14.89,8.39,33.65,14.63
E01017470,Bedford 012E,E06000055,Bedford,1.73,10.73,-14.84,-1.7,-0.39,18.13,2.57,9.92,-9.33,-5.44,5.00,26.87,0.92,11.61,-20,2.16,-5.15,11.83
E01017471,Bedford 012F,E06000055,Bedford,26.24,28.5,14.29,14.4,34.02,87.88,24.56,26,16.36,9.07,43.15,89.83,28.21,30.84,12.5,21.77,20.41,86.30
E01017472,Bedford 015A,E06000055,Bedford,3.75,-3.26,-3.2,7.07,18.03,5.77,2.89,-9.05,-7.96,6.07,38.96,4.26,4.51,2.27,0.73,8,2.83,7.02
E01017473,Bedford 015B,E06000055,Bedford,25.1,36.9,-13.39,30.81,43.89,19.78,28.85,43.43,-2.47,30.92,40.83,17.95,21.36,31.08,-21.46,30.69,47.52,21.15
E01017474,Bedford 015C,E06000055,Bedford,9.84,10.56,13.01,1.72,39.18,8.18,9.58,11.11,6.78,1.39,41.58,15.56,10.11,9.95,18.75,2.09,36.56,3.08
E01017475,Bedford 015D,E06000055,Bedford,9.23,1.47,11.76,7.53,22.84,13.33,10.57,5.62,2.91,9.61,19.44,25.81,7.9,-2.22,22.62,5.44,26.97,4.55
E01017476,Bedford 015E,E06000055,Bedford,3.76,-4.8,5.11,4.03,19.82,-2.19,7.57,-1.5,10.59,10,24.56,-5.79,0.13,-7.97,0,-1.92,14.81,0.65
E01017477,Bedford 015F,E06000055,Bedford,3.34,-1.47,11.11,-0.88,16.57,2.12,3.99,0,2.94,2.3,12.50,8.82,2.73,-2.91,21.79,-3.77,21.18,-1.65
E01017478,Bedford 003A,E06000055,Bedford,-1.08,-2.13,-3.4,-10.19,3.93,9.36,-3.44,-2.11,-6.48,-11.15,-3.37,10.32,1.23,-2.14,0,-9.26,11.56,8.56
E01017479,Bedford 003B,E06000055,Bedford,2.13,-12.5,15.31,-11.83,10.26,13.61,4.75,-14.14,62.16,-11.86,13.77,13.84,-0.3,-10.59,-13.11,-11.8,6.67,13.43
E01017480,Bedford 003C,E06000055,Bedford,7.65,8.65,16.1,1.19,8.97,18.84,8.47,7.51,11.93,5.79,6.25,20.20,6.83,9.95,20.83,-3.03,11.64,17.59
E01017481,Bedford 003D,E06000055,Bedford,2.45,7.35,-3.57,-3.34,8.02,6.76,2.03,2.42,1.61,-1.49,10.00,0.96,2.85,12.4,-7.69,-5.05,6.25,12.62
E01017482,Bedford 009A,E06000055,Bedford,5.62,24.71,5.23,1.1,-1.95,8.37,6.48,20.41,15.38,0.8,1.45,7.02,4.67,30.26,-5.33,1.48,-5.93,9.40
E01017483,Bedford 009B,E06000055,Bedford,-1.18,2.78,-8.82,5.81,-6.93,7.12,2.24,5.71,0.37,7.77,-7.69,4.32,-4.32,-1.33,-16.22,3.68,-6.25,9.24
E01017484,Bedford 009C,E06000055,Bedford,10.37,8.82,35.42,10.78,14.13,-2.50,15.12,10,22.64,10.73,19.23,20.27,5.63,7.14,51.16,10.84,7.5,-12.65
E01017485,Bedford 009D,E06000055,Bedford,3.18,-6.48,-8.12,1.34,23.04,13.39,3.7,-5.04,3.13,-2.22,25.40,11.32,2.6,-8.33,-18.81,5.3,20.19,15.25
