LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01027261,South Northamptonshire 007A,E07000155,South Northamptonshire,0.93,-6.81,0,-9.12,7.11,23.81,1.84,-0.51,-0.82,-10.5,9.78,24.14,0,-13.37,0.95,-7.72,4.44,23.53
E01027262,South Northamptonshire 004A,E07000155,South Northamptonshire,3.46,-11.39,8.75,-1.73,6.71,18.73,4.16,-8.9,15.66,-1.91,4.50,20.39,2.73,-14.07,1.3,-1.56,8.89,17.01
E01027263,South Northamptonshire 003A,E07000155,South Northamptonshire,0.32,-4.88,-16.58,-6.44,-4.65,23.33,0.65,2.46,-17.82,-6.97,-1.50,20.00,0,-12.1,-15.12,-5.88,-7.39,26.52
E01027264,South Northamptonshire 010A,E07000155,South Northamptonshire,7.99,9.09,-8.18,3.04,19,13.10,9.22,9.9,-26.14,6.59,21.92,25.89,6.8,8.25,14.08,-0.85,16.23,5.06
E01027265,South Northamptonshire 009A,E07000155,South Northamptonshire,-0.79,2.17,-17.57,-5.72,-17.87,31.01,-1.74,7.76,-25.3,-9.6,-17.47,39.69,0.13,-3.51,-7.69,-1.35,-18.23,24.86
E01027266,South Northamptonshire 009B,E07000155,South Northamptonshire,1.44,-8.98,3.83,-1.93,6.35,9.84,2.31,-8.53,1.85,-0.51,-4.38,32.67,0.58,-9.48,6.67,-3.2,18.71,-6.29
E01027267,South Northamptonshire 010B,E07000155,South Northamptonshire,0.26,-6.36,-16.31,-4.7,29.2,13.87,-3.04,-4.2,-12.82,-8.02,28.57,-3.17,3.6,-8.55,-20.63,-0.88,29.85,23.64
E01027268,South Northamptonshire 010C,E07000155,South Northamptonshire,-0.85,2.35,-17.49,-3.07,2.31,16.67,-4.24,-3.54,-18.37,-8.2,-0.72,22.39,2.68,9,-16.47,2.04,5.79,12.05
E01027269,South Northamptonshire 010D,E07000155,South Northamptonshire,8.06,13.88,2.86,7.99,5.22,9.16,5.83,7.69,-5.32,4.7,12.33,7.69,10.5,20.87,12.35,12.08,-3.28,10.20
E01027270,South Northamptonshire 009C,E07000155,South Northamptonshire,-1.43,-16.59,15.9,-14.5,31.9,53.26,-2.81,-16.14,26.47,-16.99,18.85,47.92,0,-17.06,4.3,-12.1,46.36,59.09
