LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01019138,Barrow-in-Furness 010A,E07000027,Barrow-in-Furness,-2.98,-1.06,-19.38,-5.28,-2.53,8.71,-2.27,5.88,-27.91,-4.55,-3.45,15.20,-3.72,-6.73,-9.46,-6.09,-1.52,2.88
E01019139,Barrow-in-Furness 010B,E07000027,Barrow-in-Furness,-4.46,-1.09,-10,-5.93,-7.48,12.20,-4.98,-2.08,-16.95,-7.19,-4.48,27.27,-3.75,0,-2.68,-3.76,-12.5,0.00
E01019140,Barrow-in-Furness 007A,E07000027,Barrow-in-Furness,-4.98,-14.55,-10.67,-9.39,19.51,7.38,-4,-15.67,-14.29,-5.88,13.79,23.08,-5.93,-13.48,-6.25,-12.61,25.97,-4.29
E01019141,Barrow-in-Furness 008A,E07000027,Barrow-in-Furness,-2.97,-2.12,-13.4,-0.23,-3.51,1.04,-2.41,-8.51,-16.35,-1.19,-1.50,17.07,-3.61,4.21,-10,1.05,-6.32,-10.81
E01019142,Barrow-in-Furness 008B,E07000027,Barrow-in-Furness,-5.48,-0.33,-20.64,-3.21,-2.8,-6.21,-6.73,2,-26.67,-6.05,-5.43,-1.28,-4.22,-2.61,-15.04,0,0,-10.10
E01019143,Barrow-in-Furness 008C,E07000027,Barrow-in-Furness,-4.7,5.31,-16.92,-9.86,6.1,-3.69,-5.61,4.91,-16.15,-12.22,-2.07,5.66,-3.72,5.73,-17.65,-6.88,17.82,-9.70
E01019144,Barrow-in-Furness 001A,E07000027,Barrow-in-Furness,-3.41,-16.52,-3.63,-12.53,8.24,5.21,-1.44,-11.97,-2.02,-9.43,9.66,4.97,-5.4,-21.24,-5.32,-15.64,6.82,5.45
E01019145,Barrow-in-Furness 001B,E07000027,Barrow-in-Furness,-3.2,-16.57,-8.16,-9.87,13.64,9.97,-2.79,-13.33,-8.5,-11.58,15.92,11.26,-3.62,-19.78,-7.75,-8.12,11.28,8.82
E01019146,Barrow-in-Furness 001C,E07000027,Barrow-in-Furness,-1.55,-17.62,20.61,-9.4,-3.29,16.80,-5.38,-20.66,7.79,-17.17,2.22,15.57,2.4,-14.15,38.89,-0.49,-7.69,17.91
E01019147,Barrow-in-Furness 001D,E07000027,Barrow-in-Furness,-1.87,-9.16,-2.15,-6.21,1.92,15.61,-1.04,-2.9,-8.66,-4.14,-0.75,24.10,-2.7,-15.56,5.66,-8.28,4.76,9.84
E01019148,Barrow-in-Furness 002A,E07000027,Barrow-in-Furness,-4.18,-11.79,-7.74,-14.18,-2.47,16.37,-4.22,-15.89,-7.95,-11.63,-5.85,21.32,-4.14,-7.62,-7.46,-16.83,1.14,11.72
E01019149,Barrow-in-Furness 002B,E07000027,Barrow-in-Furness,-0.85,-18.32,8.33,-13.21,15.95,19.37,-1.57,-20.74,8.25,-14.08,17.53,19.61,-0.13,-15.75,8.42,-12.31,14.29,19.17
E01019150,Barrow-in-Furness 002C,E07000027,Barrow-in-Furness,-0.26,-1.53,-1.57,-2.65,5.47,0.70,-1.7,-0.76,-2.38,-4.69,5.48,-4.00,1.16,-2.31,-0.93,-0.4,5.47,4.40
E01019151,Barrow-in-Furness 002D,E07000027,Barrow-in-Furness,-2.66,0.78,-1.69,-9.96,-8.28,7.90,-3.26,2.86,-3.13,-11.26,-2.86,1.79,-2.06,-1.74,0,-8.7,-13.33,13.07
E01019152,Barrow-in-Furness 003A,E07000027,Barrow-in-Furness,0.76,6.49,-17.19,-9.7,6.32,14.29,0.66,7.32,-14.67,-12.95,4.26,23.93,0.87,5.56,-20.75,-5.95,8.59,7.05
E01019153,Barrow-in-Furness 003B,E07000027,Barrow-in-Furness,-4.47,-19.85,2.5,-15.94,2.03,8.17,-2.96,-19.44,16.92,-17.61,0.00,12.71,-6,-20.34,-14.55,-14.29,4.2,4.32
E01019154,Barrow-in-Furness 003C,E07000027,Barrow-in-Furness,-0.95,1.71,14.47,3.24,-18.48,6.29,0.16,-9.09,18.6,2.44,-16.47,11.21,-2.02,15.69,9.09,4.03,-20.47,2.28
E01019155,Barrow-in-Furness 003D,E07000027,Barrow-in-Furness,-4.35,3.3,-5.8,-12.74,-19.31,5.64,-5.24,4.17,-14.29,-19.57,-15.49,6.81,-3.57,2.33,7.41,-4.96,-22.35,4.74
E01019156,Barrow-in-Furness 004A,E07000027,Barrow-in-Furness,-3.64,1.51,-18.1,-6.94,-4.59,11.81,-4.64,-4.55,-22.13,-9.23,4.83,11.97,-2.57,9.91,-13.64,-4.51,-14.49,11.68
E01019157,Barrow-in-Furness 008D,E07000027,Barrow-in-Furness,-1.32,12.31,-30,-5.98,14.55,7.77,0.64,20.42,-34.68,-7.07,6.54,36.71,-3.39,2.54,-25.4,-4.76,25.22,-10.24
E01019158,Barrow-in-Furness 008E,E07000027,Barrow-in-Furness,-4.22,-13.51,-12.31,-2.15,-5.53,19.42,-1.93,-6.48,1.23,-5.02,-10.43,31.67,-6.47,-18.54,-21.93,1.46,1.19,10.13
E01019159,Barrow-in-Furness 004B,E07000027,Barrow-in-Furness,3.22,-5.64,-7.48,3.54,4.35,23.78,2.02,-1.01,12.73,-5.12,0.94,21.43,4.43,-10.42,-19.57,13.89,7.92,26.03
E01019160,Barrow-in-Furness 007B,E07000027,Barrow-in-Furness,0.69,-2.15,-5.19,0,2.57,10.15,2.1,-4.48,-11.2,4.15,9.49,15.58,-0.67,0,3.45,-3.92,-4.44,6.67
E01019161,Barrow-in-Furness 006A,E07000027,Barrow-in-Furness,12.49,23.03,-5.33,10.92,13.27,17.65,16.07,28.73,-0.79,8.89,18.00,31.36,9.08,16.67,-10.17,12.88,8.81,8.19
E01019162,Barrow-in-Furness 003E,E07000027,Barrow-in-Furness,-0.68,-15.81,6.11,-3.18,1.81,8.28,-1.35,-21.49,13.85,-5.02,11.46,0.64,0,-9.73,-1.52,-1,-6.86,15.38
E01019163,Barrow-in-Furness 003F,E07000027,Barrow-in-Furness,-0.99,-7.18,-10.06,-6.4,1.66,12.68,-0.75,-8.33,-16.33,-7.94,8.00,16.92,-1.23,-6.06,0,-4.84,-4.64,9.09
E01019164,Barrow-in-Furness 004C,E07000027,Barrow-in-Furness,3.16,0.52,-10.6,9.49,5.63,10.94,3.78,1.48,-11.46,10.67,12.17,6.06,2.5,-0.55,-9.52,8.39,-0.86,16.13
E01019165,Barrow-in-Furness 004D,E07000027,Barrow-in-Furness,-2.23,-0.43,1.15,-9.98,-1.84,9.42,-6.21,-9.85,2.15,-17.98,0.00,11.76,2.21,11.88,0,0,-3.68,7.44
E01019166,Barrow-in-Furness 004E,E07000027,Barrow-in-Furness,-3.11,-3.2,-11.24,-3.75,3.46,-2.77,-4.37,-5.22,-7.61,-6,3.85,-6.56,-1.84,-0.96,-15.12,-1.56,3.08,0.76
E01019167,Barrow-in-Furness 005A,E07000027,Barrow-in-Furness,-4.04,-12.9,-5,-7.83,0.78,10.57,-2.28,-2.7,-6.74,-9.09,5.08,13.13,-5.62,-21.17,-3.3,-6.57,-2.9,8.59
E01019168,Barrow-in-Furness 005B,E07000027,Barrow-in-Furness,-0.63,-10.41,3.13,-5.98,7.69,5.13,0.14,-10.57,13.41,-9.62,7.93,11.82,-1.42,-10.2,-7.69,-2.18,7.41,0.61
E01019169,Barrow-in-Furness 005C,E07000027,Barrow-in-Furness,-2.25,-17.48,11.41,-11.32,6.91,7.09,-4.05,-22.43,4.49,-11.21,7.04,7.55,-0.45,-12.12,21.67,-11.43,6.77,6.79
E01019170,Barrow-in-Furness 005D,E07000027,Barrow-in-Furness,-3.03,0.85,-19.35,-5.98,9.96,3.92,-4.28,-10.61,-17.7,-6.07,10.74,10.94,-1.71,15.38,-21.15,-5.88,9.09,-1.12
E01019171,Barrow-in-Furness 005E,E07000027,Barrow-in-Furness,-5.03,-15.29,-8.82,-6.73,3.33,9.43,-4.7,-18.46,-4.3,-7.14,7.08,11.11,-5.41,-11.61,-14.29,-6.25,-1.03,8.05
E01019172,Barrow-in-Furness 007C,E07000027,Barrow-in-Furness,-5.43,2.92,-21.13,-6.3,-5.43,4.47,-8.71,-3.2,-31.13,-8.33,-6.59,5.95,-1.88,9.57,-11.21,-3.95,-4.11,3.16
E01019173,Barrow-in-Furness 007D,E07000027,Barrow-in-Furness,-6.86,-12.75,-13.48,-6.02,1.52,-4.27,-6.47,-22.14,-8.43,-6.1,8.25,0.00,-7.26,-2.5,-17.89,-5.94,-4.95,-7.94
E01019174,Barrow-in-Furness 007E,E07000027,Barrow-in-Furness,-4.2,-7.79,-24.17,-3.99,16.67,-0.70,-4,-1.72,-24.07,-6.47,16.22,-1.56,-4.4,-13.28,-24.27,-1.5,17.14,0.00
E01019175,Barrow-in-Furness 007F,E07000027,Barrow-in-Furness,-2.76,-7.96,-3.35,-0.2,-8.96,5.93,-8.26,-19.39,0.88,-5.08,-16.67,2.91,2.96,7.26,-8.33,4.8,-1.42,8.27
