LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01007317,Barnsley 018A,E08000016,Barnsley,4.15,11.19,-12.44,3.75,-5.49,23.89,3.91,14.55,-9.8,-1.23,-2.52,19.35,4.39,6.92,-14.78,8.86,-8.28,28.46
E01007318,Barnsley 018B,E08000016,Barnsley,3.59,2.01,-6.35,-2.57,18.92,17.48,-0.49,-1.64,-10.31,-9.23,12.07,28.41,7.82,6.02,-2.17,4.7,26.42,9.32
E01007319,Barnsley 015A,E08000016,Barnsley,-2.52,-9.66,-0.68,-10.47,-2.58,13.48,-1.36,-7.92,-11.25,-7.94,-1.32,19.21,-3.67,-11.32,11.76,-13.19,-3.77,8.33
E01007320,Barnsley 018C,E08000016,Barnsley,12.9,22.53,1.27,10.14,23.87,5.53,15.01,23.03,5.74,12.77,25.20,5.21,10.76,21.92,-3.51,7.72,22.5,5.83
E01007321,Barnsley 015B,E08000016,Barnsley,-1.07,-13.92,-1.48,-14.25,-2.49,20.17,-2.33,-25.64,8.96,-15.71,-6.49,24.24,0.14,-2.5,-11.76,-12.82,1.7,16.75
E01007322,Barnsley 015C,E08000016,Barnsley,10.53,19.25,2.53,6.02,27.55,3.59,11.94,16.17,3.67,8.59,26.24,7.45,9.18,22.58,1.56,3.29,29.03,1.27
E01007323,Barnsley 007A,E08000016,Barnsley,4.71,-2.15,14.44,1.68,13.3,8.70,3.32,-9.2,10,4.68,6.12,18.03,6.09,5.92,18.89,-1.34,20,1.30
E01007324,Barnsley 007B,E08000016,Barnsley,2.02,4.18,-14.91,-3.03,14.67,8.66,4.07,1.29,-3.67,-4.78,12.57,26.92,0,7.58,-25.21,-1.12,16.98,-2.31
E01007325,Barnsley 007C,E08000016,Barnsley,-1.47,0.87,-10.56,1.03,0,-2.42,-0.12,8.09,-22.44,2.9,1.57,7.35,-2.76,-6.61,2.04,-0.65,-1.56,-9.28
E01007326,Barnsley 007D,E08000016,Barnsley,3.45,10.31,-2.68,1.78,4.38,3.95,1.53,13.43,-7.81,-0.39,-3.66,10.48,5.4,7.03,4.17,4,12.82,-0.68
E01007327,Barnsley 007E,E08000016,Barnsley,0.35,9.44,-7.73,-5.88,2.81,4.43,0.12,12.71,-7.84,-7.94,1.05,8.09,0.57,6.09,-7.61,-3.43,4.48,1.72
E01007328,Barnsley 006A,E08000016,Barnsley,2.39,-3.08,9.73,-2.72,16.67,-1.82,3.67,1.57,3.79,-3.6,20.59,4.76,1.12,-7.58,16,-1.78,12.92,-7.43
E01007329,Barnsley 003A,E08000016,Barnsley,2.59,-3.85,9.55,-5.92,17.19,8.03,2.96,-3.85,9.52,-6.03,18.25,11.02,2.24,-3.85,9.57,-5.82,16.22,5.34
E01007330,Barnsley 006B,E08000016,Barnsley,1.91,-6.53,-4.29,-3.55,-1.07,32.21,0.81,0.69,-6.54,-6.35,-9.74,43.22,3,-13.7,-1.94,-0.68,8.43,23.49
E01007331,Barnsley 003B,E08000016,Barnsley,-0.86,-0.67,-10,-4.67,6.02,4.19,-1.5,-4.85,2.04,-9.35,9.90,1.92,-0.21,4.44,-20.54,0,2.11,6.18
E01007332,Barnsley 006C,E08000016,Barnsley,6.74,11.38,-8.59,10.58,7.08,4.29,7.17,13.64,7.83,6.09,0.00,8.67,6.32,8.74,-19.32,15.54,15.12,1.00
E01007333,Barnsley 006D,E08000016,Barnsley,18.17,24.25,0.93,30.16,8.3,11.38,15.6,24.03,-22.12,31.14,7.89,19.48,20.81,24.49,26.21,29.11,8.7,4.44
E01007334,Barnsley 009A,E08000016,Barnsley,-4.7,-8.51,-9.62,-11.86,-9.12,25.60,-2.94,-8.57,-11.9,-5.91,-4.61,19.61,-6.51,-8.43,-6.94,-17.87,-13.25,31.43
E01007335,Barnsley 009B,E08000016,Barnsley,-1.85,-13.78,-19.1,-5.01,4,18.32,1.89,9.71,-12.22,-4.92,4.88,16.67,-5.43,-33.61,-26.14,-5.11,3.23,19.72
E01007336,Barnsley 013A,E08000016,Barnsley,2.48,0,-16.58,2.3,8.63,15.92,3.04,-3.7,-17.39,5.28,7.64,16.48,1.87,3.96,-15.89,-1.65,9.7,15.45
E01007337,Barnsley 015D,E08000016,Barnsley,10.81,16.88,-7.09,11.38,19.18,13.58,11.46,19.16,-8,10.58,13.89,28.79,10.1,14.18,-6.29,12.32,26.73,3.13
