LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01029322,West Somerset 002A,E07000191,West Somerset,2.79,-15.57,-3.4,7.42,5.17,9.00,1.37,-9.32,-15.57,0.91,2.16,21.95,4.2,-21.43,9.73,15.59,8.33,0.40
E01029324,West Somerset 001B,E07000191,West Somerset,8.61,15.49,-0.97,10.2,3.8,10.61,8,16.13,-11.4,9.52,1.84,20.16,9.21,14.79,11.83,10.85,5.88,4.48
E01029325,West Somerset 005A,E07000191,West Somerset,0.86,-4.52,1.2,-8.17,-7.13,16.29,1.24,-10.28,1.1,-1.86,-9.81,17.76,0.51,2.17,1.33,-13.6,-4.82,15.09
E01029326,West Somerset 003A,E07000191,West Somerset,-0.82,-1.54,-25.87,-7.88,-1.69,16.06,0.34,8.33,-37.35,-4.83,3.62,17.65,-1.94,-10,-10,-10.88,-6.33,14.59
E01029327,West Somerset 004A,E07000191,West Somerset,0.29,-5.57,0.65,-8.59,-6.65,20.51,-0.1,-10.4,-4.49,-4.03,-10.26,22.10,0.7,0.76,7.69,-12.88,-3.36,18.75
E01029328,West Somerset 005B,E07000191,West Somerset,0.79,-0.45,-2.44,1.65,4.51,-1.07,3.21,-8.11,3.53,3.37,8.53,3.47,-1.4,7.14,-8.86,0,0.86,-4.67
E01029329,West Somerset 001C,E07000191,West Somerset,-3.68,-13.79,-12.3,-3.92,9.62,-2.79,-1.33,-13.45,-6.45,-1.74,7.83,2.09,-5.71,-14.16,-17.97,-6.11,11.64,-5.48
E01029330,West Somerset 001D,E07000191,West Somerset,5.1,11.18,1.2,-6.21,-11.32,21.28,4.73,4,6.33,-2.05,-10.48,19.81,5.45,21.43,-3.45,-10.76,-12.15,22.41
E01029331,West Somerset 002B,E07000191,West Somerset,-2.19,-2.9,-1.37,1.2,-16.72,3.36,-2.53,6.56,-29.79,0.81,-12.95,3.33,-1.89,-10.39,50,1.57,-19.66,3.39
E01029333,West Somerset 002C,E07000191,West Somerset,1.39,-4.9,-4.48,-1.25,5.35,7.50,5.31,6.38,-6.15,2,6.84,12.23,-1.98,-14.55,-2.9,-4.14,3.97,3.87
E01029334,West Somerset 003B,E07000191,West Somerset,6.03,15,-9.8,-6.57,5.78,17.61,6.24,17.74,-7.84,-15,11.19,22.54,5.84,12.82,-11.76,2.24,0.7,13.99
E01029335,West Somerset 004B,E07000191,West Somerset,-1.17,-7.3,-2.86,-8.05,-3.55,12.04,-4.04,-7.46,0,-7.44,-7.02,3.08,1.58,-7.14,-6.12,-8.57,0,20.14
E01029336,West Somerset 002D,E07000191,West Somerset,-1.75,-13.68,-4.24,-9.88,-4.48,9.90,-2.4,-14.05,3.66,-12.32,-7.58,11.18,-1.14,-13.27,-12.05,-7.48,-1.47,8.80
E01029337,West Somerset 004C,E07000191,West Somerset,0.74,-3.86,6.7,-7.84,-4.4,14.90,2.43,-9.38,26.53,-9.06,1.16,13.31,-0.91,1.99,-13.54,-6.67,-9.44,16.49
E01029338,West Somerset 005C,E07000191,West Somerset,-1.74,-6.73,-15.61,-15.02,4.09,13.59,-0.47,-8.04,2.47,-15.35,2.22,14.69,-2.95,-5.21,-31.52,-14.72,5.86,12.56
E01029339,West Somerset 003C,E07000191,West Somerset,0,0.39,-15.21,-3.64,-3.5,19.47,0.26,2.17,-17.8,-4.13,0.00,21.17,-0.26,-1.71,-12.12,-3.17,-6.67,18.07
E01029341,West Somerset 003E,E07000191,West Somerset,2.1,-12.36,-10.95,-0.65,0.31,19.17,4.29,-10.47,-9.33,0,-5.56,33.77,0,-14.13,-12.9,-1.28,6.21,7.03
E01029342,West Somerset 004D,E07000191,West Somerset,-2.81,-11.65,-26.09,-16.22,-2.53,11.71,-6.59,-25,-27.87,-24.11,0.78,10.42,0.9,1.96,-22.58,-8.18,-5.41,12.84
E01029343,West Somerset 004E,E07000191,West Somerset,8.7,8,-3.87,-3.21,6.25,26.24,8.19,10,-1.32,-5.83,6.37,26.77,9.18,5.71,-6.33,-0.5,6.15,25.82
E01032635,West Somerset 003G,E07000191,West Somerset,-0.09,0.58,-14.19,-5.21,0.63,13.20,-0.37,-2.78,-12.58,-0.69,-7.56,18.26,0.18,4.32,-15.86,-9.51,8.68,9.25
E01032636,West Somerset 001F,E07000191,West Somerset,-2.41,-12.41,-1.69,-7.39,-4.28,8.71,1,-6.5,9.86,-6.29,-5.70,17.11,-5.32,-17.22,-9.43,-8.55,-2.94,2.79
