LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01000115,Barnet 009A,E09000003,Barnet,-7.61,-11.72,-19.79,-12.24,-0.98,6.08,-5.36,-5.38,-12.63,-12.39,-4.64,12.00,-9.73,-18.25,-26.8,-12.11,2.6,0.72
E01000116,Barnet 009B,E09000003,Barnet,2.88,9.06,2.78,-4.01,-1.32,16.26,2.84,15.85,1.08,-4.41,-0.68,8.93,2.91,2.81,4.6,-3.63,-1.91,22.39
E01000117,Barnet 010A,E09000003,Barnet,0.35,1.74,12.07,-9.14,6.62,4.72,-2.12,0,17.39,-17.7,11.56,2.10,2.77,3.97,6.1,-0.65,1.94,6.63
E01000118,Barnet 010B,E09000003,Barnet,8.73,-2.54,7.27,12.88,7.61,18.70,9.42,-4.02,1.52,19.4,4.65,25.00,8.08,-1.03,15.91,7.37,10.38,14.38
E01000119,Barnet 009C,E09000003,Barnet,6.92,3.44,6.35,5.08,2.73,20.36,3.65,-3.41,-8.11,5.9,1.23,21.71,10.18,11.81,26.92,4.38,4.19,19.18
E01000120,Barnet 009D,E09000003,Barnet,0.13,-3.85,-5.29,-4.56,9.64,8.13,3.45,0,7.55,-6.25,12.41,13.27,-3.12,-8.09,-18.63,-3.03,6.67,3.76
E01000121,Barnet 010C,E09000003,Barnet,2.01,-11.57,-4.48,1.44,27.94,7.29,5.78,-3.68,-5.88,9.41,20.41,16.00,-1.15,-18.97,-2.88,-4.21,34.91,1.71
E01000122,Barnet 009E,E09000003,Barnet,3.31,9.97,-7.1,-4.01,2.85,23.96,4.55,8.11,0,-3.04,1.44,30.00,2.11,11.89,-14.29,-4.9,4.23,18.63
E01000123,Barnet 010D,E09000003,Barnet,6.79,1.66,0.61,3.24,11.11,29.38,7.67,0,-5.49,7.17,8.44,40.79,5.9,3.68,8.11,-0.28,13.66,19.05
E01000124,Barnet 010E,E09000003,Barnet,5.72,5.44,1.28,3.05,12.44,13.55,3.71,2.81,-1.27,-2.1,25.74,7.81,7.65,8.5,3.9,7.89,0,17.58
E01000125,Barnet 024A,E09000003,Barnet,17.22,21.87,3.6,18.44,9.06,28.51,19.97,27.1,7.56,20.36,6.71,36.36,14.67,16.45,-0.62,16.75,11.41,23.08
E01000126,Barnet 026A,E09000003,Barnet,11.96,-4.34,6.81,13.18,48,37.96,16.59,-1.64,20.79,18.16,31.90,72.09,7.78,-6.94,-6.35,8.98,65.14,15.38
E01000127,Barnet 024B,E09000003,Barnet,3.1,-2.21,1.97,-1.23,22.49,4.17,7.4,-1.7,7.78,2.52,26.50,27.91,-0.71,-2.69,-2.65,-4.82,18.94,-9.09
E01000128,Barnet 024C,E09000003,Barnet,8.98,0.21,9.65,17.22,4.44,6.67,12.34,4.7,7.91,19.82,12.77,9.72,5.78,-4.24,11.67,14.73,-3.29,4.63
E01000129,Barnet 024D,E09000003,Barnet,9.26,15.63,-9.24,15.49,18.47,-10.48,11.98,16.13,-15.44,16.67,29.81,4.05,6.64,15.14,-1.77,14.24,8.47,-18.38
E01000130,Barnet 021A,E09000003,Barnet,12.83,7.89,13.06,10.06,17.18,35.92,9.13,4.57,3.25,4.52,21.14,42.55,16.52,11.38,25.25,15.41,13.67,30.36
E01000131,Barnet 024E,E09000003,Barnet,6.8,4.01,6.61,8.89,0,13.66,4.82,0,9.24,4.74,2.24,12.37,8.77,7.89,3.7,13.02,-2.24,14.81
E01000132,Barnet 021B,E09000003,Barnet,11.23,4.99,-5.99,23.66,9.95,16.81,16.36,10.66,-8.89,42.73,5.71,8.89,6.76,-0.49,-3.03,9.87,14.58,22.06
E01000133,Barnet 021C,E09000003,Barnet,6.57,0.82,-4,11.66,17.05,-0.64,11.99,11.83,0,18.35,10.16,10.45,1.92,-8.63,-7.52,6.04,23.53,-8.99
E01000134,Barnet 024F,E09000003,Barnet,8.29,2.2,19.5,2.75,24.68,6.90,8.52,0,17.59,6.89,24.77,-3.17,8.07,4.32,21.74,-0.86,24.59,14.63
E01000135,Barnet 038A,E09000003,Barnet,4.48,16.67,-13.5,4.13,2.42,11.07,6.59,21.37,-18,3.72,8.60,19.23,2.55,10.75,-9,4.51,-2.63,5.37
E01000136,Barnet 038B,E09000003,Barnet,2.39,9.95,3.03,1.17,3.96,-2.83,0,1.69,-10.29,1.52,7.07,-3.88,4.64,20.43,17.19,0.86,0.97,-1.95
E01000137,Barnet 041A,E09000003,Barnet,3.25,-4.38,1.64,4.24,13.66,4.39,1.17,-13.66,-5.81,7.29,5.77,17.24,5.04,6.01,8.25,1.72,20.33,-3.55
E01000138,Barnet 040A,E09000003,Barnet,10.54,-0.38,9.36,13.17,15.22,11.79,10.98,14.81,-10.94,13.55,18.52,18.67,10.13,-10.9,33.64,12.79,12.06,7.50
E01000139,Barnet 041B,E09000003,Barnet,9.55,1.43,10.39,15.18,4.27,8.43,10.29,0,20.25,13.6,9.80,4.82,8.84,2.94,0,16.67,-0.92,11.58
E01000140,Barnet 041C,E09000003,Barnet,13,21.15,10.53,13.72,7.82,7.74,16.92,33.98,24.07,11.76,14.12,14.71,9.57,8.57,3.06,15.65,2.13,3.00
