LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01027309,Wellingborough 007A,E07000156,Wellingborough,-1.17,-5.13,-9.4,-4.98,-8.1,15.59,-0.4,-3.03,-3.85,-4.64,-5.78,14.55,-1.91,-7.29,-15.49,-5.33,-10.27,16.43
E01027310,Wellingborough 007B,E07000156,Wellingborough,4.75,16.22,-14.17,2.31,7.73,9.17,4.25,19.72,-14.79,-1.31,7.69,16.67,5.24,12.83,-13.39,6,7.76,3.03
E01027311,Wellingborough 007C,E07000156,Wellingborough,-2.4,-18.07,0.58,-8.85,7.08,14.10,-2.37,-18.58,3.66,-8.07,6.78,13.27,-2.43,-17.6,-2.25,-9.61,7.38,14.71
E01027312,Wellingborough 007D,E07000156,Wellingborough,0.41,-0.7,1.86,-3.48,-8.79,17.29,-4.48,-5.84,-11.11,-7.98,-10.56,17.86,5.28,5.34,18.31,0.8,-6.87,16.88
E01027313,Wellingborough 004A,E07000156,Wellingborough,7.01,12.99,-1.28,8.92,3.91,5.76,7.04,7.93,-15.18,14.53,6.37,4.82,6.97,18.75,11.48,2.8,1.33,6.48
E01027314,Wellingborough 004B,E07000156,Wellingborough,8.89,12.67,-4.35,13.09,3.08,10.63,9.16,11.96,8.13,7.11,6.40,19.63,8.6,13.41,-14.38,21.05,-0.65,4.08
E01027315,Wellingborough 004C,E07000156,Wellingborough,16.5,24.49,-0.93,16.12,29.25,11.25,14.43,25.76,-7.74,11.46,28.85,15.32,18.63,23.11,5.33,21.1,29.71,7.75
E01027316,Wellingborough 004D,E07000156,Wellingborough,20.77,28.71,6.7,28.64,11.02,8.59,22.38,28.4,24.66,24.55,16.10,10.00,19.18,29.05,-5.66,33.33,6.3,7.41
E01027317,Wellingborough 008A,E07000156,Wellingborough,0.56,-0.96,-9.13,0.6,1.03,9.45,2.65,2.6,-3.85,1.63,-0.73,14.78,-1.31,-4.38,-13.91,-0.4,2.61,5.62
E01027318,Wellingborough 008B,E07000156,Wellingborough,2.98,-1.01,0,2.86,15.18,5.41,4.44,-3.8,6.12,4.41,13.40,23.73,1.59,2.14,-5.22,1.39,17.02,-6.74
E01027319,Wellingborough 008C,E07000156,Wellingborough,-0.97,-8.57,7.51,-3.85,12.5,-3.35,-2.4,-12.75,14.95,-6.58,11.20,-4.21,0.49,-3.87,0,-1.02,13.82,-2.63
E01027320,Wellingborough 008D,E07000156,Wellingborough,6.85,18.93,18.92,-1,6.79,2.44,7.11,29.05,1.02,-4.88,16.15,6.86,6.59,9.17,39.08,3.49,-2.22,-0.69
E01027321,Wellingborough 008E,E07000156,Wellingborough,4.09,-6.98,14.29,-2.79,21.22,28.81,5.38,-2.01,9.43,-1.82,23.02,26.32,2.77,-12.23,21.05,-3.71,19.33,31.15
E01027322,Wellingborough 009A,E07000156,Wellingborough,-2.87,-21.93,-10.74,-14.11,8.36,35.37,-3.74,-29.59,-23.68,-7.73,7.80,36.71,-2.01,-13.48,2.74,-19.82,8.96,34.12
E01027323,Wellingborough 009B,E07000156,Wellingborough,0.86,-9.48,1.28,-0.77,5.47,10.95,0.79,-15.57,3.66,-0.76,9.52,16.10,0.93,-2.16,-1.35,-0.78,1.54,7.05
E01027324,Wellingborough 009C,E07000156,Wellingborough,0.33,4.57,7.92,-2.17,-13.13,12.94,-1.01,3.57,-1.79,-2.47,-10.74,8.28,1.64,5.49,20,-1.88,-15.2,17.73
E01027325,Wellingborough 009D,E07000156,Wellingborough,5.57,-5.42,-1.07,0.19,10.78,28.81,6.76,-3.8,4.17,2.73,10.37,28.18,4.42,-7.3,-6.59,-2.11,11.18,29.32
E01027326,Wellingborough 001A,E07000156,Wellingborough,2.69,-4.55,-15.49,0.68,4.73,14.56,2.66,-14.4,-12.5,-1.28,11.33,19.30,2.72,8.42,-18.57,2.94,-1.2,10.50
E01027327,Wellingborough 001B,E07000156,Wellingborough,3.99,7.44,-6.74,4.18,-6.57,22.39,3.28,9.48,-11,0.38,-1.76,23.28,4.74,5.05,-2.15,8.76,-11.52,21.68
E01027328,Wellingborough 001C,E07000156,Wellingborough,-0.71,-3.51,4.4,-5.86,-14.8,26.75,0.98,0.7,2.33,-3.91,-17.93,36.11,-2.43,-7.69,6.85,-7.79,-11.36,18.33
E01027329,Wellingborough 009E,E07000156,Wellingborough,0.06,-6.94,3.55,-9.76,-4.53,17.74,-0.8,-8.53,6.67,-12.75,-4.41,18.10,0.92,-5.17,0,-6.64,-4.65,17.39
E01027330,Wellingborough 002A,E07000156,Wellingborough,10.97,11.46,15.32,5.05,13.25,24.84,13.03,11.39,20.37,7.95,9.73,35.21,9.08,11.54,11.02,2.31,16.53,16.67
E01027331,Wellingborough 002B,E07000156,Wellingborough,6.62,13.78,-10,13.02,-3.43,7.45,5.27,13.13,-5.26,7.69,-1.11,4.31,8,14.47,-15.63,19.2,-5.26,10.07
E01027332,Wellingborough 002C,E07000156,Wellingborough,3.27,8.08,-6.71,-0.23,6.37,5.73,4.94,-5.61,2.74,8.06,0.63,11.50,1.66,24.18,-15.79,-8.07,12.18,0.85
E01027333,Wellingborough 002D,E07000156,Wellingborough,0.34,-14.09,3.41,-5.13,10.11,31.03,0.25,-15.29,-0.77,-1.31,4.98,30.43,0.42,-13.01,7.46,-8.95,15.89,31.62
E01027334,Wellingborough 002E,E07000156,Wellingborough,8.16,9.05,-4.82,8.82,14.2,27.59,9.56,14.91,-10.57,13.77,9.28,18.52,6.78,3.39,1.9,4.55,20.25,35.48
E01027335,Wellingborough 010A,E07000156,Wellingborough,-2.36,0,-10.91,-8.92,-19.15,31.56,-0.13,5.13,1.22,-8.23,-20.28,34.84,-4.68,-5.77,-22.89,-9.71,-18.01,28.48
E01027336,Wellingborough 010B,E07000156,Wellingborough,7.74,11.9,12.5,2.31,3.97,13.41,9.76,23.62,2.5,2.08,5.96,18.00,5.79,0,23.61,2.54,1.99,9.84
E01027337,Wellingborough 010C,E07000156,Wellingborough,-1.2,-2.98,-12.32,-8.15,1.65,18.32,-1.17,4.03,-21.49,-7.58,2.72,18.83,-1.22,-9.8,1.22,-8.75,0.56,17.86
E01027338,Wellingborough 001D,E07000156,Wellingborough,2.41,5.1,17.65,-6.38,-1.74,11.18,1.34,7.83,-4.67,-8.41,-0.36,14.40,3.45,2.03,47.5,-4.45,-3.03,8.24
