LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01029613,South Staffordshire 008A,E07000196,South Staffordshire,-3.05,1.31,-13.33,-10.16,5.06,2.27,-5.58,1.27,-14.71,-14.72,2.96,0.60,-0.45,1.35,-12.2,-4.95,7.38,3.78
E01029614,South Staffordshire 008B,E07000196,South Staffordshire,-1.53,-13,-7.18,-1.86,0.6,11.43,-1.72,-12.58,-15.13,0.79,2.60,12.41,-1.36,-13.42,3.33,-4.18,-1.13,10.67
E01029615,South Staffordshire 008C,E07000196,South Staffordshire,1,4.74,-6.29,-0.54,5.26,0.74,1.91,5.22,-1.47,-2.81,4.95,5.22,0.16,4.17,-10.67,1.58,5.56,-2.55
E01029616,South Staffordshire 006A,E07000196,South Staffordshire,2.2,-8.82,12.8,-5.19,-6.78,21.12,2.93,-4.59,15.09,-1.6,-9.95,22.60,1.49,-13.68,11.11,-8.59,-3.37,19.80
E01029617,South Staffordshire 003A,E07000196,South Staffordshire,0.72,-6,0.58,-5.51,-2.84,15.87,1.41,-9.42,13.19,-4.68,0.55,11.22,0,-1.79,-13.75,-6.33,-5.88,20.83
E01029618,South Staffordshire 003B,E07000196,South Staffordshire,3.6,12.68,-7.51,1.67,14.57,-1.75,7.28,30.38,0,-0.51,15.69,2.05,0.59,1.59,-13.68,3.59,13.42,-4.60
E01029619,South Staffordshire 006B,E07000196,South Staffordshire,-0.05,-9.2,2.01,-8.27,0,12.85,-0.1,-8.76,-4.35,-3.09,-3.79,13.56,0,-9.68,10.71,-12.98,4.08,12.21
E01029620,South Staffordshire 004A,E07000196,South Staffordshire,-0.63,4.71,-12.88,-5.92,-7.43,22.27,2.09,17.98,-6.33,-4.63,-10.61,24.30,-3.27,-6.86,-19.05,-7.28,-4.38,20.35
E01029621,South Staffordshire 002A,E07000196,South Staffordshire,-0.69,-0.98,-6.22,-5.25,1.49,8.61,-2.05,1.01,-21.1,-4.35,3.13,9.09,0.69,-2.86,13.1,-6.17,0,8.15
E01029622,South Staffordshire 004B,E07000196,South Staffordshire,6.06,10.31,3.87,3.96,-2.12,16.45,5.24,21.36,-5.71,5.02,-1.79,10.14,6.89,0.83,17.11,2.9,-2.47,22.44
E01029623,South Staffordshire 004C,E07000196,South Staffordshire,-3.29,-16.95,-8.82,-11.26,4.97,15.20,-4.49,-16.84,-19.15,-13.97,8.33,22.22,-2.11,-17.07,3.95,-8.65,1.9,9.65
E01029624,South Staffordshire 004D,E07000196,South Staffordshire,-4.51,-21.37,-11.28,-13.64,3.9,48.25,-4.69,-22.06,-8.74,-13.46,-0.56,57.14,-4.32,-20.63,-14.13,-13.81,8.29,39.73
E01029625,South Staffordshire 004E,E07000196,South Staffordshire,-5.68,-23.13,15.48,-9.87,-16.94,10.28,-7.77,-25.61,-4.17,-7.05,-8.77,0.00,-3.57,-20.51,41.67,-12.66,-23.88,21.29
E01029626,South Staffordshire 009A,E07000196,South Staffordshire,5.06,6.5,-5.99,6.88,2.28,9.64,6.25,3.74,-12.63,11.37,4.76,13.75,3.87,9.68,2.78,2.04,0,6.40
E01029627,South Staffordshire 008D,E07000196,South Staffordshire,2.59,17.62,-9.09,0.98,-4.38,6.20,3.33,13.54,-13.04,2,-3.91,13.14,1.98,21.65,-5.41,0,-4.79,2.14
E01029628,South Staffordshire 009B,E07000196,South Staffordshire,2.01,9.04,-16.67,-3.56,-4.25,14.94,3.42,15.66,-10.64,-7.41,-0.82,16.90,0.79,2.41,-21.82,0,-7.3,13.44
E01029629,South Staffordshire 009C,E07000196,South Staffordshire,0.75,-11.35,14.77,2.64,-1.37,3.98,-0.17,-9.78,0,4,-0.69,2.07,1.63,-12.9,32.5,1.31,-2.04,5.49
E01029630,South Staffordshire 009D,E07000196,South Staffordshire,-1.51,-1.6,0,-0.82,-7.55,2.24,0.75,-4.12,-5.71,3.28,2.70,1.73,-3.61,1.11,7.84,-4.97,-16.47,2.62
E01029631,South Staffordshire 009E,E07000196,South Staffordshire,3.61,15.32,-1.83,-5.22,2.32,14.76,3.63,16.1,2.74,-5.74,-4.48,20.00,3.59,14.42,-5.49,-4.72,9.6,10.60
E01029632,South Staffordshire 007A,E07000196,South Staffordshire,1.4,0.98,-26.03,-5.22,9.8,18.42,3.11,-1.82,-31.06,-2.36,9.14,35.76,-0.23,4.21,-20,-8.2,10.47,7.11
E01029633,South Staffordshire 007B,E07000196,South Staffordshire,3.42,-1.81,4.95,-1.68,10.86,6.86,2.88,-2.16,8.41,-3.73,12.15,4.07,3.97,-1.46,1.05,0.37,9.55,9.55
