LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01029761,Staffordshire Moorlands 010A,E07000198,Staffordshire Moorlands,3.31,0.59,13.39,-6.25,-4.13,18.75,3.79,3.23,21.31,-11.52,5.13,14.56,2.8,-2.6,3.92,-0.56,-13.21,22.47
E01029762,Staffordshire Moorlands 008A,E07000198,Staffordshire Moorlands,1.99,-13.69,17.65,2.33,-4.11,11.08,1.38,-19.83,10,5.21,-1.56,9.09,2.58,-8,28.57,-0.46,-6.6,12.86
E01029763,Staffordshire Moorlands 003A,E07000198,Staffordshire Moorlands,1.72,10.31,-8.88,0.71,8.61,-4.92,5.2,22.44,-9.65,1.44,15.79,-7.41,-1.56,-1.22,-8,0,1.49,-3.21
E01029764,Staffordshire Moorlands 003B,E07000198,Staffordshire Moorlands,1.91,-7.8,8.14,-8.64,31.96,40.57,2.21,-9.17,13.33,-8.06,28.83,55.26,1.62,-6.36,3.62,-9.18,35.19,32.35
E01029765,Staffordshire Moorlands 003C,E07000198,Staffordshire Moorlands,0.43,5.86,-10.65,0.88,9.5,-6.05,-0.29,3.82,-8.33,-6.99,15.74,0.00,1.13,8.27,-12.96,8.85,3.54,-9.92
E01029766,Staffordshire Moorlands 003D,E07000198,Staffordshire Moorlands,0.07,4.03,-19.91,-4.09,10.42,10.51,0.93,-2.07,-10.58,-5.56,13.71,17.59,-0.78,10.94,-28.57,-2.46,7.41,5.37
E01029767,Staffordshire Moorlands 002A,E07000198,Staffordshire Moorlands,-2.09,-4.21,-6.17,-14.41,-6.68,21.16,-2.78,-6.31,-8.33,-12.34,-10.09,23.33,-1.37,-1.27,-3.85,-16.52,-3.24,19.19
E01029768,Staffordshire Moorlands 004A,E07000198,Staffordshire Moorlands,9.5,39.41,-3.51,8.15,-16.12,26.87,10.09,30.95,12.5,2.08,-8.99,27.59,8.92,47.67,-18.97,14.77,-22.87,26.20
E01029769,Staffordshire Moorlands 002B,E07000198,Staffordshire Moorlands,2.2,9.36,-1.61,0.24,-9.46,13.04,1.79,4.82,-8.22,0.48,-9.44,15.90,2.62,13.64,7.84,0,-9.48,10.49
E01029770,Staffordshire Moorlands 002C,E07000198,Staffordshire Moorlands,1.38,4.3,-12.11,-6.21,-6.88,30.29,-0.41,1.59,-11.43,-8.58,-5.46,26.97,3.19,6.92,-12.94,-3.59,-8.2,33.33
E01029771,Staffordshire Moorlands 004B,E07000198,Staffordshire Moorlands,-2.1,-12.5,-0.71,-2.9,0.27,0.00,-1.39,-9.68,-4.29,-2.49,-4.40,5.74,-2.73,-15.15,2.82,-3.37,4.92,-4.03
E01029772,Staffordshire Moorlands 004C,E07000198,Staffordshire Moorlands,-4.11,-4.35,-25.14,-8.82,-12.9,25.21,-4.3,6.03,-26.53,-9.3,-12.09,19.21,-3.92,-14.91,-23.46,-8.3,-13.7,31.25
E01029773,Staffordshire Moorlands 004D,E07000198,Staffordshire Moorlands,-1.59,-10.85,-5.59,-11.14,-15.07,32.42,1.67,-9.84,28.13,-6.16,-17.92,33.92,-4.81,-12.22,-32.91,-16.34,-12.39,31.09
E01029774,Staffordshire Moorlands 003E,E07000198,Staffordshire Moorlands,3.53,10.12,-11.56,-2.49,11.5,14.67,3.73,8.7,-11.11,-3.32,14.97,18.32,3.34,11.52,-11.97,-1.62,8.43,11.83
E01029775,Staffordshire Moorlands 008B,E07000198,Staffordshire Moorlands,-0.8,-0.57,-11.19,0.27,-6.79,5.43,-0.14,0,-16.46,11.63,-14.12,7.14,-1.45,-1.11,-4.69,-9.64,1.3,3.92
E01029776,Staffordshire Moorlands 008C,E07000198,Staffordshire Moorlands,0.93,2.36,4.5,-6.58,-1.02,7.28,-0.44,-0.73,5.36,-9.17,-2.08,7.56,2.29,5.98,3.41,-3.9,0,7.07
E01029777,Staffordshire Moorlands 008D,E07000198,Staffordshire Moorlands,1.52,-0.43,8.23,-4.15,5.92,3.97,1.9,0,-1.15,0.43,1.34,8.05,1.15,-0.85,19.72,-8.4,10.87,0.98
E01029778,Staffordshire Moorlands 012A,E07000198,Staffordshire Moorlands,-2.82,-1.99,-14.58,-9.27,3.94,3.80,-3.75,4.55,-18.52,-12.73,2.90,5.32,-1.83,-9.89,-9.52,-5.42,5.03,2.42
E01029779,Staffordshire Moorlands 009A,E07000198,Staffordshire Moorlands,-1.13,2.66,-0.81,-6.05,-8.03,6.30,-2.92,-8.65,4.62,-6.98,-6.67,4.44,0.62,16.67,-6.9,-5.05,-9.39,7.77
E01029780,Staffordshire Moorlands 009B,E07000198,Staffordshire Moorlands,1.1,-10.55,24.83,-10.89,7.67,11.11,1.49,-8,19.18,-13.1,20.31,8.70,0.75,-12.98,30.56,-8.61,-2.52,13.07
E01029781,Staffordshire Moorlands 011A,E07000198,Staffordshire Moorlands,-3.87,-10.38,-13.33,-10.37,-4.19,16.08,-5.9,-14.02,-17.02,-13.15,-6.79,20.13,-1.76,-6.67,-9.3,-7.08,-1.74,12.35
E01029782,Staffordshire Moorlands 010B,E07000198,Staffordshire Moorlands,1.55,-0.52,-2.68,-2.86,-0.53,18.16,2.63,3.94,-4.41,-3.33,-1.52,24.40,0.4,-5.62,-0.8,-2.36,0.56,12.29
E01029783,Staffordshire Moorlands 011B,E07000198,Staffordshire Moorlands,7.6,15.55,2.96,13.61,-4.15,4.58,8.83,15,1.2,14.35,-3.39,9.92,6.46,16.1,4.65,12.89,-4.88,0.57
