LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01025174,Pendle 008A,E07000122,Pendle,2.29,15.21,-9.03,-1.57,-7.06,13.31,2.09,8.49,-8.97,-0.45,-8.02,18.24,2.48,21.62,-9.09,-2.68,-6.1,9.47
E01025175,Pendle 008B,E07000122,Pendle,-0.89,-8.27,0,-5.95,-3.87,15.43,0.64,-6.38,-5.88,-2.86,-1.74,20.86,-2.4,-10.62,8.06,-9.09,-5.79,11.35
E01025176,Pendle 008C,E07000122,Pendle,3.96,8.9,-2.29,-1.16,7.76,10.71,7.62,22.58,-4.55,-1.29,14.94,14.84,0.59,-3.51,0,-1.03,1.07,7.78
E01025177,Pendle 008D,E07000122,Pendle,-0.98,0.9,-7.97,-9.23,-5.01,14.83,1.29,6.36,-2.82,-7.36,-8.41,23.66,-3.16,-4.42,-13.43,-11.07,-1.41,7.76
E01025178,Pendle 006A,E07000122,Pendle,0.33,3.91,-7.37,-2.7,-7.57,16.57,0.9,10.94,-18.87,-1.49,-7.31,20.99,-0.22,-3.13,7.14,-3.85,-7.83,12.89
E01025179,Pendle 006B,E07000122,Pendle,-0.51,-8.54,-13.9,-2.45,-0.57,21.69,-1.17,-18.11,-10.64,-3.05,-1.12,30.63,0.13,1.68,-17.2,-1.87,0,14.49
E01025180,Pendle 006C,E07000122,Pendle,0.38,-5.56,-5.46,-10.85,13.48,16.67,-0.75,-5.59,-4.95,-14.2,13.30,19.57,1.51,-5.52,-6.1,-7.32,13.66,14.20
E01025181,Pendle 009A,E07000122,Pendle,-0.06,-0.23,-13.92,1.92,7.93,2.02,0.76,0,-20.49,2.79,14.29,8.82,-0.8,-0.46,-6.96,1.11,2.46,-2.74
E01025182,Pendle 009B,E07000122,Pendle,3.5,5.45,-9.64,9.59,-8.71,15.30,3.54,5.88,-5.56,4.72,-9.09,33.82,3.47,4.92,-13.82,15.41,-8.26,4.35
E01025183,Pendle 009C,E07000122,Pendle,4.1,7.57,-21.18,14.98,-0.34,4.91,3.07,4.41,-17.83,16.44,-9.55,7.61,5.17,11.17,-24.6,13.41,10.14,3.03
E01025184,Pendle 009D,E07000122,Pendle,5.66,5.89,4.2,7.58,0.51,5.61,3.27,4.98,-3.65,3.22,2.04,16.00,8.12,6.79,12.8,12.26,-1.03,-3.51
E01025185,Pendle 013A,E07000122,Pendle,7.01,25.28,-20.07,8.88,0.91,9.72,7.94,25.43,-20.73,10.12,1.84,14.49,6.07,25.12,-19.29,7.57,0,6.08
E01025186,Pendle 013B,E07000122,Pendle,12.26,17.31,-7.23,18.03,5.75,16.25,10.49,11.11,-3.33,15.79,5.83,15.19,14.29,25.15,-11.3,20.65,5.66,17.28
E01025187,Pendle 012A,E07000122,Pendle,2.11,7.14,-6.22,10,-15.77,12.63,-0.86,10.83,-10.75,7.22,-22.15,8.90,4.95,3.79,-2,12.63,-9.43,16.33
E01025188,Pendle 010A,E07000122,Pendle,3.66,8.86,-16.13,8.07,12.88,-5.97,6.4,14.1,-17.07,5.85,13.17,7.86,0.9,4.05,-15.2,10.65,12.5,-15.90
