LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01011740,Wakefield 001A,E08000036,Wakefield,2.35,5.92,-19.42,6.94,11.11,0.00,2.6,6.9,-19.82,5.77,5.30,8.70,2.11,4.88,-19.08,8.11,17.5,-6.06
E01011741,Wakefield 001B,E08000036,Wakefield,1.06,4.76,-2.76,-8.92,2.62,14.47,-0.26,-8.85,-5.21,-4.17,-1.18,18.12,2.39,20.62,0,-13.85,6.32,11.45
E01011742,Wakefield 001C,E08000036,Wakefield,3.77,4.44,10.55,0.92,5.56,1.01,5.85,6.1,17.65,-1.78,3.87,14.29,1.74,2.65,3.39,3.79,7.28,-7.91
E01011743,Wakefield 003A,E08000036,Wakefield,-2.78,-10.88,-17.75,-7.32,-6.42,21.78,-3.19,-13.13,-22.11,-6.25,-4.81,22.30,-2.35,-8.51,-12.16,-8.45,-8.02,21.29
E01011744,Wakefield 003B,E08000036,Wakefield,0.31,-7.98,2.4,-8.97,22.34,4.87,-1.23,-7.19,4.82,-17.61,31.82,7.09,1.88,-8.87,0,0.7,13.48,2.99
E01011745,Wakefield 001D,E08000036,Wakefield,0.54,2.1,-19.08,7.68,-0.75,7.33,0.22,-1.15,-10.64,6.69,-10.07,16.87,0.88,6.02,-26.38,8.67,9.45,0.00
E01011746,Wakefield 001E,E08000036,Wakefield,25.45,45.86,11.79,35,-1.86,24.70,25.62,43.72,14.41,30.11,5.39,28.17,25.29,48.39,9.01,39.85,-9.68,22.11
E01011747,Wakefield 003C,E08000036,Wakefield,3.82,4.68,-13.13,4.64,14.88,7.83,2.49,6.95,-15.65,-0.97,18.02,9.64,4.98,2.53,-11.11,10.09,12.21,6.72
E01011748,Wakefield 005A,E08000036,Wakefield,-3.34,-10.84,-12.9,-10.89,4.71,16.86,-3.69,-16.42,-11.5,-12.89,14.13,12.30,-2.97,-4.35,-14.42,-8.79,-5.08,20.86
E01011749,Wakefield 005B,E08000036,Wakefield,11.76,16.71,-0.35,9.32,25.42,11.32,13.57,19.55,-6.82,10.97,30.41,17.17,9.98,13.89,5.23,7.57,20.41,6.19
E01011750,Wakefield 003D,E08000036,Wakefield,1.75,5.45,-4.25,3.47,-2.44,2.82,-2.17,-3.51,-9.52,1.85,-7.38,11.39,5.85,15.09,2.68,5.05,2.9,-4.08
E01011751,Wakefield 005C,E08000036,Wakefield,0.59,4.74,-15.35,-5.86,4.14,28.39,1.46,21.21,-14.42,-10.93,4.40,32.43,-0.3,-9.82,-16.33,-0.43,3.87,24.69
E01011752,Wakefield 002A,E08000036,Wakefield,6.04,3.28,-8,6.18,12.95,14.88,5.04,0.74,-12.17,4.66,13.89,19.79,7.05,5.8,-3.64,7.85,11.94,10.92
E01011753,Wakefield 002B,E08000036,Wakefield,1.89,-3.32,-2.91,-10.38,-1.41,36.68,-0.71,-2.75,-15.79,-5.53,-2.14,27.52,4.44,-3.92,12.99,-15.32,-0.69,43.33
E01011754,Wakefield 003E,E08000036,Wakefield,6.05,20.98,-2.42,3.19,4.59,6.71,5.66,29.36,-8.04,0,6.45,6.98,6.43,13.04,4.21,6.44,2.67,6.51
E01011755,Wakefield 005D,E08000036,Wakefield,0.12,-7.92,-13.64,-10.7,21.99,17.08,-0.74,-0.81,-15.79,-16.33,22.49,20.54,0.99,-15.52,-11.32,-5.08,21.47,14.06
E01011756,Wakefield 002C,E08000036,Wakefield,1.94,27.59,-15.72,2.41,6.05,-6.17,3.11,36.36,-13.33,-2.82,8.61,-1.27,0.89,20.62,-17.86,8.65,3.68,-9.48
E01011757,Wakefield 004A,E08000036,Wakefield,12.1,1.18,16.83,14.06,9.29,25.99,12.17,11.87,4.55,10.78,13.50,22.52,12.04,-10.34,30.61,17.03,5,29.31
E01011758,Wakefield 013A,E08000036,Wakefield,14.48,35.29,16.57,10.54,2.66,14.65,12.48,34.88,12.64,5.1,-0.72,23.96,16.62,35.78,20.45,16.36,6.45,5.88
E01011759,Wakefield 004B,E08000036,Wakefield,6.87,20.13,-21.45,10.32,11.89,6.96,4.76,6.71,-23.13,11.95,11.04,7.03,8.99,34.9,-19.72,8.7,12.73,6.90
E01011760,Wakefield 002D,E08000036,Wakefield,6.61,4.23,-4.02,2.43,14.33,24.29,3.87,6.06,-18.46,1.31,8.82,34.44,9.57,2.34,11.76,3.77,20.53,16.67
E01011761,Wakefield 004C,E08000036,Wakefield,13.35,27.36,-8.08,23.02,2.17,9.89,15.69,26.99,-4.03,22.36,5.49,16.13,11,27.78,-11.76,23.75,-1.27,5.03
E01011762,Wakefield 002E,E08000036,Wakefield,2.27,5.38,-10.33,1.61,8.67,3.80,4.98,9.42,6.32,0,5.23,13.33,-0.5,0.82,-23.73,3.46,12.24,-3.79
E01011763,Wakefield 004D,E08000036,Wakefield,2.81,6.51,2.86,2.69,8.46,-4.00,1.2,4.17,-7.84,0.72,10.77,-3.25,4.44,9.47,17.81,4.92,6.15,-4.46
E01011764,Wakefield 004E,E08000036,Wakefield,9.12,7.6,9.14,14.31,6.94,2.58,8.81,8.94,11.22,11.01,2.96,7.44,9.45,6.3,6.82,18.55,11.82,-0.53
E01011765,Wakefield 032A,E08000036,Wakefield,1.05,6.3,-9.28,-1,-4.72,14.84,6.07,23.66,-5.56,3.23,-7.10,20.69,-3.94,-12.2,-13.95,-5.2,-2.45,10.00
E01011766,Wakefield 032B,E08000036,Wakefield,-0.38,-11.3,9.05,-14.34,6.37,34.16,-0.76,-13.91,14,-18.51,9.03,39.39,0,-8.51,4.04,-10.11,3.77,29.13
E01011767,Wakefield 034A,E08000036,Wakefield,-2.46,-10.63,-6.82,-9.8,-0.67,13.11,-1.4,-5.74,-12.24,-6.94,-4.39,20.73,-3.48,-15.15,0,-12.55,3.14,6.93
E01011768,Wakefield 034B,E08000036,Wakefield,1.89,-8.54,6.43,-9.71,8.65,18.75,0.74,-11.43,6.06,-9.33,10.96,13.85,2.98,-5.32,6.76,-10.09,6.63,23.24
E01011769,Wakefield 034C,E08000036,Wakefield,17.12,26.12,-2.4,21.27,9.04,18.03,16.89,18.69,-2.83,22.17,13.33,18.03,17.34,34.25,-1.96,20.34,5.1,18.03
E01011770,Wakefield 034D,E08000036,Wakefield,-0.64,-2.92,-6.91,-3.38,5.85,3.66,0.22,-0.63,-19.44,-3.93,13.97,8.82,-1.45,-5.37,5.5,-2.82,-1.52,0.00
E01011771,Wakefield 040A,E08000036,Wakefield,8.56,32.29,4.17,8.96,8.75,-3.12,8.59,29.17,-4.11,6.19,11.11,2.78,8.54,35.42,12.68,11.98,6.5,-7.18
E01011772,Wakefield 040B,E08000036,Wakefield,2.65,1.58,-6.15,-3.49,19.21,4.82,-0.73,-7.75,-14.14,-0.67,8.64,5.88,6.29,13.51,3.75,-6.29,31.43,3.85
E01011773,Wakefield 032C,E08000036,Wakefield,-3.11,-6.74,-13.11,-15.49,-2.91,21.81,-3.96,-9,-10.31,-18.34,-1.07,22.76,-2.25,-3.85,-16.28,-12.56,-4.71,21.02
E01011774,Wakefield 032D,E08000036,Wakefield,-2.93,-9.42,4.29,-14.83,-3.38,21.46,-3.45,1.74,1.3,-16.39,-7.38,21.62,-2.41,-21.3,6.98,-13.16,0.68,21.32
E01011775,Wakefield 024A,E08000036,Wakefield,13.16,18.39,5.06,8.3,21.52,20.90,13.77,23.69,3.75,6.47,19.43,29.37,12.55,13.03,6.41,10.1,23.74,13.38
