LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01029925,Forest Heath 008A,E07000201,Forest Heath,6.09,16,-6.92,5.81,6.78,7.02,9.65,24.18,0,7.69,4.94,14.47,2.41,7.14,-11.46,3.5,9.02,1.05
E01029926,Forest Heath 001A,E07000201,Forest Heath,5.22,18.44,3.85,3.54,-3.37,8.81,5.36,16.18,5,0.45,8.07,5.15,5.07,20.55,2.27,7.51,-12.82,12.32
E01029927,Forest Heath 001B,E07000201,Forest Heath,4.51,1.47,6.52,3.2,3.25,10.25,4.88,-4.98,0.71,4.67,8.20,18.13,4.11,9.09,12.59,1.31,-1.61,4.37
E01029928,Forest Heath 001C,E07000201,Forest Heath,3.89,4.33,-10.99,4.48,4.66,10.51,3.84,4.22,-4.94,0.3,5.29,15.79,3.94,4.48,-15.84,9.7,4.05,6.17
E01029929,Forest Heath 001D,E07000201,Forest Heath,0.14,4.11,11.16,-3.27,-11.39,9.52,0.72,11.25,22.73,-5.6,-9.05,3.64,-0.47,-3.21,-0.95,-0.32,-13.55,14.88
E01029930,Forest Heath 001E,E07000201,Forest Heath,5.96,-8.64,5.66,-5.31,18.38,24.92,3.91,-6.72,1.16,-10,22.13,25.83,8.31,-10.89,10.96,0.92,14.29,24.12
E01029937,Forest Heath 006A,E07000201,Forest Heath,-0.46,4.6,-13.3,-8.38,5.9,10.54,-2.53,3.57,-10.64,-12.95,2.43,11.83,1.68,5.79,-15.96,-3.68,9.78,9.36
E01029938,Forest Heath 004A,E07000201,Forest Heath,12.91,23.58,9.62,3.87,0.89,65.59,10.45,23.3,2.61,-0.72,12.12,51.28,15.49,23.94,18.28,8.75,-7.94,75.93
E01029939,Forest Heath 004B,E07000201,Forest Heath,-4.53,-10.38,2.19,-15.52,9.41,8.09,-7.17,-8.05,-2.25,-18.58,7.75,7.34,-1.41,-12.5,10.42,-11.2,11.11,8.73
E01029940,Forest Heath 004C,E07000201,Forest Heath,6.74,15.49,10.88,6.28,-16.67,22.00,6.3,19.3,-3.85,5.58,-13.95,25.23,7.18,11.61,27.54,7.05,-19.26,19.42
E01029941,Forest Heath 005A,E07000201,Forest Heath,-1.06,-14.66,23.08,-5.4,-8.36,16.43,-0.53,-13.41,25.33,-6.06,-5.05,15.73,-1.64,-16.08,20.59,-4.63,-11.89,17.14
E01029942,Forest Heath 002C,E07000201,Forest Heath,4.36,6.08,2.68,-1.59,-4.66,21.63,5.53,14.29,12.05,-3.91,-8.21,29.93,3.04,-1.28,-9.09,2.03,-1.38,14.53
E01029944,Forest Heath 002E,E07000201,Forest Heath,1.77,-6.44,17.45,-4.55,3.27,6.16,4.39,-10.78,40.26,-4.1,8.39,6.73,-0.9,-2,-6.94,-5.12,-1.23,5.65
E01029945,Forest Heath 003E,E07000201,Forest Heath,3.21,-6.38,4.4,-5.52,9.6,17.24,4.12,-5.13,19.54,-9.71,16.16,16.96,2.22,-7.63,-9.47,0,3.03,17.51
E01029946,Forest Heath 004D,E07000201,Forest Heath,3.33,3.91,0.81,-2.17,5.4,15.36,5.03,2.55,12.86,-4.48,12.95,21.48,1.51,5.33,-15.09,0.96,-0.57,10.87
E01029947,Forest Heath 004E,E07000201,Forest Heath,6.03,9.69,5.68,1.9,6.87,9.45,9.27,8.18,18.25,1.19,14.29,15.93,2.48,11.63,-9.71,3.02,0,4.94
E01029949,Forest Heath 008B,E07000201,Forest Heath,11.26,31.47,-6.06,12.4,20.9,-1.89,10.27,23.23,-4.65,15.44,13.39,-5.13,12.24,39.8,-7.14,8.9,29.06,0.68
