LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01021347,Braintree 013A,E07000067,Braintree,2.04,-4.76,5.88,-5.2,12.03,15.30,0.24,-2.75,0.65,-10.59,7.80,24.55,3.88,-7.06,11.85,0.23,16.49,8.02
E01021348,Braintree 018A,E07000067,Braintree,0.19,-7.75,17.61,-8.03,-2.08,14.87,-0.97,-11.72,16.22,-5.62,-4.06,11.80,1.4,-3.17,19.12,-10.44,0,18.06
E01021349,Braintree 007A,E07000067,Braintree,-0.77,0.35,-14.29,-3.38,-2.64,51.14,0.56,10.79,-16.1,-1.54,-7.64,63.16,-2.1,-9.52,-12.12,-5.15,2.74,42.00
E01021350,Braintree 009A,E07000067,Braintree,0.57,-15.23,9.14,-4.47,0.54,17.85,-1.34,-19.77,4.26,-2.17,-3.08,18.99,2.54,-9.23,14.81,-6.74,4.52,16.92
E01021351,Braintree 007B,E07000067,Braintree,5.45,8.91,8.74,-5.09,10.68,38.32,2.42,3.83,5.68,-8.92,5.30,55.10,8.45,14.2,11.58,-1.5,16.92,24.14
E01021352,Braintree 007C,E07000067,Braintree,-1.39,-4.42,-26.19,-5.28,-0.3,32.49,-2,-2.72,-23.58,-8.13,1.24,33.01,-0.81,-5.88,-28.85,-2.46,-1.8,32.09
E01021353,Braintree 009B,E07000067,Braintree,1.89,16.44,-11.56,-8.73,11.8,9.61,0.91,28.68,-22.45,-10.43,2.79,18.49,2.87,5.77,-0.99,-6.82,23.08,3.09
E01021354,Braintree 008A,E07000067,Braintree,3.29,10.18,-5.99,5.13,-10.04,14.61,-1.34,-1.37,-14.12,-2.89,-1.75,16.47,8.19,23.26,2.44,14.56,-17.6,12.90
E01021355,Braintree 007D,E07000067,Braintree,5.49,10.95,-6.7,5.21,1.32,11.06,5.89,12.33,-13.48,8.39,-2.65,14.75,5.13,9.49,-0.95,1.97,5.29,8.63
E01021356,Braintree 007E,E07000067,Braintree,4.72,6.64,-1.99,-5.46,-3.67,27.73,4.9,2.27,8.97,0.49,-10.90,28.47,4.55,12.77,-13.7,-11.11,4.17,27.12
E01021357,Braintree 008B,E07000067,Braintree,2.34,-13.54,-1.92,-9.16,2.39,48.48,-1.7,-7,-21.43,-7.25,1.21,39.80,6.34,-18.6,28.05,-11.2,3.53,54.89
E01021358,Braintree 008C,E07000067,Braintree,1.92,4.57,-9.21,-2.18,20.55,1.76,3.32,7.52,-3.55,-3.98,22.06,5.07,0.66,1.54,-14.11,-0.47,19.23,-0.50
E01021359,Braintree 008D,E07000067,Braintree,0.05,5.57,-16.12,-1.12,15.46,-4.01,1.93,11.11,-8.7,-1.13,16.78,-7.10,-1.7,0,-23.7,-1.11,14.19,-1.83
