LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01001571,Greenwich 008A,E09000011,Greenwich,11.8,8.06,13.43,15.56,6.83,13.04,13.44,16.37,25,11.03,0.00,36.73,10.37,1,4.42,19.75,14.39,0.00
E01001572,Greenwich 008B,E09000011,Greenwich,4.76,10.43,-17.57,6.51,13.2,3.43,7,14.04,-19.66,5.64,29.57,3.85,2.63,6.9,-15.24,7.36,-0.74,3.09
E01001573,Greenwich 008C,E09000011,Greenwich,6.75,5.1,-15.04,9.94,11.76,28.24,7.39,12.67,-14.07,6.74,17.56,22.95,6.09,-2.78,-16.22,13.28,6.38,32.86
E01001574,Greenwich 008D,E09000011,Greenwich,16.36,12.06,13.2,16.96,29.58,12.90,19.49,11.11,34.57,19.62,23.28,24.29,13.45,13.03,-1.72,14.61,37.11,3.53
E01001575,Greenwich 003A,E09000011,Greenwich,9.47,5.91,11.88,6.67,34.39,-7.24,12.31,12.3,5.84,10.49,30.63,3.13,6.82,-0.4,18.55,3.38,38.18,-14.77
E01001576,Greenwich 003B,E09000011,Greenwich,9.05,15.84,-9.52,12.4,16.16,-2.26,6.91,17.57,-7.58,3.86,16.28,-5.56,11.1,14.17,-11.35,20.55,16,0.00
E01001577,Greenwich 003C,E09000011,Greenwich,6.27,2.74,0.37,7.26,29.27,-9.00,9.36,9.24,11.11,4.66,34.13,-14.67,3.48,-3.81,-9.03,9.63,24.17,-5.60
E01001578,Greenwich 003D,E09000011,Greenwich,11.94,16.73,-3.59,7.9,28.14,16.46,13.54,26.74,-20.3,7.66,29.92,37.70,10.37,5.6,15.25,8.14,26.47,3.09
E01001579,Greenwich 003E,E09000011,Greenwich,5.73,9.82,-0.86,4.15,13.48,-0.56,5.84,12.39,-5.5,4.83,10.40,-1.32,5.64,7.21,3.23,3.6,17.14,0.00
E01001580,Greenwich 021A,E09000011,Greenwich,10.04,11.79,19.51,4.74,6.55,30.38,11.42,6.06,44.9,6.47,-0.77,44.93,8.68,17.71,2.7,2.99,16.16,19.10
E01001581,Greenwich 016A,E09000011,Greenwich,2.86,20,0,-2.99,9.8,-0.79,1.5,18.92,-3.95,-7.22,19.30,0.00,4.18,21.01,4.23,1.72,1.53,-1.40
E01001582,Greenwich 021B,E09000011,Greenwich,4.2,7.29,15.15,1.39,8.77,-2.78,4.85,9.27,10,-0.35,14.29,-2.04,3.58,5.11,20.97,3.07,2.75,-3.25
E01001583,Greenwich 021C,E09000011,Greenwich,3.89,-2.88,13.04,-2.34,10,24.85,-2.44,3,-8.06,-9.71,3.31,22.67,10.57,-8.33,37.74,5.78,18.18,26.60
E01001584,Greenwich 021D,E09000011,Greenwich,0.27,0,-1.09,3.44,-6.41,-0.30,1.92,2.68,13.51,4.97,-11.36,4.05,-1.31,-2.61,-10.91,1.95,0,-3.85
E01001585,Greenwich 016B,E09000011,Greenwich,-0.06,0.91,4.13,-6.19,16.17,-2.29,0,8.81,-7.94,-9.52,22.22,-1.25,-0.13,-6.47,17.24,-2.66,10.17,-3.16
E01001586,Greenwich 016C,E09000011,Greenwich,-2.09,-6.73,-3.91,-4.83,-7.41,14.45,-4.94,-12.9,1.61,-7.75,-13.87,24.14,0.39,1.01,-9.09,-2.33,-0.75,9.47
E01001587,Greenwich 016D,E09000011,Greenwich,13.4,16.25,-1.3,22.27,1.37,6.38,13.25,18.12,25.81,17.02,-4.38,12.26,13.55,14.06,-19.57,27.54,8.27,1.55
