LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01021533,Chelmsford 016A,E07000070,Chelmsford,3.15,-3.04,-1.94,1.99,-5.43,27.87,6.13,2.5,7.03,4.52,-6.23,30.39,0.17,-8.72,-10.77,-0.53,-4.63,25.41
E01021535,Chelmsford 016B,E07000070,Chelmsford,1.89,-0.31,1.55,-5.16,0.51,18.04,1.94,-3.09,-4,-4.03,4.12,19.59,1.85,2.48,7.53,-6.23,-3.06,16.76
E01021536,Chelmsford 005A,E07000070,Chelmsford,-0.55,13.58,-19.15,-6.46,-1.23,11.62,-1.79,22.06,-31.96,-9,-4.65,18.33,0.74,4.65,-5.49,-3.61,2.63,6.71
E01021537,Chelmsford 005B,E07000070,Chelmsford,1.82,0.33,-3.76,-2.74,-5.62,24.20,-0.41,1.38,-8.93,-8.16,-6.02,26.51,4.1,-0.65,1.98,2.76,-5.18,22.03
E01021538,Chelmsford 001A,E07000070,Chelmsford,-0.4,-5.25,0,-4.69,-1.33,24.35,-0.95,-2.55,-7.32,-6.74,-1.81,28.86,0.14,-7.94,7.74,-2.88,-0.79,20.13
E01021539,Chelmsford 001B,E07000070,Chelmsford,2.12,1.83,17.21,-12.93,7.36,12.59,0.3,-6.96,15.49,-12.44,0.00,18.18,4.04,11.54,19.61,-13.4,15.49,7.25
E01021540,Chelmsford 001C,E07000070,Chelmsford,3.87,17.96,-18.87,4.18,-8.67,21.82,4.05,18.71,-22.73,4.24,-7.37,21.90,3.69,16.98,-14.08,4.13,-9.9,21.74
E01021541,Chelmsford 001D,E07000070,Chelmsford,3.16,1.7,12.23,-1.15,0.64,7.59,5.71,-2.96,34.29,-4.63,8.28,11.83,0.77,8,-10.14,2.27,-5.95,4.42
E01021542,Chelmsford 002A,E07000070,Chelmsford,19.84,34.8,8.76,28.82,8.01,7.20,14.72,35.33,1.1,16.16,7.06,4.68,24.95,34.18,15.53,42.04,8.98,9.31
E01021543,Chelmsford 002B,E07000070,Chelmsford,2.52,12.3,-7.05,-2.61,-4.66,12.81,0.12,9.3,0,-9.63,-8.59,18.24,4.75,15.45,-14.67,4.49,-0.63,9.21
E01021544,Chelmsford 008A,E07000070,Chelmsford,5.29,11.5,4.59,-5.52,21.46,20.18,6.6,8.8,26.09,-7.72,31.25,19.64,3.95,14.85,-11.11,-3.19,12.84,20.75
E01021545,Chelmsford 008B,E07000070,Chelmsford,0.75,-4.8,35.66,-9.72,13.14,10.50,2.2,-2.63,41.67,-8.21,8.13,19.44,-0.61,-7.03,30.43,-11.14,18.58,4.59
E01021546,Chelmsford 008C,E07000070,Chelmsford,-0.27,-2.67,-1.54,-11.04,22.61,15.75,0.96,-0.63,-6.86,-10.93,28.32,30.19,-1.45,-5,4.3,-11.15,17.09,7.53
E01021547,Chelmsford 008D,E07000070,Chelmsford,-1.63,-8.47,-14.62,-8.52,19.93,40.48,-2.29,-0.83,-17.24,-11.56,22.39,38.10,-0.94,-15.75,-11.46,-5.23,17.52,42.86
