LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01019341,South Lakeland 011A,E07000031,South Lakeland,-0.26,7.09,-30.43,-9.06,-7.88,12.09,-1.49,-4.11,-31.48,-6.34,-13.64,16.48,0.9,22.22,-28.95,-11.72,-2.4,8.46
E01019342,South Lakeland 011B,E07000031,South Lakeland,-6.4,-9.4,-9.09,-1.37,-19.91,-0.24,-6.91,-21.05,-14.58,0.97,-19.81,2.81,-5.97,1.67,-2.5,-3.45,-20,-2.45
E01019343,South Lakeland 011C,E07000031,South Lakeland,-2.18,-10.44,-5.88,-13.99,-3.12,10.95,-2.86,3.95,-30.56,-17.14,-4.08,16.82,-1.54,-20.75,31.91,-10.71,-2.12,6.30
E01019344,South Lakeland 008A,E07000031,South Lakeland,-1.65,7.38,-17.76,-7.14,1.44,4.39,-1.15,11.54,-16.67,-3.25,-4.35,7.56,-2.17,4.29,-19.15,-11.43,7.14,0.92
E01019345,South Lakeland 008B,E07000031,South Lakeland,0.51,12.06,-11.65,-9.46,-6.98,17.73,-0.34,20.63,-7.69,-14.86,-8.33,20.74,1.35,5.13,-15.69,-2.82,-5.66,15.24
E01019346,South Lakeland 003A,E07000031,South Lakeland,-2.28,-11.7,-9.43,-4.29,-10.1,18.22,-1.63,-7.35,-17.59,-4.59,-8.33,21.20,-2.94,-16.28,-0.96,-3.97,-11.76,15.32
E01019347,South Lakeland 011D,E07000031,South Lakeland,0,-0.33,-9.26,-4.89,-4.92,19.20,-1.9,0,-12.5,-9.56,0.57,12.34,1.8,-0.69,-6.1,-0.36,-9.48,25.44
E01019348,South Lakeland 010A,E07000031,South Lakeland,0.66,-2.91,-6.06,-4.93,-1.51,14.04,0,10.1,-24.56,-7.06,-2.36,12.75,1.32,-14.95,19.05,-2.86,-0.72,15.38
E01019349,South Lakeland 013A,E07000031,South Lakeland,-0.33,14.63,-16.86,-11.69,6.26,3.66,-0.91,24,-19.78,-18.97,6.80,6.43,0.21,5.71,-13.58,-4.35,5.78,1.34
E01019350,South Lakeland 008C,E07000031,South Lakeland,-1.94,-6.47,-6.02,-8.12,-6.15,11.88,-2.13,-5.26,-11.27,-4.69,-7.98,11.17,-1.76,-8,0,-11.47,-4.42,12.56
