LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01024787,Tunbridge Wells 013A,E07000116,Tunbridge Wells,-3.42,-16.99,-5.85,-14.29,-6.35,40.20,-5.03,-15.7,-9.89,-11.76,-13.73,46.91,-1.94,-18.12,-1.25,-16.58,1.37,35.59
E01024788,Tunbridge Wells 013B,E07000116,Tunbridge Wells,2.47,-0.66,-3.83,-0.21,4.9,14.85,6.1,2.98,7.92,-2.12,9.42,25.26,-1.05,-5.11,-14.81,1.7,0.68,7.46
E01024789,Tunbridge Wells 014A,E07000116,Tunbridge Wells,4.81,3.76,22.27,-5.28,4.98,9.42,0.54,-7.41,-3.19,-7.42,2.78,20.83,8.96,17.2,42.74,-3.14,7.28,0.47
E01024790,Tunbridge Wells 013C,E07000116,Tunbridge Wells,17.35,26.32,84.52,-8.55,6.93,6.25,24.29,42.68,100,-11.04,13.54,7.37,10.98,11.24,66.23,-5.67,0.94,5.59
E01024791,Tunbridge Wells 013D,E07000116,Tunbridge Wells,-1.35,0.5,6.59,-11.97,-1.78,5.03,-1.24,-1.74,24.36,-10.91,-3.70,-1.31,-1.45,3.57,-8.99,-12.9,0,10.27
E01024792,Tunbridge Wells 011A,E07000116,Tunbridge Wells,-1.18,-10.64,-1.58,-14.13,3.92,25.87,-1.5,-7.22,-2.08,-14.29,2.73,22.44,-0.86,-14.12,-1.06,-13.99,5.14,29.19
E01024793,Tunbridge Wells 004A,E07000116,Tunbridge Wells,1.32,-4.62,-1.09,-7.2,1.75,19.88,-0.12,-14.29,-5.68,-4.15,-1.01,24.20,2.77,9.43,3.16,-10.04,4.48,15.88
E01024794,Tunbridge Wells 011B,E07000116,Tunbridge Wells,4.17,1.47,17.81,-8.97,11.53,15.63,2.62,4.6,13.58,-12.06,13.92,8.33,5.71,-1.82,23.08,-5.86,9.2,21.79
E01024795,Tunbridge Wells 010A,E07000116,Tunbridge Wells,9.99,13.85,-7.42,15.2,19.02,0.56,10.26,18.4,-8.55,13.5,29.76,-9.64,9.73,9.26,-6.25,16.99,10,9.28
E01024796,Tunbridge Wells 010B,E07000116,Tunbridge Wells,-1.16,9.38,-12.14,-7.58,13.69,-4.66,-3.44,10.53,-4.65,-13.55,5.08,-0.94,1.18,8.18,-19.54,-0.44,21.95,-7.69
E01024797,Tunbridge Wells 012A,E07000116,Tunbridge Wells,0.75,6.25,3.6,-8.25,-4,12.35,-0.75,11.76,2.82,-13.89,-3.18,13.37,2.27,0.94,4.41,-1.29,-4.76,11.47
E01024798,Tunbridge Wells 001A,E07000116,Tunbridge Wells,-1.91,-3.56,-3.76,-8.93,-5.63,21.56,-3.59,-5.71,-6.58,-11.34,-8.03,27.54,-0.17,-0.98,0,-6.57,-3.09,16.67
E01024799,Tunbridge Wells 007A,E07000116,Tunbridge Wells,0.16,20.22,-13.33,-8.45,0,6.03,1.84,34.4,-24,-12.08,0.66,20.63,-1.35,7.75,0,-4.68,-0.66,-2.58
E01024800,Tunbridge Wells 007B,E07000116,Tunbridge Wells,-0.43,7.8,-19.44,-5.35,6.08,2.38,-2.84,2.76,-21.88,-9.28,5.49,3.97,1.93,12.67,-16.67,-1.3,6.67,1.08
E01024801,Tunbridge Wells 008A,E07000116,Tunbridge Wells,6.54,19.78,-1.05,3.29,10.26,11.86,5.56,12.06,5.79,1.09,8.07,20.39,7.6,28.35,-6.02,6.05,12.77,5.26
E01024802,Tunbridge Wells 008B,E07000116,Tunbridge Wells,3.78,7.57,-6.95,-0.73,15.97,12.79,1.93,9.7,-2.08,-4.01,10.49,9.64,5.8,5.13,-12.09,2.79,22.5,15.73
E01024803,Tunbridge Wells 013E,E07000116,Tunbridge Wells,-2.55,-8.4,-4.41,-12.05,-1.02,14.32,-3.04,-0.54,-16.67,-9.82,-1.67,10.28,-2.08,-15.9,10.89,-14.02,-0.4,17.92
E01024804,Tunbridge Wells 011C,E07000116,Tunbridge Wells,2.33,-3.77,15.04,-5.36,2.62,17.84,-0.44,0.69,5.97,-7.32,-0.64,7.08,5.1,-8.16,24.24,-3.57,6.04,30.00
E01024805,Tunbridge Wells 011D,E07000116,Tunbridge Wells,2.46,-5.31,-1.84,-3.5,13.82,13.64,0.63,-14.36,1.3,-5.56,15.33,16.41,4.27,5.06,-4.65,-1.53,12.34,11.03
E01024806,Tunbridge Wells 011E,E07000116,Tunbridge Wells,-4.01,-6.31,1.02,-10.24,6.05,-4.70,-7.29,-8.24,-4.5,-15.15,4.29,-7.05,-0.5,-4.29,8.24,-4.92,7.95,-2.45
E01024807,Tunbridge Wells 014B,E07000116,Tunbridge Wells,-5.57,-7.66,-8.72,-14.46,-3.96,9.42,-4.71,-8.54,9.2,-22.59,-1.38,20.16,-6.39,-6.36,-27.06,-6.53,-6.33,2.50
E01024808,Tunbridge Wells 014C,E07000116,Tunbridge Wells,5.45,8.01,21.09,-5.03,-0.31,19.87,4.54,6.8,-1.35,-5.86,4.97,24.22,6.31,9.29,51.85,-4.26,-5.42,16.67
E01024809,Tunbridge Wells 014D,E07000116,Tunbridge Wells,3.12,-7.95,7.51,-2.28,1.25,19.16,1.71,-19.2,11.24,1.56,-1.85,19.40,4.51,4.39,3.57,-5.94,4.46,18.95
E01024810,Tunbridge Wells 014E,E07000116,Tunbridge Wells,-3.28,-0.89,-17.62,-9.87,-2.61,18.06,-6.83,-3.83,-23.14,-12.23,-7.98,18.42,0.51,2.58,-8.33,-7.69,2.56,17.70
E01024811,Tunbridge Wells 001B,E07000116,Tunbridge Wells,-2.71,-7.06,-8.28,-11.78,-4.65,16.49,-5.37,-12,-5.97,-11.54,-10.77,13.24,0,0,-10.26,-12.02,1.56,19.58
E01024812,Tunbridge Wells 001C,E07000116,Tunbridge Wells,-1.4,-10.45,15.75,-4.14,-5.97,7.25,2.14,-0.79,24.62,0.49,-6.72,5.60,-4.71,-19.15,8.64,-8.7,-5.22,8.76
E01024813,Tunbridge Wells 001D,E07000116,Tunbridge Wells,2.75,17.86,-8.45,-2.63,7.92,2.13,3.37,24.39,-15.38,-5.92,5.83,19.00,2.17,11.63,0,1.04,10,-7.14
E01024814,Tunbridge Wells 001E,E07000116,Tunbridge Wells,0.23,-3.17,0,-2.26,-6.32,13.58,1.77,-3.64,30.19,-7.58,-2.34,15.00,-1.21,-2.7,-21.33,3.72,-9.93,12.41
E01024815,Tunbridge Wells 001F,E07000116,Tunbridge Wells,-1.21,-12.08,-7.23,-0.23,-7.22,29.24,-1.42,-17.89,-15.12,0,-0.80,33.75,-1.02,-7.04,1.25,-0.48,-12.05,25.27
E01024816,Tunbridge Wells 001G,E07000116,Tunbridge Wells,-5.06,-14.95,0,-14.04,-2.56,29.38,-7.45,-12.06,-12.66,-15.15,-7.14,27.50,-2.61,-17.86,14.93,-12.93,2.26,31.25
