LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01006212,Wigan 026A,E08000010,Wigan,-0.15,0,-2.14,-3.83,-15.77,29.58,-1.68,-4.27,-3.57,-6.06,-13.58,26.23,1.51,4.9,0,-1.41,-17.82,33.05
E01006213,Wigan 024A,E08000010,Wigan,0.44,-1.45,8.26,-3.49,2.14,4.95,0.76,-0.6,8.18,-8.02,7.76,19.74,0.13,-2.23,8.33,1.81,-3.39,-5.66
E01006214,Wigan 026B,E08000010,Wigan,8.19,16.25,-7.49,5.77,5,24.07,7.56,16.91,-16.3,9.88,-8.26,40.58,8.79,15.65,1.05,1.92,21.21,11.83
E01006215,Wigan 024B,E08000010,Wigan,5.71,10.16,-10.5,5.46,-1.77,21.11,5.64,18.67,-10.43,-1.61,0.72,27.50,5.78,0,-10.58,14.01,-4.17,16.57
E01006216,Wigan 026C,E08000010,Wigan,3.86,11.37,-6.11,-1.05,-3.29,33.50,2.65,8.9,-0.93,-3.43,-4.02,30.00,5.11,14.52,-10.74,1.43,-2.62,37.00
E01006217,Wigan 024C,E08000010,Wigan,6.48,13.79,-3.13,5.22,6,8.42,6.88,12.14,5.33,0.22,10.53,17.80,6.08,15.7,-10.65,10.53,1.35,1.29
E01006218,Wigan 024D,E08000010,Wigan,4.09,12.33,1,-2.96,5.26,20.99,1.33,11.06,-10.96,-4.84,11.90,11.83,6.94,13.7,12.42,-0.95,-0.71,30.68
E01006219,Wigan 024E,E08000010,Wigan,-2.64,-7.83,-2.82,-10.09,-13.93,50.31,-1.54,-5.05,-8.82,-7.49,-14.12,55.84,-3.69,-10.17,2.7,-12.79,-13.74,45.24
E01006220,Wigan 035A,E08000010,Wigan,0.11,-1.24,-4.29,-1.71,6.98,0.83,0.69,3.87,-8.26,-4,4.88,8.97,-0.43,-5.99,0,0.7,9.27,-4.63
E01006221,Wigan 035B,E08000010,Wigan,-1.51,-3.48,-13.74,-2.76,-6.31,16.55,-0.49,-2.04,-11.21,-2.83,-3.80,19.38,-2.53,-5,-16.35,-2.68,-8.81,14.37
E01006222,Wigan 035C,E08000010,Wigan,1.01,-3.05,11.66,-12.59,10.99,15.73,-0.25,-4.17,5.56,-15.03,12.14,19.53,2.27,-1.99,19.18,-10,9.86,12.66
E01006223,Wigan 036A,E08000010,Wigan,2.17,-1.19,-12.71,-5.58,15.41,18.97,2.76,-2.33,-11,-3.24,15.44,20.91,1.55,0,-14.81,-8.16,15.38,17.48
