LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01004076,Sutton 011A,E09000029,Sutton,8.26,12,11.7,3.02,12.85,8.79,8.4,10.37,21.43,4.03,5.60,10.00,8.12,13.97,2.3,2.07,20.16,7.84
E01004077,Sutton 011B,E09000029,Sutton,1.52,-0.67,-5.82,-3.1,6.21,15.02,3.02,-1.86,4.12,-1.07,4.64,18.10,0,0.73,-16.3,-5.2,7.74,12.50
E01004078,Sutton 011C,E09000029,Sutton,6.46,9.79,2.2,2.16,18.75,3.57,6.48,12.72,0,1.26,22.50,-2.56,6.44,6.49,4.76,3.04,15,8.89
E01004079,Sutton 011D,E09000029,Sutton,1.08,-13.31,9.36,-2.56,1.15,20.31,1.14,-11.54,3.3,-0.48,4.57,13.68,1.02,-15.25,16.25,-4.57,-2.3,26.80
E01004080,Sutton 011E,E09000029,Sutton,4.8,0.87,20.51,2.74,-4,13.48,6.73,-6.61,17.65,6.36,0.00,24.24,2.92,9.17,23.94,-0.92,-7.69,5.34
E01004081,Sutton 011F,E09000029,Sutton,4.7,6.27,2.11,0.8,16.99,3.26,5.3,8.43,-2.63,0.33,25.00,1.19,4.13,4.05,7.58,1.23,10,5.00
E01004082,Sutton 011G,E09000029,Sutton,1.95,-3.41,-1.57,-0.21,6.14,12.71,2.97,0.78,5.21,-0.44,3.62,12.20,0.98,-7.41,-8.42,0,8.63,13.13
E01004083,Sutton 019A,E09000029,Sutton,2.08,-5.07,-5.42,1.33,11.93,19.08,4.21,-1.62,4.07,0.42,15.46,17.39,0.13,-8.82,-15.38,2.09,9.09,20.48
E01004084,Sutton 024A,E09000029,Sutton,-1.9,-4.43,-10.48,-1.03,-7.73,12.94,-1.79,4.85,-10,-5.88,-7.49,13.53,-2,-14,-10.91,4.32,-7.96,12.42
E01004085,Sutton 024B,E09000029,Sutton,1.64,-13.38,3.66,-0.83,1.04,20.83,2.77,-13.99,12.12,1.74,-4.06,26.98,0.5,-12.7,-5.43,-3.16,6.45,15.22
E01004086,Sutton 019B,E09000029,Sutton,14.08,34.39,-9.77,10.33,16.27,16.23,16.07,44.08,0,5.48,15.57,22.00,12.25,25.31,-17.36,15.33,16.92,11.72
E01004087,Sutton 017A,E09000029,Sutton,0.67,-2.58,-8.78,6.3,-8.12,12.76,1.2,2.78,-14.78,10.19,-10.23,13.79,0.13,-7.2,-1.11,2.42,-6.08,11.72
E01004088,Sutton 019C,E09000029,Sutton,3.94,-9.24,-1.36,6.65,29.1,7.14,6.26,-6.75,-7.49,13.41,38.26,3.28,1.78,-11.79,5,0.79,20.93,10.13
E01004089,Sutton 019D,E09000029,Sutton,6.21,5,-1.92,2.55,21.29,17.43,7.38,9.44,6.06,1.27,12.05,25.00,5.15,0.56,-7.78,3.68,31.94,12.31
E01004090,Sutton 021A,E09000029,Sutton,7.67,13.74,12.21,5.69,23.75,-17.33,7.96,19.53,-5.33,5.24,31.40,-19.70,7.38,8.21,35.71,6.11,14.86,-15.48
E01004091,Sutton 022A,E09000029,Sutton,0.85,-6.35,-3.64,-3.72,-3.44,21.86,2.35,-5.62,3.75,-1.05,-3.27,19.05,-0.61,-7,-10.59,-6.45,-3.59,24.79
E01004092,Sutton 022B,E09000029,Sutton,3.77,3.35,-10.47,6.86,0,12.54,2.81,-7.96,-5.49,8.96,1.21,10.00,4.72,16.67,-16.05,4.89,-1.18,14.77
E01004093,Sutton 025A,E09000029,Sutton,3.44,15.07,8.46,-1.68,-7.92,12.18,3.31,22.06,11.43,-7.36,-4.23,9.24,3.56,8.09,5,3.61,-11.18,14.47
E01004094,Sutton 025B,E09000029,Sutton,6.45,11.61,-3.97,0,23.97,7.42,4.66,7.82,-14.49,-0.83,22.31,11.90,8.16,15.92,4.88,0.85,25.62,4.83
E01004095,Sutton 025C,E09000029,Sutton,2.07,19.82,6.25,-5.44,-15.38,21.80,4.76,19.82,6.25,-1.74,-8.97,23.93,-0.52,19.82,6.25,-9.19,-21.79,20.13
