LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01026791,Norwich 005A,E07000148,Norwich,3.67,9.8,-6.92,4.48,-4.92,25.19,4.87,11.04,-10.14,11.68,-13.45,29.23,2.43,8.45,-3.55,-3.05,3.2,21.43
E01026792,Norwich 005B,E07000148,Norwich,1.13,-4.98,-6.7,1.56,-5.05,21.83,1.08,-2.1,-11.7,3.79,-6.35,17.86,1.18,-7.97,-1.18,-0.8,-4.09,25.64
E01026793,Norwich 005C,E07000148,Norwich,2.08,-11.87,26.81,-0.16,5.24,0.53,5.3,-7.91,40.76,0,2.88,1.08,-0.93,-15.71,14.29,-0.3,7.55,0.00
E01026794,Norwich 005D,E07000148,Norwich,-1.09,-9.16,0.4,-6.83,5.25,21.70,-1.69,-11.56,6.35,-8.49,6.29,24.76,-0.48,-6.32,-5.6,-5.01,4.37,19.23
E01026796,Norwich 005F,E07000148,Norwich,10.03,6.67,34.17,3.14,0.44,-10.29,6.7,14.69,20.08,-3.72,4.20,-6.25,13.39,-2.36,48.32,10.83,-3.74,-12.93
E01026797,Norwich 001A,E07000148,Norwich,12.75,31.38,-3.38,9.8,11.01,11.46,11.12,27.49,7.14,5.68,12.64,4.35,14.48,35.68,-11.18,14.53,9.09,18.00
E01026798,Norwich 001B,E07000148,Norwich,-0.25,-10.06,2.49,-4.36,11.02,15.88,-2.9,-6.08,-5.04,-12.54,20.83,8.89,2.52,-14.12,9.84,4.33,0.86,23.75
E01026799,Norwich 001C,E07000148,Norwich,6.82,24.4,-0.54,1.28,0,17.22,7.72,25.16,-10,0,14.15,17.14,5.95,23.53,6.73,2.79,-9.09,17.28
E01026800,Norwich 001D,E07000148,Norwich,12.24,1.91,2.9,16.5,25.09,13.47,15.03,1.82,9.15,21.12,29.33,3.96,9.15,2.01,-2.38,10.9,20,23.91
E01026801,Norwich 001E,E07000148,Norwich,0.95,13.83,-18.86,-6.93,5.17,10.64,1.44,19.54,-22.73,-8.78,7.74,14.62,0.49,8.91,-14.94,-4.94,2.87,7.32
E01026802,Norwich 001F,E07000148,Norwich,-2.13,-1.55,-24.31,1.72,4.59,2.33,-1.07,-4.93,-20.31,4.67,3.45,3.67,-3.19,2.59,-28.35,-1.26,5.8,1.35
E01026803,Norwich 004A,E07000148,Norwich,7.89,30.24,0.64,16.63,-1.32,-7.42,10.68,32.5,10.96,20.29,-0.88,-10.00,5.45,28.13,-8.33,13.08,-1.75,-5.63
E01026804,Norwich 004B,E07000148,Norwich,4.21,18.47,-2.82,2.03,7.45,-1.62,4.88,22.56,-6.52,-0.45,9.02,0.64,3.56,13.79,1.18,4.52,5.74,-3.27
E01026805,Norwich 004C,E07000148,Norwich,5.34,9.49,1.55,14.81,8.22,-8.49,5.37,7.03,-2.02,14.69,11.40,-8.39,5.3,12,5.32,14.93,4.76,-8.57
E01026806,Norwich 004D,E07000148,Norwich,-3.29,-0.74,-13.18,0,-10.56,2.08,-4.13,-2.86,-12.66,-0.74,-11.56,1.49,-2.27,1.52,-14,1.21,-9.49,2.58
E01026807,Norwich 004E,E07000148,Norwich,0.84,-0.33,5.07,-5.05,-2.69,24.16,1.09,-8.07,13.43,-6.77,10.78,26.56,0.61,8.63,-2.82,-3.28,-14.05,22.35
E01026808,Norwich 004F,E07000148,Norwich,2.1,1.76,-14.71,1.02,23.78,5.97,3.02,7.22,-28.35,7.69,24.68,9.23,1.1,-4.35,7.79,-5.74,22.99,2.90
E01026809,Norwich 004G,E07000148,Norwich,2.76,14.8,3.02,-0.37,8.26,-4.52,1.65,17.19,4.49,-3.27,5.41,-5.77,3.9,12.3,1.82,3.45,11.21,-3.54
E01026810,Norwich 012A,E07000148,Norwich,5.27,23.03,11.05,8.31,-7.75,1.45,5.19,27.17,1.14,3.76,-2.19,2.92,5.35,18.6,21.43,12.83,-12.93,0.41
E01026811,Norwich 012B,E07000148,Norwich,0.69,3.87,-6.85,-4.87,-2.65,8.51,-1.43,-8.79,-3.85,-7.5,1.10,5.94,2.65,16.67,-10.29,-2.11,-6.12,10.49
E01026812,Norwich 012C,E07000148,Norwich,13.37,35.78,-5.63,18.58,-3.89,18.42,13.64,47.37,-6.76,14.29,0.63,15.17,13.1,25.69,-4.41,23.36,-8,21.38
E01026813,Norwich 012D,E07000148,Norwich,-2.04,0,-30.41,-0.9,-8.19,9.83,-2.27,-6.73,-36.36,7.55,-12.35,13.30,-1.83,8.97,-23.94,-8.67,-4.44,7.17
E01026814,Norwich 012E,E07000148,Norwich,6.11,2.22,23.81,4.31,2.13,-3.17,3.83,-7.32,17.48,6.36,3.60,-4.44,8.15,13.73,29.07,2.46,0.81,-2.22
E01026815,Norwich 012F,E07000148,Norwich,1.98,-1.69,0.52,2.42,0,7.19,2.48,-4.27,16,-3.54,0.71,13.28,1.54,0.84,-9.48,8.3,-0.67,2.44
E01026816,Norwich 013A,E07000148,Norwich,3.05,10,-15.22,2.34,3.15,11.47,2.59,3.28,-9.64,-0.95,7.46,21.98,3.5,18.37,-19.8,6.3,-1.67,6.38
E01026817,Norwich 013B,E07000148,Norwich,4.21,13.58,-6.55,6.56,-9.76,11.68,7.65,13.43,10.39,0,0.74,20.00,0.93,13.76,-20.88,13.88,-19.08,5.67
E01026818,Norwich 013C,E07000148,Norwich,1.71,9.03,-2.22,3.42,-6.9,0.93,1.04,3.07,-6.35,6.11,-8.59,6.90,2.35,15.19,3.03,1.02,-5.26,-3.15
E01026819,Norwich 013D,E07000148,Norwich,1.81,-0.93,-6.51,4.04,1.38,15.17,1.61,-1.82,-5.38,1.81,8.57,11.43,2.01,0,-7.63,6.32,-5.31,18.67
E01026820,Norwich 013E,E07000148,Norwich,2.42,5.35,8.26,5.28,-2.86,-5.22,2.4,7.07,2.65,8.84,-11.27,-3.52,2.44,3.68,13.68,1.71,5.8,-6.40
E01026821,Norwich 013F,E07000148,Norwich,3.42,21.29,-3.24,5.53,-2.7,-4.66,4.12,18.12,2.25,3.44,0.85,-4.08,2.79,24.8,-8.33,7.79,-5.63,-5.05
E01026822,Norwich 007A,E07000148,Norwich,15.33,41.94,4.49,17.9,10.03,13.56,18.1,57.53,4.4,17.15,15.48,21.99,12.31,28.05,4.57,18.99,3.55,7.98
E01026823,Norwich 007B,E07000148,Norwich,18.97,11.97,50.83,10.61,12.58,21.79,20.32,16.42,40.58,14.93,10.53,41.00,17.4,6,59.39,4.77,15.44,7.46
E01026824,Norwich 007C,E07000148,Norwich,8.88,31.82,-6.06,14.88,-3.11,8.03,8.37,48.48,-9.8,9.91,-1.35,9.43,9.39,19.32,-3.1,21.57,-4.96,6.99
E01026825,Norwich 007D,E07000148,Norwich,12.75,32.35,2.9,15.69,4.15,10.00,11.82,19.23,-7.45,17.33,-0.81,29.69,13.75,50,11.5,13.79,10.75,-4.65
E01026826,Norwich 007E,E07000148,Norwich,13.26,24.54,8.87,14.56,21.53,-0.39,6.1,4.94,-2.91,4.15,19.82,8.89,21.24,43.9,21,30.89,23.47,-5.42
E01026827,Norwich 007F,E07000148,Norwich,7.99,19.69,10.67,18.6,-3.79,-5.60,11.51,19,26.47,11.68,7.41,3.27,4.62,20.43,0.91,27.56,-15.5,-11.71
