LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01019769,North East Derbyshire 010A,E07000038,North East Derbyshire,-2.06,-7.62,-10.78,-12.85,-2.07,13.89,-1.92,-10,-5.68,-11.86,-1.25,12.60,-2.2,-5.31,-16.46,-13.83,-2.88,15.09
E01019770,North East Derbyshire 005A,E07000038,North East Derbyshire,1.14,1.09,-1.56,-6.45,-1.96,14.25,0.62,-2.96,-1.87,-7.22,-1.27,15.32,1.65,5,-1.18,-5.71,-2.69,13.28
E01019771,North East Derbyshire 008A,E07000038,North East Derbyshire,1.42,-0.69,1.14,-8.65,2.23,11.13,1.94,-4.23,-4.3,-1.85,-0.81,13.45,0.92,2.72,7.23,-15.14,5.28,9.17
E01019772,North East Derbyshire 008B,E07000038,North East Derbyshire,5.39,0,2.04,1.49,-1.19,23.69,3.36,-1.75,-5.75,4.69,-4.67,20.48,7.53,2.13,13.33,-1.42,2.43,27.04
E01019773,North East Derbyshire 012A,E07000038,North East Derbyshire,0.34,-2.9,-9.23,-4.59,12.59,7.35,0.66,-7.44,-0.71,-3.87,12.00,7.89,0,2.01,-18.32,-5.35,13.24,6.88
E01019774,North East Derbyshire 010B,E07000038,North East Derbyshire,0.98,7.63,-20.83,3.1,-11.08,11.38,1.33,13.64,-22.95,8.44,-13.50,10.66,0.65,0,-18.64,-2.94,-8.74,11.99
E01019775,North East Derbyshire 012B,E07000038,North East Derbyshire,9.79,8.47,8.41,11.54,4.82,14.04,9.33,15.63,15.53,3.86,1.71,23.20,10.24,2.99,1.8,20.56,8.28,7.19
E01019776,North East Derbyshire 012C,E07000038,North East Derbyshire,0.95,3.07,-7.59,-9.85,2.24,15.34,1.17,7.32,-15.19,-5.31,3.27,12.35,0.73,-1.23,1.52,-14.57,1.26,18.08
E01019777,North East Derbyshire 012D,E07000038,North East Derbyshire,2.84,7.17,-11.82,-0.38,8.67,10.07,2.24,11.47,-15.48,-2.11,4.72,13.59,3.41,3.07,-8.02,1.24,12.81,7.30
E01019778,North East Derbyshire 002A,E07000038,North East Derbyshire,-2,-6.58,19.13,-9.17,-7.35,4.39,-3.75,-20.3,20.59,-13.6,-3.09,6.46,-0.24,12.63,17.02,-4.57,-11.24,2.61
E01019779,North East Derbyshire 002B,E07000038,North East Derbyshire,-1.81,-2.73,0,-11,-2.86,5.08,-2.56,-15.69,1.79,-10.58,3.80,4.28,-1.1,13.58,-2.08,-11.48,-8.33,5.73
E01019780,North East Derbyshire 004A,E07000038,North East Derbyshire,1.26,-2.81,4.82,4.39,-4.86,3.50,2.92,-2.16,11.36,9.55,-13.11,6.90,-0.27,-3.42,-2.56,0,3.2,0.71
E01019781,North East Derbyshire 004B,E07000038,North East Derbyshire,0.63,1.02,0,-7.27,-1.42,11.41,0,6,-9.52,-9.82,-0.76,14.47,1.21,-4.17,9.09,-4.63,-2,9.17
E01019782,North East Derbyshire 004C,E07000038,North East Derbyshire,0.61,10.58,-17.18,-5.73,12.96,4.18,0.16,11.76,-10.71,-7.11,11.01,3.20,1.02,9.62,-24.05,-4.27,14.95,4.84
E01019783,North East Derbyshire 006A,E07000038,North East Derbyshire,0.08,3.85,-13.6,-0.25,-2.33,6.09,-0.31,6.54,-25,-1.88,7.76,3.88,0.47,0.99,4.08,1.55,-10.64,8.00
E01019784,North East Derbyshire 006B,E07000038,North East Derbyshire,1.05,-7.33,10.43,0,-1.64,9.24,2.5,-1.87,12.7,0.5,1.80,5.17,-0.31,-12,7.69,-0.49,-4.51,13.11
E01019785,North East Derbyshire 006C,E07000038,North East Derbyshire,-3.04,-9.71,-7.43,-10.81,-9.57,22.58,-4.65,-15.04,-14.12,-6.21,-9.60,18.38,-1.36,-3.23,1.59,-15.03,-9.52,26.57
E01019786,North East Derbyshire 004D,E07000038,North East Derbyshire,1.08,-1.84,3.95,1.78,0.71,0.90,2.31,5.36,0,-2.65,-2.03,15.56,-0.13,-9.52,8.11,6.58,3.79,-9.14
E01019787,North East Derbyshire 005B,E07000038,North East Derbyshire,-0.56,-3.18,2.53,-3.85,-4.02,7.18,-1.83,-9.72,6.76,-5.04,-3.26,6.63,0.66,3.6,-1.19,-2.62,-4.76,7.63
E01019788,North East Derbyshire 005C,E07000038,North East Derbyshire,0,5.58,-16.93,-5.96,-12.71,22.35,-1.26,13.01,-15.09,-9.58,-13.66,20.20,1.27,-2.73,-19.28,-1.88,-11.79,24.08
E01019790,North East Derbyshire 002C,E07000038,North East Derbyshire,-5.13,-14.51,-17.89,-17,-1.81,39.56,-5.69,-14.17,-28.03,-13.71,-4.72,48.36,-4.57,-14.84,-6.14,-20.29,1.24,32.45
E01019791,North East Derbyshire 014A,E07000038,North East Derbyshire,1.1,0.74,1.36,-1.05,3.83,2.20,3.26,15.2,-12.28,-1.06,9.49,6.76,-0.88,-11.72,16.04,-1.05,-1.94,-0.93
E01019792,North East Derbyshire 014B,E07000038,North East Derbyshire,-2.23,-5.54,-9.31,0.32,2.58,-3.65,-2.77,1.95,-19.55,-0.66,-0.99,0.00,-1.73,-12.28,2.63,1.27,6.52,-6.15
E01019793,North East Derbyshire 006D,E07000038,North East Derbyshire,-1.43,8.7,-14.29,-5.51,-16.03,20.33,-4.83,-5.62,-17.91,-4.21,-21.15,20.00,1.87,26.39,-11.25,-6.81,-10.95,20.62
E01019794,North East Derbyshire 005D,E07000038,North East Derbyshire,-2.81,-2.98,-24.41,-4.59,-25.98,26.98,-2.79,3.8,-28.17,-6.36,-30.89,33.00,-2.83,-8.99,-19.64,-2.6,-21.66,21.59
E01019795,North East Derbyshire 006E,E07000038,North East Derbyshire,4.26,15.04,-7.39,3.66,-7.02,15.55,5.26,15.34,-5.19,2.44,-2.29,17.92,3.32,14.71,-9.84,4.88,-11.34,13.88
E01019796,North East Derbyshire 009A,E07000038,North East Derbyshire,1.8,4.72,-20.25,0.3,6.74,13.21,-0.19,-1.79,-25.29,6.67,-1.03,15.22,3.67,12,-14.08,-4.86,14.58,11.67
E01019797,North East Derbyshire 009B,E07000038,North East Derbyshire,7.66,11.79,9.94,5.54,-3.15,24.08,8.56,12.87,3.66,8.37,-6.79,39.02,6.78,10.81,16.46,2.68,0.65,12.84
E01019798,North East Derbyshire 007A,E07000038,North East Derbyshire,13.35,33.33,-2.04,10.78,3.33,22.33,11.94,31.18,5.13,6.31,4.27,19.48,14.76,35.35,-10.14,15.35,2.41,25.16
E01019799,North East Derbyshire 009C,E07000038,North East Derbyshire,0.47,4.66,-10.98,1.96,-1.92,4.87,3.64,10.8,-8.53,5.06,-1.66,8.75,-2.67,-1.8,-13.33,-1.35,-2.17,1.59
E01019800,North East Derbyshire 009D,E07000038,North East Derbyshire,-0.23,5.75,-11.76,-10.42,8.49,14.94,-2.17,4.32,-15.94,-12.2,7.10,15.67,1.74,7.38,-6.84,-8.67,10.07,14.37
E01019801,North East Derbyshire 001A,E07000038,North East Derbyshire,-1.56,-6.62,-15.44,-7.97,-1.37,31.97,-4.25,-9.72,-18.18,-12.57,-3.36,34.21,1.34,-3.8,-11.86,-2.89,0.7,29.58
E01019802,North East Derbyshire 001B,E07000038,North East Derbyshire,5.53,-2.59,6.78,-3.17,4.39,26.82,4.43,-11.71,0.94,-5.45,11.69,34.26,6.64,9.76,15.49,-0.9,-2.42,21.57
E01019803,North East Derbyshire 001C,E07000038,North East Derbyshire,3.15,2.02,-0.55,5.22,-2.68,11.00,1.23,7.44,-4.12,1.46,-8.66,11.22,5.07,-3.17,3.57,9.18,2.99,10.81
E01019804,North East Derbyshire 001D,E07000038,North East Derbyshire,-1.13,-7.1,-14.72,-5.93,-6.28,68.42,0.15,1.08,-26.36,3.18,-11.56,80.36,-2.45,-15.56,0,-14.47,-0.55,56.90
E01019805,North East Derbyshire 001E,E07000038,North East Derbyshire,-2.67,-17.83,-6.42,-5.92,-0.99,36.05,-0.88,-9.45,-10.53,-2.94,-6.58,46.48,-4.42,-25.95,-2.17,-8.73,4.67,26.32
E01019806,North East Derbyshire 001F,E07000038,North East Derbyshire,0.68,5.52,-9.55,-3.11,1.41,13.10,-1.63,0,-23.85,-0.78,-0.54,17.53,2.97,11.11,7.78,-5.41,3.55,9.85
E01019807,North East Derbyshire 001G,E07000038,North East Derbyshire,1.99,17.75,-10.45,-3.41,3.47,4.95,2.16,19.86,-10.74,-2.11,-1.35,7.87,1.83,15.38,-10.1,-4.58,8.57,3.01
E01019808,North East Derbyshire 009E,E07000038,North East Derbyshire,0,-3.57,10.73,-2.14,-6.9,9.96,0,-8.56,14.1,-1.56,-9.43,22.86,0,2.68,8.08,-2.71,-4.38,1.28
E01019809,North East Derbyshire 011A,E07000038,North East Derbyshire,0.98,-0.78,-4.92,0,0,6.29,1.27,1.28,-6.9,2.56,-4.55,9.38,0.71,-4,-3.13,-2.38,4.72,3.80
E01019810,North East Derbyshire 011B,E07000038,North East Derbyshire,0.43,-10.88,-21.11,3.06,-0.9,26.24,-0.42,-17.65,-14.74,1.59,-1.80,30.43,1.3,-3.3,-28.24,4.62,0,22.73
E01019811,North East Derbyshire 011C,E07000038,North East Derbyshire,-2.82,-10.13,1.32,-14.57,-0.6,18.93,-0.28,0.93,6.85,-14.4,-0.60,21.71,-5.2,-20,-3.85,-14.74,-0.59,16.56
E01019812,North East Derbyshire 011D,E07000038,North East Derbyshire,-1.24,-5.36,-11.3,-10.08,6.67,15.44,-0.23,2.83,-21.59,-6.23,3.83,17.12,-2.26,-12.71,-1.12,-14,9.94,13.82
E01019813,North East Derbyshire 011E,E07000038,North East Derbyshire,0.77,-4.2,-0.48,-4.62,11.11,6.93,0.72,5.29,-10.53,-3.33,8.28,4.13,0.81,-14.11,11.83,-5.8,13.92,9.15
E01019814,North East Derbyshire 013A,E07000038,North East Derbyshire,4.76,23.11,-15.2,-2.77,5.46,11.14,5.06,10.85,-8.54,-2.82,8.72,13.27,4.47,39.58,-21.35,-2.71,2.4,9.43
E01019815,North East Derbyshire 014C,E07000038,North East Derbyshire,0.78,3.13,-2.39,-5.62,12.53,6.74,-0.52,0.39,0,-7.91,11.85,6.75,2.11,5.81,-4.79,-3.21,13.27,6.74
E01019816,North East Derbyshire 002D,E07000038,North East Derbyshire,-1.56,-4.88,-4.97,-9.22,1.12,7.62,-2.4,-10.43,-10.53,-12.15,6.42,8.46,-0.76,0,1.16,-6.22,-3.96,6.90
E01019817,North East Derbyshire 013B,E07000038,North East Derbyshire,4.66,4.76,8.75,4.09,6.13,1.61,4.42,1.71,2.74,4.33,5.71,7.41,4.87,7.41,13.79,3.85,6.54,-2.86
E01019818,North East Derbyshire 013C,E07000038,North East Derbyshire,1.45,-6.38,9.64,-4.55,15.64,2.36,3.24,-0.61,15.63,-3.57,8.22,7.08,-0.25,-12.2,3.96,-5.43,24.03,-1.42
E01019819,North East Derbyshire 013D,E07000038,North East Derbyshire,5.62,18.89,-7.94,4.09,-6.76,20.95,4.44,21.35,-12.86,0,-5.38,20.65,6.9,16.48,-1.79,8.72,-8.15,21.28
E01019820,North East Derbyshire 013E,E07000038,North East Derbyshire,-3.6,-14.29,0,-14.35,-10.47,23.40,-3.77,-14.13,26.53,-18.53,-6.56,17.39,-3.43,-14.44,-20.31,-9.66,-14.07,29.17
E01019821,North East Derbyshire 007B,E07000038,North East Derbyshire,-3.48,-6.16,-9.76,-9.28,-0.63,2.77,-4.11,-16.67,0,-17.51,7.59,3.14,-2.87,4.05,-21.05,-0.6,-8.7,2.48
E01019822,North East Derbyshire 007C,E07000038,North East Derbyshire,0.13,-8.56,-10.11,-5.32,0,22.67,-1.25,-9.77,-18.18,-9.8,4.86,25.53,1.53,-7.26,0,-0.82,-5.08,20.13
E01019823,North East Derbyshire 007D,E07000038,North East Derbyshire,0.27,-3.33,-2.36,1.67,6.04,-1.94,-1.29,2.25,-8.57,-4.32,8.70,-2.83,1.77,-8.79,5.26,8.05,3.33,-1.32
E01019824,North East Derbyshire 010C,E07000038,North East Derbyshire,-0.53,4.26,-12.5,-7.33,0.82,11.03,0.88,2.47,-5.48,-10.38,6.72,15.65,-1.96,6.67,-19.72,-3.8,-4.8,7.43
E01019825,North East Derbyshire 011F,E07000038,North East Derbyshire,-3.15,-6.39,-6.12,-15.88,12.88,9.20,-4.03,-11.61,-7.41,-16.74,14.29,10.81,-2.3,-0.93,-4.55,-15.08,11.45,7.91
E01019826,North East Derbyshire 009F,E07000038,North East Derbyshire,-1.76,-7.22,-0.56,-1.34,3.7,-2.57,-3.67,-6.08,-2.47,-7.85,11.21,-7.38,0.14,-8.53,1.03,6.34,-3.15,1.33
E01019827,North East Derbyshire 004E,E07000038,North East Derbyshire,-1.77,-18.06,5.66,-10.33,6.17,9.52,-2.69,-24.31,6.5,-7.43,2.53,8.76,-0.86,-11.81,4.49,-13.07,9.95,10.18
E01019828,North East Derbyshire 008C,E07000038,North East Derbyshire,0.14,-4.42,-20.83,-1.72,-10.39,12.41,1.75,1.67,-19.3,6.9,-15.66,14.67,-1.38,-11.32,-23.08,-10.27,-5.79,10.44
E01019829,North East Derbyshire 008D,E07000038,North East Derbyshire,-1.86,-11.39,-15.27,-9.6,-2.98,22.59,-2.02,-19.09,1.59,-10.86,-4.79,28.79,-1.7,-2.17,-30.88,-8.25,-1.18,17.75
E01019830,North East Derbyshire 010D,E07000038,North East Derbyshire,1.3,-12.36,10.19,-9.03,-1.81,21.23,2.65,-5.81,6.56,-9.27,0.00,21.83,0,-18.48,14.89,-8.82,-3.57,20.67
E01019831,North East Derbyshire 010E,E07000038,North East Derbyshire,-1.32,-6.28,10,-15.27,3.27,23.50,-1.52,-10.34,3.7,-14.71,7.28,24.24,-1.13,-2.44,16.07,-15.81,-0.65,22.88
E01032586,North East Derbyshire 014D,E07000038,North East Derbyshire,0.97,9.3,-8.76,-1.73,-3.96,9.09,-1.73,-0.99,-14.68,-1.85,-3.70,8.33,3.61,18.42,-1.18,-1.61,-4.22,9.68
