LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01026042,East Lindsey 008A,E07000137,East Lindsey,9.18,7.24,-3,9.16,14.87,14.10,7.66,2.61,1.09,5.76,6.52,22.90,10.59,11.92,-6.48,12.5,23.66,7.47
E01026043,East Lindsey 008B,E07000137,East Lindsey,1.87,11.91,-11.27,1.09,-5.45,8.50,2.59,14.89,-17.95,-1.37,1.31,12.15,1.18,8.82,-3.13,3.35,-11.95,5.48
E01026044,East Lindsey 008C,E07000137,East Lindsey,-0.35,-13.14,2.48,-7.83,-8.78,16.94,-0.28,-7.59,0,-5.62,-12.35,16.51,-0.42,-17.71,5.88,-10.18,-5.46,17.35
E01026045,East Lindsey 001A,E07000137,East Lindsey,-0.16,-4.65,11.11,-13.79,-1.44,11.01,0.32,-5.31,15.94,-14.67,-3.94,15.59,-0.64,-3.92,6.06,-12.93,1.29,7.00
E01026046,East Lindsey 013A,E07000137,East Lindsey,3.93,5.99,-12.31,2.36,4.05,11.08,8.54,2.35,0,6.63,2.76,24.29,-0.31,9.76,-23.19,-1.73,5.3,0.57
E01026047,East Lindsey 013B,E07000137,East Lindsey,3.06,4.04,-10.98,-8.58,3.45,11.65,3.01,13.73,-15.22,-8.03,4.90,9.91,3.1,-6.25,-5.56,-9.16,2.04,13.20
E01026048,East Lindsey 010A,E07000137,East Lindsey,0.6,15.38,-4,-9.16,-10.17,12.31,-0.47,19,-5.19,-15.05,-12.20,14.29,1.69,10.98,-2.74,-2.67,-8.17,10.47
E01026049,East Lindsey 010B,E07000137,East Lindsey,-1.72,-8.76,7.38,-13,-5.86,11.04,1.18,3.13,7.41,-17.68,3.13,11.74,-4.65,-20.41,7.35,-8.42,-15,10.36
E01026050,East Lindsey 010C,E07000137,East Lindsey,-0.92,-11.61,-32.85,-8.7,-7.22,15.48,-2.7,-13.25,-42.86,-9.04,-9.09,17.41,0.78,-9.72,-20,-8.33,-5.56,13.87
E01026051,East Lindsey 016A,E07000137,East Lindsey,0.08,-0.55,-12.75,-7.73,4.8,16.12,2.84,-1.98,-7.23,0.51,2.16,19.30,-2.78,1.22,-19.7,-15.69,7.58,13.28
E01026052,East Lindsey 016B,E07000137,East Lindsey,13.27,21.88,2.29,18.2,0.37,15.36,13.45,31.58,17.46,8.37,-1.55,16.67,13.08,11.38,-11.76,30.26,2.08,13.99
E01026053,East Lindsey 016C,E07000137,East Lindsey,7.55,5.1,-15.42,6.28,24.9,21.89,8.59,8.53,-10.48,5.08,27.73,19.19,6.5,1.29,-20.18,7.49,22.13,24.51
E01026054,East Lindsey 016D,E07000137,East Lindsey,-0.92,4.98,-18.41,-1.79,-2.37,18.75,-2.73,10.37,-25.16,-1.37,-1.16,21.74,1.76,0.6,-2.99,-2.73,-3.64,16.43
E01026055,East Lindsey 013C,E07000137,East Lindsey,-3.79,-23.13,-8.33,-13.65,2.41,10.61,-5.5,-31.17,-23.68,-8.16,-4.86,17.95,-1.96,-14.29,18.18,-19.18,9.52,3.23
E01026056,East Lindsey 017A,E07000137,East Lindsey,-1.84,-13.66,3.85,-12.16,0,15.44,-1.17,-12.17,-2.78,-9.14,0.61,16.67,-2.56,-15.56,12.07,-15.22,-0.65,14.18
E01026057,East Lindsey 018A,E07000137,East Lindsey,2.11,15.42,-3.94,-6.38,-0.77,11.06,2.21,13.93,-12.71,-5.36,2.34,11.81,1.99,16.95,8.24,-7.35,-3.8,10.23
E01026058,East Lindsey 002A,E07000137,East Lindsey,-0.79,0.82,-19.41,-5.53,-3.1,18.40,-0.35,7.3,-29.87,0.63,-1.96,13.62,-1.22,-5.35,-5.88,-11.17,-4.21,23.35
E01026059,East Lindsey 013D,E07000137,East Lindsey,-4.75,-16.67,-41.62,-6.32,3.85,16.72,-9.91,-9.09,-56.25,-9.49,-0.76,11.81,0.52,-24.05,-23.38,-3.03,8.53,21.29
E01026060,East Lindsey 009A,E07000137,East Lindsey,-1.81,-18.4,0,-14.33,-5.35,18.52,1.07,-29.89,29.09,-15.48,-6.63,30.46,-4.61,-5.26,-27.12,-13.21,-4.02,8.33
E01026061,East Lindsey 001B,E07000137,East Lindsey,-2.47,-13.77,1.99,-10.7,-3.16,14.02,-3.04,-17.33,-2.44,-9.66,-1.92,11.76,-1.91,-10.87,7.25,-11.73,-4.38,16.41
E01026062,East Lindsey 001C,E07000137,East Lindsey,-4.97,-10.27,-18.67,-10.82,-7.43,25.48,-6.04,-10.81,-6.94,-15.42,-3.88,16.50,-3.92,-9.73,-29.49,-5.94,-10.71,34.29
E01026063,East Lindsey 001D,E07000137,East Lindsey,0.53,4.86,-19.73,-2.1,-14.93,26.81,-1.2,-1.32,-25,0.58,-14.81,21.51,2.33,11.76,-12.7,-4.97,-15.03,32.50
