LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01029405,East Staffordshire 001A,E07000193,East Staffordshire,1.41,3.57,-3.41,-7.59,1.05,14.33,4.91,16.67,-1.02,-1.3,3.05,10.37,-2.09,-9.52,-6.41,-13.85,-1.08,17.71
E01029406,East Staffordshire 001B,E07000193,East Staffordshire,1.51,-10.92,15.5,-6.27,-5.72,30.41,0.63,-12.24,23.19,-8.85,-7.47,30.30,2.48,-9.21,6.67,-3.43,-3.8,30.53
E01029407,East Staffordshire 011A,E07000193,East Staffordshire,12.76,14.09,5.02,16.4,25.73,-7.14,16.06,10.26,2.38,22.79,41.38,-4.69,9.19,18.56,8.6,9.52,9.52,-8.89
E01029408,East Staffordshire 011B,E07000193,East Staffordshire,15.01,15.94,-19.18,19.89,21.86,62.50,12.75,3.91,-8.77,21.13,18.75,32.35,17.52,29.67,-28.35,18.4,25.24,96.67
E01029409,East Staffordshire 011C,E07000193,East Staffordshire,10.51,13.4,6.31,15.21,1.78,1.23,11.2,18.65,0,12.5,9.32,2.63,9.73,7.78,11.38,19.05,-6.54,0.00
E01029410,East Staffordshire 011D,E07000193,East Staffordshire,13.49,21.03,0.46,12.94,15.53,12.50,14.9,13.94,32.14,10.34,20.75,12.05,12.04,29.12,-19.7,16.05,10,12.87
E01029411,East Staffordshire 006A,E07000193,East Staffordshire,6.68,11.11,5.41,-0.49,6.34,14.34,6.12,14.04,12.28,-2.93,9.38,7.33,7.27,7.84,-1.85,1.99,3.57,22.06
E01029412,East Staffordshire 006B,E07000193,East Staffordshire,0.23,-2.45,-8.46,-9.51,0.31,17.97,0.92,-4.04,0,-13.83,0.60,24.65,-0.45,-0.95,-15.28,-5,0,11.76
E01029413,East Staffordshire 013A,E07000193,East Staffordshire,-2.31,-1.81,-15.38,-11.41,5.68,16.67,-1.73,-9.84,-10.28,-6.44,2.61,21.70,-2.92,8.08,-22.67,-16.6,8.54,12.50
E01029414,East Staffordshire 013B,E07000193,East Staffordshire,7.23,7.07,-2.29,1.41,10.51,34.08,9.22,13.91,3.48,1.27,10.91,37.18,5.23,0,-8.74,1.55,10.07,31.68
E01029415,East Staffordshire 013C,E07000193,East Staffordshire,3.5,-0.82,-1.42,-3.49,32.68,20.62,3.4,-7.04,7.27,-0.59,30.48,7.32,3.6,6.51,-10.89,-6.07,35,30.36
E01029416,East Staffordshire 013D,E07000193,East Staffordshire,0,-5.53,5.47,-6.57,6.75,4.67,-0.47,6.59,-4.17,-10.95,8.66,4.55,0.46,-15.74,17.86,-1.99,4.8,4.76
E01029417,East Staffordshire 013E,E07000193,East Staffordshire,8.44,23.68,1.75,5.67,-3.33,15.93,5.6,21.69,-15.94,1.69,2.96,15.32,11.18,25.23,28.89,9.71,-9.63,16.44
E01029418,East Staffordshire 012A,E07000193,East Staffordshire,-4.53,-13.12,-17.77,-15.35,6.16,33.73,-4.27,-6.52,-27.85,-16.02,11.24,34.96,-4.8,-20.75,-5.43,-14.69,1.18,32.58
E01029419,East Staffordshire 012B,E07000193,East Staffordshire,-1.85,-10.55,-11.48,-9.4,4.72,19.57,-5.78,-6.96,-27.03,-12.88,-0.60,22.76,2.04,-13.48,12.5,-5.97,10.53,16.99
E01029420,East Staffordshire 012C,E07000193,East Staffordshire,-0.95,-8.68,0,-10.78,6.69,13.20,-1.36,-7.58,-5.56,-12.9,-2.19,35.48,-0.57,-9.77,5.88,-8.71,16.77,0.46
E01029422,East Staffordshire 001C,E07000193,East Staffordshire,4.97,8.08,4.48,-6.04,5.22,16.90,6.23,8.57,5.06,0.58,6.11,12.32,3.7,7.53,3.64,-12.04,4.38,21.23
E01029423,East Staffordshire 001D,E07000193,East Staffordshire,-1.22,-11.39,-3.26,-8.77,13.18,15.58,1.18,-8.59,-7.34,-2.85,9.02,21.62,-3.53,-13.73,0.94,-14.53,17.6,10.00
E01029424,East Staffordshire 006C,E07000193,East Staffordshire,0.39,-5.43,12.5,-8.1,-13.23,21.89,3.57,0,35,-2.94,-9.40,15.00,-2.41,-10.61,-10,-12.84,-16.43,27.59
