LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01017627,Aylesbury Vale 021A,E07000004,Aylesbury Vale,2.43,2.02,-1.82,-7.73,11.21,20.74,1.77,13.33,-16.09,-12.42,16.46,20.79,3.08,-7.41,14.1,-2.77,6.02,20.69
E01017628,Aylesbury Vale 021B,E07000004,Aylesbury Vale,-0.39,-4.43,1.16,-11.56,0.78,17.62,-1.61,-9.58,-3.33,-11.44,1.04,23.29,0.76,1.34,6.1,-11.68,0.52,13.90
E01017629,Aylesbury Vale 021C,E07000004,Aylesbury Vale,-3.04,-14.8,-9.32,-16.99,5.22,23.32,-3.42,-22.45,-8.64,-16.6,5.13,29.05,-2.66,-6.15,-10,-17.36,5.32,18.18
E01017630,Aylesbury Vale 021D,E07000004,Aylesbury Vale,0.59,1.56,4.14,-7.78,-6.72,17.79,-0.78,-5.3,8.11,-13.02,-3.98,21.68,1.94,8.87,0,-2.39,-9.68,14.75
E01017631,Aylesbury Vale 021E,E07000004,Aylesbury Vale,-2.37,-11.72,-9.89,-11,10.72,11.31,-3.78,-14.38,-16.83,-11.74,13.41,10.77,-0.9,-8.66,-1.23,-10.24,7.83,11.76
E01017632,Aylesbury Vale 021F,E07000004,Aylesbury Vale,1.14,5.65,-13.07,-4.69,-5.94,28.13,-0.25,4.72,-9.46,-8.56,-5.85,26.40,2.55,6.61,-16.46,-0.78,-6.03,29.77
E01017634,Aylesbury Vale 015B,E07000004,Aylesbury Vale,2.47,11.53,-21.28,1.49,15.27,0.97,1.93,8.97,-17.78,0.27,13.91,0.00,3.09,14.39,-24.49,3,17.05,1.82
E01017635,Aylesbury Vale 017A,E07000004,Aylesbury Vale,1.48,0.73,4.35,-1.25,-5.58,9.87,0.7,5.04,2.63,-6.02,3.96,4.70,2.27,-3.7,6.45,3.91,-14.04,14.55
E01017636,Aylesbury Vale 017B,E07000004,Aylesbury Vale,0.57,6.99,4.14,-5.63,-0.37,3.47,0.51,7.14,15.07,-7.31,-0.76,1.18,0.62,6.82,-6.94,-3.92,0,5.37
E01017637,Aylesbury Vale 017C,E07000004,Aylesbury Vale,2.87,6.99,-14.2,-0.21,16.03,4.44,3.25,4.35,-17.82,1.28,16.00,15.49,2.49,9.65,-8.82,-1.67,16.07,-2.75
E01017638,Aylesbury Vale 017D,E07000004,Aylesbury Vale,-2.99,-3.15,-11.81,-9.09,-1.17,6.75,-4.91,0.86,-14.71,-16.14,-0.77,7.69,-0.93,-7.55,-8.47,-0.54,-1.57,5.88
E01017639,Aylesbury Vale 017E,E07000004,Aylesbury Vale,-1.05,-7.92,5,-7.66,-2.64,12.23,-0.74,-6.3,-1.06,-9.09,-2.99,20.81,-1.38,-9.73,11.63,-6.05,-2.33,4.71
E01017640,Aylesbury Vale 017F,E07000004,Aylesbury Vale,5.45,-1.34,18.39,-0.21,10.22,8.26,5.24,-6.58,19.1,2.95,7.64,10.14,5.66,4.11,17.65,-3.29,12.65,6.81
E01017641,Aylesbury Vale 007A,E07000004,Aylesbury Vale,5.33,3.61,6.67,-0.8,4.53,14.39,5.92,0.76,7.61,0.41,1.05,21.97,4.77,6.78,5.48,-1.92,8.11,8.52
E01017642,Aylesbury Vale 010A,E07000004,Aylesbury Vale,5.32,-0.92,-8.53,0,15.63,14.49,4.75,-3.57,-23.81,0,26.23,12.40,5.86,1.89,6.06,0,5.97,16.33
E01017643,Aylesbury Vale 010B,E07000004,Aylesbury Vale,5.07,7.26,-8.53,4.34,-2.69,23.04,6.72,21.36,-8.33,-1.35,0.00,28.70,3.42,-3.82,-8.7,10.88,-5.73,18.03
E01017644,Aylesbury Vale 002A,E07000004,Aylesbury Vale,1.84,-3.75,-9.86,-3.47,8.09,35.06,1.21,-10.71,-3,-6.57,15.07,35.29,2.45,3.94,-15.93,-0.35,1.84,34.88
E01017645,Aylesbury Vale 002B,E07000004,Aylesbury Vale,-0.57,-8.16,7.88,-4.43,5.81,0.00,-4.55,-18.58,-2.56,-4.05,14.12,-10.53,3.66,6.02,19.85,-4.85,-2.3,7.34
E01017646,Aylesbury Vale 002C,E07000004,Aylesbury Vale,13.06,20.4,4.13,18.67,5.28,8.70,12.77,16.2,1.74,22.92,1.27,9.66,13.34,24.85,6.8,14.74,9.66,8.07
E01017647,Aylesbury Vale 002D,E07000004,Aylesbury Vale,-3.94,-13.65,-3.7,-15.34,-10.5,33.22,-3.74,-10.27,-11.34,-12.86,-13.57,36.55,-4.13,-16.57,4.35,-17.87,-7.73,30.13
E01017648,Aylesbury Vale 001A,E07000004,Aylesbury Vale,-7.08,-12.68,-12.26,-18.74,1.35,21.12,-8.67,-14.12,-9.23,-18.09,-7.76,22.81,-5.47,-11.11,-15.27,-19.35,11.37,19.49
