LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01030296,Elmbridge 015A,E07000207,Elmbridge,4.77,11.2,-2.67,5.05,-6.28,14.52,5.34,24,0,-3.76,-5.85,17.45,4.21,-0.52,-4.76,14.46,-6.74,11.80
E01030297,Elmbridge 015B,E07000207,Elmbridge,1.64,-8.33,15.93,-3.87,10.85,6.14,-0.28,-11.95,21.11,-4.4,4.89,5.03,3.53,-4.59,10.87,-3.36,17.59,7.08
E01030298,Elmbridge 015C,E07000207,Elmbridge,3.98,1.92,20.27,-2.96,18.77,-1.97,4.59,-2.4,23.75,-1.56,14.06,4.58,3.41,6.9,16.18,-4.38,23.31,-5.78
E01030299,Elmbridge 015D,E07000207,Elmbridge,3.96,5.2,-5.91,5.75,-1.53,13.19,3.93,3.95,-11.11,3.81,6.41,15.96,3.99,6.51,0,7.72,-8.77,11.35
E01030300,Elmbridge 017A,E07000207,Elmbridge,0.06,6.6,-2.82,-7.48,1.07,9.39,2.72,5.71,0,-11.11,17.69,23.21,-2.32,7.43,-5.33,-3.44,-13.25,1.52
E01030301,Elmbridge 017B,E07000207,Elmbridge,0.49,-7.25,-17.2,-4.12,15.99,9.90,0.28,-9.77,-21.69,-4.11,9.93,21.88,0.69,-4.9,-12.16,-4.13,22.66,0.61
E01030302,Elmbridge 017C,E07000207,Elmbridge,5.25,-1.3,11.51,-1.02,9.6,11.28,3.97,-10.29,30,-1.63,8.44,10.56,6.46,11.7,-2.53,-0.41,10.81,11.76
E01030303,Elmbridge 018A,E07000207,Elmbridge,0.76,-0.84,8.21,-11.84,12.43,8.48,2.45,-1.54,11.27,-10.51,14.88,13.70,-0.94,0,4.76,-13.19,10,4.35
E01030304,Elmbridge 017D,E07000207,Elmbridge,8.04,16.29,1.64,6.9,4.7,9.41,7.3,18.99,-1.05,4.09,0.71,17.86,8.77,13.55,4.55,9.97,8.23,3.39
E01030305,Elmbridge 017E,E07000207,Elmbridge,-2.69,-9.03,1.22,-11.03,9.09,2.88,-1.4,2.53,-4.49,-12.8,9.62,1.98,-4.08,-21.99,8,-9.14,8.51,3.74
E01030306,Elmbridge 017F,E07000207,Elmbridge,0,-9.73,3.11,-7.51,18.45,7.26,-6.11,-25,8.54,-15.79,13.49,14.46,6.89,10,-2.53,2.02,24.3,1.04
E01030307,Elmbridge 013A,E07000207,Elmbridge,3.23,-6.52,3.77,-1.97,3.87,28.10,3.99,0.56,-20,2.13,0.00,40.54,2.44,-13.79,34.78,-6.18,8.14,17.56
E01030308,Elmbridge 013B,E07000207,Elmbridge,8.09,7.02,-13.29,14.49,-2.69,21.38,9.61,8.61,-11.84,14.49,3.09,21.02,6.55,5.22,-14.93,14.49,-8.14,21.74
E01030309,Elmbridge 013C,E07000207,Elmbridge,2.66,4.63,14.96,-7.6,1.73,10.78,6.68,17.5,11.11,-1.43,7.41,6.71,-0.88,-6.47,18.75,-13.39,-3.24,14.05
E01030310,Elmbridge 013D,E07000207,Elmbridge,6.86,7.43,-0.83,3.84,14.03,18.02,6.74,9.52,5.22,2.17,10.27,16.05,6.98,5.15,-6.3,5.43,18.18,19.78
E01030311,Elmbridge 014A,E07000207,Elmbridge,4.44,9.54,-5.41,7.43,2.04,1.44,5.1,13.99,-8.41,7.39,-2.36,8.94,3.79,5.59,-1.28,7.47,6.78,-4.55
E01030312,Elmbridge 014B,E07000207,Elmbridge,9.75,8.42,12.75,11.45,6.52,8.11,7.81,2.98,5.13,11.35,10.19,4.41,11.79,15.5,21.13,11.57,3.28,11.25
E01030313,Elmbridge 010A,E07000207,Elmbridge,4.5,24.34,-23.17,0.8,13.51,-2.20,6.01,33.56,-31.91,-0.32,20.47,2.22,3.08,15.82,-11.43,1.9,6.82,-5.11
E01030314,Elmbridge 010B,E07000207,Elmbridge,7.81,12.77,7.89,6.65,4.73,7.97,4.04,-0.63,12.5,-1.89,10.45,13.33,11.39,30.08,3.45,15.27,-0.71,4.68
E01030315,Elmbridge 014C,E07000207,Elmbridge,5.43,7.85,0,5.17,10.68,0.41,4.61,0,12.94,2.73,9.22,4.72,6.23,16.17,-12.5,7.67,12.14,-2.94
E01030316,Elmbridge 014D,E07000207,Elmbridge,4.45,7.04,8.21,2.04,2.11,6.51,7.49,4.2,31.58,5.63,8.89,2.82,1.68,9.93,-9.09,-1.16,-4,10.00
E01030317,Elmbridge 014E,E07000207,Elmbridge,14.27,34.88,-4.2,20.59,-2.86,9.97,18.37,56.39,-6.85,18.62,2.58,12.03,10.48,15.54,-1.43,22.61,-8.13,8.51
E01030318,Elmbridge 014F,E07000207,Elmbridge,7.63,19.11,12.82,7.46,0,6.66,4.99,-8.24,0,12.08,0.00,9.85,9.77,51.39,30.61,2.74,0,4.96
E01030319,Elmbridge 009A,E07000207,Elmbridge,20.48,31.25,8.47,33.89,7.53,1.86,22.16,26.17,14.14,39.68,9.88,3.20,18.83,37.1,2.22,28.87,5,0.69
E01030320,Elmbridge 009B,E07000207,Elmbridge,9.8,8.64,4.81,0.16,15.58,35.19,8.21,6.73,-3.7,0.63,17.29,41.67,11.38,10.92,16.46,-0.32,13.99,31.54
E01030321,Elmbridge 009C,E07000207,Elmbridge,1.44,7.72,0.62,8.76,-2.64,-11.59,3.49,6.11,6.02,14.53,-9.83,-3.79,-0.63,9.72,-5.06,2.99,4.76,-17.65
E01030322,Elmbridge 006A,E07000207,Elmbridge,8.12,2.25,20.86,4.03,23.29,7.89,8.19,-6.8,20.83,6.58,25.62,17.11,8.06,11.86,20.9,1.54,21.09,1.75
E01030323,Elmbridge 006B,E07000207,Elmbridge,1.44,-1.77,6.02,-1.07,-2.75,14.22,1.7,-10.88,15.38,-4.44,5.52,20.59,1.18,8.09,-2.94,2.73,-10.96,8.26
E01030324,Elmbridge 006C,E07000207,Elmbridge,6.54,12.42,15.6,-3.55,17.31,9.00,2.79,6.82,15.71,-6.46,9.16,9.30,10.22,18.83,15.49,-0.62,25.58,8.80
E01030325,Elmbridge 006D,E07000207,Elmbridge,2.84,3.13,3.28,3.61,-1.17,6.20,1.26,-2.33,0.98,2.52,-3.45,12.15,4.41,9.46,6.17,4.6,1.19,1.48
E01030326,Elmbridge 002A,E07000207,Elmbridge,1.82,-3.29,8.33,-4.4,12.05,5.95,0.75,-2.56,7.35,-5.41,7.23,8.77,2.96,-4.17,9.38,-3.29,17.73,3.62
E01030327,Elmbridge 002B,E07000207,Elmbridge,7.64,-1.43,0.62,6.42,7.2,24.90,6.81,-9.16,-1.35,4.1,11.24,28.57,8.45,5.41,2.27,8.96,3.37,21.48
E01030328,Elmbridge 002C,E07000207,Elmbridge,-2.52,-6.1,21.05,-11.45,4.69,1.10,-0.24,-3.33,25.33,-10.56,1.70,9.76,-4.71,-8.63,15.52,-12.29,7.88,-6.04
E01030329,Elmbridge 002D,E07000207,Elmbridge,3.95,10.84,14.02,-5.74,3.83,12.23,0.85,3.01,15.52,-15.89,7.95,20.00,6.84,19.83,12.24,4.15,0,7.14
E01030330,Elmbridge 001A,E07000207,Elmbridge,3.36,5.19,-12.5,1.28,-0.93,17.63,1.01,-9.72,-8.86,-1.79,3.66,22.58,5.55,22.22,-15.73,4.48,-5.66,14.63
E01030331,Elmbridge 001B,E07000207,Elmbridge,3.16,3,10.16,-5.13,3.25,20.16,2.62,-5.37,16.42,-4.26,3.70,22.55,3.67,13.56,3.28,-5.9,2.84,18.44
E01030332,Elmbridge 001C,E07000207,Elmbridge,5.34,18.05,9.04,-3.01,3.36,9.38,3.11,19.05,-8.89,-4.2,4.58,10.09,7.46,17.14,30.26,-1.85,2.07,8.84
E01030333,Elmbridge 001D,E07000207,Elmbridge,-0.4,1.59,3.33,1.04,-13.99,10.37,3.6,8.13,15.07,11.3,-15.00,1.56,-4.16,-4.69,-7.79,-9.17,-13.11,18.31
E01030334,Elmbridge 003A,E07000207,Elmbridge,8.48,17.54,-17.92,17.09,-0.72,14.61,10.63,24.62,-24,15.47,7.30,18.63,6.38,10.87,-12.5,18.85,-8.51,11.11
E01030335,Elmbridge 003B,E07000207,Elmbridge,2.61,5.98,-4.69,-0.14,3.6,9.19,4.42,6.25,17.58,-2.52,11.64,3.39,0.93,5.68,-24.75,2.26,-2.67,13.64
E01030336,Elmbridge 003C,E07000207,Elmbridge,2.8,2.2,-7.96,-1.81,18.18,8.12,1.41,3.3,-8.04,-4.82,12.21,13.86,4.28,1.01,-7.87,1.32,25.74,3.76
E01030337,Elmbridge 003D,E07000207,Elmbridge,12.29,32.95,7.48,7.32,10.68,8.57,10.94,22.9,18.06,3.51,14.49,9.09,13.57,43.08,-2.67,11.26,6.99,8.20
E01030338,Elmbridge 011A,E07000207,Elmbridge,1.87,-0.5,14.75,-3.25,-7.47,20.82,-0.24,-4.33,16.92,-7.97,-5.41,20.97,3.95,3.57,12.28,1.44,-9.38,20.69
E01030339,Elmbridge 011B,E07000207,Elmbridge,5.28,19.17,-12.94,-1.23,8.51,9.59,8.42,26.55,10,-1.72,6.40,18.69,2.45,12.6,-25.45,-0.71,10.91,3.66
E01030340,Elmbridge 011C,E07000207,Elmbridge,10.24,17.04,17.39,6.98,12.75,4.44,9.24,26.98,13.56,0.42,7.41,8.27,11.2,8.33,21.43,13.36,18.97,1.25
E01030341,Elmbridge 011D,E07000207,Elmbridge,7.2,15.6,-4.05,4.92,7.42,7.57,9.01,25.15,4.05,2.86,9.14,5.75,5.42,6.1,-12.16,6.92,5.56,9.18
E01030342,Elmbridge 018B,E07000207,Elmbridge,2.64,3.4,-7.98,-5.09,17.9,2.43,2.06,12.3,-22.22,-1.52,8.82,3.80,3.14,-4.2,6.1,-8.09,27.92,1.41
E01030343,Elmbridge 018C,E07000207,Elmbridge,2.39,-5.88,5.08,1.9,6.58,7.17,0,-7.77,4.08,-1.92,7.98,0.85,4.88,-3.66,6.33,5.64,5.08,12.69
E01030344,Elmbridge 018D,E07000207,Elmbridge,1.74,0,-8.55,-4.52,6.9,14.73,0.43,-1.32,1.25,-13,10.56,11.50,3.13,1.52,-19.44,4.04,3.16,18.02
E01030345,Elmbridge 018E,E07000207,Elmbridge,4.06,14.94,-18.49,10.82,-6.56,3.35,4.53,21.3,-30,8.7,-4.64,6.67,3.59,8.18,-4.55,13.08,-8.28,0.67
E01030346,Elmbridge 016A,E07000207,Elmbridge,3.85,-9.73,15.44,-4.29,-0.7,38.80,0,-13.27,35.82,-11.06,-2.04,18.95,7.74,-6.19,-4.35,2.21,0.73,60.23
E01030347,Elmbridge 016B,E07000207,Elmbridge,7.23,-0.57,30.52,-3.09,39.47,-6.71,8.71,5.26,29.11,-2.82,36.05,-6.35,5.75,-6.15,32,-3.35,43.7,-6.98
E01030348,Elmbridge 016C,E07000207,Elmbridge,-4.31,1.92,-14.18,-14.34,-3.76,16.21,-4.49,0,-26.03,-12.46,-6.94,28.32,-4.12,3.85,0,-16.3,0,6.43
E01030349,Elmbridge 016D,E07000207,Elmbridge,-2.08,-1.06,24.14,-17.77,4.59,9.63,-2,-3.31,34.09,-19.87,4.94,18.31,-2.17,1.53,13.95,-15.29,4.2,3.79
E01030350,Elmbridge 005A,E07000207,Elmbridge,8.75,19.67,15.15,2.46,8.72,8.30,9.16,20.89,15.09,4.33,1.86,13.16,8.34,18.37,15.22,0.65,16.79,4.64
E01030351,Elmbridge 005B,E07000207,Elmbridge,5.4,24.01,-16.67,0.16,7.78,4.67,4.5,29.29,-34.67,-0.31,13.11,4.12,6.26,19.51,9.8,0.63,2.96,5.13
E01030352,Elmbridge 005C,E07000207,Elmbridge,7.5,6.73,24.11,3.54,10.65,3.79,9.52,7.26,11.27,9.17,17.12,2.02,5.67,6.13,37.14,-1.49,4.14,4.85
E01030353,Elmbridge 005D,E07000207,Elmbridge,2.92,2.97,17.69,-5.66,-4.2,26.09,1.71,-0.99,25.76,-8.52,-0.70,27.16,4.1,7.74,9.38,-2.88,-7.64,25.40
