LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01016444,Slough 004A,E06000039,Slough,2.58,4.9,-5.02,1.07,19.62,-10.17,0,7.76,-13.97,-2.53,19.27,-18.33,5.25,2.26,3.5,5.16,20,-1.72
E01016445,Slough 004B,E06000039,Slough,7.4,1.21,-7.24,15.95,13.3,9.17,9.3,6.41,-9.94,21.41,6.14,9.43,5.56,-3.45,-4.2,10.8,21.15,8.96
E01016446,Slough 004C,E06000039,Slough,3.51,1.69,-9.13,4.13,20.49,4.86,2.55,1.89,-10.87,0.58,22.77,11.94,4.53,1.49,-7.2,8.09,18.27,-1.30
E01016447,Slough 004D,E06000039,Slough,6.91,14.75,-13.2,5.17,13.97,17.24,7.89,10.83,-12.1,6.04,26.67,14.04,5.8,19,-14.29,4.11,0,20.34
E01016448,Slough 004E,E06000039,Slough,10.33,19.44,-25.77,18.68,12.71,7.36,10.22,20.45,-35.18,22.78,8.39,6.03,10.45,18.3,-13.92,13.44,17.65,8.45
E01016449,Slough 004F,E06000039,Slough,9.48,7.07,9.94,12.84,8.25,3.13,11.36,6.9,8.47,17.5,9.80,7.25,7.6,7.26,11.52,8.29,6.67,0.00
E01016450,Slough 001A,E06000039,Slough,-0.61,-6.04,-10.61,-2.66,32.79,1.98,-4.52,-11.38,-5.15,-7.33,24.21,-7.14,3.25,-0.43,-17.43,1.47,42.05,8.47
E01016451,Slough 001B,E06000039,Slough,-6.14,-15.87,-12.09,-3.99,11.82,2.65,-6.42,-13.58,-14.81,-0.78,0.00,3.85,-5.86,-18.41,-9.35,-6.58,27.96,1.64
E01016452,Slough 001C,E06000039,Slough,12.5,17.26,9.66,15.46,15.35,-5.94,12.65,22.12,5.38,13.13,15.44,-4.40,12.35,11.83,14.81,17.68,15.25,-7.21
E01016453,Slough 001D,E06000039,Slough,5.92,8.52,12.92,4.4,14.87,-9.24,5.38,9.36,8.51,0.69,15.07,-5.05,6.49,7.53,17.86,8.24,14.63,-12.23
E01016454,Slough 001E,E06000039,Slough,6.95,21.56,-13.49,8.55,14.54,-10.80,5.15,22.29,-16.81,8.36,3.65,-6.25,8.82,20.83,-9.38,8.72,31.11,-14.58
E01016455,Slough 001F,E06000039,Slough,16.26,28.2,1.02,16.7,24.43,-9.01,20.39,29.19,7.92,26.34,15.31,-6.67,12.55,27.32,-6.32,8.78,35.9,-10.61
E01016456,Slough 007A,E06000039,Slough,4.44,5.72,-8.12,6.95,8.02,4.35,1.36,8.02,-23.08,6.08,-0.65,10.26,8.22,3.4,13.49,8.07,20.37,-1.20
E01016457,Slough 007B,E06000039,Slough,5.78,1.12,-11.72,13.64,0,24.48,5.95,2.23,-18.57,14.61,10.53,8.75,5.59,0,-5.33,12.6,-9.93,44.44
E01016458,Slough 007C,E06000039,Slough,4.26,-2.93,-0.37,4.63,23.83,5.92,9.03,-7.81,9.35,16.36,26.17,9.86,-0.44,2.7,-10.45,-5.72,21.5,2.47
E01016459,Slough 007D,E06000039,Slough,35.24,36.11,-15.14,58.08,34.25,21.62,37.93,39.44,-23.22,65.2,35.43,34.09,32.37,32.64,-5.23,50.12,33.07,13.43
E01016460,Slough 007E,E06000039,Slough,3.61,5.83,-2.11,-1.73,6.76,20.28,2.64,16.23,0,-9.61,7.05,20.72,4.65,-3.17,-4.35,7.49,6.43,19.80
E01016461,Slough 007F,E06000039,Slough,12.61,23.78,-5.96,12.05,12,12.73,10.4,23.15,-11.61,8.02,20.27,5.45,15.11,24.46,0,16.88,2.36,20.00
E01016462,Slough 009A,E06000039,Slough,14.98,30.33,-3.74,8.65,40.57,12.28,10.71,29.29,-8.11,4.43,29.17,12.50,19.92,31.33,0.68,14.11,55.43,12.07
E01016463,Slough 009B,E06000039,Slough,5.89,12.24,-17.23,13.11,1.22,5.10,1.9,9.02,-24.06,8.26,3.62,1.23,10.81,15.56,-7.97,19.75,-1.87,9.21
E01016464,Slough 009C,E06000039,Slough,11.53,24.28,-6.98,9.33,26.4,4.05,6.27,16.15,-13.1,3.93,24.79,0.00,18.14,35.23,0,16.47,28.75,7.23
E01016465,Slough 009D,E06000039,Slough,14.36,12.35,5.14,12.6,25.29,36.48,14.92,12.98,19.46,9.56,26.57,35.62,13.77,11.67,-6.59,15.96,23.73,37.21
E01016467,Slough 006A,E06000039,Slough,5.29,17.24,-12.27,8.45,-2.55,-4.96,8.23,30.82,-22.92,11.64,1.02,-6.67,2.23,3.75,2.99,5.21,-6.12,-3.28
E01016468,Slough 006B,E06000039,Slough,12,16.71,-5.38,14.47,14.62,11.11,11.84,24.31,-3.54,5.38,23.81,15.87,12.17,8.72,-7.27,24.17,5.51,7.78
E01016469,Slough 006C,E06000039,Slough,11.92,29.91,-5.43,9.97,12.4,4.95,10.26,20.96,0,8.41,9.09,8.79,13.58,39.61,-10.2,11.55,16.1,1.80
E01016470,Slough 006D,E06000039,Slough,7.81,23.42,9.62,1.36,4.92,6.67,6.62,15.03,31.88,-0.6,0.70,7.35,9.03,33.57,-8.05,3.33,9.84,6.10
E01016471,Slough 006E,E06000039,Slough,4.46,6.69,10.43,-0.97,2.9,14.47,4.82,6.2,20,-1.1,0.00,15.38,4.11,7.14,2.27,-0.83,5.3,13.58
E01016472,Slough 006F,E06000039,Slough,6.89,5.07,3.42,6.93,1.74,22.00,7.93,0,14.66,9.93,2.10,19.00,5.86,10.1,-7.63,4,1.38,25.00
E01016473,Slough 008A,E06000039,Slough,19.05,20.35,8.26,16.24,38.05,25.00,16.32,13.68,11.11,13.92,40.59,17.07,21.77,28.29,5.17,18.3,35.58,31.91
E01016474,Slough 008B,E06000039,Slough,10.73,15.47,8.12,7.05,15.2,10.95,11.73,12.55,0.89,9.98,22.97,12.50,9.66,19.1,17.65,4.02,7.43,9.84
E01016475,Slough 008C,E06000039,Slough,1.56,1.83,-16.35,8.32,-4.57,12.57,1.69,1.24,-26.19,15.4,-7.39,13.41,1.43,2.4,-4.86,1.26,-1.32,11.93
E01016476,Slough 008D,E06000039,Slough,5.22,6.04,9.49,-5.19,37.65,60.53,3.05,3.07,13.7,-9.44,44.16,58.82,7.37,9.59,5.88,-1.2,31.76,61.90
E01016477,Slough 008E,E06000039,Slough,32.55,44.13,58.54,22.38,28.57,48.65,29.97,47.2,47.06,20.65,24.00,19.05,35.18,40.98,70.89,23.99,34.34,87.50
E01016478,Slough 008F,E06000039,Slough,5.7,6.05,2.75,3.33,1.95,35.14,5.3,8.65,-8.51,4.96,-0.78,33.96,6.1,3.6,14.77,1.55,4.65,36.21
E01016479,Slough 014A,E06000039,Slough,7.13,11.24,-13.79,7.08,12.25,25.93,1.31,8.33,-19.05,-1.39,12.96,8.51,13.53,14.36,-8.16,16.31,11.46,50.00
E01016480,Slough 014B,E06000039,Slough,10.33,31.42,-7.07,10.77,-5.07,10.77,10.49,33.11,-22.99,12.09,-0.98,14.06,10.18,29.66,7.22,9.51,-8.7,7.58
E01016481,Slough 014C,E06000039,Slough,6.92,10,8.11,2,16.67,7.84,5.93,10.32,-5.88,0.97,14.68,19.15,7.95,9.65,20,3.08,18.95,-1.82
E01016482,Slough 014D,E06000039,Slough,10.69,17.16,-7.65,12.26,11.74,13.13,7.6,9.09,-9.68,10.33,4.55,19.48,13.99,25,-5.56,14.43,20,7.23
E01016483,Slough 002A,E06000039,Slough,18.04,28.74,-0.43,23.39,1.65,15.87,13.46,24.07,0,15.11,-3.79,24.59,23.08,33.49,-0.76,33.94,8.18,7.69
E01016484,Slough 002B,E06000039,Slough,13.14,18.86,8.33,14.78,2.09,15.95,11.87,25.14,21.18,6.16,6.45,5.00,14.49,12.28,-3.16,24.75,-2.61,26.51
E01016485,Slough 002C,E06000039,Slough,5.62,13.32,-7.42,1.53,17.26,6.47,1.56,8.14,-18.25,-3.5,26.09,3.03,10.05,19.27,5.83,6.92,8.11,9.59
E01016486,Slough 002D,E06000039,Slough,5.44,10.8,0,1.16,17.36,0.00,6.79,15.43,1.1,1.71,10.85,9.09,4.16,6.47,-0.86,0.59,24.78,-6.32
E01016487,Slough 002E,E06000039,Slough,4.97,-5.78,-3.4,11.06,9.59,11.64,6.66,-0.98,-15.86,17.02,6.45,21.67,3.16,-10.43,11.67,4.22,13.14,4.65
E01016488,Slough 002F,E06000039,Slough,10.82,17.4,7.73,7.04,17.78,5.23,8.32,11.61,5.38,5.26,15.27,6.06,13.45,23.67,9.65,8.97,21.28,4.60
E01016490,Slough 013B,E06000039,Slough,7.14,0.6,-11.11,11.13,21.84,11.59,7.58,-0.4,-4.42,9.32,30.83,4.35,6.7,1.59,-16.92,12.79,12.5,20.65
E01016491,Slough 013C,E06000039,Slough,8.01,17.19,9.94,7.93,6.19,0.00,6.75,9.55,8.54,3.77,11.89,3.55,9.34,26.56,11.39,12.55,0.68,-3.27
E01016492,Slough 013D,E06000039,Slough,9.26,6.99,13.2,3.81,30.56,3.66,6.53,2.97,11.71,-1.29,34.23,1.08,12.11,11.41,15.12,8.75,26.67,6.12
E01016493,Slough 003A,E06000039,Slough,0.49,3.56,-15.63,0.62,-2.21,18.66,-0.65,-5.08,0,-1.2,-3.54,15.79,1.63,13.08,-29.41,2.58,-0.88,20.78
E01016494,Slough 003B,E06000039,Slough,2.68,7.09,0.57,-4.05,17.7,11.28,2.48,12.87,10.13,-7.61,12.40,13.85,2.88,1.45,-7.37,-0.23,23.81,8.82
E01016495,Slough 003C,E06000039,Slough,2.82,8.26,-18.3,7.49,-1.12,2.86,1.98,7.5,-6.15,3.42,-3.26,1.15,3.67,9.02,-27.27,11.9,1.15,4.55
E01016496,Slough 003D,E06000039,Slough,6.44,1.52,2.27,9.62,16.17,-0.63,10.11,-4.76,31.67,11.76,18.52,12.12,3.18,8.13,-22.22,7.8,13.95,-9.78
E01016497,Slough 003E,E06000039,Slough,-2.39,-11.7,3.74,-9.59,13.31,1.47,-1.23,-0.75,-1.94,-10.16,14.18,0.00,-3.57,-21.62,10.71,-9.02,12.41,2.86
E01016498,Slough 003F,E06000039,Slough,4.54,17.07,-15.74,-0.74,11.22,27.66,4.61,18.87,-18.64,5.02,-0.63,29.17,4.47,15.43,-12.82,-5.93,25.19,26.09
E01016499,Slough 003G,E06000039,Slough,2.31,-1.47,-8.47,3.14,14.14,9.46,-0.88,-7.26,-11.11,3.76,2.97,15.15,5.56,4.94,-5.56,2.54,25.77,4.88
E01016500,Slough 012A,E06000039,Slough,6.06,11.87,-4.95,4.39,7.12,11.18,6.59,12.7,-4.72,4.45,4.79,20.83,5.55,11.05,-5.21,4.34,9.63,4.08
E01016501,Slough 012B,E06000039,Slough,5.32,2.54,7.43,6.22,7.66,2.60,4.7,6.34,9.35,5.23,0.00,-1.54,5.93,-1.59,5.26,7.14,16.07,5.62
E01016502,Slough 012C,E06000039,Slough,13.01,22.58,7.53,9.89,13.66,7.69,15.85,25.15,21.35,7.91,11.11,22.81,10.42,20.11,-5.15,11.66,16.13,-4.11
E01016503,Slough 012D,E06000039,Slough,4.66,8.14,-6.45,4.75,20.66,-10.43,3.95,1.82,-6,6.89,15.57,-10.45,5.41,15.49,-6.98,2.61,27.47,-10.42
E01016504,Slough 012E,E06000039,Slough,8.61,12.44,-13.02,14.41,12.41,6.64,11.23,20.39,-28.44,17.03,23.78,13.98,6.01,5.26,7.23,11.86,0,0.85
E01016505,Slough 012F,E06000039,Slough,9.7,16.76,-4.07,15.92,6.5,-7.27,9.3,24.72,-11.71,11.48,6.77,-3.13,10.1,9.38,3.64,20.57,6.19,-9.90
E01016506,Slough 010A,E06000039,Slough,13.48,25.15,-8.59,5.73,36.22,40.98,10.23,21.23,-17.24,1.5,42.39,37.14,17.01,29.93,1.32,10.08,30.11,46.15
E01016507,Slough 010B,E06000039,Slough,15.19,34.5,23.84,12.73,2.87,2.71,16.91,41.67,20.73,10.9,1.32,11.11,13.51,26.21,26.67,14.49,4.69,-3.05
E01016508,Slough 010C,E06000039,Slough,0.73,-3.86,-2.62,-0.17,2.65,11.52,-2.13,-2.78,-10.64,-5.44,1.44,12.90,3.46,-4.92,5.15,4.84,4,10.48
E01016509,Slough 010D,E06000039,Slough,3.33,9.52,-12.69,2.71,9.06,4.05,1.69,11.03,-19.19,1.68,5.76,3.33,5,8.05,-6.12,3.75,12.41,4.82
E01016510,Slough 010E,E06000039,Slough,33.24,76.72,5.64,55.99,4.1,14.42,33.09,56.36,6.25,62.44,0.62,21.00,33.38,105.06,5.05,50,7.74,8.70
E01016511,Slough 011A,E06000039,Slough,7,10.42,-1.46,4.15,25.55,0.48,7.39,4.44,11.96,2.53,27.56,3.45,6.57,17.31,-12.28,6.09,23,-1.65
E01016512,Slough 011B,E06000039,Slough,17.34,20.28,9.2,16.5,20.83,21.24,15.91,26.63,3.49,13.87,13.27,25.93,18.91,14.66,14.77,19.61,31.65,16.95
E01016513,Slough 011C,E06000039,Slough,5.81,7.41,3.06,5.07,2.84,12.56,6.17,7.52,12.61,3.13,2.70,13.00,5.45,7.28,-5.93,6.96,2.99,12.20
E01016514,Slough 011D,E06000039,Slough,11.75,21.64,21.71,2.43,38.15,1.32,11.04,25.5,21.43,-0.97,37.63,4.69,12.5,17.95,22.03,6.23,38.75,-1.14
E01016515,Slough 011E,E06000039,Slough,1.77,-1.69,-10.57,7.84,-6.9,13.95,4.24,8.02,-12.21,9.32,-5.00,15.65,-0.59,-9.73,-8.7,6.39,-8.93,12.59
E01016516,Slough 005A,E06000039,Slough,7.41,7.05,-1.02,13.77,4.8,0.00,6.36,12.78,-3.31,9.51,5.88,-11.11,8.55,1.96,1.39,19.11,3.64,10.94
E01016517,Slough 005B,E06000039,Slough,4.05,0,-4.49,12.04,-0.47,2.17,4.75,5.29,-7.75,14.02,-3.33,-3.13,3.3,-5.45,-0.86,9.93,3.16,6.76
E01016518,Slough 005C,E06000039,Slough,6.59,13.89,-14.04,7.43,7.53,14.88,3.94,11.22,-21.43,7.6,6.11,6.67,9.43,16.75,-4.9,7.27,9.26,22.95
E01016519,Slough 005D,E06000039,Slough,3.01,3.4,3.41,2.96,17.42,-7.84,7.87,12.55,-3.31,5.29,25.71,0.74,-1.06,-5.64,9.3,0.87,9.52,-12.09
E01016520,Slough 005E,E06000039,Slough,5.6,-5.24,9.13,11.7,17.62,-10.34,4.71,-6.19,7.97,11.68,12.40,-8.11,6.51,-4.12,10.53,11.71,23.58,-12.00
E01016521,Slough 005F,E06000039,Slough,15.42,26.23,-1.22,26.31,13.6,-9.64,14.5,15.05,-4,29.32,3.47,6.38,16.33,39.11,1.65,23.28,25,-19.35
E01032729,Slough 009F,E06000039,Slough,12.26,29.11,-15.08,14.68,19.65,-13.07,10.89,26.86,-27.78,12.02,33.33,-14.49,13.73,31.4,-2.25,17.78,4.82,-11.90
E01032730,Slough 009G,E06000039,Slough,24.77,33.23,0,21.79,29.81,70.21,25.49,23.31,39.22,20.6,22.22,116.67,24,43.21,-22.99,23.2,41.46,41.38
E01032731,Slough 013E,E06000039,Slough,7.59,5.62,4.94,3.17,38.71,10.45,12.35,12.98,4.44,8.07,58.49,-5.56,3.25,-1.37,5.56,-0.87,23.94,29.03
E01032732,Slough 013F,E06000039,Slough,5.57,8.24,-16.3,7.04,13.76,7.03,6.84,11.92,-20.83,12.5,3.97,10.39,4.31,4.37,-11.36,2.05,27.17,4.63
