LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01018058,Fenland 008A,E07000010,Fenland,0.13,-6.47,-2.94,-9.29,-3.62,23.44,0.91,-2.63,-1.2,-6.38,-7.18,25.00,-0.61,-10.17,-4.6,-12.28,-0.49,22.10
E01018059,Fenland 008B,E07000010,Fenland,9.83,20.77,-1.43,2.34,2.38,29.01,11.14,30.56,-6.85,3.23,5.36,26.40,8.5,10.1,4.48,1.42,-0.6,31.39
E01018060,Fenland 008C,E07000010,Fenland,2.99,6.63,-10.91,-0.76,1.5,24.89,1.49,7.07,0,-9.12,2.48,22.69,4.56,6.13,-19.51,8.28,0.51,27.45
E01018061,Fenland 008D,E07000010,Fenland,2.25,-0.42,-2.92,-4.93,9.66,20.11,3.26,0,-9.68,-1.28,14.29,18.39,1.24,-0.79,5.13,-8.58,5.04,21.84
E01018062,Fenland 011A,E07000010,Fenland,2.46,-1.72,7.12,-3.91,10.28,7.14,3.88,3.59,-10.87,4.18,7.59,8.62,1.13,-6.61,26.36,-11.47,13.04,5.94
E01018063,Fenland 002A,E07000010,Fenland,13.79,13.42,9.49,21.81,2.72,11.54,13.88,6.03,18.99,19.25,6.74,12.99,13.7,21.4,0.53,24.58,-0.95,10.33
E01018064,Fenland 006A,E07000010,Fenland,5.47,8.33,-4.51,0,7.47,18.81,5.91,15.53,-8.27,-4.91,17.77,15.15,5.05,1.23,-0.75,4.92,-1.83,22.35
E01018065,Fenland 010A,E07000010,Fenland,7.2,2,1.3,-2.53,5.78,32.71,5.05,2.96,-3.36,-9.09,8.78,33.16,9.32,1.1,6.25,4.31,2.72,32.31
E01018066,Fenland 004A,E07000010,Fenland,2.91,3.14,-6.45,0.95,12.63,1.53,6.51,2.68,8.57,2.36,11.43,9.25,-0.39,3.6,-18.82,-0.48,13.79,-4.57
E01018067,Fenland 004B,E07000010,Fenland,4.1,-2.4,28.4,-4.42,3.19,13.32,3.21,-2.87,30.86,-1.99,-4.07,12.50,5,-1.88,26.14,-6.97,10.4,14.06
