LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01010108,Solihull 017A,E08000029,Solihull,2.16,5.95,-16.9,0.98,0.88,12.07,1.38,8.94,-13.51,-4.13,0.92,12.50,2.94,2.87,-20.59,6.4,0.85,11.68
E01010109,Solihull 009A,E08000029,Solihull,13.99,32.72,-10.5,16.03,9.62,16.61,16.12,29.17,-1.14,16.88,16.22,14.48,11.88,37.11,-19.35,15.19,3.66,18.67
E01010110,Solihull 009B,E08000029,Solihull,0.89,-11.72,4.81,-3.68,1.51,18.90,-2.91,-20.61,2.78,-2.75,-4.52,13.33,4.78,-2.4,7,-4.6,8.44,23.88
E01010111,Solihull 008A,E08000029,Solihull,-2.23,-5.54,-9.28,-0.55,-5.8,11.76,-2.32,-13.33,-4.17,-0.72,2.61,12.20,-2.14,4.14,-14.53,-0.37,-14.68,11.43
E01010112,Solihull 009C,E08000029,Solihull,0.31,7.22,-7.31,-6.53,12.66,7.33,1.92,15.56,-6.12,-4.76,12.90,0.00,-1.2,0,-8.26,-8.28,12.39,13.59
E01010113,Solihull 009D,E08000029,Solihull,2.07,4.92,-7.56,-0.22,-8.43,20.97,2.27,2.26,-19.42,2.93,-1.69,24.78,1.87,7.63,10.14,-3.67,-13.99,17.78
E01010114,Solihull 009E,E08000029,Solihull,-3.15,-8.74,-2.82,-5.41,-9.07,9.13,-2.07,-8.33,-2.8,-2.03,-5.65,7.07,-4.19,-9.15,-2.83,-9.03,-12.3,10.78
E01010115,Solihull 015A,E08000029,Solihull,7.32,8.23,0,1.67,6.34,22.92,8.33,28.87,-22.35,2.45,10.27,22.76,6.37,-6.72,27.54,0.85,3.24,23.08
E01010116,Solihull 015B,E08000029,Solihull,-1.01,-6.19,-12.17,-3.12,-12.97,47.40,0,-10.62,-6.52,-0.46,-14.29,50.53,-1.97,-1.77,-17.53,-5.58,-11.76,44.33
E01010117,Solihull 003A,E08000029,Solihull,4.57,13.92,-21.52,1.14,4.13,32.11,3.05,14.12,-27.43,-2.52,7.73,31.73,6.18,13.7,-15.45,5.47,0.55,32.46
E01010118,Solihull 001A,E08000029,Solihull,-0.44,-2.02,-16.08,-3.39,-3.38,28.57,-1.63,1.03,-24.27,-3.38,-7.06,32.32,0.73,-4.95,-7.29,-3.4,0,24.74
E01010119,Solihull 003B,E08000029,Solihull,0.45,-1.4,-12.38,-0.44,10.31,2.14,1.88,4.85,-12.15,0,11.56,3.25,-0.88,-7.21,-12.62,-0.9,9.03,1.37
E01010120,Solihull 001B,E08000029,Solihull,-1.64,3.37,-19.87,-10.17,0.65,21.88,1.47,5.62,-26.19,-5.73,6.72,37.50,-4.28,1.12,-12.5,-14.29,-4.02,13.19
E01010121,Solihull 001C,E08000029,Solihull,9.73,40,1.74,10.81,2.75,6.80,10.51,28.74,3.49,15.47,-1.55,13.38,8.95,55.56,0,6.35,7.65,1.53
E01010122,Solihull 001D,E08000029,Solihull,-1.55,-11.84,-12.5,5.11,-15.21,14.05,0,-6.33,-16.67,7.65,-13.61,16.17,-3.05,-17.81,-8.33,2.27,-16.67,12.32
