LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01022977,New Forest 006A,E07000091,New Forest,-4.22,-16.74,-0.7,-19.27,2.37,12.66,-5.12,-19.82,15.49,-18.86,4.17,4.37,-3.31,-13.46,-16.9,-19.71,0.59,20.10
E01022978,New Forest 006B,E07000091,New Forest,-0.32,-1.1,-7.64,-4.04,-3.28,9.40,-0.52,5.26,-12.2,-5.14,-8.87,16.48,-0.13,-8.05,-2.67,-2.9,2.59,3.86
E01022979,New Forest 006C,E07000091,New Forest,-2.43,-2.84,-4.85,-7.42,-10.74,10.62,-2.22,2.82,-5.26,-16.67,-3.13,12.24,-2.64,-8.57,-4.35,3.01,-18.07,9.38
E01022980,New Forest 006D,E07000091,New Forest,0.06,-2.59,-7.91,-16.36,3.9,16.59,-0.39,12,-20.69,-12.98,2.31,12.56,0.52,-18.28,13.46,-19.55,5.62,20.08
E01022981,New Forest 022A,E07000091,New Forest,0.31,-13.24,-6.15,-12.75,4.91,6.36,1.77,-19.7,0,-14.06,8.54,10.10,-0.98,-7.14,-11.59,-11.18,1.75,3.44
E01022982,New Forest 022B,E07000091,New Forest,5.67,20.49,-0.85,-3.71,-4.68,14.19,4.42,15.63,-15,-3.3,-1.03,13.02,6.77,25.86,14.04,-4.17,-7.73,15.09
E01022983,New Forest 022C,E07000091,New Forest,0.36,-13.16,-3.48,-6.77,-0.26,7.84,3.24,1.35,-11.29,8,-1.16,6.71,-2.17,-26.92,5.66,-19.43,0.48,8.82
E01022984,New Forest 018A,E07000091,New Forest,-1.38,-9.27,5.47,-18.4,4.99,5.08,-2.85,-16.44,5.97,-20.61,10.84,1.12,0,-2.56,4.92,-16.15,0,8.80
E01022985,New Forest 018B,E07000091,New Forest,0.49,-7.07,-5.22,-7.45,0.74,18.68,0.17,5.68,-18.64,-5.06,-1.56,14.75,0.78,-18.75,8.93,-9.6,2.82,21.85
E01022986,New Forest 021A,E07000091,New Forest,-1.44,22.86,-32.43,-3.48,-12.39,11.66,-2.49,20.73,-35.8,-6.25,-20.35,20.81,-0.41,25.86,-28.36,-0.55,-4.92,4.42
E01022987,New Forest 022D,E07000091,New Forest,-0.77,-13.53,4.12,-9.01,-11.03,8.31,-0.46,-12.66,-9.26,-7.59,-8.94,9.61,-1.02,-14.29,20.93,-10.29,-12.66,7.34
E01022988,New Forest 021B,E07000091,New Forest,5.16,-0.44,2.15,6.6,1.38,13.17,2.04,-4.13,8,-1.96,9.93,2.54,8.34,3.74,-4.65,16.74,-6.76,20.86
E01022989,New Forest 015A,E07000091,New Forest,0.99,-18.06,21.82,-9.41,-7.4,23.72,1.15,-10.46,6.45,-9.8,2.87,19.12,0.85,-26.03,41.67,-9.02,-15.6,27.27
E01022990,New Forest 017A,E07000091,New Forest,1.68,0.43,8.57,-6.5,0.85,8.33,1.2,2.21,14.47,-12.5,6.67,3.66,2.16,-2.04,1.56,-0.54,-4.26,12.68
E01022991,New Forest 015B,E07000091,New Forest,3.18,9.27,1.91,0.4,-3.11,8.70,3.33,3.65,0,-1.61,-1.89,13.06,3.03,15.57,4,2.43,-4.26,4.85
E01022992,New Forest 007A,E07000091,New Forest,-5.94,-6.99,-5.56,-13.9,-5.44,2.22,-4.55,7.46,-2.04,-15.12,-3.59,0.00,-7.34,-19.74,-8.47,-12.58,-7.32,4.52
E01022993,New Forest 007B,E07000091,New Forest,0.58,-4.68,-1.72,-13.79,-1.6,22.96,-2,-13.95,-21.43,-13.13,-7.14,35.57,3.28,4.71,28.26,-14.53,4.49,12.64
E01022994,New Forest 016A,E07000091,New Forest,-0.86,-0.44,-16.99,-12.47,-7.64,24.49,-0.25,0,-24.39,-12.14,-7.61,31.35,-1.44,-0.89,-8.45,-12.81,-7.66,18.48
E01022995,New Forest 016B,E07000091,New Forest,-3.88,7.2,-19.05,-6.55,-13.26,9.29,-5.97,0.82,-22.5,-6,-17.84,12.00,-1.85,14.04,-14.93,-7.08,-8.85,6.94
E01022996,New Forest 016C,E07000091,New Forest,1.99,-2.26,-0.78,2.74,-1.3,7.86,5.79,1.12,8.77,3.09,0.00,17.14,-1.53,-5.68,-8.45,2.41,-2.65,0.56
E01022997,New Forest 016D,E07000091,New Forest,2.17,-3.5,1.79,1.82,-3.97,12.17,3.48,11,-10.91,-1.81,-2.42,16.44,0.99,-18,14.04,5.52,-5.32,9.05
E01022998,New Forest 015C,E07000091,New Forest,0.24,-4.91,7.01,-11,0.25,8.98,-0.85,-8.04,-1.25,-13.27,4.10,8.86,1.26,-1.79,15.58,-8.72,-3.32,9.09
