LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01012756,Kingston upon Hull 025A,E06000010,"Kingston upon Hull, City of",-1.19,2.16,-12.62,-4.31,-5.9,27.65,-1.73,-1.75,-19.83,-2.33,-12.00,50.68,-0.66,5.98,-3.33,-6.27,0,10.31
E01012757,Kingston upon Hull 025B,E06000010,"Kingston upon Hull, City of",-4.79,-15.44,-9.18,-3.35,-2.14,12.77,-5.85,-22.75,-11.96,-5.35,0.78,32.79,-3.67,-6.11,-6.96,-1.2,-5.71,-2.50
E01012758,Kingston upon Hull 018A,E06000010,"Kingston upon Hull, City of",3.93,8.05,-5.95,-1.64,4.29,27.91,4.62,7.69,-3.13,-3.34,10.98,28.40,3.16,8.49,-8.99,0.36,-2.47,27.47
E01012759,Kingston upon Hull 025C,E06000010,"Kingston upon Hull, City of",0.93,0,-13.04,4.21,-1.05,11.49,0.12,-4.55,-12.5,-0.85,4.20,22.08,1.73,4.58,-13.49,9.94,-6.29,3.09
E01012760,Kingston upon Hull 025D,E06000010,"Kingston upon Hull, City of",0.97,-10.82,5.26,-0.89,20.65,1.39,0.13,-26.75,24.68,-1.98,22.77,14.81,1.86,11.71,-10.64,0.31,18.07,-6.67
E01012761,Kingston upon Hull 015A,E06000010,"Kingston upon Hull, City of",1.03,33.71,-17.08,3.22,8.48,-6.99,2.82,24.21,-23.41,9.64,15.38,-2.83,-1.04,45,-8.86,-5.81,0.93,-9.64
E01012762,Kingston upon Hull 018B,E06000010,"Kingston upon Hull, City of",-2.36,5.79,-20.82,0,3.42,9.24,-1,21,-23.08,0.62,6.11,5.00,-3.76,-4.93,-18.24,-0.72,0.76,13.56
E01012763,Kingston upon Hull 018C,E06000010,"Kingston upon Hull, City of",1.45,-4.36,-12.26,6.16,11.51,9.86,-1.1,0,-21.12,2.62,8.16,19.35,4.8,-9.22,-1.56,11.75,16.19,2.50
E01012764,Kingston upon Hull 005A,E06000010,"Kingston upon Hull, City of",-1.81,-18.25,14.29,-15.11,-15.36,27.95,-4.97,-22.67,17.95,-20.25,-19.88,31.72,1.39,-12.9,9.68,-9.46,-10.76,24.86
E01012765,Kingston upon Hull 005B,E06000010,"Kingston upon Hull, City of",-6.04,-15.94,-15.34,-12.76,14.57,7.02,-6.22,-16.18,-18.6,-12.71,15.13,10.19,-5.87,-15.71,-12.22,-12.81,14.07,4.17
E01012766,Kingston upon Hull 012A,E06000010,"Kingston upon Hull, City of",-1.45,0.89,-22.12,-7.04,5.61,36.03,-2.29,-8.06,-8.57,-8.45,5.41,27.54,-0.57,11.88,-33.88,-5.43,5.81,44.78
E01012767,Kingston upon Hull 012B,E06000010,"Kingston upon Hull, City of",3.07,-17.61,14.64,-5.62,-7.93,21.97,3.35,-19.32,15.81,-0.87,-9.17,8.70,2.77,-15.91,13.44,-10.7,-6.54,36.51
E01012768,Kingston upon Hull 005C,E06000010,"Kingston upon Hull, City of",0.38,13.67,-25.62,-9,-5.14,24.75,1.73,29.51,-27.42,-12.67,-1.83,32.28,-0.87,1.28,-23.73,-4.98,-8.06,19.05
E01012769,Kingston upon Hull 005D,E06000010,"Kingston upon Hull, City of",-2.73,-11.54,6.17,-15.69,4.07,2.73,-5.77,-17.57,10,-20,5.11,0.00,0.47,-3.57,2.44,-10,3.01,5.13
E01012770,Kingston upon Hull 028A,E06000010,"Kingston upon Hull, City of",0.77,-1.6,-9.9,-4.5,4.4,19.11,0.26,-6.02,-3.85,-1.23,-4.26,23.15,1.29,3.42,-16.33,-7.46,13.64,15.38
E01012771,Kingston upon Hull 028B,E06000010,"Kingston upon Hull, City of",0.13,0.78,-10.7,-7.36,14.79,4.01,-2.18,-0.79,-17.2,-7.92,13.16,0.69,2.41,2.27,-4.26,-6.77,16.35,7.14
E01012772,Kingston upon Hull 028C,E06000010,"Kingston upon Hull, City of",3.44,1.54,5.21,-1.84,2.16,21.24,3.69,3.33,11.96,-3.5,1.74,22.47,3.19,0,-1,0,2.63,20.19
E01012773,Kingston upon Hull 027A,E06000010,"Kingston upon Hull, City of",-0.48,-9.06,9.77,-7.09,8.5,12.92,0.48,-11.49,25.64,-10.53,10.46,26.09,-1.44,-6.16,-3.13,-3.58,6.38,2.56
E01012774,Kingston upon Hull 019A,E06000010,"Kingston upon Hull, City of",1.76,-0.36,-9.72,-1.94,11.79,13.81,2.08,-2.16,-17.46,3.2,6.11,25.81,1.44,1.42,1.11,-7.02,17.42,4.27
E01012775,Kingston upon Hull 028D,E06000010,"Kingston upon Hull, City of",4.61,8,-5.61,12.99,-8.87,9.49,7.04,2.21,-2.94,17.19,-5.84,17.54,2.28,14.91,-8.51,9.13,-11.54,2.88
E01012776,Kingston upon Hull 027B,E06000010,"Kingston upon Hull, City of",1.15,6.96,-7.07,-9.82,14.86,17.39,-0.42,4.96,-5.95,-14.72,14.18,26.58,2.64,9.17,-8,-4.97,15.49,10.48
E01012777,Kingston upon Hull 028E,E06000010,"Kingston upon Hull, City of",2.78,0.55,-8.16,7.95,3.14,2.94,1.97,0,-9.64,7.43,0.00,4.76,3.52,1.27,-6.25,8.47,6.33,1.74
E01012778,Kingston upon Hull 004A,E06000010,"Kingston upon Hull, City of",1.78,6.63,-14.58,-1.87,5.97,35.59,-0.14,12.7,-26.09,-3.41,7.78,26.00,3.55,0.53,-4,-0.37,4.5,42.65
E01012779,Kingston upon Hull 001A,E06000010,"Kingston upon Hull, City of",2.86,7.05,-17.88,5.77,0.52,53.23,-0.15,9.5,-20.86,-1.27,-2.13,55.17,5.69,4.9,-14.81,12.45,3,51.52
E01012780,Kingston upon Hull 001B,E06000010,"Kingston upon Hull, City of",13.33,20.14,-7.28,15.61,9.05,41.12,11.11,5.36,-4.2,16.73,6.36,57.69,15.49,36.06,-10.06,14.53,11.48,25.45
E01012781,Kingston upon Hull 001C,E06000010,"Kingston upon Hull, City of",3.09,-5.29,0.48,8.88,-9.09,35.83,5.68,4.85,-3.57,13.16,-7.84,23.08,0.61,-14.86,5.1,4.9,-10.08,50.91
E01012782,Kingston upon Hull 002A,E06000010,"Kingston upon Hull, City of",1.71,2.96,-2.16,-1.43,13.61,2.39,4.6,13.24,-7.19,-0.45,12.50,11.54,-1.03,-9.52,4,-2.26,14.61,-3.05
E01012783,Kingston upon Hull 004B,E06000010,"Kingston upon Hull, City of",0.39,6.76,-22.65,1.58,6.86,13.77,-0.91,1.24,-11.21,-1.72,-7.22,25.00,1.75,13.33,-32.28,5.26,24.36,5.13
E01012784,Kingston upon Hull 004C,E06000010,"Kingston upon Hull, City of",2.26,-3.59,5.44,-3.48,21.35,17.42,3,-2.67,16.79,-5.11,22.66,9.84,1.57,-4.49,-4.46,-2,20.14,23.94
E01012785,Kingston upon Hull 002B,E06000010,"Kingston upon Hull, City of",6.5,9.59,-7.42,11.29,13.3,-1.26,2.64,8.43,-14.05,9.27,7.07,-7.59,10.42,10.84,0,13.1,20.22,5.00
E01012786,Kingston upon Hull 002C,E06000010,"Kingston upon Hull, City of",0.39,-2.01,-15.5,-4.24,11.21,12.45,2.44,2.78,-5.41,-8.65,18.26,14.04,-1.76,-7.69,-28.09,0.52,4.27,11.11
E01012787,Kingston upon Hull 002D,E06000010,"Kingston upon Hull, City of",1.27,9.79,-16.91,-0.75,1.22,19.05,-2.2,0,-20.83,-1.43,-6.56,27.91,5.05,22.86,-12.69,0,8.87,11.65
