LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01031254,Warwick 001A,E07000222,Warwick,2.88,2.95,3.5,2.18,-9.14,17.72,3.97,4.76,6.94,7.73,-10.99,14.10,1.82,0.9,0,-2.94,-7.37,21.25
E01031255,Warwick 001B,E07000222,Warwick,-1.47,0,-8.8,-8.72,-2.17,10.45,-2.28,0,-14.29,-3.64,-8.13,9.03,-0.67,0,-1.82,-13.66,3.7,11.67
E01031256,Warwick 001C,E07000222,Warwick,-1.36,-3.14,-14.39,-3.69,-1.94,5.50,-1.12,5.83,-16,-6.7,-0.57,5.78,-1.6,-13.64,-12.5,-0.48,-3.24,5.26
E01031257,Warwick 001D,E07000222,Warwick,0.6,14.58,-17.96,-1.97,2.19,7.58,0.41,6.67,-16.35,-2.9,-7.25,37.18,0.79,24.76,-19.61,-1.06,11.76,-9.77
E01031258,Warwick 001E,E07000222,Warwick,5.03,7.69,-5.41,-5.45,4.26,22.00,3.32,-2.65,14.08,-10.36,0.70,31.29,6.62,20,-23.38,0,7.91,16.60
E01031259,Warwick 014A,E07000222,Warwick,-0.81,-2.91,-12.86,-4.81,12.65,6.21,-2.68,-1.61,-18.67,-8.24,12.00,6.25,1.01,-3.97,-6.15,-1.47,13.33,6.17
E01031260,Warwick 014B,E07000222,Warwick,1.39,-5.5,5.93,-2.52,11.74,1.15,-0.16,-7.41,-11.39,0.52,16.67,-4.13,3,-3.26,30.36,-5.39,6.36,5.76
E01031261,Warwick 013A,E07000222,Warwick,26.68,38.4,52.78,23.48,3.04,-15.06,24.55,44.54,37.21,25.75,-4.35,-4.29,29.34,32.2,75.86,20.52,14.13,-22.92
E01031262,Warwick 013B,E07000222,Warwick,3.42,-1.61,-8.68,7.56,16.86,3.05,3.39,0,-17.44,9.03,26.97,4.92,3.45,-3.23,4.31,5.84,6.02,1.43
E01031263,Warwick 013C,E07000222,Warwick,5.51,1.76,0.73,11.9,7.46,4.44,4.94,6.42,-3.45,15.96,8.08,-6.06,6.19,-2.54,6.83,6.96,6.86,14.49
E01031264,Warwick 013D,E07000222,Warwick,3.92,-2.57,-2.63,13.93,-1.3,1.97,7.07,-3.54,-3.01,22.92,4.63,-1.11,0.8,-1.57,-2.17,5.18,-6.56,4.42
E01031265,Warwick 013E,E07000222,Warwick,8.64,6.04,-5.83,4.46,30.43,32.84,10.53,13.48,1.66,4.97,26.85,30.36,6.52,-2.42,-15.17,3.86,34.34,34.62
E01031266,Warwick 013F,E07000222,Warwick,8.72,29.08,11.52,1.1,13.14,7.21,13.18,19.44,21.82,3.6,19.63,9.26,3.01,39.13,0.28,-2.83,2.94,5.26
E01031267,Warwick 014C,E07000222,Warwick,2.15,5.45,-12.57,0,-8.57,21.70,1.56,0,-17.71,2.01,-8.81,24.60,2.74,11.86,-6.33,-1.92,-8.33,19.16
E01031268,Warwick 014D,E07000222,Warwick,-1.11,-9.22,11.89,-13.59,17.76,30.04,-1.62,-6.73,10,-15.58,14.72,34.48,-0.59,-11.67,14.43,-11.66,20.89,26.28
