LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01030091,St Edmundsbury 006A,E07000204,St Edmundsbury,4.96,11.54,17.34,3.82,-9.64,8.57,5.73,6.76,16.04,5.14,-8.00,9.89,4.21,15.85,19.4,2.15,-10.97,7.69
E01030092,St Edmundsbury 007A,E07000204,St Edmundsbury,1.75,-1.38,9.03,-2.46,-4.15,14.81,2.33,2.86,2.63,-4.83,0.00,23.42,1.23,-5.31,16.18,0,-7.88,9.68
E01030093,St Edmundsbury 006B,E07000204,St Edmundsbury,-1.58,-15.68,5.84,-8.48,7.44,8.77,-2.15,-24.04,13.58,-8.5,9.73,9.22,-0.99,-4.94,-2.74,-8.46,5.43,8.38
E01030094,St Edmundsbury 002A,E07000204,St Edmundsbury,2.04,-1.65,7.14,-9.28,14.44,8.47,-0.29,0.78,1.28,-16.45,25.90,-1.69,4.44,-4.39,13.16,-1.42,3.45,17.69
E01030095,St Edmundsbury 001A,E07000204,St Edmundsbury,5.51,13.74,13.83,-14.97,13.57,17.72,3.78,3.48,5.56,-14.97,9.38,23.73,7.37,31.34,25,-14.97,17.69,11.76
E01030096,St Edmundsbury 001B,E07000204,St Edmundsbury,0,-6.5,-6.43,-9.82,-0.53,20.39,0.28,-12.5,24.62,-14.57,2.19,16.45,-0.28,1.14,-33.33,-5.05,-3.09,24.20
E01030097,St Edmundsbury 001C,E07000204,St Edmundsbury,-1,-12.75,-16.92,-8.1,4.58,17.86,-2.34,-19.63,-10.61,-11.31,-0.79,25.76,0.33,-5.15,-23.44,-4.58,9.56,10.81
E01030098,St Edmundsbury 008A,E07000204,St Edmundsbury,2.59,-5.24,6.15,-3.52,0.21,16.48,2.41,0,1.8,-7.6,2.14,17.65,2.76,-9.95,11.9,0.62,-1.59,15.46
E01030099,St Edmundsbury 010A,E07000204,St Edmundsbury,1.87,-2.73,-6.42,-10.43,-2.79,22.45,-0.73,-20.3,-7.92,-9.54,-6.67,25.58,4.43,16.26,-4.65,-11.29,0.83,19.49
E01030100,St Edmundsbury 008B,E07000204,St Edmundsbury,1.11,-6.31,4.88,-6.64,-3.54,17.74,0.58,-11.95,13.25,-9.03,-2.90,19.59,1.63,0,-3.7,-4.17,-4.12,16.04
