LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01003638,Redbridge 017A,E09000026,Redbridge,6.4,9.47,-15.41,23.38,1.02,1.53,8.65,17.05,-12.31,26.91,-3.31,2.80,4.33,2.22,-18.38,20.08,5.56,0.65
E01003639,Redbridge 013A,E09000026,Redbridge,16.15,24.8,-14.59,26.06,9.8,11.91,17.52,15.84,-11.82,26.49,22.69,16.85,14.82,35.76,-17.07,25.62,-2.38,8.90
E01003640,Redbridge 013B,E09000026,Redbridge,5.86,6.32,13.64,2.53,8.56,5.07,1.99,-1.54,14.15,-3.26,2.38,14.44,9.66,14.59,13.04,8.36,14.5,-1.57
E01003641,Redbridge 013C,E09000026,Redbridge,2.21,-6.05,-1.2,4.05,9.73,6.41,0.61,0,-15.33,2.53,15.45,-1.28,3.84,-11.6,15.93,5.63,4.48,14.10
E01003642,Redbridge 013D,E09000026,Redbridge,3.94,-12.92,36.79,0.34,13.11,4.17,6.04,-7.03,47.67,-4.68,14.73,14.46,2.03,-18.32,28.04,4.93,11.3,-3.67
E01003643,Redbridge 017B,E09000026,Redbridge,9.99,15.34,4.91,15.86,2.1,1.43,7.59,11.88,11.93,9.97,1.39,-2.50,12.35,19.32,-1.74,21.74,2.82,4.38
E01003644,Redbridge 017C,E09000026,Redbridge,4.32,-0.3,8.76,7.17,-1.1,7.25,3.12,-2.98,11.65,1.74,6.56,4.49,5.51,2.44,5.49,12.96,-7.28,9.62
E01003645,Redbridge 017D,E09000026,Redbridge,6.69,8.25,1.19,6.81,10.41,3.85,7.25,8.01,-9.3,7.79,2.31,35.44,6.14,8.51,12.1,5.76,17.99,-12.26
E01003646,Redbridge 012A,E09000026,Redbridge,11.84,8.36,5.39,20.06,3.03,11.86,9.37,12.02,-1.6,15.64,-6.47,19.61,14.44,4.27,12.93,25,13.6,5.97
E01003647,Redbridge 015A,E09000026,Redbridge,7.36,1.5,3.29,9.93,20.09,-0.90,5.7,0,-21.05,16.77,9.24,3.92,8.97,2.82,31.31,3.23,31.82,-5.00
E01003648,Redbridge 012B,E09000026,Redbridge,6.02,6.79,6.18,12.82,-2.86,4.91,4.65,-2.73,3.19,16.06,-6.25,6.30,7.37,16.22,9.52,9.48,0.65,3.80
E01003649,Redbridge 012C,E09000026,Redbridge,1.68,2.2,-2.23,4.86,-6.86,9.09,1.73,-0.58,0,9.92,-12.35,9.82,1.64,5.48,-4.81,0.68,-0.69,8.33
E01003650,Redbridge 015B,E09000026,Redbridge,-0.52,-2.67,-8.57,4.82,-4.94,1.09,3.49,3.68,1.18,5.88,-11.59,19.42,-4.31,-10.22,-17.78,3.79,2.4,-9.88
E01003651,Redbridge 012D,E09000026,Redbridge,3.64,2.02,-8.04,3.59,1.72,20.00,4.64,6.61,-5.22,0.81,6.57,21.74,2.72,-2.38,-11.01,6.25,-2.61,18.75
E01003652,Redbridge 015C,E09000026,Redbridge,2.98,2.73,-7.11,-1.3,18.7,5.95,2.2,4.76,-12.8,-2.97,29.60,-4.65,3.77,0.62,0,0.37,8.76,15.15
E01003653,Redbridge 015D,E09000026,Redbridge,11.13,12.62,-6.12,17.3,7.04,11.46,11.45,26.76,-9.26,14.86,6.31,4.48,10.81,0.6,-2.27,20.07,7.84,16.67
E01003654,Redbridge 004A,E09000026,Redbridge,9.18,10.03,12.57,8.71,9.52,5.71,7.64,-3.24,39.44,5.65,7.44,11.70,10.6,27.08,-3.33,11.6,11.45,0.86
E01003655,Redbridge 004B,E09000026,Redbridge,3.6,7.2,-3.52,-0.84,3.83,16.67,1.14,8.85,-8.06,-9.03,6.20,25.56,5.95,5.69,0,8.07,1.52,10.00
E01003656,Redbridge 005A,E09000026,Redbridge,2.84,11.81,-9.81,1.79,10.12,-0.41,0.41,8.62,-26.09,4.09,6.25,3.85,5.1,14.49,9.09,-0.35,14.29,-3.60
E01003657,Redbridge 005B,E09000026,Redbridge,4.04,15.09,-2.69,1.72,-3.73,13.08,3.28,9.66,-8.03,5.12,-9.00,19.86,4.8,20.99,3.25,-1.56,2.09,7.78
E01003658,Redbridge 004C,E09000026,Redbridge,5.93,0,5.29,3.52,8.93,21.93,4.81,0.56,0.93,0.96,5.33,33.75,7.03,-0.56,10,5.9,13.08,13.08
E01003659,Redbridge 005C,E09000026,Redbridge,6.96,1.79,3.4,11.5,6.44,6.45,5.93,0.54,1.82,10.4,7.48,4.71,8.03,3.33,5.21,12.58,5.41,7.92
E01003660,Redbridge 004D,E09000026,Redbridge,4.22,7.8,-6.79,2.37,6.49,13.40,2.25,-1.9,-10.24,6.27,-7.02,32.18,6.23,18.98,-2.13,-1.22,20.24,-1.87
E01003661,Redbridge 019A,E09000026,Redbridge,8.08,17.83,-13.86,13.03,12.09,1.27,8.88,19.31,-14.2,15.06,6.08,7.69,7.28,16.19,-13.5,11.02,17.72,-3.79
E01003662,Redbridge 019B,E09000026,Redbridge,16.79,14.83,27.57,15.46,29.49,-4.22,18.69,25.25,14.16,17.63,33.33,-10.81,14.93,5.09,42.57,13.32,25.44,1.09
E01003663,Redbridge 019C,E09000026,Redbridge,7.37,13.39,7.26,16.29,9.06,-11.31,7.16,12.78,10.74,14.94,10.95,-18.95,7.55,13.98,3.54,17.58,7.33,-6.53
E01003664,Redbridge 019D,E09000026,Redbridge,5.98,5.76,-0.4,8.77,2.63,12.20,3.89,5.14,-6.77,5.3,6.92,7.58,8.05,6.36,6.84,12.25,-2.07,15.31
E01003665,Redbridge 019E,E09000026,Redbridge,5.97,6.05,-0.42,1.71,16.39,13.97,3.86,0.93,0.79,0.35,17.19,7.79,8.14,12.15,-1.82,2.98,15.52,18.63
E01003666,Redbridge 019F,E09000026,Redbridge,28.18,45.72,9.06,23.64,28.68,30.00,33.66,58.14,14.93,26.11,22.54,55.32,23.34,34.71,4.27,21.57,36.21,11.11
E01003668,Redbridge 007A,E09000026,Redbridge,4.82,11.9,-12,8.85,-3.53,5.65,11.11,25.49,-9.43,10.91,5.71,15.79,-0.73,-0.93,-13.89,6.86,-12.59,-0.65
E01003669,Redbridge 007B,E09000026,Redbridge,5.09,4.76,0,6.52,-3.03,23.38,4.36,20.15,-13.68,2.6,-5.29,29.17,5.82,-8.13,16.05,10.69,-0.63,18.29
E01003670,Redbridge 007C,E09000026,Redbridge,3.65,0.95,-1.8,5.59,-5.67,20.10,2.11,3.66,-5.49,3.62,-6.20,13.00,5.22,-1.96,2.63,7.66,-5.23,26.92
E01003671,Redbridge 007D,E09000026,Redbridge,-0.13,5.26,-15.26,-3.56,-6.74,27.27,-0.63,-1.18,-5.21,-6.47,-4.32,29.35,0.38,13.43,-25.53,-0.7,-8.94,25.47
E01003672,Redbridge 007E,E09000026,Redbridge,21.9,32.66,6.08,25.56,38.3,-0.47,24.09,35.43,-1.54,30.08,23.75,4.41,20.06,29.75,12.05,21.73,57.38,-2.76
E01003673,Redbridge 007F,E09000026,Redbridge,4.73,2.71,2.76,-0.52,12.93,25.34,6.41,2.8,1.35,3.83,11.30,25.37,3.17,2.63,4.23,-4.48,14.53,25.32
E01003674,Redbridge 007G,E09000026,Redbridge,15.68,31.56,7.93,14.11,10.57,11.50,15.13,30.43,8.75,12.07,10.34,16.67,16.23,32.86,7.14,16.27,10.81,8.20
E01003675,Redbridge 036A,E09000026,Redbridge,5.24,5.15,-8.71,9.81,8.26,5.45,3.75,3.01,-6.45,3.81,13.16,6.54,6.72,7.32,-11.11,15.96,3.91,4.42
E01003676,Redbridge 036B,E09000026,Redbridge,7.96,21.28,6.88,4.96,6.36,-0.47,5.01,14.88,7.94,-2.23,9.72,0.94,10.98,27.95,5.79,12.22,2.88,-1.89
E01003677,Redbridge 036C,E09000026,Redbridge,5.14,-0.69,12.76,10.99,-2.39,3.95,3.9,-5.56,21,7.69,-3.29,4.08,6.43,5.43,4.17,14.23,-1.42,3.82
E01003678,Redbridge 036D,E09000026,Redbridge,3.11,-2.92,-3.86,5.97,5.73,10.45,5.39,7.27,-12.12,7.6,17.83,3.88,0.88,-12.43,6.93,4.46,-4.67,17.35
E01003679,Redbridge 036E,E09000026,Redbridge,5.68,9.78,-8.99,14.55,1.84,4.39,7.14,8.76,-5.11,18.91,3.73,0.00,4.24,10.79,-13.08,10.4,0,8.55
E01003680,Redbridge 036F,E09000026,Redbridge,6.36,0.98,7.88,7.06,2.3,19.19,5.84,-3.31,12.61,7.58,0.66,21.25,6.93,7.2,2.17,6.54,3.92,17.39
E01003681,Redbridge 036G,E09000026,Redbridge,1.85,-3.15,-8.37,8.26,4.15,1.62,2.53,-6.06,-8,11.19,4.11,5.65,1.24,0,-8.73,5.79,4.2,-1.08
E01003682,Redbridge 036H,E09000026,Redbridge,7.93,13.65,2.39,12.79,-2.88,7.78,5.45,4,-7.64,18.05,-6.45,13.92,10.48,25.79,15.89,8.08,0.64,2.97
E01003683,Redbridge 030A,E09000026,Redbridge,7.41,8.99,0.96,6.62,14.4,7.64,5.06,13.18,-17.28,7.58,15.50,1.49,9.99,5.23,29.27,5.51,13.22,12.99
E01003684,Redbridge 030B,E09000026,Redbridge,10.31,12.47,7.58,9.2,10.79,12.88,7.21,25,-8.18,2.44,2.38,19.12,13.89,1.15,31.43,17.87,20,6.25
E01003685,Redbridge 030C,E09000026,Redbridge,10.37,4.6,-0.98,20.37,7.26,10.49,5.78,-1.9,-15.82,17.55,5.84,20.63,16.06,11.81,19.38,24.32,9.01,2.50
E01003686,Redbridge 030D,E09000026,Redbridge,2.58,-8.3,-7.45,9.08,10.78,12.12,0.56,-11.41,-12.07,10.87,6.99,2.60,4.77,-5.1,-2.03,7.07,15.08,20.45
E01003688,Redbridge 030F,E09000026,Redbridge,10.24,27.81,-16.13,11.48,6.14,16.00,9.79,53.33,-21.71,2.82,13.76,8.22,10.73,7.66,-9.45,22.48,-0.84,23.38
E01003689,Redbridge 030G,E09000026,Redbridge,15.04,30.83,-24.56,26.22,16.33,3.72,17.56,42.7,-34.57,29.78,20.41,9.64,12.28,20,-10.92,21.71,12.24,-0.95
E01003690,Redbridge 035A,E09000026,Redbridge,17.1,31.64,2.12,27.47,11.43,-2.30,18.77,26.43,5.68,26.02,13.64,4.96,15.42,37.93,-0.99,29.14,9,-7.10
E01003691,Redbridge 035B,E09000026,Redbridge,8.59,5.97,-4.89,15.86,7.41,10.74,12.59,10.38,-9.26,25.91,0.92,19.30,4.8,1.98,-0.85,6.05,14.02,3.13
E01003692,Redbridge 035C,E09000026,Redbridge,8.75,9.92,6.64,12.33,9.05,-3.24,4.48,5.52,-5.26,7.87,6.72,0.00,13,14.06,20.62,16.95,11.29,-6.00
E01003693,Redbridge 035D,E09000026,Redbridge,6.69,0.83,-10.45,21.32,-2.41,14.36,8.91,6.25,-15,25.45,6.02,4.76,4.54,-4.3,-5.47,17.1,-9.55,22.68
E01003694,Redbridge 035E,E09000026,Redbridge,3.27,3.4,-14.35,6.94,2.69,12.44,0.53,2.78,-18.35,2.87,5.79,4.72,6.1,4,-10,11.42,0,21.05
E01003695,Redbridge 035F,E09000026,Redbridge,6.4,28.94,-19.59,5.96,-7.08,15.95,3.89,17.61,-20.2,6.27,-7.91,11.83,9.5,43.7,-18.95,5.59,-5.94,21.43
E01003696,Redbridge 035G,E09000026,Redbridge,6.71,-2.59,12.61,10.3,5.49,7.11,7.62,-6.21,23.89,7.39,13.21,8.41,5.85,1.18,2.4,13.26,-0.76,6.06
E01003697,Redbridge 035H,E09000026,Redbridge,8.76,11.05,9.55,6.39,5.02,18.34,6.03,8.09,3.7,4.03,3.85,15.91,11.65,14.04,16.48,8.9,6.2,20.99
E01003698,Redbridge 006A,E09000026,Redbridge,2.49,-3.08,7.61,-2.72,4.35,18.23,3.89,7.86,-9.8,0.4,5.80,19.78,1.1,-13.16,29.27,-5.64,2.9,16.67
E01003699,Redbridge 006B,E09000026,Redbridge,9.92,20.82,3.29,12.82,3.38,3.02,11.83,19.2,3.9,20.34,-0.92,2.88,8.22,22.5,2.67,6.45,7.03,3.13
E01003700,Redbridge 006C,E09000026,Redbridge,4.42,-1.38,-2.7,8.89,3.05,9.54,3,0.46,-10.49,10.49,1.06,4.26,5.79,-3.21,6.72,7.4,4.88,14.11
E01003701,Redbridge 006D,E09000026,Redbridge,7.18,13.4,-0.44,10.34,-0.65,6.56,3.24,7.61,-3.23,3.86,-2.63,8.93,11.23,19.89,2.94,16.88,1.29,4.55
E01003702,Redbridge 006E,E09000026,Redbridge,11.55,22.84,1.79,18.1,-2.63,0.97,11.9,32.48,-4.11,17.23,-9.92,1.15,11.22,11.36,6.32,18.93,4.44,0.83
E01003703,Redbridge 006F,E09000026,Redbridge,4.89,-0.19,9.57,0,6.54,24.15,3.11,-6.81,20.69,-5.73,6.90,33.04,6.65,7.11,-2.19,5.6,6.17,17.65
E01003704,Redbridge 006G,E09000026,Redbridge,6.61,7.58,3.77,13.66,1.12,-4.35,8.14,5.06,13.16,15.1,8.46,-10.43,5.15,10.11,-4.8,12.3,-5.76,1.74
E01003705,Redbridge 010A,E09000026,Redbridge,8.22,10.88,10.55,10.48,-1.15,6.64,4.39,-2.1,21.55,5.94,-4.07,8.42,11.81,26.11,1.43,14.79,1.69,5.48
E01003706,Redbridge 010B,E09000026,Redbridge,7.02,10.38,-1.08,14.58,-1.32,0.00,11.29,13.89,12.79,16.22,1.87,3.57,3.29,6.99,-13.13,13.07,-4.17,-2.45
E01003707,Redbridge 008A,E09000026,Redbridge,4.95,4.49,6.67,-1.8,9.81,14.01,4.84,12.84,1.9,-5.7,9.92,17.53,5.08,-5.88,12.22,2.54,9.7,10.91
