LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01025541,Wyre 011A,E07000128,Wyre,23.33,26.77,21.56,26.97,27.61,6.45,26.27,31.28,21.93,30.38,19.86,18.18,20.38,21.23,21.15,23.58,36.22,-1.34
E01025542,Wyre 010A,E07000128,Wyre,-7.22,-15.25,-23.53,-14.14,-1.3,11.40,-6.48,-5.88,-26.42,-14.34,-7.22,19.87,-7.9,-22.39,-20.41,-13.94,4.69,4.30
E01025543,Wyre 011B,E07000128,Wyre,-0.44,5.85,-2.28,-8.38,8.02,5.35,0.46,12.36,-11.76,-8.43,18.60,-0.92,-1.27,0,5.98,-8.33,-2.26,10.45
E01025544,Wyre 011C,E07000128,Wyre,0.07,-16.42,34.78,-11.67,0.3,10.21,-2.03,-7.77,-1.59,-11.59,4.03,7.89,2.06,-25.51,78.85,-11.76,-2.76,12.03
E01025545,Wyre 013A,E07000128,Wyre,2.2,-12.55,-12.99,4.11,-2.29,15.23,3.65,-15.27,-6.25,6.47,6.11,14.76,0.93,-9.26,-20.99,1.74,-9.39,15.52
E01025546,Wyre 013B,E07000128,Wyre,1.96,9.95,-23.84,-1.8,1.95,17.99,1.02,4.81,-4.23,-6.85,0.00,20.37,2.77,14.95,-37.62,3.17,3.92,16.57
E01025547,Wyre 006A,E07000128,Wyre,-2.54,3.29,-14.85,-6.49,-4.93,20.81,-2.23,9.57,-8.54,-13.18,-4.98,22.15,-2.88,-2.34,-23.53,0.85,-4.88,19.51
E01025548,Wyre 007A,E07000128,Wyre,3.09,4.83,5.21,-9.91,-1.3,11.86,1.74,11.84,-9.43,-10.11,-0.55,9.18,4.43,-2.9,23.26,-9.7,-1.97,14.41
E01025549,Wyre 006B,E07000128,Wyre,6.02,6.11,9.48,-4.88,10.82,17.35,4.58,10.5,-3.45,-6.79,10.71,16.48,7.42,1.68,25.26,-3.13,10.92,18.10
E01025550,Wyre 012A,E07000128,Wyre,-0.07,0,-4.51,-0.74,-11.87,11.91,1.69,-4.76,1.47,0,-6.21,14.53,-1.74,6.49,-10.77,-1.46,-17.05,9.82
E01025551,Wyre 013C,E07000128,Wyre,-3.67,1.6,-25.69,-8.39,-6.29,19.72,-6.23,-6.86,-34.52,-5.05,-5.88,17.98,-1.22,11.63,-13.33,-11.42,-6.67,20.97
E01025552,Wyre 012B,E07000128,Wyre,-1.19,4.64,-18.62,-8.38,-5.96,26.70,-1.15,3.92,-29.87,-2.62,-7.89,32.58,-1.24,5.43,-5.88,-13.79,-4.19,22.22
E01025553,Wyre 007B,E07000128,Wyre,0.51,3.6,-13.36,-6.32,1.16,21.31,1.55,10.09,-12.2,-5.18,0.00,20.51,-0.55,-3.24,-14.69,-7.47,2.35,22.02
E01025554,Wyre 008A,E07000128,Wyre,-3.31,-8.28,-9.09,-8.49,2.73,-0.36,-2.65,-15.63,20.37,-12.43,1.45,2.47,-3.9,1.37,-32.84,-4.44,3.87,-2.51
E01025555,Wyre 010B,E07000128,Wyre,-1.62,-9.02,-8.18,-2.97,2.09,0.38,-3.07,-14.49,-14.04,-1.32,3.01,-1.65,-0.28,-3.13,-1.89,-4.61,1.3,2.11
E01025556,Wyre 008B,E07000128,Wyre,-0.19,1.23,-14.22,-1.29,16.73,-4.08,0.14,-8.2,-5.41,-4.04,25.20,-3.18,-0.5,10.66,-24.73,1.24,9.29,-4.74
