LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01015183,Torbay 017A,E06000027,Torbay,-0.87,-3.83,-22.41,-8.83,-0.94,19.54,-2.4,-21,-28.41,-3.95,4.86,18.99,0.56,16.87,-16.28,-13.79,-5.68,20.00
E01015184,Torbay 017B,E06000027,Torbay,-2.27,-15.83,-10.87,-13.78,-10.74,11.81,-0.32,-3.17,-13.95,-8.87,-0.75,6.79,-4.03,-29.82,-8.16,-18.46,-18.9,16.33
E01015185,Torbay 017C,E06000027,Torbay,-1.23,-8.62,-9.45,-9.23,4.21,6.48,-3.07,-29.41,-6.15,-14.44,10.96,12.11,0.58,20.83,-12.9,-3.21,-1.84,2.07
E01015186,Torbay 017D,E06000027,Torbay,-0.07,-5.05,-9.09,-2.47,-3.97,21.22,-4.37,0,-24,-11.38,-5.88,25.00,4.62,-9.57,8.05,8.5,-1.81,17.60
E01015187,Torbay 017E,E06000027,Torbay,1.11,11.03,-0.96,2.11,-20.51,13.29,1.92,24.24,13.64,-10.34,-22.22,17.62,0.41,-1.43,-11.67,14.05,-18.92,9.93
E01015188,Torbay 017F,E06000027,Torbay,2.84,8.16,-7.43,-4.72,4.93,8.25,3.32,0,-1.32,0,5.71,7.69,2.41,16.49,-13.89,-8.95,4.27,8.68
E01015189,Torbay 017G,E06000027,Torbay,-7.51,-11.52,-15.57,-13.27,-10.49,10.24,-9.81,-12.05,-17.46,-15.57,-8.90,2.46,-5.3,-10.98,-13.56,-11.05,-11.95,17.42
E01015190,Torbay 013A,E06000027,Torbay,-0.06,-10.21,1.09,-10.47,3.23,18.23,-1.09,-4.95,-8.33,-14,2.65,18.41,1.03,-16.56,11.36,-7.03,3.83,18.04
E01015191,Torbay 013B,E06000027,Torbay,-0.89,-5.29,7.18,-8.71,14.94,3.45,-5.41,-11.79,13.33,-16.77,20.83,-5.98,3.49,0.99,1.1,-0.65,9.93,13.04
E01015192,Torbay 013C,E06000027,Torbay,6.14,8.39,-1.34,4.36,16.99,1.81,3.27,8.19,-11.81,5.65,0.73,12.12,9,8.61,12.37,3.27,35.25,-6.56
E01015193,Torbay 013D,E06000027,Torbay,-0.52,-4.59,-0.61,-7.67,3.05,8.55,0.46,4.81,-13.19,-1.55,0.00,9.22,-1.46,-13.16,15.28,-13.64,5.8,7.98
E01015194,Torbay 013E,E06000027,Torbay,-1.5,1.21,-9.57,-4.87,-9.66,17.76,-2.08,-5.88,-2.04,-8.56,-2.82,14.63,-0.94,9.91,-17.78,-1.3,-15.08,20.59
E01015195,Torbay 013F,E06000027,Torbay,10.58,8.82,19.23,6.97,9.82,13.85,7.98,4.26,3.45,7.26,4.88,21.05,13.23,13.74,46.97,6.69,14.53,7.98
E01015196,Torbay 013G,E06000027,Torbay,14.51,23.65,28.07,4.7,15.45,5.26,11.97,20.18,31.97,-4.38,14.04,10.94,16.97,27.64,23.58,13,16.81,1.87
E01015197,Torbay 016A,E06000027,Torbay,-2.78,-11.45,-1.55,-3.67,-13.51,8.01,-1.82,-1.16,-9.21,-2.61,-15.43,11.50,-3.68,-22.5,9.43,-4.76,-11.79,5.24
E01015198,Torbay 016B,E06000027,Torbay,-0.32,3.75,-8.8,-9.35,-4.23,8.22,-0.67,5.81,-11.43,-10.11,0.65,5.79,0,1.35,-5.45,-8.57,-7.96,10.15
E01015199,Torbay 016C,E06000027,Torbay,3.47,23.86,22.5,-2.44,-8,6.81,0.48,17.95,5.77,-8.93,-4.49,3.69,6.31,28.57,53.57,5.38,-10.82,9.60
E01015200,Torbay 016D,E06000027,Torbay,4.25,10.12,-0.79,0.34,-6.95,15.63,4.27,18.18,-19.4,4.35,-6.32,17.39,4.23,3.3,20,-3.13,-7.61,14.18
