LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01020275,Torridge 001A,E07000046,Torridge,-5.26,-15.95,-23.53,-14.21,8.54,4.40,-6.96,-21.21,-19.75,-11.56,5.37,2.76,-3.57,-7.81,-29.09,-16.67,11.38,5.78
E01020276,Torridge 001B,E07000046,Torridge,-2.41,-6.73,3.2,-10.14,-2.59,4.78,0.13,5.77,8.96,-11.71,0.00,5.80,-4.79,-19.23,-3.45,-8.61,-4.85,3.89
E01020277,Torridge 004A,E07000046,Torridge,0.66,-8.7,1.04,-3.42,4.64,15.41,1.52,-12.23,0.63,0.99,0.50,23.78,-0.18,-5.19,1.55,-7.35,8.99,8.29
E01020278,Torridge 004B,E07000046,Torridge,-1.2,3,-2.58,-10.14,-4.24,15.81,-4.2,2.96,-13.64,-11.24,-5.61,9.49,1.98,3.03,11.9,-9.02,-2.93,23.31
E01020279,Torridge 004C,E07000046,Torridge,22.46,30.7,-1.92,27.42,10.81,38.91,22.14,40.34,-3.16,20.62,11.37,38.85,22.77,21.19,-0.65,34.39,10.3,38.96
E01020280,Torridge 003A,E07000046,Torridge,5.04,12.57,-4.86,1.41,5.19,16.31,5.65,22.28,8.46,-5.42,6.73,18.32,4.38,2.3,-15.82,10.27,3.55,14.57
E01020281,Torridge 003B,E07000046,Torridge,2.99,3.74,14.86,-6.5,-0.23,14.50,3.48,9.2,10.53,-6.46,-0.48,14.89,2.51,-3.05,20,-6.53,0,14.16
E01020282,Torridge 003C,E07000046,Torridge,1.42,7.11,-11.6,-4.09,2.38,9.44,0.5,1.56,-17.71,-8.75,-1.19,26.09,2.3,14.43,-4.71,0.89,5.95,-1.19
E01020283,Torridge 004D,E07000046,Torridge,14.37,11.46,-4.24,11.75,5.9,35.08,9.44,11.32,-20,6.67,4.27,31.18,19.28,11.63,12.5,17.02,7.43,38.54
E01020284,Torridge 004E,E07000046,Torridge,4.13,6.36,2.36,0.84,12.75,0.34,6.04,9.41,19.42,-3.3,9.29,12.00,2.32,3.14,-9.27,5.08,16.47,-8.38
E01020285,Torridge 004F,E07000046,Torridge,-0.93,-3.46,-10.79,1.04,6.57,0.34,1.22,10.5,-16.67,-3.67,11.83,6.87,-2.91,-15.45,-5.03,5.51,1.2,-4.97
E01020286,Torridge 009A,E07000046,Torridge,2.17,-6.94,8.65,-7.52,7.83,12.86,0.46,-6.12,3.23,-10.5,9.55,8.16,3.85,-7.8,14.13,-4.87,6.09,17.84
E01020287,Torridge 007A,E07000046,Torridge,3.79,17.42,-4.05,-0.28,-1.67,11.28,4.12,26.83,0,-2.63,-2.07,9.14,3.47,6.85,-8.54,2.41,-1.33,13.37
E01020288,Torridge 005A,E07000046,Torridge,1.78,1.61,-4,-3.4,-6.42,20.17,0.36,1.48,-8.57,-0.49,-10.55,17.58,3.23,1.75,2.86,-5.96,-2.43,22.78
E01020289,Torridge 009B,E07000046,Torridge,0.32,-6.78,-6.08,-7.36,-3.65,16.86,1.13,-3.53,-7.14,-4.98,-3.21,16.67,-0.51,-9.78,-4.69,-9.84,-4.09,17.06
E01020290,Torridge 009C,E07000046,Torridge,1.94,-2.07,-19.14,-4.09,-5.41,24.19,2.49,-7.94,-6.58,-5.5,-9.52,32.08,1.43,4.31,-30.23,-2.7,-1.71,17.53
E01020291,Torridge 008A,E07000046,Torridge,-0.25,-2.59,-14.94,-3.13,-6.25,20.55,-1.23,-7.8,-16.67,-5.38,-5.53,24.22,0.76,3.1,-13.1,-0.89,-7.03,16.97
E01020292,Torridge 005B,E07000046,Torridge,3.75,2.44,15.28,-10.12,4.88,14.48,3.69,3.09,18.52,-10.8,0.60,17.71,3.82,1.85,11.11,-9.41,9.26,11.62
E01020293,Torridge 008B,E07000046,Torridge,-2.29,-17.74,1.18,-12.18,1.4,20.53,-2.47,-13.97,1.82,-13.94,-0.82,21.40,-2.13,-20.95,0.69,-10.26,3.52,19.64
E01020294,Torridge 008C,E07000046,Torridge,19.22,38.1,13.16,22.5,16.56,9.11,20.39,43.14,15.38,20.91,18.47,6.70,18.16,32.62,11.11,24.19,14.72,10.75
E01020295,Torridge 005C,E07000046,Torridge,-1.92,-3.97,-15.15,-15.61,2.62,12.68,-1.65,3.15,-17.53,-16.74,3.83,13.82,-2.18,-11.2,-11.76,-14.42,1.51,11.74
E01020296,Torridge 005D,E07000046,Torridge,0.74,-12.68,4.52,-7.98,-6.48,24.29,2.88,-15.09,16,-6.56,-6.42,27.68,-1.31,-10.1,-6.25,-9.33,-6.54,20.90
E01020297,Torridge 001C,E07000046,Torridge,-1.24,3.04,-12.5,-8.45,4.28,4.68,-4.85,-4.61,-11.11,-14.1,-5.30,11.45,2.18,13.51,-14.08,-3.19,13.73,0.00
E01020298,Torridge 002A,E07000046,Torridge,-0.19,-4.41,-7.43,-7.31,2.17,6.40,-2.23,-12.93,2.7,-11.46,-2.09,8.67,1.61,5.6,-17.57,-3.37,5.83,4.68
E01020299,Torridge 001D,E07000046,Torridge,-0.71,-2.88,-4.51,-7.89,-8.23,13.01,-3.41,0,-15.71,-15.42,-8.88,14.80,1.77,-5.94,7.94,0,-7.66,11.60
E01020300,Torridge 002B,E07000046,Torridge,2.92,8.38,-11.56,-4.81,-8.3,21.63,2.62,10.96,-13.95,-12.67,-4.85,29.30,3.19,6.38,-8.2,4.1,-11.25,15.92
E01020301,Torridge 009D,E07000046,Torridge,0.72,-6.47,1.48,-9.13,0.19,17.76,-0.1,-7.74,0,-10.57,7.38,8.97,1.54,-4.96,3.03,-7.75,-6.32,27.32
E01020302,Torridge 008D,E07000046,Torridge,2.4,-10.36,-1.57,-6.47,2.35,23.98,1.9,-8.33,9.28,-11.67,1.38,22.61,2.92,-12.5,-12.77,-0.89,3.37,25.39
E01020303,Torridge 007B,E07000046,Torridge,-0.98,-8.14,6.25,-6.63,1.83,1.89,0,-5.13,8.54,-5.68,2.88,1.36,-1.91,-11.54,3.23,-7.53,0.87,2.35
E01020304,Torridge 006A,E07000046,Torridge,0.17,-1.07,8.81,-7.91,-5.33,12.28,2.44,-8.33,38.82,-11.15,0.67,16.67,-1.9,8,-14.81,-4.8,-10.59,8.97
E01020305,Torridge 006B,E07000046,Torridge,-0.37,-1.26,5.88,-5.88,-4.98,10.60,-1.5,2.67,0,-14.81,4.24,13.54,0.74,-4.76,11.11,5.3,-13.82,8.26
E01020306,Torridge 006C,E07000046,Torridge,1.59,-3.07,0.72,-4.98,5.88,12.80,0,-2.91,-2.94,-5.21,4.46,9.09,2.98,-3.2,4.29,-4.76,7.14,15.71
E01020307,Torridge 006D,E07000046,Torridge,-0.63,-8.73,-3.7,-7.84,2.05,21.04,-5.31,0,-8.82,-14.12,-7.38,9.86,4.03,-17.51,2.8,-1.82,11.89,30.54
E01020308,Torridge 007C,E07000046,Torridge,7.2,8.4,-5,3.98,5.67,17.34,6.22,-1.53,0,2.26,4.87,20.73,8.2,20.56,-10.84,5.63,6.51,14.15
E01020309,Torridge 008E,E07000046,Torridge,1.83,0.85,-12.82,-6.67,-2.41,26.99,-0.23,-4.03,-18.75,-7.66,-0.46,22.58,3.99,6.25,-4.82,-5.7,-4.18,31.93
E01020310,Torridge 002C,E07000046,Torridge,1.28,-9.23,0.63,-3.48,-11.51,17.88,1.29,-10.58,7.14,-4.86,-6.14,14.93,1.28,-7.69,-6.76,-1.75,-16.39,20.41
E01020311,Torridge 007D,E07000046,Torridge,2.94,2.95,-7.43,-0.37,-8.55,21.56,1.06,-5,-4.35,-3.73,-8.46,20.99,4.83,11.72,-10.84,2.99,-8.63,22.14
