LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01014861,South Gloucestershire 005A,E06000025,South Gloucestershire,11.97,20.54,11,9.95,7.26,14.17,10.04,13.89,6.03,8.91,5.91,16.47,13.92,26.8,17.86,11.03,8.57,12.11
E01014862,South Gloucestershire 005B,E06000025,South Gloucestershire,6.11,2.05,5.13,2.9,10.28,12.83,6.46,2.35,16.24,0.21,8.07,18.26,5.77,1.74,-3.21,5.7,12.69,8.57
E01014863,South Gloucestershire 004A,E06000025,South Gloucestershire,-0.6,1.99,-3.33,-7.37,-1,4.80,-3.87,-10.48,5.13,-10.61,-7.19,4.65,2.63,15.63,-12.5,-3.85,5.48,4.92
E01014864,South Gloucestershire 004B,E06000025,South Gloucestershire,1.2,6.1,-24.4,-1.32,-9.61,22.30,1.03,15.22,-21.84,-4.76,-7.77,19.49,1.38,-5.56,-27.16,2.96,-11.46,24.88
E01014865,South Gloucestershire 024A,E06000025,South Gloucestershire,0.37,-5.75,10.87,-8.56,1.96,16.67,1.7,-2.07,14.12,-8.39,3.02,18.06,-0.95,-9.88,8.08,-8.74,0.96,15.34
E01014866,South Gloucestershire 032A,E06000025,South Gloucestershire,-0.74,-5.05,-11.86,-7.36,4,12.02,-1.6,-14.53,1.04,-11.24,8.24,11.73,0.12,5.94,-24.49,-2.7,0,12.25
E01014867,South Gloucestershire 019A,E06000025,South Gloucestershire,4.65,-16.67,14.29,-3.01,7.91,17.80,9.36,-7.79,5.56,6.02,13.38,20.57,0.16,-23.71,24.59,-12.05,2.21,15.48
E01014868,South Gloucestershire 019B,E06000025,South Gloucestershire,3.43,7.2,-5.24,-1.79,7.35,13.64,3.98,4.32,-2.83,2.21,1.09,20.19,2.86,10.4,-8.24,-5.59,14.74,7.76
E01014869,South Gloucestershire 024B,E06000025,South Gloucestershire,0.29,-6.21,-0.59,-9.68,7.89,14.87,0.46,-13.37,9.2,-10.51,13.87,14.29,0.12,2,-10.98,-8.81,1.78,15.43
E01014870,South Gloucestershire 024C,E06000025,South Gloucestershire,2,1.66,-4.55,-5.13,9.58,8.39,2.68,11.02,-16.83,-4.35,7.08,15.94,1.33,-7.32,8.25,-5.91,12.31,1.88
E01014871,South Gloucestershire 024D,E06000025,South Gloucestershire,0.73,-4.76,-1.33,-6.61,13.22,3.00,3.29,3.45,-4.94,-4.68,20.69,3.27,-1.74,-13.58,2.9,-8.47,6.35,2.78
E01014872,South Gloucestershire 009A,E06000025,South Gloucestershire,0.41,0.32,-8.19,-5.25,15.56,77.50,-1.58,0.63,-8.33,-8.4,8.57,85.71,2.55,0,-8.08,-1.68,25.33,68.42
E01014873,South Gloucestershire 012A,E06000025,South Gloucestershire,-0.13,-4.76,-0.96,-12.31,13.85,38.18,-1.03,-3.33,13.83,-16.78,7.65,37.04,0.8,-6.25,-13.04,-7.8,21.83,39.29
E01014874,South Gloucestershire 009B,E06000025,South Gloucestershire,1.09,-8.29,19.51,-4.48,3.26,49.32,2.25,-2.62,16.05,-2.98,4.55,37.84,-0.14,-15.09,22.89,-6.01,1.9,61.11
E01014875,South Gloucestershire 012B,E06000025,South Gloucestershire,2.14,0.55,-10.92,-0.11,19.37,22.67,2.79,9.5,5.26,-6.79,22.31,30.30,1.4,-8.02,-23.47,8.27,14.29,16.67
E01014876,South Gloucestershire 009C,E06000025,South Gloucestershire,5.57,10.95,-7.78,-1.61,42.14,21.95,4.29,10.05,-1.3,-5.48,50.57,-9.52,6.9,11.82,-12.62,2.66,31.94,55.00
E01014877,South Gloucestershire 009D,E06000025,South Gloucestershire,3.8,-1.32,-2.59,-1.72,28.16,30.26,2.37,-1.97,-8.57,-2.89,27.68,30.56,5.33,-0.57,4.55,-0.57,28.72,30.00
E01014878,South Gloucestershire 012C,E06000025,South Gloucestershire,1.57,-6.78,0,-4.6,35.42,30.30,0,-8.27,-4.07,-6.13,31.06,40.00,3.25,-5.2,4.85,-3,40.74,22.22
E01014879,South Gloucestershire 009E,E06000025,South Gloucestershire,-2.79,-7.59,-5.88,-14.5,9.04,22.75,-4.49,-6.1,10.84,-20.28,7.60,18.58,-0.97,-9.21,-21.84,-7.77,10.56,26.67
E01014880,South Gloucestershire 012D,E06000025,South Gloucestershire,8.58,-0.83,9.55,-5.14,38.16,163.64,6.01,-4.62,3.96,-6.93,37.17,166.67,11.16,2.88,15.31,-3.39,39.36,161.11
E01014881,South Gloucestershire 009F,E06000025,South Gloucestershire,1.3,-6.22,7.11,-6.59,37.14,69.44,1.94,-5.88,27.96,-7.63,25.40,75.00,0.7,-6.54,-7.58,-5.63,54.76,66.67
E01014882,South Gloucestershire 012E,E06000025,South Gloucestershire,1.3,4.26,-13.94,-3.56,36,14.89,-0.1,1.53,-2.7,-8.61,39.58,4.55,2.67,7.33,-23.08,1.46,32.69,24.00
E01014883,South Gloucestershire 012F,E06000025,South Gloucestershire,5.84,3.54,24.59,-8.79,26.37,20.14,3.69,7.96,25.4,-14.45,24.00,19.30,8.03,-0.88,23.73,-2.81,29.27,20.73
E01014884,South Gloucestershire 003A,E06000025,South Gloucestershire,0.92,-3.26,-3.47,-5,5.09,20.95,-0.34,-9.25,3.51,-4.41,3.76,14.15,2.37,4.48,-12.5,-5.61,6.76,27.88
E01014885,South Gloucestershire 003B,E06000025,South Gloucestershire,0.1,-12.83,11.9,-13.31,5.21,29.49,0.3,-11.49,13.33,-11.41,7.34,19.08,-0.11,-14.2,10,-15.24,2.94,40.56
E01014886,South Gloucestershire 008A,E06000025,South Gloucestershire,4.1,7.89,1.49,3.14,9.45,0.80,4.93,3.52,-0.88,0.99,25.00,1.97,3.31,12.41,4.49,5.83,-2.29,0.00
E01014887,South Gloucestershire 008B,E06000025,South Gloucestershire,-4.43,-12.83,-4.55,-12.21,-11.32,22.49,-8.2,-18.92,-19.7,-12.96,-15.64,23.70,-0.7,-6.96,18.18,-11.43,-7.29,21.43
E01014888,South Gloucestershire 008C,E06000025,South Gloucestershire,0.34,-8.29,-1.57,-13.43,3.61,16.67,1.09,-3.6,-1.32,-13.91,7.86,18.99,-0.41,-13.83,-1.96,-12.87,-0.73,15.02
E01014889,South Gloucestershire 008D,E06000025,South Gloucestershire,-5.31,-2.15,-20.23,-10.15,-19.1,25.43,-6.16,9.6,-29.55,-16.45,-15.23,25.69,-4.46,-11.69,-10.59,-2.1,-22.28,25.17
E01014890,South Gloucestershire 024E,E06000025,South Gloucestershire,1.41,-7.65,-11.86,-2.22,4.23,19.13,0.5,-8.33,-13.79,2.92,-0.40,15.51,2.31,-6.88,-10,-6.75,8.98,22.44
E01014891,South Gloucestershire 024F,E06000025,South Gloucestershire,0.52,4.65,-16,-5.88,0.47,17.27,-0.33,3.65,-19.3,-4.98,-4.48,22.98,1.45,5.79,-11.63,-6.83,6,11.83
E01014892,South Gloucestershire 014A,E06000025,South Gloucestershire,0.42,7.39,-5.88,-2.98,-8.53,23.68,-0.96,6.29,-9,-7.65,-5.97,36.00,1.83,8.29,-3.31,2.62,-11.29,11.69
