LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01010241,Walsall 015A,E08000030,Walsall,2.63,-6.89,3.67,-4.76,10.99,10.81,3.81,-4.03,-3.67,-0.27,16.85,8.97,1.61,-9.62,11.01,-9.46,5.88,11.94
E01010242,Walsall 015B,E08000030,Walsall,3.07,-3.23,18.52,2.5,1.41,3.13,3.22,-4.86,26.83,-2.23,2.48,8.61,2.92,-1.48,10,7.57,0,-0.43
E01010243,Walsall 015C,E08000030,Walsall,1.39,0.49,1.96,-1.3,-1,5.40,1.94,0.99,2.15,-3.08,4.26,5.70,0.89,0,1.67,0.53,-5.63,5.19
E01010244,Walsall 015D,E08000030,Walsall,0.89,-6.69,0,-1.82,20.38,-0.40,1.75,-10.81,9.88,-2.06,26.47,-1.79,0.13,-2.65,-6.5,-1.59,14.68,0.72
E01010245,Walsall 022A,E08000030,Walsall,2.9,-0.43,14.55,-0.9,-2.72,8.78,3.85,11.02,7.78,1.79,-2.42,5.43,1.99,-12.17,22.67,-3.6,-3.01,11.50
E01010246,Walsall 022B,E08000030,Walsall,2.02,-3.29,-8.38,3.85,3.74,8.04,1.16,-10.61,-11.01,8.85,3.07,6.90,2.9,5.41,-4.88,-0.83,4.43,9.04
E01010247,Walsall 022C,E08000030,Walsall,0.12,-11.81,6.17,1.54,6.38,-0.45,1.75,-4.41,-1.12,-0.43,14.58,0.50,-1.44,-19.26,15.07,3.57,-1.3,-1.21
E01010248,Walsall 022D,E08000030,Walsall,-2.67,-8.02,-1.69,-11.13,7.96,1.23,-2.48,-1.79,-10.64,-7.47,0.58,4.81,-2.86,-13.6,8.43,-14.75,15.66,-1.82
E01010249,Walsall 004A,E08000030,Walsall,-0.06,-9.16,7.08,-9.49,15.91,15.20,-1.68,-14.02,12.5,-12,18.06,13.54,1.64,-2.98,1.85,-6.92,13.73,16.67
E01010250,Walsall 004B,E08000030,Walsall,0.79,17.8,1.85,-3.02,-2.03,-2.25,-0.45,30.49,-5.88,-6.73,1.40,-7.14,1.92,8.26,10.39,1.06,-5.23,1.49
E01010251,Walsall 007A,E08000030,Walsall,6.18,3.2,1.2,4.61,3.74,24.16,7.99,6.06,9.72,8.48,-2.01,31.40,4.35,0,-5.26,0.86,10.29,17.39
E01010252,Walsall 004C,E08000030,Walsall,1.04,-0.86,-4.71,-4.06,2.68,14.94,1.79,6.59,-14,-2.41,-3.18,24.00,0.33,-7.69,5.49,-5.65,9.22,8.74
E01010253,Walsall 007B,E08000030,Walsall,1.42,-9.14,15.44,5.59,-1.92,-0.34,-1.54,-19.81,17.95,1.06,-0.73,-2.88,4.54,3.3,12.07,10.16,-3.25,1.90
E01010254,Walsall 004D,E08000030,Walsall,0.13,6.79,-16.04,-1.93,-7.75,17.24,-3.97,0.7,-28.95,-5.54,-7.91,23.89,4.58,13.93,4.11,2.03,-7.58,12.16
E01010255,Walsall 007C,E08000030,Walsall,-0.58,-6.92,11.49,-9.04,-10.37,13.14,-2.26,4.29,-8.33,-8.29,-17.96,15.66,0.98,-15.73,35.9,-9.83,-2.48,11.16
E01010256,Walsall 007D,E08000030,Walsall,-0.72,-10.57,-8.79,-4.17,9.74,6.58,-0.39,-8.2,-16,-4.76,15.38,10.69,-1.06,-13.33,0,-3.48,4.85,3.47
E01010257,Walsall 007E,E08000030,Walsall,-0.98,-3.55,-5.22,-5.62,-14.49,18.38,-1.48,-9.2,-8.2,0.58,-12.12,12.18,-0.49,2.44,-1.85,-12.12,-16.67,24.24
E01010258,Walsall 023A,E08000030,Walsall,3.78,8,0,7.39,0,-1.79,4.5,16.57,-8.16,9.28,-7.58,0.00,3.18,0,6.2,5.78,7.19,-2.91
E01010259,Walsall 023B,E08000030,Walsall,0.87,8.54,-6.22,0.42,3.13,-1.89,-0.26,9.32,-9,0.42,-3.09,0.00,1.92,7.81,-3.23,0.41,9.55,-3.26
E01010260,Walsall 023C,E08000030,Walsall,0.74,15.22,-13.53,1.85,-2.4,-2.42,3.3,14.49,0,0.74,-3.42,7.41,-1.51,15.89,-25,2.96,-1.37,-8.29
E01010261,Walsall 033A,E08000030,Walsall,6.18,15.45,-4.89,4.79,-2.31,19.46,7.26,23.2,4.76,-2.39,-1.50,26.03,5.15,8.46,-13.33,11.99,-3.15,13.16
E01010262,Walsall 036A,E08000030,Walsall,2.03,3.86,-2.26,-4.23,16.25,6.32,2.01,7.38,4.5,-5.35,11.81,2.17,2.05,0.62,-9.09,-3.03,21.24,10.20
E01010263,Walsall 033B,E08000030,Walsall,-2.39,-9.55,2.93,-8.17,7.48,26.12,-2.13,-13.75,7.75,-6.65,11.71,20.90,-2.66,-5.19,-2.73,-9.84,2.91,31.34
E01010264,Walsall 033C,E08000030,Walsall,15.08,39.07,9.45,14.7,8.78,1.36,13.19,38.51,-5.81,5.36,19.05,6.67,16.87,39.61,20.87,25.74,-1.34,-2.29
E01010265,Walsall 033D,E08000030,Walsall,1.99,7.14,-2.92,-1.08,3.45,7.14,1.2,-1.56,7.75,-3.09,4.38,13.43,2.85,19.66,-12.41,0.93,2.42,1.37
E01010266,Walsall 023D,E08000030,Walsall,1.13,-6.63,11.17,-1.04,0.81,13.64,6.52,2.44,20.88,4.89,0.00,12.16,-3.56,-14.75,2.06,-6.23,1.42,15.00
E01010267,Walsall 021A,E08000030,Walsall,3.63,7.92,17.05,-7.73,6.49,16.42,3.58,7.05,11.94,-10.51,12.10,22.31,3.69,8.84,22.58,-5,1.45,11.56
E01010268,Walsall 021B,E08000030,Walsall,2.8,2.53,2.86,4.29,4.95,-6.52,-0.23,-1.84,5.17,-0.61,4.81,-9.09,5.9,7.44,0.78,9.26,5.1,-4.17
E01010269,Walsall 026A,E08000030,Walsall,3.68,0.92,6.47,1.63,16.87,2.88,4,3.57,6.36,-1.23,19.10,8.70,3.35,-1.91,6.56,4.88,14.29,-1.72
E01010270,Walsall 026B,E08000030,Walsall,2.82,8.74,-7.05,-0.17,9.09,2.87,2.45,3.02,-9.84,1.75,7.33,10.78,3.17,14.74,-4.2,-1.9,10.88,-2.82
E01010271,Walsall 017A,E08000030,Walsall,8.35,6.99,1.15,11.49,17.96,-2.44,8.11,10.63,-10.07,13.38,18.70,-1.28,8.61,2.45,16.22,9.85,17.21,-3.49
E01010272,Walsall 017B,E08000030,Walsall,9.14,18.85,1.56,3.25,30.94,-3.56,14.1,30.77,1.15,3.65,36.13,5.43,4.3,6.92,1.9,2.81,25,-9.77
E01010273,Walsall 017C,E08000030,Walsall,0.8,8.23,-3.19,-2.39,11.3,-11.06,-1.35,0.93,2.29,-2.01,-3.01,-8.14,2.99,17.34,-9.17,-2.76,29.25,-12.75
E01010274,Walsall 021C,E08000030,Walsall,4.37,13.79,-10.04,1.95,16.88,-3.64,8.9,18.48,-14.29,11.02,11.30,13.25,0.24,9.33,-5.31,-6.34,22.41,-13.87
E01010275,Walsall 021D,E08000030,Walsall,9.46,22.96,0.9,7.06,17.31,-3.15,7.22,12.22,-0.78,8.79,9.56,1.89,11.73,36.96,3.16,5.54,25.81,-6.76
E01010277,Walsall 013B,E08000030,Walsall,7.22,1.9,9.38,13.09,0,9.26,8.68,7.29,11.76,10.53,-0.66,16.19,5.69,-3.95,6.67,15.85,0.67,2.70
E01010279,Walsall 018B,E08000030,Walsall,9.21,12.72,18.64,9.57,-2.91,9.43,7.7,5.35,22.5,7.77,-4.20,17.17,10.63,19.16,15.46,11.39,-1.52,2.65
E01010282,Walsall 012A,E08000030,Walsall,-0.94,1.2,-17.12,1.28,16.1,-11.76,-4.27,-10.53,-16.51,-0.43,12.50,-6.06,2.49,16.67,-17.7,2.95,19.8,-16.09
E01010283,Walsall 013D,E08000030,Walsall,3.57,10.9,-12.58,2.23,12.25,1.75,3.05,11.07,-7.04,-2.63,13.64,0.00,4.12,10.71,-17.5,7.25,10.74,3.61
E01010284,Walsall 006A,E08000030,Walsall,6.28,30.89,1.38,0,10.86,-3.81,10.12,46.67,-3.23,-0.78,18.32,1.69,2.64,15.87,7.53,0.75,3.68,-7.60
E01010285,Walsall 006B,E08000030,Walsall,4.86,-1.85,16.46,3.86,3.75,6.65,4.04,-6.67,30.53,-1.18,-0.55,10.81,5.69,4.17,-2.9,9.28,8.43,3.59
E01010286,Walsall 006C,E08000030,Walsall,2.7,3.21,9.13,-2.08,0.73,9.09,3.64,3.64,11.86,-0.35,-2.70,14.02,1.74,2.7,6.5,-3.77,4.72,5.19
E01010287,Walsall 012B,E08000030,Walsall,8.93,5.61,-14.51,17.12,12.99,10.38,7.2,-1.85,-2.27,16.06,2.22,10.69,10.48,13.21,-24.76,18.14,25.21,10.17
E01010288,Walsall 012C,E08000030,Walsall,-2.81,-12.53,-14.23,-0.53,5.36,9.74,-6.07,-10.99,-25.97,-6.91,12.88,10.09,0.59,-14.06,1.77,6.95,-2.33,9.49
E01010289,Walsall 012D,E08000030,Walsall,16.67,35.28,24.43,8.06,6.01,9.88,12.88,29.82,12.93,5.32,7.41,4.92,20.47,41.45,37.14,10.6,4.73,14.88
E01010290,Walsall 006D,E08000030,Walsall,-1.72,12.95,-8.29,-7.64,-3.85,2.60,-5.95,16,-21.5,-14.12,-6.21,2.59,2.43,9.68,4.55,0.48,-1.42,2.60
E01010291,Walsall 009A,E08000030,Walsall,-0.26,1.96,-18.49,1.68,7.37,4.04,1.24,7.43,-23.77,8.52,3.81,1.98,-1.65,-3.28,-12.93,-4.35,10.71,5.74
E01010292,Walsall 008A,E08000030,Walsall,22.55,41.59,22.56,25.46,7.89,21.50,25.03,38.1,38.16,21.4,15.31,27.69,19.9,46,9.09,30.54,0,16.56
