LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01011264,Leeds 011A,E08000035,Leeds,1.29,9.3,-3.55,-6.84,-4.19,15.28,0.31,13.25,-1.37,-13.71,-2.65,16.43,2.22,5.62,-5.88,0,-5.66,14.29
E01011265,Leeds 009A,E08000035,Leeds,19,33.06,-15.48,24.46,17.39,17.37,17.89,30.89,-21.95,19.94,19.69,24.58,20.02,35.2,-9.3,29.54,15.08,13.43
E01011266,Leeds 008A,E08000035,Leeds,23.87,42.54,-4.23,21.99,17.91,39.24,25.87,38.82,11.58,21.73,21.98,38.18,21.93,46.9,-16.95,22.25,13.81,40.16
E01011267,Leeds 009B,E08000035,Leeds,5.32,8,5.56,6.47,-3.61,8.71,4.21,4.71,4.65,5.51,1.40,4.00,6.38,12.31,6.58,7.3,-8.96,11.89
E01011268,Leeds 010A,E08000035,Leeds,-3.14,-6.6,-8.28,-3.31,4.8,-4.00,-1.34,-5.06,-13.41,2.7,1.38,0.00,-4.93,-8.46,-3.45,-8.77,8.73,-7.32
E01011269,Leeds 011B,E08000035,Leeds,-0.45,4.02,-3.95,-3.24,0.7,1.69,-3.14,-7.32,-9.68,-7.25,6.82,2.60,2.12,17.82,2.38,0.76,-4.61,1.00
E01011270,Leeds 008B,E08000035,Leeds,-0.3,-3.23,0,-2.59,-11.99,16.75,0.48,8.82,-10.13,0.98,-14.69,14.80,-1.09,-14.69,12.31,-5.91,-9.22,18.75
E01011271,Leeds 009C,E08000035,Leeds,2.23,2.92,-6.31,-4.76,2.53,22.06,0.75,-0.97,-10.66,-4.39,6.22,17.28,3.69,6.83,-1,-5.13,-0.99,26.20
E01011272,Leeds 009D,E08000035,Leeds,-2.49,-5.72,-3.77,-5.85,-10.74,24.66,-2.99,-11.56,6.1,-6.13,-9.66,21.62,-1.96,2.42,-14.29,-5.58,-11.76,27.78
E01011273,Leeds 010B,E08000035,Leeds,-2.06,2.34,-18.9,-7.74,11.72,3.42,0.55,3.57,-23.68,-5.03,8.82,20.79,-4.46,0.98,-14.77,-10.47,14.6,-7.41
E01011274,Leeds 010C,E08000035,Leeds,-7.68,-11.68,-6.98,-6.41,5.7,-15.76,-8.04,-17.06,-5.26,-9.96,5.36,-5.79,-7.34,-4.13,-9.09,-2.76,6.03,-21.53
E01011275,Leeds 010D,E08000035,Leeds,-0.07,5.26,-13.25,0.83,-4.04,5.14,-1.44,4.13,-15.19,1.24,-7.52,3.39,1.26,6.35,-11.11,0.42,-0.72,6.67
E01011276,Leeds 011C,E08000035,Leeds,8.93,7.66,-18.07,0.2,3.01,62.75,5.59,2.29,-13.64,-3.15,0.00,61.96,12.43,15.38,-23.08,3.53,6.08,63.39
E01011277,Leeds 014A,E08000035,Leeds,4.6,-1.52,-7.82,2.33,4.91,48.44,4.96,1.3,-3.41,-0.31,5.59,55.17,4.26,-4,-12.09,4.98,4.23,42.86
E01011278,Leeds 014B,E08000035,Leeds,-1.68,-1.06,-13.45,-5.85,-4.23,18.39,-0.37,1.42,-7.14,-6.49,-4.05,25.00,-2.94,-3.55,-19.54,-5.17,-4.4,13.42
E01011279,Leeds 008C,E08000035,Leeds,0,0,-10.74,-0.66,-5.49,10.20,3,1,-8.33,3.13,0.00,14.91,-2.69,-0.88,-14.29,-4.33,-10.61,7.22
