LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01026581,Great Yarmouth 008A,E07000145,Great Yarmouth,-2.28,-7.88,-17,-9.98,1.33,37.00,-1.98,-5.63,-21.32,-8.44,5.43,30.00,-2.59,-10,-11.97,-11.55,-2.6,44.86
E01026582,Great Yarmouth 008B,E07000145,Great Yarmouth,7.84,3.85,-3.41,6.41,2.96,22.33,9.22,2.92,2.88,9.93,4.42,21.43,6.47,4.96,-9.9,2.94,1.57,23.08
E01026583,Great Yarmouth 008C,E07000145,Great Yarmouth,2.16,7.1,-1.32,-2.59,-7.08,17.85,-0.3,8.24,-15.66,-3,-6.17,14.71,4.58,5.95,15.94,-2.15,-7.91,20.50
E01026584,Great Yarmouth 008D,E07000145,Great Yarmouth,0.2,-12.12,5.26,-2.15,-13.71,13.35,-0.65,-9.62,-6.02,-3.06,-13.61,14.81,1.07,-14.89,24,-1.14,-13.82,12.04
E01026585,Great Yarmouth 013A,E07000145,Great Yarmouth,-0.53,3.47,-8.4,-3.92,-9.39,9.95,-2.5,3.37,-23.53,-5.46,-9.92,11.76,1.33,3.57,7.94,-2.3,-8.9,8.49
E01026586,Great Yarmouth 013B,E07000145,Great Yarmouth,-1.36,3.85,-9.35,-3.46,-10,6.95,0.21,-5.26,-8.62,7.41,-8.99,6.35,-2.76,16.67,-10.2,-12.99,-10.81,7.39
E01026587,Great Yarmouth 013C,E07000145,Great Yarmouth,9.13,6.4,12.28,10.3,4.36,12.68,9.46,9.36,18.75,6.71,3.51,14.97,8.79,2.38,4,13.93,5.2,10.64
E01026588,Great Yarmouth 013D,E07000145,Great Yarmouth,-0.3,-7.43,-0.35,-10.7,7.25,12.84,-3.08,-9.83,-2.56,-15.44,0.00,18.85,2.51,-4.76,2.33,-5.93,15.26,8.02
E01026589,Great Yarmouth 003A,E07000145,Great Yarmouth,-2,-2.95,-16.95,-3.23,-14.04,22.94,-0.28,8.4,-18.89,-2.59,-15.07,25.58,-3.68,-14.41,-14.94,-3.88,-13.01,20.67
E01026590,Great Yarmouth 003B,E07000145,Great Yarmouth,4.15,36.84,-3.91,-2.08,-11.52,14.22,4.3,42.62,-4.92,-8.33,-1.86,12.50,4.02,31.94,-2.99,4.17,-20.71,15.77
E01026591,Great Yarmouth 003C,E07000145,Great Yarmouth,-2.28,-6.54,-23.93,-5.38,-5.57,12.10,-1.43,1.96,-23.38,-3.14,-5.91,9.87,-3.04,-14.29,-24.42,-7.62,-5.26,14.02
E01026592,Great Yarmouth 003D,E07000145,Great Yarmouth,3.28,10.4,11.81,1.95,-8.88,8.38,3.2,13.56,8.22,2.6,-8.48,7.63,3.35,7.58,16.67,1.31,-9.24,9.00
E01026593,Great Yarmouth 003E,E07000145,Great Yarmouth,4.64,8.57,-2.27,-6.9,15.07,8.29,4.93,-4,4.55,-8.57,12.95,14.95,4.36,23.08,-9.09,-5.2,17.29,2.63
E01026594,Great Yarmouth 003F,E07000145,Great Yarmouth,12.59,9.28,6,18.24,8.33,14.45,10.91,1.86,9.71,17.49,4.26,16.24,14.19,18.46,2.06,18.9,12.24,12.97
E01026595,Great Yarmouth 005A,E07000145,Great Yarmouth,4.57,3.25,-1.49,9.2,7.3,-1.22,9.3,18.57,13.51,13.94,-6.02,6.20,0.54,-9.52,-10.16,4.5,22.15,-6.06
E01026596,Great Yarmouth 005B,E07000145,Great Yarmouth,2.28,-4.44,-8.52,2.81,15.52,3.69,3,-3.52,-9.92,2.62,18.88,5.51,1.58,-5.3,-6.86,3.01,11.94,2.34
E01026597,Great Yarmouth 005C,E07000145,Great Yarmouth,9.9,11.76,10.64,10.79,4.06,11.82,9.63,15.22,5.99,6.72,5.98,23.76,10.19,8.42,15.43,15.76,1.86,1.68
E01026598,Great Yarmouth 005D,E07000145,Great Yarmouth,20.39,40.08,15.88,22.24,8.82,15.77,28.63,62.5,19.15,26.4,15.14,39.56,11.14,21.48,12.5,16.22,1.29,-0.76
E01026599,Great Yarmouth 004A,E07000145,Great Yarmouth,-1.19,-14.73,-8.96,1.89,4.56,14.81,1.53,-23.68,0,2.17,14.40,28.24,-4.09,-5,-19.83,1.59,-6.03,3.85
E01026600,Great Yarmouth 007A,E07000145,Great Yarmouth,7.28,6.14,7.28,2.21,3.52,23.81,5.96,0.68,8.41,0.8,4.69,24.53,8.58,11.72,6.06,3.61,2.34,23.20
E01026601,Great Yarmouth 009A,E07000145,Great Yarmouth,7.88,14.52,5.08,2.04,3.11,23.04,3.03,5.04,0,-0.35,-0.83,17.53,12.7,26.61,9.09,4.69,6.57,27.50
E01026602,Great Yarmouth 009B,E07000145,Great Yarmouth,1.64,8.25,-10.18,1.2,0.63,4.31,-0.13,10.58,-25.51,-1.39,-4.22,13.86,3.35,5.88,11.59,3.96,6,-1.98
E01026603,Great Yarmouth 009C,E07000145,Great Yarmouth,5.49,1.71,1.28,7.01,19.1,-3.86,4.99,-2.25,-8.26,11.85,17.05,0.00,5.97,5.81,11.5,2.45,21.01,-6.98
E01026604,Great Yarmouth 009D,E07000145,Great Yarmouth,6.01,10.04,19.13,1.38,4.08,1.47,5.94,5.3,10.71,3.54,2.60,11.67,6.07,15.63,27.12,-0.79,5.71,-6.54
E01026605,Great Yarmouth 001A,E07000145,Great Yarmouth,2.62,-3.43,-12.82,5.78,-8.25,15.55,2.76,12.5,-23.68,9.33,-10.94,12.86,2.5,-17.59,-2.5,2.44,-5.77,17.86
E01026606,Great Yarmouth 001B,E07000145,Great Yarmouth,0.52,-6.86,-0.74,-7.08,-5.02,15.85,1.76,-4.88,4.11,-10.81,-4.25,22.99,-0.63,-8.6,-6.35,-2.98,-5.75,10.33
E01026607,Great Yarmouth 001C,E07000145,Great Yarmouth,1.62,-17.67,7.74,-4.41,-0.23,21.82,2.16,-17.36,2.15,-2.53,-0.94,25.64,1.06,-18.03,14.67,-6.28,0.45,17.89
E01026608,Great Yarmouth 002A,E07000145,Great Yarmouth,11.21,13.25,2.14,4.14,7.89,27.44,13.39,25.93,1.35,8.14,12.86,18.95,9.06,1.18,3.03,0.53,3.66,37.90
E01026609,Great Yarmouth 002B,E07000145,Great Yarmouth,0.94,-4.47,7.34,-8.92,-1.92,26.70,0.35,-2.3,12.77,-14.29,-1.31,28.42,1.5,-6.52,3.23,-3.65,-2.52,25.00
E01026610,Great Yarmouth 010A,E07000145,Great Yarmouth,-0.13,-4.73,-11.32,0.93,-2.17,22.22,-1.2,-4.97,-5.71,-5.86,0.00,28.00,0.92,-4.49,-16.82,7.89,-4.35,17.71
E01026611,Great Yarmouth 010B,E07000145,Great Yarmouth,-2.1,0.75,-19.31,-6.21,-5.56,7.39,-0.15,-7.14,-1.41,0.64,-15.47,15.84,-3.87,9.38,-36.49,-12.65,5.59,1.40
E01026612,Great Yarmouth 010C,E07000145,Great Yarmouth,-0.04,-4.3,4.03,-9.97,12.27,4.55,-1.47,-11.35,0.65,-4.34,9.00,1.06,1.34,4.21,8.33,-14.78,15.38,7.49
E01026613,Great Yarmouth 012A,E07000145,Great Yarmouth,-1.91,-6.47,4.5,-17.6,-8.67,30.60,-1.07,-1.27,-1.79,-14.93,-8.43,28.99,-2.74,-10.99,10.91,-20.42,-8.9,32.31
E01026614,Great Yarmouth 012B,E07000145,Great Yarmouth,-0.34,4.74,-18.42,-15.11,3.73,17.73,0.68,-2.06,-19.23,-8.62,2.44,20.59,-1.35,11.83,-17.44,-21.12,5.06,15.07
