LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01001714,Hackney 002A,E09000012,Hackney,8.04,28.15,-6.31,7.31,7.45,-9.35,3.28,24.31,-12.75,-2.56,10.11,4.44,12.86,32.54,0,17.77,5.05,-19.35
E01001715,Hackney 007A,E09000012,Hackney,10.39,21.71,-9.82,13.32,-0.76,12.50,2.4,15.94,-17.78,2.96,-3.80,16.67,18.53,28.33,-4.48,23.72,3.85,9.09
E01001716,Hackney 007B,E09000012,Hackney,19.77,39.04,4.93,13.62,32.89,27.50,17.87,41.49,5.71,9.5,33.33,23.08,21.71,36.56,4.17,17.82,32.39,31.71
E01001717,Hackney 007C,E09000012,Hackney,1.24,-15.32,-8.46,-0.18,38.46,36.84,1.91,-20.61,-10.53,4.58,47.46,28.57,0.63,-9.4,-6.6,-4.21,30.99,44.83
E01001718,Hackney 007D,E09000012,Hackney,8.53,20.38,-15.85,11.21,5.52,15.07,3.76,25.68,-20.51,5.78,-7.84,14.63,13.58,15.66,-12.38,17.02,27.87,15.63
E01001719,Hackney 007E,E09000012,Hackney,0.26,11.95,-4.61,-5.49,13.89,0.00,-10.27,-3.53,-14.29,-15.55,-5.48,3.03,11.43,29.73,5.33,6.12,33.8,-2.33
E01001720,Hackney 007F,E09000012,Hackney,13.94,13.66,-5.11,15.06,29.22,13.64,12.08,-4.44,14.71,13.73,18.29,11.90,15.74,31.18,-17.59,16.42,41.67,15.22
E01001722,Hackney 029A,E09000012,Hackney,16.2,27.11,16.44,7.06,25.2,20.63,16.46,37.04,12.26,4.66,22.48,16.39,15.94,17.65,20.35,9.43,28.1,24.62
E01001723,Hackney 006A,E09000012,Hackney,14.07,32.13,-1.99,11.27,7.02,23.47,13.11,33.33,-3.18,10.14,3.70,20.41,15.07,30.81,-0.69,12.36,11.21,26.53
E01001724,Hackney 006B,E09000012,Hackney,14.86,15.14,-4.89,11.97,57.06,27.71,18.67,26.7,-2.04,11.02,80.95,19.51,11.31,4.64,-7.09,12.87,31.65,35.71
E01001725,Hackney 004A,E09000012,Hackney,5,2.6,7.29,3.72,3,28.71,5.99,7.3,10.14,0.81,6.40,20.75,3.94,-2.37,4.29,6.74,-0.93,37.50
E01001726,Hackney 004B,E09000012,Hackney,6.4,-4.28,3.76,6.47,25.14,36.21,0.96,-10.41,7.84,2.52,9.71,20.00,11.86,2.5,0,10.03,47.22,48.48
E01001727,Hackney 006C,E09000012,Hackney,7.2,8.19,17.75,-0.28,10.45,17.59,4.69,5.79,22.22,-4.29,9.91,10.20,9.87,10.58,13.48,4.67,11.01,23.73
E01001728,Hackney 029B,E09000012,Hackney,8.38,13.48,-8.14,9.6,9.57,19.35,8.91,14.12,-1.3,7.74,3.77,25.64,7.9,12.89,-13.68,11.4,17.07,14.81
E01001729,Hackney 019A,E09000012,Hackney,4.7,1.17,-15.33,5.23,43.06,-5.10,-2.72,-5.15,-15.83,-5.71,23.70,4.26,12.64,8.33,-14.91,16.38,75.31,-13.73
E01001730,Hackney 019B,E09000012,Hackney,18.36,23.31,14.6,14.64,36.67,0.00,14.4,21.24,16.15,4.33,34.75,7.58,22.46,25.51,13.19,24.89,39.39,-6.76
E01001731,Hackney 017A,E09000012,Hackney,19.38,11.08,0,24.09,38.61,13.46,19.47,11.9,4.63,20.73,41.44,20.83,19.29,10.24,-3.29,27.37,35.16,7.14
E01001732,Hackney 019C,E09000012,Hackney,12.46,13.18,0,13.62,29.67,-3.25,11.38,19.73,-3.42,10.29,22.03,-7.55,13.53,6.45,3.64,16.71,39.56,0.00
E01001733,Hackney 015A,E09000012,Hackney,2.6,-8.14,-7.25,9.3,4.35,-3.28,-1.34,-11.9,-1.04,1.19,8.41,-3.70,6.78,-3.51,-12.61,18.06,0,-2.94
E01001734,Hackney 017B,E09000012,Hackney,-0.58,-5.42,-17.17,3.07,2.56,8.46,-5.58,-6.47,-32.41,-1.02,3.10,-10.14,4.58,-4.32,-4,7.22,1.9,29.51
E01001735,Hackney 019D,E09000012,Hackney,2.76,-7.12,1.55,5.18,1.69,14.55,-1.84,-11.63,14.94,-7.05,10.68,11.43,6.97,-2.42,-9.35,17.22,-5.22,16.84
E01001736,Hackney 012A,E09000012,Hackney,0.91,-6.21,-19.1,0.57,24.5,15.22,-2.23,-5.7,-22.73,-4.53,20.59,22.50,3.89,-6.76,-15.56,5.22,28.57,9.62
E01001737,Hackney 012B,E09000012,Hackney,5.08,19.6,-15.25,0.74,15.57,12.87,0.54,29.56,-21.95,-8.53,15.44,-3.92,10.11,8.45,-9.47,11.21,15.74,30.00
E01001738,Hackney 012C,E09000012,Hackney,6.88,4.79,1.36,2.07,25.82,24.27,8.04,4.96,26.67,-0.44,35.19,12.28,5.76,4.64,-16.09,4.55,16.19,39.13
E01001739,Hackney 012D,E09000012,Hackney,2.64,-0.88,-6.43,2.83,2.39,20.13,0.93,2.41,-5.8,-0.76,3.55,12.50,4.15,-3.98,-6.86,6.15,1.32,25.88
E01001740,Hackney 014A,E09000012,Hackney,2.66,-0.84,-19.52,7.16,9.13,12.86,0.5,0,-18.56,-1.12,13.54,22.03,4.79,-1.79,-20.35,15.84,5.36,6.17
E01001741,Hackney 009A,E09000012,Hackney,2.5,-9.33,14.66,1.12,17.68,4.85,-1.37,-18.18,28,-2.6,12.75,2.50,6.09,0,4.55,4.56,22.92,6.35
E01001742,Hackney 008A,E09000012,Hackney,7.94,2.22,-9.44,8.22,26.27,13.60,8.46,12.75,-23.33,10.63,22.33,6.67,7.48,-7.19,4.44,6.17,29.82,20.00
E01001744,Hackney 021B,E09000012,Hackney,12.73,4.73,2.35,18.23,24.08,-1.55,12.23,7.98,-10.53,20.99,19.83,-7.23,13.19,1.3,12.71,15.79,28.23,2.70
