LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01024855,Burnley 007A,E07000117,Burnley,1.64,7.18,-7.18,7.11,-4.93,1.40,4.63,4.72,4.55,9.09,-2.70,5.04,-1.19,10.11,-18.28,5.02,-7.35,-0.92
E01024856,Burnley 003A,E07000117,Burnley,6.4,10.44,5.16,10.92,-12.35,7.89,3.65,-0.38,14.95,3.12,-1.69,14.06,9.41,23.94,-4.72,20.38,-22.4,3.41
E01024857,Burnley 007B,E07000117,Burnley,2.02,8.08,-4.81,-0.4,4.92,2.45,3.34,8.9,12.66,-7.2,9.84,7.41,0.86,7.28,-15.5,7.26,0,-0.56
E01024858,Burnley 007C,E07000117,Burnley,13.17,21.15,16.52,12.11,2.51,8.39,15.03,12.43,49.07,4.59,12.26,24.07,11.14,31.17,-12.3,21.91,-8.6,-1.12
E01024859,Burnley 001A,E07000117,Burnley,-0.86,0.38,2.55,-4.17,-8.25,19.30,-4.22,-10.6,3.9,-7.35,-7.10,24.19,2.5,14.91,1.25,-0.97,-9.46,16.51
E01024860,Burnley 009A,E07000117,Burnley,-1.18,-18.56,-13.38,-7.28,5.39,24.38,-0.61,-21.35,-14.94,-7.17,10.69,28.13,-1.78,-15.38,-11.43,-7.41,0.57,20.95
E01024861,Burnley 001B,E07000117,Burnley,-2.69,-10,-6.15,-10.27,4.03,13.96,-3.21,-11.29,-2.2,-14.48,12.14,8.26,-2.17,-8.49,-10.23,-6.17,-3.16,19.47
E01024862,Burnley 001C,E07000117,Burnley,-1.93,-5.64,-15.93,-5.02,-9.36,30.83,-1.61,-2.08,-2.33,-6.67,-9.20,24.11,-2.24,-9.84,-28.13,-3.24,-9.5,36.72
E01024863,Burnley 008A,E07000117,Burnley,1.03,3.42,-7.52,4.34,-6.53,9.09,1.69,-4.22,13.64,0.39,2.24,0.97,0.38,11.54,-27.59,8.37,-14.01,16.98
E01024864,Burnley 007D,E07000117,Burnley,-1.45,6.25,5.74,-6.78,-11.38,9.23,-0.12,14.18,21.21,-13.97,-5.13,9.32,-2.78,-1.45,-8.18,1.92,-16.85,9.15
E01024865,Burnley 008B,E07000117,Burnley,0.77,4.81,-8.57,6.94,3.93,-7.51,1.79,-4.85,7.5,4.27,9.49,-8.61,-0.28,16.67,-22.11,10.1,-2.04,-6.59
E01024866,Burnley 008C,E07000117,Burnley,-0.48,5.45,-17.52,-8.86,12.66,5.80,-1.32,11.45,-12.71,-10.37,3.57,7.19,0.31,0,-22.41,-7.36,22.4,4.72
E01024867,Burnley 008D,E07000117,Burnley,-4.73,-18.92,-10.87,-15.6,-7.59,21.80,-4.97,-21.5,5,-16.06,-6.86,18.79,-4.5,-15.38,-23.08,-15.12,-8.25,24.58
E01024868,Burnley 009B,E07000117,Burnley,-4.1,-6.77,-11.02,-15.3,0.76,14.53,-1.69,3.06,-11.76,-18.52,11.72,13.64,-6.49,-17.02,-10.17,-12.11,-9.7,15.32
E01024869,Burnley 009C,E07000117,Burnley,-1.98,0.76,-15.75,-12.71,-9.77,18.05,-2.4,2.56,-15.87,-16.49,-10.77,23.37,-1.56,-1.85,-15.63,-8.43,-8.76,13.72
E01024870,Burnley 009D,E07000117,Burnley,0.6,-12.12,2.75,2.74,-15.69,27.39,-2.9,-24.72,12.24,1.2,-22.89,30.43,4.12,2.63,-5,4.32,-8.18,24.60
E01024871,Burnley 014D,E07000117,Burnley,0.83,5.59,-10.32,-2.75,-8.68,19.05,0,-8.6,4.23,0,-7.79,12.78,1.66,25,-22.62,-5.67,-9.55,24.22
E01024872,Burnley 010A,E07000117,Burnley,0.62,9.89,-8.12,2.5,0.36,-7.41,1.54,9.27,-6.19,0.83,4.48,-5.32,-0.27,10.61,-10,4.17,-3.42,-9.02
E01024873,Burnley 014E,E07000117,Burnley,-0.71,-1.37,-10,-9.26,9.31,7.96,-0.42,0,-13.48,-4.11,10.96,1.45,-1.01,-2.88,-5.63,-14.29,7.64,13.91
E01024874,Burnley 011A,E07000117,Burnley,-4.27,-19.15,-5.51,-16.27,-6.35,40.13,-7.35,-30.56,-11.29,-17.75,-9.88,44.30,-1.12,-7.25,0,-14.79,-2.61,35.90
