LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01016180,Bracknell Forest 005A,E06000036,Bracknell Forest,0.08,-10.08,-4.4,-0.23,10.96,4.18,-1.36,-23.74,17.28,-0.92,8.73,1.04,1.52,5.88,-26.92,0.46,13.73,6.29
E01016181,Bracknell Forest 005B,E06000036,Bracknell Forest,2.83,-6.05,18.32,-5.63,12.54,5.52,-1.09,-11.88,-1.35,-8.13,9.29,8.26,6.47,-0.88,43.86,-3.23,15.83,3.55
E01016182,Bracknell Forest 005C,E06000036,Bracknell Forest,-1.39,-18.46,5.62,-7.68,17.24,11.02,-1.9,-20,12.2,-8.81,15.38,10.48,-0.9,-16.97,-1.28,-6.59,19.08,11.45
E01016183,Bracknell Forest 005D,E06000036,Bracknell Forest,4.3,3.23,10.08,-3.33,17.57,4.62,4.62,5.59,15.49,-3.42,18.26,-2.33,3.99,0.74,3.45,-3.24,16.94,11.49
E01016184,Bracknell Forest 002A,E06000036,Bracknell Forest,12.31,16.58,-5.15,8.64,18.24,26.50,15.56,28.95,-0.85,9.43,15.42,36.26,9.13,4.95,-9.48,7.88,21.36,18.35
E01016185,Bracknell Forest 002B,E06000036,Bracknell Forest,-9.06,-1.79,-19.88,-22.25,14.78,22.67,-10.69,-12.73,-6.35,-24.31,8.93,47.27,-7.38,8.77,-28.57,-19.69,21.98,8.42
E01016186,Bracknell Forest 002C,E06000036,Bracknell Forest,-0.49,-12.39,-8.59,-10.43,16.37,15.56,-0.43,-10.56,-2.83,-12.12,15.79,11.59,-0.56,-14.12,-15.22,-8.79,17.02,20.29
E01016187,Bracknell Forest 002D,E06000036,Bracknell Forest,1.57,-3.69,-7.5,-10.19,8.5,32.30,-1.19,-4.08,-13.54,-12.19,3.79,33.02,4.42,-3.31,1.56,-8.28,13.76,31.67
E01016188,Bracknell Forest 002E,E06000036,Bracknell Forest,1.46,-15.1,25.34,-15.2,51.71,42.57,1.71,-16.74,32.43,-14.79,52.10,40.00,1.2,-13.23,18.06,-15.58,51.3,44.64
E01016190,Bracknell Forest 003A,E06000036,Bracknell Forest,3.08,13.72,-10.05,0.39,6.69,3.61,0.61,5.26,-1.89,-6.67,6.85,4.90,5.69,24,-18.45,8.16,6.52,2.47
E01016191,Bracknell Forest 006B,E06000036,Bracknell Forest,2.03,0.99,4.5,0.54,7.39,-0.61,2.23,5.2,8.57,-4.14,6.90,2.17,1.82,-4.62,0,5.58,7.91,-2.63
E01016192,Bracknell Forest 014A,E06000036,Bracknell Forest,5.01,11.15,-6.2,-2.14,18.14,6.61,4.97,8.28,2.78,-8.76,24.60,14.02,5.06,14.78,-17.54,5.44,10.81,1.33
E01016193,Bracknell Forest 015A,E06000036,Bracknell Forest,1.69,3.88,-5.59,-11.74,18.83,43.62,2.77,6.73,-15.56,-3.94,9.60,53.66,0.63,0.98,7.04,-18.56,28.95,35.85
E01016194,Bracknell Forest 014B,E06000036,Bracknell Forest,-2.38,-0.57,-6.2,-11.69,-12.39,22.86,-1.85,-4.65,-11.76,-4.62,-11.18,19.42,-2.91,3.33,0,-18.95,-13.53,26.24
E01016195,Bracknell Forest 014C,E06000036,Bracknell Forest,3.39,8.26,5.6,-2.9,3.54,29.41,1.17,4.8,1.67,-6.06,4.27,33.33,5.69,11.97,9.23,0.39,2.75,25.71
E01016196,Bracknell Forest 015B,E06000036,Bracknell Forest,-27.63,-17.78,-32.53,-36.77,19.41,16.50,-33.42,-16.39,-34.22,-42.34,22.22,-1.96,-12.55,-19.21,-25.33,-17.97,16.25,34.62
E01016197,Bracknell Forest 015C,E06000036,Bracknell Forest,-3.03,-12.09,-11.17,-7.57,6.55,16.58,-6.49,-14.69,-21.3,-8.75,11.03,4.44,0.56,-9.23,1.12,-6.35,2.16,27.18
