LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01028142,Gedling 016A,E07000173,Gedling,10.37,22.61,7.65,16.91,0.8,2.51,13.67,32.5,23.46,15.49,-2.62,7.91,7.31,12.34,-4.9,18.27,4.4,-1.90
E01028143,Gedling 004A,E07000173,Gedling,1.48,8.25,-1.61,-1.49,8.91,-3.51,-2.04,-9.57,-10.96,1.55,7.76,-4.26,4.97,34.18,11.76,-4.27,9.92,-2.91
E01028144,Gedling 006A,E07000173,Gedling,1.18,9.85,0,-4.04,22.43,-11.04,-0.56,15.45,-5.49,-4.12,9.57,-15.52,2.71,4.96,5.81,-3.97,37.37,-8.20
E01028146,Gedling 016B,E07000173,Gedling,-2.95,-12.7,-17.01,-7.88,3.5,45.61,-3.6,-15.87,-3.13,-7.45,-3.72,41.38,-2.28,-9.32,-30.61,-8.3,10.93,50.00
E01028147,Gedling 016C,E07000173,Gedling,3.57,2.6,-14.94,5.65,16.67,9.59,4.21,7.92,-17.98,6.63,10.13,23.53,3,-1.54,-11.76,4.8,22.89,-2.56
E01028148,Gedling 008A,E07000173,Gedling,-0.2,-7.52,5.49,-9.28,-0.86,11.29,-2.19,-12.42,9.09,-11.7,-0.89,8.65,1.74,-2.53,1.32,-6.84,-0.84,13.62
E01028149,Gedling 008B,E07000173,Gedling,1.9,7.14,5,2.02,-5.54,3.70,1.03,12.4,-5.88,-4.78,-3.73,8.19,2.71,2.19,19.23,9.05,-7.14,0.43
E01028150,Gedling 002A,E07000173,Gedling,3.3,15.54,-7.94,-4.35,-8.78,23.26,3.19,14.67,-1.67,-5.03,-10.53,25.49,3.41,16.44,-13.64,-3.65,-7.14,21.47
E01028151,Gedling 002B,E07000173,Gedling,-2.9,-11.05,-17.46,-11.57,-9.15,35.75,-3.64,-12.05,-17.39,-8.59,-10.20,35.63,-2.21,-10.11,-17.54,-14.37,-8.11,35.83
E01028152,Gedling 002C,E07000173,Gedling,10.52,14.91,4,15.81,-4.53,22.11,11.95,15.6,15.58,14.29,-5.95,28.57,9.22,14.29,-5.1,17.3,-3.16,16.98
E01028153,Gedling 002D,E07000173,Gedling,1.33,11.79,-12.29,2.64,1.07,-1.29,3.22,15.67,-13.25,3.48,-0.70,5.43,-0.43,7.14,-11.46,1.86,2.9,-5.71
E01028154,Gedling 002E,E07000173,Gedling,4.55,7.4,-9.38,2.45,17.65,4.33,1.95,-0.6,-3.6,-0.98,8.57,12.24,7.11,16.55,-15.04,5.86,27.27,-1.50
E01028155,Gedling 014A,E07000173,Gedling,-3.47,-2.1,-20.36,-8.4,0,12.45,-6.38,-9.7,-12.79,-11.79,-2.07,10.09,-0.42,7.69,-28.4,-4.64,2.08,14.29
E01028156,Gedling 014B,E07000173,Gedling,4.91,4.74,25,-4.92,13.36,4.18,3.95,9.91,28.33,-14.11,16.45,6.72,6.01,-2.53,21.67,5.83,9.09,2.08
