LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01009719,Dudley 027A,E08000027,Dudley,1.45,-1.92,1.18,-6.3,-3.05,32.51,1.5,-1.54,-13.98,-4.6,1.35,36.36,1.39,-2.31,19.74,-7.98,-7.48,28.85
E01009720,Dudley 028A,E08000027,Dudley,-2.88,-16.41,-2.78,-18.18,8.12,54.33,-4.89,-24.19,-2.97,-20.24,4.86,66.10,-0.85,-9.09,-2.53,-16.22,11.63,44.12
E01009721,Dudley 031A,E08000027,Dudley,13.75,34.7,-8.72,9.27,12.39,20.22,13.36,33.33,3.45,3.29,9.55,30.28,14.11,36.22,-18.52,15.77,15.38,13.84
E01009722,Dudley 027B,E08000027,Dudley,-1.59,-12.74,-6.99,-5.7,-13.42,32.28,0.88,-12.84,-1.22,-0.86,-9.86,31.90,-4.01,-12.62,-14.75,-10.37,-16.67,32.61
E01009723,Dudley 028B,E08000027,Dudley,-3.26,-8.25,-22.29,-11.83,1.53,46.09,-3.43,-12.5,-21.98,-9.13,2.60,43.08,-3.08,-3.19,-22.67,-14.62,0.58,49.21
E01009724,Dudley 028C,E08000027,Dudley,-2.58,-3.32,-17.96,-10.56,0.52,30.51,-3.34,-9.24,-9.3,-13.36,1.08,35.37,-1.84,2.46,-27.16,-7.6,0,26.32
E01009725,Dudley 031B,E08000027,Dudley,-2,0,-18.42,-1.91,4.89,6.98,-3.24,-3.9,-18.1,-4.37,0.87,19.18,-0.81,4.14,-18.75,0.37,9.09,-2.02
E01009726,Dudley 031C,E08000027,Dudley,-0.76,-2.43,-7.45,-9.01,-1.03,23.92,0,-5.93,-2.33,-9.09,6.43,20.59,-1.57,2.27,-13.33,-8.92,-7.89,27.10
E01009727,Dudley 027C,E08000027,Dudley,-1.83,1.3,-21.51,-11.72,-0.58,56.45,-2.48,1.71,-21.57,-12.66,-3.93,65.00,-1.18,0.88,-21.43,-10.84,2.96,48.44
E01009728,Dudley 027D,E08000027,Dudley,-4.67,-8.44,-9.09,-12.58,-8.67,28.35,-2.97,-4.07,-5.62,-11.06,-6.13,26.04,-6.53,-13.73,-13.85,-14.22,-11.25,30.61
E01009729,Dudley 027E,E08000027,Dudley,-1.6,-10.55,-9.64,-6.36,8.96,9.80,0.63,-7.1,7.14,-4.82,5.48,9.22,-3.89,-15,-26.26,-7.87,12.78,10.30
E01009730,Dudley 028D,E08000027,Dudley,0,-11.61,10.27,-12.07,9.94,55.10,0.14,-14.62,20.2,-14.81,9.76,59.57,-0.14,-8.76,-1.16,-9.42,10.14,50.98
E01009731,Dudley 023A,E08000027,Dudley,-4.3,-15.71,-12.96,-7.62,4.78,17.51,-2.21,-7.32,-15,-7.8,10.96,20.27,-6.39,-23.19,-10.98,-7.41,-1.36,15.53
E01009732,Dudley 039A,E08000027,Dudley,3.91,10.82,-4.41,-1.34,1.17,16.72,2.78,0.62,11.11,-6.17,1.14,23.26,5.03,22.22,-16.67,3.78,1.2,11.39
E01009733,Dudley 039B,E08000027,Dudley,-1.76,-4.18,-13.28,-0.33,-0.38,8.26,-4.14,-9.34,-17.8,-3.31,2.96,8.82,0.72,1.13,-8.94,3.33,-3.97,7.86
E01009734,Dudley 034A,E08000027,Dudley,6.44,24.89,12.9,4.08,-4.19,3.42,3.12,13.33,7.69,-1.6,-9.32,15.50,9.71,36.75,18.18,10.65,1.34,-4.66
E01009735,Dudley 034B,E08000027,Dudley,6.13,1.33,7.98,4.96,0.28,20.78,4.23,-2.56,-1.87,8.94,0.57,12.50,8.05,5.5,20.99,1.16,0,28.57
E01009736,Dudley 034C,E08000027,Dudley,2.86,12.7,-14.62,8.53,-17.26,16.14,2.19,0,19.64,-0.45,-16.78,20.28,3.53,34.78,-40.54,18.5,-17.68,12.72
E01009737,Dudley 034D,E08000027,Dudley,0.27,-4.25,-4.6,-5.11,-3.04,17.97,2.03,1.87,-6.52,-3.36,-9.64,31.39,-1.46,-10.48,-2.44,-6.9,3.68,7.10
E01009738,Dudley 034E,E08000027,Dudley,5.59,25.91,-0.93,7.86,-2.55,-5.32,9.61,25,5,11.6,-5.56,9.82,1.66,26.92,-8.42,4.25,0.76,-15.29
E01009739,Dudley 039C,E08000027,Dudley,1.83,11.97,-19.25,5.84,0.39,-0.72,2.77,10.14,-14.14,8.02,-0.83,0.00,0.9,13.97,-25,3.72,1.5,-1.33
E01009740,Dudley 023B,E08000027,Dudley,6.1,10.44,-2.97,5.04,11.34,5.56,5.08,4.55,-1.79,2.3,10.57,20.00,7.13,17.47,-4.03,7.72,12.1,-8.11
E01009741,Dudley 022A,E08000027,Dudley,1.94,0.88,-9.45,1.71,16.24,3.59,2.27,3.49,-14.67,-0.63,16.44,17.27,1.57,-1.78,-5.06,4.99,16,-7.09
E01009742,Dudley 023C,E08000027,Dudley,1.91,2.56,-5.21,4.74,4.66,-1.48,3.17,8.72,-3.19,5.67,-1.72,0.84,0.76,-3.07,-7.14,3.86,10.83,-3.29
E01009743,Dudley 023D,E08000027,Dudley,8.07,15.02,2.4,9.32,8.03,-1.22,8.51,9.63,1.46,15.71,5.38,0.00,7.66,20.67,3.54,3.74,10.92,-2.14
E01009744,Dudley 022B,E08000027,Dudley,12.64,21.33,-6.02,15.43,10.63,16.88,12.49,30.22,-7.81,10.75,17.65,12.40,12.79,13.66,-4.35,20.73,3.38,21.55
E01009745,Dudley 023E,E08000027,Dudley,0.3,10.3,-9.79,-4.15,-3.09,11.92,0,7.96,-3.03,-5.86,-1.68,11.19,0.58,12.5,-16.84,-2.37,-4.52,12.50
E01009746,Dudley 022C,E08000027,Dudley,-3.05,5.36,-3.23,-11.71,-5.48,11.68,-8.75,2.09,-17.09,-18.33,-13.09,26.36,4.39,9.66,13,-1.12,6.72,1.83
E01009747,Dudley 022D,E08000027,Dudley,1.08,0.34,4.1,-7.22,9.21,24.06,-1.07,-1.95,6.59,-11.28,1.63,48.00,3.24,2.88,1.92,-2.91,18.1,9.64
E01009748,Dudley 013A,E08000027,Dudley,-0.06,9.76,-16.94,1.84,-3.7,3.21,1.35,11.18,-10.92,5.3,-8.51,2.52,-1.47,8.23,-22.76,-1.43,1.55,3.85
E01009749,Dudley 016A,E08000027,Dudley,14.95,40.22,5.13,14.55,6.13,15.99,12.65,34.62,-10.38,14.23,4.82,19.86,17.37,47.5,23.6,14.89,7.5,12.72
E01009750,Dudley 016B,E08000027,Dudley,-0.13,7.76,-10.66,-8.66,12.03,5.76,0.13,4.44,-17.5,-6.82,18.03,9.16,-0.41,11.82,0,-10.49,5.88,3.05
