LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01019305,Eden 001A,E07000030,Eden,2.26,-2.11,-10.53,-1.17,0.94,19.47,1.05,4.58,-11.45,2.68,-6.94,16.41,3.48,-7.79,-9.48,-4.98,10.33,22.17
E01019306,Eden 006A,E07000030,Eden,-1.79,-11.88,4.8,-4.18,-3.94,3.42,-3.21,-13.64,10.94,-9.39,-1.75,2.26,-0.46,-9.72,-1.64,1.95,-5.71,4.31
E01019307,Eden 006B,E07000030,Eden,-2.52,-13.22,-8.25,-8.44,1.99,13.85,-2.88,-15.92,-4.12,-8.79,0.56,16.56,-2.16,-10.14,-12.37,-8.09,3.45,11.62
E01019308,Eden 005A,E07000030,Eden,-1.64,-4.25,18.8,-8.55,-8.01,9.33,-3.38,-11.21,22.03,-15.81,5.49,0.64,0.15,4.17,15.52,-1.38,-20.81,18.75
E01019309,Eden 007A,E07000030,Eden,0.95,-7.58,0.87,-5.71,-0.55,17.22,-1.65,-9.38,-8.33,-10.25,7.03,9.96,3.79,-5.3,13.4,-0.69,-7.34,25.11
E01019310,Eden 006C,E07000030,Eden,-1.92,-13.45,-11.43,-11.73,-8.08,34.55,-2.55,-14.16,-15.38,-15.71,-3.72,34.31,-1.28,-12.73,-6.45,-7.61,-12.02,34.78
E01019311,Eden 005B,E07000030,Eden,-1.97,-5.85,-14.4,-11.17,0,13.26,0.14,-5.94,-9.23,-11.56,0.60,21.74,-3.98,-5.77,-20,-10.77,-0.55,5.91
E01019312,Eden 004A,E07000030,Eden,2.65,0.57,-9.3,0,-0.62,12.47,4.39,14.46,-22.67,7.39,-6.21,16.93,0.98,-12.09,9.26,-6.77,4.88,8.49
E01019313,Eden 005C,E07000030,Eden,1.55,-3.45,17.59,-4.92,-13.3,21.26,3.1,0,6.78,-2.17,-10.99,25.63,0,-7.41,30.61,-7.69,-15.64,17.55
E01019314,Eden 001B,E07000030,Eden,3.13,-4.04,6.48,-5.28,-4.31,28.85,4.43,-3.85,18.18,-3.55,-13.59,44.17,1.79,-4.26,-5.66,-6.98,6.1,15.04
E01019315,Eden 002A,E07000030,Eden,5.98,-5.45,21.99,-2.72,3.82,23.03,4.85,-12.95,35.94,-6.49,7.21,21.97,7.13,3.39,10.39,1.19,0.47,24.04
E01019316,Eden 002B,E07000030,Eden,-7.78,-11.11,-34.85,-15.42,16.73,11.16,-9.15,0,-41.22,-19.25,13.04,11.01,-6.32,-23.58,-27.27,-11.63,21.01,11.30
E01019317,Eden 007B,E07000030,Eden,0.79,-13.04,-16.04,-6.39,1.05,21.13,-1.09,-17.71,-9.09,-14.81,7.09,20.75,2.69,-7.95,-23.53,2.92,-4.86,21.47
E01019318,Eden 007C,E07000030,Eden,1.41,0.5,-5,-2.87,-3.14,13.29,2.28,-7,8.33,-6.06,1.61,19.55,0.61,8,-18.33,0.54,-7.63,8.74
E01019319,Eden 006D,E07000030,Eden,-0.06,-1.68,-2.38,-12.68,8.67,20.16,-1.36,-9.2,15,-15.52,8.72,17.24,1.3,7.46,-18.18,-9.74,8.61,22.83
E01019320,Eden 001C,E07000030,Eden,-2.42,-19.51,0.75,-12.83,3.03,20.38,-2.55,-17.56,1.41,-11.68,2.53,17.42,-2.28,-21.74,0,-14.07,3.54,23.44
E01019321,Eden 001D,E07000030,Eden,-2.37,0.88,-17.78,-12.27,4.64,12.08,-1.41,-3.51,-12.37,-13.71,5.41,21.32,-3.34,5.36,-24.1,-10.79,3.87,4.32
E01019322,Eden 002C,E07000030,Eden,2.83,3.47,-8.15,-9.07,11.08,13.56,2.69,7.92,-6.06,-14.36,13.25,12.84,2.97,-0.99,-10.14,-4.31,8.81,14.20
E01019323,Eden 006E,E07000030,Eden,-1.25,-16.85,15.89,-5.95,-3.36,10.00,-0.68,-11.49,3.45,-2.99,-5.26,13.39,-1.81,-21.98,30.61,-8.88,-1.37,7.19
E01019324,Eden 006F,E07000030,Eden,-0.23,-9.87,3.74,-13.6,7.43,16.54,-1.22,-10,-4.84,-16.23,14.10,12.50,0.8,-9.71,15.56,-10.87,1.2,20.63
E01019325,Eden 007D,E07000030,Eden,-0.51,-10.04,0,-7.93,1.47,17.81,0.9,-8.74,1.54,-9.09,1.19,25.00,-1.88,-11.11,-1.56,-6.76,1.74,10.57
E01019326,Eden 004B,E07000030,Eden,-1.11,-9.48,-7.84,-7.37,-4.56,17.91,-0.27,-1.68,-22.09,-9.09,4.58,20.13,-1.88,-17.7,10.45,-5.61,-11.62,16.18
E01019327,Eden 003A,E07000030,Eden,12.44,42.57,5.85,12.81,3.21,2.46,14.44,44.04,14.1,8.92,0.00,13.27,10.61,40.86,-1.08,16.38,6.78,-4.68
E01019328,Eden 004C,E07000030,Eden,-2.28,-15.17,-6.49,-15.24,16.42,10.00,-5.49,-20.37,-11.49,-17.92,17.05,10.00,0.71,-9.71,0,-12.5,15.86,10.00
E01019329,Eden 004D,E07000030,Eden,-5.23,-34.48,-4.41,-8.81,5.56,4.56,-6.3,-33.71,-1.41,-7.01,-0.69,3.52,-4.19,-35.29,-7.69,-10.56,11.81,5.45
E01019330,Eden 004E,E07000030,Eden,-2.27,-7.44,1.26,-13,3.33,14.80,-5.8,-14.02,1.28,-18.21,3.45,19.27,1.19,-0.93,1.23,-6.56,3.23,11.90
E01019331,Eden 004F,E07000030,Eden,3.98,3.39,13.64,3.9,-4.91,8.76,3.41,1.46,25,4.24,-5.00,2.55,4.55,6.06,3.66,3.54,-4.82,14.37
E01019332,Eden 003B,E07000030,Eden,-0.78,-2.48,-9.68,-9.15,9.02,5.94,0.62,7.22,-20,-8.61,10.66,9.80,-1.98,-11.43,1.69,-9.65,7.52,3.42
E01019333,Eden 003C,E07000030,Eden,10.32,10.06,2.7,7.56,25.29,9.28,10.18,6.74,0,2.16,44.16,13.64,10.45,13.75,5.48,14.53,9.68,6.71
E01019334,Eden 004G,E07000030,Eden,1.88,-3.57,3.42,6.12,-1.97,2.57,4.26,4.04,1.54,7.1,-0.78,6.29,-0.29,-11.34,5.77,5.18,-3.17,0.00
E01019335,Eden 003D,E07000030,Eden,-1.08,-10,-2.34,-5.06,2.05,23.56,-3.1,-18.87,-1.68,-4.44,5.79,17.28,1.12,1.65,-3.16,-5.71,-1.63,29.03
E01019336,Eden 003E,E07000030,Eden,0.17,8.46,-13.16,-6.16,7.69,21.59,1.81,9.02,-4.55,-4.36,1.25,36.23,-1.53,7.87,-21.64,-8.24,15.11,12.15
E01019337,Eden 006G,E07000030,Eden,0.44,-5.16,-0.79,-6.22,7.64,7.53,-0.85,-7.14,6.15,-5.38,4.35,2.11,1.81,-2.97,-8.06,-7.11,11.43,12.67
E01019338,Eden 002D,E07000030,Eden,-2.61,-17.45,-3.97,-17.17,9.95,14.38,-3.72,-8.18,-10.13,-19.46,7.61,11.64,-1.42,-27.45,2.78,-14.76,12.57,17.12
E01019339,Eden 005D,E07000030,Eden,-0.61,-8.09,-11.76,-5.4,1.95,11.04,1.35,-8.51,1.89,-3.52,0.00,14.11,-2.66,-7.59,-22.73,-7.37,4,7.79
E01019340,Eden 007E,E07000030,Eden,0.52,-3.47,7.26,-6.15,-8.05,18.01,-2.3,-0.97,0,-13.99,-10.29,19.61,3.46,-6.06,16.98,2.21,-5.78,16.46
