LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01032279,Worcester 004A,E07000237,Worcester,0.68,-0.77,-16.37,3.27,-3.15,21.38,-2.25,-10.45,-14.29,-2.39,2.40,22.39,3.68,9.45,-18.75,9.24,-8.53,20.51
E01032280,Worcester 007A,E07000237,Worcester,4.74,0.43,7.19,-0.34,2.94,22.41,0.8,-7.76,0,-4.53,-0.61,42.25,8.55,8.77,15.19,4.35,7.04,13.66
E01032281,Worcester 007B,E07000237,Worcester,4.15,10.75,11.92,0.95,3.46,1.37,3.53,2.7,5.13,3.88,1.68,4.84,4.76,19.42,19.18,-1.87,5.36,-1.19
E01032282,Worcester 007C,E07000237,Worcester,10.64,7.1,28.66,6.72,10.53,0.53,7.75,9.28,17.28,5.37,6.50,2.30,14.01,4.65,40.79,8.48,15.24,-1.00
E01032283,Worcester 013A,E07000237,Worcester,2.55,21.71,-16.06,2.42,1.66,-1.81,2.52,23.31,-23,0.37,3.77,3.70,2.58,20.27,-8.6,4.43,-0.7,-5.58
E01032284,Worcester 013B,E07000237,Worcester,4.05,10.43,31.65,-2.77,-9.13,11.41,4.93,12.88,40.26,-3.4,-10.19,13.79,3.21,8.22,23.46,-2.11,-8.1,9.43
E01032285,Worcester 011A,E07000237,Worcester,2.69,-4.72,12.66,-4.9,18.86,6.50,4.87,7.1,19.74,-11.24,23.03,16.83,0.59,-14.67,6.1,2.37,14.48,-0.69
E01032286,Worcester 012A,E07000237,Worcester,21.84,21.89,29.72,25.37,1.36,40.50,22.72,24.85,34.58,24.16,-3.19,53.26,20.97,18.93,24.76,26.56,6.08,29.63
E01032287,Worcester 012B,E07000237,Worcester,3.72,2.7,5.14,0.85,-0.72,14.29,0.74,15.52,-16.79,-0.65,-2.03,13.51,6.78,-7.69,39.76,2.51,0.77,14.81
E01032288,Worcester 012C,E07000237,Worcester,0.13,-8.74,10.65,-4.94,1.54,9.57,-2.42,-17.12,-8.25,-3.49,-2.99,23.73,2.62,0,36.11,-6.45,6.33,0.54
E01032289,Worcester 012D,E07000237,Worcester,-1.98,-6.95,-3.21,-8.38,-8.82,12.21,-3.19,-13.76,0,-11.11,-10.17,15.38,-0.79,2.56,-6.85,-5.52,-7.61,9.52
E01032290,Worcester 012E,E07000237,Worcester,-0.07,2.29,-5.77,-5.66,-12.72,17.99,0.68,-1.67,6.76,-11.43,-9.38,24.12,-0.76,7.14,-17.07,0,-15.73,13.24
E01032292,Worcester 011B,E07000237,Worcester,0,-11.34,-1.67,1.4,4.76,19.09,-0.12,-13.66,-6.2,2.85,9.30,11.11,0.13,-9.2,3.64,-0.31,-0.98,26.79
E01032294,Worcester 011D,E07000237,Worcester,0.14,-8.52,-4.02,-5.79,13.81,13.54,1.52,1.56,-12.94,-7.48,12.70,28.89,-1.21,-17.61,4.49,-3.86,15.04,3.60
E01032295,Worcester 013C,E07000237,Worcester,21.36,9.43,17.82,14.62,35.59,50.43,24,6.7,38.46,16.99,32.62,57.43,18.76,12.28,2.53,12.08,38.92,45.11
E01032296,Worcester 001A,E07000237,Worcester,0.36,2.67,-8.72,-5.58,10.14,7.59,-0.25,-2.11,5.13,-10.12,8.51,16.52,0.96,8.33,-20.21,-0.65,11.85,1.71
E01032297,Worcester 001B,E07000237,Worcester,3.2,3.21,4.11,-3.22,3.13,14.53,3.41,-2.03,11.27,-3.37,5.00,17.46,2.99,9.09,-2.67,-3.07,1.17,12.27
E01032298,Worcester 001C,E07000237,Worcester,1.27,9.73,-15.86,-0.78,-3.7,7.56,2.39,20.8,-13.41,-5.62,-0.52,10.28,0.22,-0.76,-19.05,4.45,-6.99,5.63
E01032299,Worcester 001D,E07000237,Worcester,0.58,1.44,-8.67,-1.35,2.19,7.91,2.32,0.61,0,-0.68,1.47,14.66,-1.17,2.63,-16.05,-1.99,2.9,2.19
E01032300,Worcester 001E,E07000237,Worcester,1.41,-0.75,-10.87,-12.66,-1.91,28.20,-2.09,1.43,-20.55,-20.88,-1.08,29.76,4.87,-3.15,0,-3.86,-2.76,26.98
E01032301,Worcester 005A,E07000237,Worcester,2.7,15.46,-9.43,-1.24,-3.43,14.23,1.4,5.71,-12.2,1.21,-5.13,15.57,3.97,25.49,-6.49,-3.83,-1.82,13.16
E01032302,Worcester 005B,E07000237,Worcester,7.03,16.79,-15.14,14.41,-3.38,9.52,10.58,13.91,1.28,19.77,-10.85,18.92,3.16,20.33,-27.1,8.14,5.56,0.00
E01032303,Worcester 002A,E07000237,Worcester,4.73,7.33,-7.94,9.67,6.32,0.53,8.12,18.57,3.57,6.73,3.96,3.61,1.63,-2.5,-17.14,12.5,8.99,-1.92
E01032304,Worcester 002B,E07000237,Worcester,2.63,6.62,-9.68,8.92,18.86,-17.54,3.55,8.98,-5.05,8.4,18.70,-22.13,1.71,4,-13.56,9.47,19.05,-13.70
E01032305,Worcester 010A,E07000237,Worcester,1.52,-1.03,-16.48,2.41,0.9,25.84,-0.57,-5.96,-14.5,3.81,-8.94,26.73,3.7,4.32,-18.46,0.98,12.42,25.00
E01032306,Worcester 010B,E07000237,Worcester,-0.44,1.83,0,-10.53,6.52,22.08,0,5.06,2.04,-12.54,3.55,37.31,-0.87,-1.18,-1.79,-8.39,9.63,10.34
E01032307,Worcester 010C,E07000237,Worcester,2.21,11.34,-20.36,9.03,-2.68,5.96,3.01,23.58,-24.73,9.71,-7.10,5.88,1.38,-0.45,-14.86,8.36,2.08,6.03
E01032308,Worcester 013D,E07000237,Worcester,0.44,-5.77,10.8,-3.28,-9.72,17.25,2.18,-7.25,5.26,3.45,-10.34,22.54,-1.23,-4.1,17.28,-9.38,-9.14,12.87
E01032309,Worcester 010D,E07000237,Worcester,-0.54,-0.55,9.68,-4.47,1.53,-0.78,3.43,-1.65,20.43,-0.72,7.14,3.64,-4.07,0.55,-1.08,-7.65,-3.7,-4.05
E01032310,Worcester 005C,E07000237,Worcester,0.32,-2.53,-2.03,-2.96,7.07,8.57,-1.92,-8.62,6.8,-6.65,7.04,4.82,2.82,4.93,-11.7,1.44,7.09,11.96
E01032311,Worcester 005D,E07000237,Worcester,1.47,4.78,-4.58,-0.34,15.35,-6.84,0,5.88,-14.71,2.78,4.03,-2.78,2.97,3.64,8.65,-3.37,27.35,-10.32
E01032312,Worcester 004B,E07000237,Worcester,2.43,0.82,16.56,-5.28,5.15,19.01,2.77,7.87,10,-3.67,0.83,19.70,2.06,-6.78,23.38,-7.05,9.82,18.42
E01032313,Worcester 005E,E07000237,Worcester,-3.05,-3.63,-11.2,-6.87,12.15,4.72,-6.29,-12.3,-3.36,-14.39,8.85,15.79,0.28,5.85,-18.32,1.19,15.84,-4.29
E01032314,Worcester 006A,E07000237,Worcester,-2.61,-13.5,9.92,-9.88,-2.28,2.76,0.73,-9.46,21.43,-9.09,-0.91,3.53,-5.64,-16.85,0.71,-10.65,-3.67,2.08
E01032315,Worcester 006B,E07000237,Worcester,35.82,-6,92.72,-5.04,2.54,2.18,34.42,-1.45,90.06,-5.94,5.88,1.06,37.18,-9.88,95.21,-3.93,-1.05,2.96
E01032316,Worcester 006C,E07000237,Worcester,-0.51,1.49,9.4,-3.5,-8.72,2.82,-0.18,-9.72,26.23,-4.61,-3.74,0.58,-0.82,14.52,-8.93,-2.47,-13.51,4.57
E01032317,Worcester 006D,E07000237,Worcester,-2.53,-23.36,22.94,-11.81,-4.2,6.25,-2.05,-23.28,19.23,-8.13,-9.22,13.66,-2.99,-23.47,26.32,-15.53,0.69,0.48
E01032318,Worcester 009A,E07000237,Worcester,4.51,-3.16,9.45,3.71,3.64,24.83,1.97,-0.41,3.45,-3.91,0.75,37.70,7.1,-6.01,16.15,11.23,7.08,15.48
E01032319,Worcester 009B,E07000237,Worcester,0.34,-1.29,27.16,-9.65,-14.77,4.74,0.91,3.33,27.56,-12.16,-13.75,7.61,-0.23,-6.19,26.75,-6.9,-15.76,2.30
E01032320,Worcester 009C,E07000237,Worcester,-1.48,-1.37,-1.23,-5.12,12,-6.16,-0.44,-3.11,8.14,-7.59,12.50,-7.00,-2.53,0.77,-9.06,-2.41,11.5,-5.41
E01032321,Worcester 009D,E07000237,Worcester,28.81,52.08,9.77,42.51,10,13.45,26.15,43.95,4.73,43.6,5.88,11.82,31.54,61.83,16.1,41.43,13.25,15.04
E01032322,Worcester 009E,E07000237,Worcester,-1.56,-15.87,7.77,-6.55,4.15,-0.48,-0.12,-23.71,16.25,-3.01,0.00,3.01,-2.91,-7.61,1.41,-10.76,8.8,-2.82
E01032323,Worcester 014A,E07000237,Worcester,1.19,0.75,-9.77,-2.2,-0.33,16.92,0.27,2.19,-12.5,-4.9,-2.48,20.66,2.08,-0.76,-7.45,0.39,2.08,13.79
E01032324,Worcester 014B,E07000237,Worcester,0.54,-12.11,21.09,-11.88,18.64,19.26,1.9,-5.22,38.57,-14.03,12.40,30.61,-0.74,-19.44,5.19,-9.79,25.22,12.79
E01032325,Worcester 014C,E07000237,Worcester,3,-8.81,12.87,-5.85,27.51,27.68,1.2,-16.15,8.33,-4.38,32.14,25.00,4.75,0,17.24,-7.2,23.08,29.41
E01032326,Worcester 014D,E07000237,Worcester,-1.71,-4.91,-14.94,-12.5,8.09,17.65,-0.59,-5.83,-14.47,-8.04,11.11,14.29,-2.75,-3.85,-15.38,-16.41,5.11,20.26
E01032327,Worcester 004C,E07000237,Worcester,13.45,37.44,26.28,6.17,-4.39,25.68,18.42,66.29,37.29,1.25,6.67,36.56,9.21,14.91,17.95,11.45,-13.66,19.51
E01032328,Worcester 004D,E07000237,Worcester,-0.93,-6.88,-17.39,-3.3,1.97,21.01,-1.25,-3.17,-19.23,-5.14,-1.33,34.09,-0.63,-10.74,-15.53,-1.53,5.19,13.33
E01032329,Worcester 004E,E07000237,Worcester,4.2,4.82,1.55,3.29,-1.35,12.38,3.55,0,11.46,2.45,-1.76,10.71,4.87,10.49,-8.16,4.18,-0.92,13.89
E01032330,Worcester 003A,E07000237,Worcester,-3.25,-10.36,-17.65,-11.79,31.52,6.25,-4.79,-15.38,-12.33,-13.75,24.24,9.46,-1.69,-5.88,-22.5,-9.58,40,3.49
E01032331,Worcester 002C,E07000237,Worcester,1.68,12.72,-14.59,0.21,9.12,-1.54,1.82,4,-11.36,-1.6,17.39,-1.75,1.54,23.3,-17.53,2.14,0.74,-1.38
E01032332,Worcester 002D,E07000237,Worcester,7.05,11.52,4.71,3.75,12.44,4.76,3.12,17.16,-8.54,-2.08,8.77,-1.41,10.94,5.93,14.68,10.33,16.84,9.28
E01032333,Worcester 005F,E07000237,Worcester,6.01,7.35,6.77,-0.12,24.12,4.48,7.33,10.69,-0.83,1.32,22.69,13.56,4.74,3.56,13.01,-1.42,25.69,-2.67
E01032334,Worcester 003B,E07000237,Worcester,1.38,-0.64,1.49,-6.86,14.29,36.99,-0.34,-2.85,-1.52,-6.25,12.63,21.88,3.1,1.77,4.41,-7.45,16.17,48.78
E01032335,Worcester 003C,E07000237,Worcester,0.95,-13.43,33.33,-12.46,34.8,27.05,1.5,-8.13,28.57,-15.32,38.39,29.82,0.38,-19.17,40,-9.66,31.3,24.62
E01032336,Worcester 003D,E07000237,Worcester,-2.67,-8.92,-20.3,-11.01,18.59,53.54,-0.92,7.64,-17,-13.86,16.79,48.89,-4.29,-22.94,-23.53,-8.38,20.45,57.41
E01032337,Worcester 008A,E07000237,Worcester,21.71,30.67,-5.71,14.15,23.78,76.27,20.59,42.45,-8.33,12.23,19.35,78.21,22.79,21.26,-2.94,16.16,28.26,74.75
E01032338,Worcester 008B,E07000237,Worcester,1.22,-6.58,7.22,-8.1,36.03,24.27,3.22,-3.9,16.81,-9.86,43.70,33.33,-0.67,-9.79,0,-6.49,28.91,17.24
E01032339,Worcester 008C,E07000237,Worcester,5.53,-8.73,22.09,-7.51,25.44,46.41,5.7,-8.25,23.38,-9.04,31.97,37.84,5.36,-9.18,21.05,-6.11,18.38,54.43
E01033246,Worcester 007E,E07000237,Worcester,7.52,0,18.02,5.28,-0.39,20.75,12.73,9.68,22,9.62,9.77,21.35,2.61,-8,14.75,0.53,-11.11,20.33
E01033247,Worcester 007F,E07000237,Worcester,17.28,28.85,42.25,-2.62,43.04,5.66,22.42,117.65,71.19,-7.07,50.94,17.86,10.9,-14.29,21.69,5.59,26.92,-8.00
