LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01005599,Salford 026A,E08000006,Salford,-5.12,-1.66,-7.07,-6.32,-7.57,-0.93,-6.81,1.9,-12.38,-11.57,-10.34,10.10,-3.1,-5.56,0,0.69,-4.2,-10.26
E01005600,Salford 026B,E08000006,Salford,2.99,9.27,-8.17,-0.32,19.09,-4.90,4.15,5.56,5.32,-3.56,17.19,9.84,1.77,14.29,-19.3,2.88,21.74,-15.85
E01005601,Salford 026C,E08000006,Salford,3.72,16.93,-16.96,5.05,5.88,1.17,-2.2,-2.27,-21.21,3.04,10.91,-6.73,9.84,41.61,-11.22,7.19,1.56,6.58
E01005602,Salford 026D,E08000006,Salford,8.56,21.43,0,6.55,3.01,16.00,3.63,25.44,-17.44,4.12,-9.20,17.98,14.03,17.27,15.46,9.12,22.33,13.95
E01005603,Salford 027A,E08000006,Salford,3.39,3.45,-4.82,0.44,19.9,9.57,2.61,5.78,-10.78,-0.91,19.23,7.02,4.14,1.14,0,1.71,20.69,12.07
E01005604,Salford 027B,E08000006,Salford,3.81,8.58,-14.21,5.54,2.9,8.98,2.24,7.04,-26.88,4.2,6.57,10.78,5.32,10.32,-1.11,6.85,-0.72,7.69
E01005605,Salford 027C,E08000006,Salford,8.54,20.45,2.45,10.1,-3.21,10.89,7.75,32.48,-6.1,7.35,-6.87,10.53,9.37,6.8,11.11,13.04,0.85,11.21
E01005609,Salford 016A,E08000006,Salford,58.09,69.35,6.32,85.4,36.26,27.85,58.71,48.37,20.51,81.99,43.82,42.37,57.48,94.74,-4.61,89.38,29.03,19.19
E01005610,Salford 022D,E08000006,Salford,26.3,-0.75,113.15,12.13,-2.58,-6.80,31.85,2.16,125,14.05,7.79,-2.60,20.55,-3.94,100.81,10.22,-12.82,-11.43
E01005611,Salford 016B,E08000006,Salford,6.2,6.82,-20,17.05,13.62,10.05,9.93,11.11,-18.88,22.63,14.97,13.40,2.02,2.33,-21.23,10.18,12.03,7.14
E01005612,Salford 016C,E08000006,Salford,7.44,16.13,13.74,4.87,8.82,-6.85,9.8,15.28,18.45,6.45,16.98,-4.70,4.89,17.04,9.26,2.88,0,-8.72
E01005613,Salford 016D,E08000006,Salford,7.82,11.71,-2.73,7.41,3.99,22.54,8.95,15.41,-11.43,7.65,11.18,33.33,6.49,7.74,7.1,7.09,-4.84,13.68
E01005614,Salford 016E,E08000006,Salford,33.04,49.89,32.97,25.38,1.32,-13.56,36.16,60.95,33.57,20.78,-1.12,-6.38,29.93,39.74,32.37,30.47,4.84,-18.31
E01005615,Salford 016F,E08000006,Salford,10.46,32.48,-0.37,15.26,-3.23,-5.95,9.64,24.5,-8.15,20.96,-12.50,-4.58,11.37,40.84,7.35,7.17,9.62,-6.83
E01005616,Salford 030A,E08000006,Salford,1,10.86,-8.04,-0.4,1.57,0.77,-1.74,6.82,-9.57,-2.11,-7.53,4.27,3.71,14.81,-6.42,1.17,13.76,-2.08
E01005617,Salford 030B,E08000006,Salford,-0.65,-1.84,-21.97,-1.08,6.11,14.53,0,4.48,-22.32,-4.98,14.39,13.21,-1.28,-7.97,-21.62,2.92,-2.31,15.63
E01005618,Salford 030C,E08000006,Salford,30.34,27.38,12.87,45.63,34.54,9.47,32.77,34.62,-5.1,57.2,28.71,8.82,28.22,20.71,29.81,36.19,40.86,9.93
E01005619,Salford 030D,E08000006,Salford,2.23,-2.59,0.5,1.54,4.56,8.21,3.67,3.82,0,-1.2,9.02,13.33,0.63,-10.89,1.06,4.88,0,3.81
E01005620,Salford 030E,E08000006,Salford,2.05,-2.08,-6.96,-1.51,15.66,19.05,2.67,0,1.89,-4.68,15.82,25.89,1.4,-4.26,-15.92,1.99,15.48,13.57
E01005621,Salford 030F,E08000006,Salford,3.86,14.29,-11.27,-0.83,0.72,19.66,2.62,7.05,-20.51,-1.85,12.98,21.62,5.17,21.71,0,0.36,-10.34,17.89
E01005622,Salford 018A,E08000006,Salford,3.16,15.12,5.2,-6.98,22.28,-1.92,2.46,10.94,9.33,-7.52,22.55,-5.06,3.78,19.23,2.04,-6.45,22,0.00
E01005623,Salford 018B,E08000006,Salford,-1.42,5.15,-18.02,-1.3,0.73,8.06,-0.87,12,-29.17,5.13,-7.84,20.24,-2.01,-2.13,-4.9,-7.89,11.57,-1.96
E01005624,Salford 017A,E08000006,Salford,4.75,3.81,-0.82,7.43,7.23,2.43,7.12,4.78,2.48,8.77,14.66,4.08,2.56,2.84,-4.03,6.23,0.75,0.93
E01005625,Salford 015A,E08000006,Salford,3.82,7.66,-9.94,4.15,6.92,6.11,3.92,17.82,-2.6,0,0.00,9.01,3.74,-1.85,-15.96,8.56,14.88,3.97
E01005626,Salford 018C,E08000006,Salford,-1.9,9.18,-18.52,-6.1,1.62,3.70,-1.03,9.9,-22.35,-1.72,-11.38,26.60,-2.75,8.42,-14.29,-10.57,16.9,-10.74
E01005627,Salford 015B,E08000006,Salford,-2.14,-8.59,-11.11,0.99,0.78,0.99,-3.71,-3.19,-24.68,-0.97,3.91,-3.41,-0.65,-13.46,2.63,3.02,-2.36,4.39
E01005628,Salford 018D,E08000006,Salford,-7.15,-11.73,-33.74,0.84,-5.15,10.37,-10.25,-25.24,-38.67,0.88,-6.80,12.26,-3.63,3.23,-27.59,0.78,-3.47,8.89
E01005629,Salford 021A,E08000006,Salford,-1.44,0,-6,-4.46,5.86,-1.69,-1.85,-1.1,-2.67,-6.41,2.96,1.79,-1.03,1.19,-9.33,-2.34,9.09,-3.83
E01005630,Salford 021B,E08000006,Salford,5.81,13.06,3.51,2.97,7.02,4.24,5.83,8.9,9.52,-0.38,6.25,14.00,5.79,18.03,-2.3,6.2,7.8,-2.94
E01005631,Salford 020A,E08000006,Salford,3.54,7.27,-7.83,1.52,8.02,3.63,8.78,15.91,-9.84,1.06,9.54,23.44,-3.21,1.52,-5.56,2.26,5.11,-13.57
E01005632,Salford 020B,E08000006,Salford,6.78,7.88,-7.51,8.11,14.94,8.78,5.39,-0.44,8.59,3.52,16.54,8.99,8.23,16.44,-20,13.74,13.28,8.62
E01005633,Salford 020C,E08000006,Salford,6.79,13.57,-5.35,6.96,13.7,5.22,7.5,9.86,0.72,4.28,18.69,9.71,6.07,18.1,-13.33,9.76,8.93,2.05
E01005634,Salford 020D,E08000006,Salford,6.08,17.36,0,4.16,-7.81,24.88,4.11,13.01,-6.06,2.67,-6.25,21.28,7.94,21.85,5.19,5.62,-9.25,28.04
E01005635,Salford 020E,E08000006,Salford,-2.31,-12.31,-14.88,-5,11.8,1.92,0.64,-11.88,-7.59,-2.83,13.77,7.76,-5.26,-12.77,-21.35,-7.63,9.42,-1.52
E01005636,Salford 020F,E08000006,Salford,4.47,5.45,-12.28,2.72,10.34,10.14,2.84,-2.54,-10.42,-1.09,13.50,13.22,6.16,14.71,-14.67,7.11,7.05,8.00
E01005637,Salford 020G,E08000006,Salford,2.73,9.36,-17.81,-0.18,3.89,17.77,3.64,11.43,-14.1,-2.83,8.09,24.71,1.8,7.14,-22.06,2.61,-0.83,12.50
