LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01014102,Telford and Wrekin 007A,E06000020,Telford and Wrekin,0.51,-13.45,-0.5,-11.76,13.8,38.35,-0.81,-16.2,0,-13.03,12.77,38.00,1.76,-10.67,-0.93,-10.56,14.8,38.68
E01014103,Telford and Wrekin 007B,E06000020,Telford and Wrekin,-1,-2.58,-18.99,-6.3,0,30.00,-0.33,8.16,-24.74,-2.04,1.30,24.24,-1.68,-13.54,-9.84,-10.45,-1.4,34.04
E01014104,Telford and Wrekin 011A,E06000020,Telford and Wrekin,0.89,2.9,-2.22,-0.17,0.34,4.35,0.96,2.35,-1.68,2.09,-4.70,6.25,0.83,3.43,-2.83,-2.37,5.44,2.54
E01014105,Telford and Wrekin 011B,E06000020,Telford and Wrekin,18.6,17.05,5,30.61,11.27,12.12,17.34,11.34,13.28,26.03,13.29,14.94,19.81,22.63,-3.03,35.09,9.22,9.91
E01014106,Telford and Wrekin 020A,E06000020,Telford and Wrekin,0.84,0.94,-6.05,-3.55,0.38,22.11,2.58,-1.2,9.35,-1.78,-4.58,25.84,-0.91,3.27,-21.3,-5.32,5.43,18.81
E01014107,Telford and Wrekin 020B,E06000020,Telford and Wrekin,-6.51,-17.26,-8.03,-18.13,-11.47,31.92,-8.01,-17.07,-12.82,-16.91,-11.90,23.68,-4.87,-17.44,-1.69,-19.55,-11.05,41.41
E01014108,Telford and Wrekin 020C,E06000020,Telford and Wrekin,-3.15,3.73,-9.12,-6.23,0.92,-3.16,-0.38,15.34,-13.39,-3.42,2.78,-14.00,-6.06,-8.06,-5.44,-9.56,-0.92,8.89
E01014109,Telford and Wrekin 020D,E06000020,Telford and Wrekin,4.07,-10.59,4.91,-5.5,0,93.94,2.48,-4.2,0,-6.39,3.73,52.73,5.62,-16.18,9.3,-4.61,-3.57,145.45
E01014110,Telford and Wrekin 020E,E06000020,Telford and Wrekin,15.54,23,6.38,15.28,2.37,35.62,13.76,17.28,12.23,14.79,1.27,15.79,17.23,28.69,1.26,15.75,3.33,57.14
E01014111,Telford and Wrekin 004A,E06000020,Telford and Wrekin,5.93,5.68,-3.25,-0.66,8.33,16.67,7.2,8.11,3.9,-2.61,8.93,20.12,4.69,3.39,-10.39,1.33,7.74,13.48
E01014112,Telford and Wrekin 002A,E06000020,Telford and Wrekin,-0.73,0,-9.57,-9.64,-1.42,16.21,0.5,3.1,-14.56,-9.43,-1.85,25.15,-1.89,-3.51,-3.53,-9.84,-1.05,8.96
E01014113,Telford and Wrekin 011C,E06000020,Telford and Wrekin,1.97,-7.63,-6.79,11.03,5.24,2.62,3.64,-7.25,-2.31,11.9,5.56,5.81,0.13,-8.06,-11.11,9.96,4.88,0.00
E01014114,Telford and Wrekin 011D,E06000020,Telford and Wrekin,0.94,-15.22,13.29,-9.28,-5.57,25.24,0.29,-19.59,20.55,-13.73,-3.49,28.78,1.58,-10.34,5.71,-4.35,-7.49,22.35
E01014115,Telford and Wrekin 023A,E06000020,Telford and Wrekin,3.9,10.09,-11.22,2.32,6.88,8.91,4.93,22.15,-13.33,-2.13,10.32,7.45,2.84,-1.18,-9.43,7.66,3.31,10.19
E01014116,Telford and Wrekin 023B,E06000020,Telford and Wrekin,4.42,11.73,-1.01,0.8,3.89,6.48,4.07,11.72,6.52,-7.75,18.32,4.07,4.75,11.73,-7.48,10.96,-8.55,8.41
E01014117,Telford and Wrekin 023C,E06000020,Telford and Wrekin,0.65,-11.76,3.15,-4.76,-11.82,31.15,3.6,-15.48,20.31,2.99,-11.46,25.18,-2.23,-8.14,-14.29,-12.43,-12.11,38.02
