LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01011949,Hartlepool 009A,E06000001,Hartlepool,2.09,1.89,-11.33,3.38,14.53,-1.44,1.12,3.59,-15.43,0.94,19.63,-3.10,3.07,0,-5.97,5.72,10.11,0.00
E01011950,Hartlepool 008A,E06000001,Hartlepool,-8.15,-20.51,-28.99,-9.76,17.11,4.91,-3.45,-15.93,-21.62,-6.54,18.12,16.90,-13.09,-24.79,-35.43,-13.83,16,-4.35
E01011951,Hartlepool 007A,E06000001,Hartlepool,-3.02,-13.31,-17.26,-6.49,35.47,-1.36,0,-13.46,-21.05,0,43.40,-1.67,-6.14,-13.11,-13.39,-13.12,26.8,-1.15
E01011952,Hartlepool 002A,E06000001,Hartlepool,-1.54,2.11,-9.75,-6.49,4.42,3.67,-0.25,-2.96,-2.65,-11.83,19.85,8.20,-2.71,7.36,-16.26,-1.15,-8.86,0.56
E01011953,Hartlepool 002B,E06000001,Hartlepool,2.41,-0.43,-3.59,-2.46,9.5,22.34,0.92,-0.84,-8.64,-6.15,9.14,35.80,3.92,0,2.08,1.23,9.88,12.93
E01011954,Hartlepool 001A,E06000001,Hartlepool,-1.01,-3.74,-0.65,-4.99,4.73,4.97,0.65,6.6,-3.14,-6.76,2.94,12.88,-2.52,-12.81,2,-3.4,6.57,-0.53
E01011955,Hartlepool 003A,E06000001,Hartlepool,-2.74,-6.27,-4.13,-4.86,-2.76,12.82,-3.27,-8.13,-11.21,-3.07,-3.05,20.90,-2.17,-4.2,3.92,-6.87,-2.44,6.74
E01011957,Hartlepool 003C,E06000001,Hartlepool,-9.28,-14.02,-28.49,-6.86,-9.69,13.69,-6.92,-9.02,-26.88,-4.57,-7.02,14.29,-11.61,-19.08,-30.11,-9.17,-12.39,13.19
E01011959,Hartlepool 014A,E06000001,Hartlepool,8.72,4.86,3.37,1.97,8.79,25.52,9.15,14.29,-7.21,-3.82,11.30,34.52,8.32,-3.43,15.46,7.17,6.22,18.52
E01011960,Hartlepool 014B,E06000001,Hartlepool,-2.98,-14.18,-5.59,-10.51,-17.21,21.13,-6.43,-22.06,-23.17,-15.59,-15.34,23.94,0.42,-6.85,18.03,-4.82,-18.95,18.72
E01011961,Hartlepool 012A,E06000001,Hartlepool,-0.39,1.04,-8.53,0,1.1,2.21,-1.46,0,-8.08,-2.08,-1.48,3.05,0.64,2.16,-8.93,2.02,3.65,1.43
E01011962,Hartlepool 012B,E06000001,Hartlepool,1.85,6.81,-13.76,-1.69,12.92,4.98,2.79,7.88,-10.48,0.95,13.93,-0.88,1,5.7,-16.81,-3.79,11.86,9.52
E01011963,Hartlepool 014C,E06000001,Hartlepool,-1.29,-5.08,2.13,-12.78,-1.07,11.02,-1.35,17.28,-1.33,-15.53,-4.04,9.34,-1.23,-23.96,6.06,-9.84,2.27,12.56
E01011964,Hartlepool 007B,E06000001,Hartlepool,-4.35,-5.74,-1.68,-13.94,4.68,4.21,-5.34,-11.64,-6.02,-15.19,6.25,13.54,-3.26,0,3.81,-12.44,2.88,-3.39
E01011965,Hartlepool 006A,E06000001,Hartlepool,-5.23,-16.03,-20.48,-13.53,10.05,6.85,-5.7,-11.59,-22.03,-16.09,14.81,2.67,-4.77,-20.97,-18.48,-11.11,5.74,10.53
E01011966,Hartlepool 006B,E06000001,Hartlepool,0.29,13.53,-20,2.02,-6.65,11.20,2.08,16.85,-18.48,8.84,-11.73,13.91,-1.46,9.88,-21.69,-4.35,-1.3,8.89
E01011967,Hartlepool 007C,E06000001,Hartlepool,0.34,2.84,-12.96,-5.73,6.79,21.43,1.25,6.12,-10.71,-6.25,4.96,33.33,-0.53,-0.74,-15.38,-5.22,8.63,14.29
E01011968,Hartlepool 014D,E06000001,Hartlepool,-1.2,-10.53,-7.5,-9.05,-2.17,18.83,-1.9,-14.58,-5.56,-6.41,1.54,11.37,-0.53,-6.38,-9.65,-11.73,-5.46,24.72
