LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01004327,Waltham Forest 028A,E09000031,Waltham Forest,3.13,3.85,-11.49,6.33,7.49,0.72,1.81,4.48,-23.08,5.08,11.34,0.00,4.52,3,1.43,7.56,3.33,1.30
E01004328,Waltham Forest 028B,E09000031,Waltham Forest,8.81,7.08,-9.2,7.6,38.38,16.16,5.96,4.64,-14.17,5.09,34.02,17.02,12.11,9.83,-4.07,10.77,43.18,15.38
E01004329,Waltham Forest 028C,E09000031,Waltham Forest,9.24,4.55,0.4,13.14,14.41,6.73,8.22,-1.84,-3.15,14.29,17.76,10.42,10.3,12.29,4.07,11.93,11.48,3.57
E01004330,Waltham Forest 028D,E09000031,Waltham Forest,2.61,-5.18,-3.4,5.36,10.59,3.57,-1.77,-4.68,-29.63,5.73,1.79,9.23,7.02,-5.61,32,4.98,18.55,-1.33
E01004331,Waltham Forest 028E,E09000031,Waltham Forest,8.55,2.84,-2.11,9.18,20.52,24.53,8.73,6.16,10,4.85,24.78,11.86,8.35,-0.47,-12.6,14.13,16.38,40.43
E01004332,Waltham Forest 028F,E09000031,Waltham Forest,12.42,13.54,6.25,10.48,29.95,4.48,10.61,15.91,3.67,3.7,39.81,8.06,14.46,11.11,8.7,19.32,19.19,1.39
E01004333,Waltham Forest 024A,E09000031,Waltham Forest,5.06,-1.22,1.33,5.99,14.21,15.09,5.29,2.9,-5.08,6.01,18.68,10.20,4.83,-5.42,8.33,5.98,9.78,19.30
E01004334,Waltham Forest 024B,E09000031,Waltham Forest,5.2,3.99,4.48,4.95,12.2,0.67,4.67,10.23,0,-0.32,15.31,4.69,5.71,-1.5,8.65,10.65,9.35,-2.33
E01004335,Waltham Forest 027A,E09000031,Waltham Forest,3.32,-11.36,-0.35,4.07,26.32,36.05,2.69,-15,10.29,2.88,26.17,26.83,3.95,-7.14,-9.93,5.21,26.47,44.44
E01004336,Waltham Forest 026A,E09000031,Waltham Forest,15.11,12.28,-8.78,23.56,12.7,25.71,10.38,17.09,-16.46,16.05,8.65,25.00,21.41,7.21,0,35.74,17.65,26.32
E01004337,Waltham Forest 027B,E09000031,Waltham Forest,5.49,-5.41,9.13,8.24,18.06,-1.99,0.42,-5,-4.8,-1.38,18.18,10.45,11.1,-5.85,25.71,19.73,17.92,-11.90
E01004338,Waltham Forest 027C,E09000031,Waltham Forest,7.97,2.48,-17.28,14.23,12.44,24.79,5.5,-7.79,-22.15,13.2,10.26,29.51,10.82,14.84,-12.5,15.49,14.81,20.00
E01004339,Waltham Forest 027D,E09000031,Waltham Forest,5.2,0.84,-6.75,8.09,9.05,18.60,2.96,3.31,-10.48,4.98,0.81,27.50,7.68,-1.7,-2.65,11.53,20.93,10.87
E01004340,Waltham Forest 027E,E09000031,Waltham Forest,6.52,5.58,-10.24,9.59,11.28,20.98,4.25,6.48,-8.74,8.13,-5.22,23.94,8.93,4.74,-12.08,11.16,29.27,18.06
E01004341,Waltham Forest 027F,E09000031,Waltham Forest,9.91,9.85,-17.48,14.72,27,16.13,4.46,1.75,-16.67,5.22,26.04,18.52,15.71,18.29,-18.31,25.52,27.88,13.51
E01004342,Waltham Forest 011A,E09000031,Waltham Forest,10.77,19.45,-8.17,15.18,15.38,-6.04,11.69,22,-6.78,14.73,9.91,0.00,9.92,16.92,-9.35,15.65,20.33,-10.19
E01004343,Waltham Forest 008A,E09000031,Waltham Forest,1.81,1.19,-12.3,-0.87,16.99,5.91,-1.01,1.16,-23.53,-3.66,15.89,12.66,4.69,1.21,1.85,2.1,18.01,0.93
E01004344,Waltham Forest 008B,E09000031,Waltham Forest,3.16,0,-8.64,2.85,15.28,19.66,-0.1,-2.43,-11.2,1.63,6.03,12.28,6.59,3.24,-5.93,3.96,24.78,26.67
