LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01026642,King's Lynn and West Norfolk 014A,E07000146,King's Lynn and West Norfolk,2.35,10.33,-1.74,-1.16,3.18,2.30,2.35,10.23,-3.33,-1.14,4.51,2.21,2.35,10.42,0,-1.18,2,2.37
E01026643,King's Lynn and West Norfolk 014B,E07000146,King's Lynn and West Norfolk,-2.12,-10.84,-10.91,-9,-6.81,20.12,-1.68,-10.59,-5.95,-12.81,-3.47,20.12,-2.57,-11.11,-16.05,-4.84,-9.79,20.13
E01026644,King's Lynn and West Norfolk 014C,E07000146,King's Lynn and West Norfolk,-14.16,3.32,-37.9,-11.49,13.85,41.67,-18.08,0.5,-39.49,-13.84,2.33,25.00,-1.19,6.79,-31,-0.48,36.36,58.33
E01026645,King's Lynn and West Norfolk 002A,E07000146,King's Lynn and West Norfolk,-2.76,5.61,1.49,-2.29,-19.94,6.26,-6.37,5.88,0,-1.44,-24.34,-0.92,0.84,5.36,3.33,-3.25,-15.72,13.10
E01026646,King's Lynn and West Norfolk 002B,E07000146,King's Lynn and West Norfolk,-3.25,-7.27,-8.27,-3.81,-7.18,2.56,-4.28,-7.08,-10.29,-8.33,-1.80,0.00,-2.28,-7.48,-6.15,1.14,-11.79,4.78
E01026647,King's Lynn and West Norfolk 008A,E07000146,King's Lynn and West Norfolk,0.49,-2.68,-5.44,-7.95,-1.75,15.40,-1.64,-8.44,-9.45,-3.47,-8.81,14.81,2.56,3.45,-0.89,-12.03,5.53,15.91
E01026648,King's Lynn and West Norfolk 019A,E07000146,King's Lynn and West Norfolk,4.23,1.41,-0.74,4.14,6.76,6.07,2.76,3.67,-7.5,1.4,7.97,5.37,5.83,-0.96,9.09,7.66,5.7,6.71
E01026649,King's Lynn and West Norfolk 019B,E07000146,King's Lynn and West Norfolk,7.92,6.75,5,4.6,8.25,15.11,5.42,3.1,-9.17,4.84,4.73,20.57,10.68,11.11,35.29,4.35,11.89,10.59
E01026650,King's Lynn and West Norfolk 019C,E07000146,King's Lynn and West Norfolk,1.09,16.67,11.26,-13.56,9.15,18.02,5.99,33.33,18.69,-10.49,22.22,23.08,-5.73,5.56,-6.82,-19.18,-2.47,13.56
E01026651,King's Lynn and West Norfolk 019D,E07000146,King's Lynn and West Norfolk,1.13,-9.02,5.88,0.61,0,8.53,1.35,-4.35,6.78,-0.86,1.17,6.72,0.89,-14.36,4.85,2.24,-1.13,10.27
