LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01012187,Stockton-on-Tees 011A,E06000004,Stockton-on-Tees,-3.22,5.58,-16.23,-10.85,-5.05,25.58,-2.89,-5.65,-4,-8.3,-6.43,25.88,-3.56,18.35,-29.67,-13.81,-3.95,25.29
E01012188,Stockton-on-Tees 011B,E06000004,Stockton-on-Tees,-3.07,-3.68,-19.86,-8.17,-12.72,50.68,-2.47,2.17,-26.58,-8.17,-13.13,60.87,-3.65,-9.18,-11.94,-8.17,-12.36,41.77
E01012189,Stockton-on-Tees 011C,E06000004,Stockton-on-Tees,-1.71,-4.35,-12.59,-16.41,-0.93,18.11,-0.44,-1.22,-7.69,-14.65,-2.50,21.76,-2.94,-7.59,-18.46,-18.18,0.62,15.17
E01012190,Stockton-on-Tees 015A,E06000004,Stockton-on-Tees,-1.41,-3.88,0,-10.54,-5.48,26.27,-1.24,-8.13,13.92,-11.92,-3.21,23.64,-1.57,0.92,-14.86,-9.16,-7.33,28.57
E01012191,Stockton-on-Tees 015B,E06000004,Stockton-on-Tees,-4.95,0.92,-25.28,3.28,-5.05,-6.69,-6.36,0.93,-26.04,-0.52,-5.96,-6.73,-3.71,0.9,-24.39,6.9,-4.22,-6.67
E01012192,Stockton-on-Tees 007A,E06000004,Stockton-on-Tees,-3.42,-7.73,-10.12,-7.75,0.3,5.86,-4.81,6.32,-28.44,-4.3,-4.24,4.14,-2.06,-18.4,23.73,-11.34,4.76,7.26
E01012193,Stockton-on-Tees 007B,E06000004,Stockton-on-Tees,-0.19,-3.84,5.94,-2.49,4.92,-0.56,-0.12,5.52,0.85,-2.87,-4.32,2.17,-0.26,-13.04,11.88,-2.11,15.2,-3.53
E01012194,Stockton-on-Tees 010A,E06000004,Stockton-on-Tees,-2.66,-3.87,-8.38,-4.47,2.21,4.97,-3.77,-6.43,-6.38,-6.57,6.42,1.25,-1.52,-0.72,-10.31,-2.22,-1.71,7.92
E01012195,Stockton-on-Tees 010B,E06000004,Stockton-on-Tees,0.19,-4.77,0,5.07,-2.7,1.18,-0.25,-9.9,-3.15,6.56,-3.08,11.69,0.62,0.51,3.67,3.65,-2.33,-7.53
E01012196,Stockton-on-Tees 003A,E06000004,Stockton-on-Tees,-1.13,2.35,-12.55,-10.84,17.43,6.05,-2.15,1.23,-11.63,-15.15,15.79,16.33,-0.12,3.68,-13.49,-6.18,19.08,-0.67
