LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01022350,Stroud 010A,E07000082,Stroud,-1.91,-1.53,-24.38,-4.29,-7.27,13.19,-3.44,-11.18,-15.18,-7.43,-5.44,12.12,-0.45,7.88,-35.96,-1.12,-8.8,14.14
E01022351,Stroud 012A,E07000082,Stroud,14.3,40.47,-10.78,20.27,5.28,10.57,11.44,42.86,-11.76,16.88,1.10,7.75,17.63,37.86,-9.23,24.04,10.06,13.82
E01022352,Stroud 012B,E07000082,Stroud,-2.02,-20.28,3.17,-8.71,6.75,7.84,0.3,-13.86,1.79,-5.08,2.47,14.79,-4.29,-26.13,4.29,-12.64,11.41,1.83
E01022353,Stroud 012C,E07000082,Stroud,-0.36,-8.55,7.63,-1.51,-7.19,12.27,-0.88,-9.17,-2.74,0,-6.76,15.74,0.14,-7.89,24.44,-2.98,-7.64,10.06
E01022354,Stroud 002A,E07000082,Stroud,2.36,-4.23,15.85,-11.99,1.72,17.51,1.76,-3.66,7.14,-16.89,6.40,19.33,2.96,-4.9,28.79,-7.09,-2.56,15.89
E01022355,Stroud 004A,E07000082,Stroud,2.02,-3.57,3.55,-4.38,0.92,23.74,2.91,-4.52,0,-2.17,7.59,22.50,1.09,-2.52,10,-6.44,-5.39,24.82
E01022356,Stroud 004B,E07000082,Stroud,10.67,3.76,-6.12,11.63,10.55,34.35,11.72,8.08,-9.15,12.96,13.98,38.39,9.69,-0.5,-2.84,10.29,7.25,31.87
E01022357,Stroud 004C,E07000082,Stroud,9.39,24.91,-1.08,2.99,8.14,14.36,8.05,29.01,-6.6,1.07,9.09,11.52,10.68,21.13,6.25,4.86,7.22,16.67
E01022358,Stroud 004D,E07000082,Stroud,1.3,-4.47,-10.8,-0.2,5.9,12.99,2,-4.62,-8.4,-0.86,7.58,20.45,0.61,-4.29,-14.63,0.39,4.32,8.04
E01022359,Stroud 011A,E07000082,Stroud,3.48,1.72,-6.98,0.23,8.31,9.88,2.05,1.72,-15.46,-2.29,8.33,13.70,4.87,1.71,4,2.67,8.28,7.07
E01022360,Stroud 011B,E07000082,Stroud,10.9,-0.48,26.77,-0.26,10.67,27.12,11.82,-7.08,60.34,-1.58,10.37,25.66,9.97,7.45,-1.45,0.99,10.98,28.67
E01022361,Stroud 011C,E07000082,Stroud,0.08,-3.09,-5.41,-4.63,-2.28,11.43,-0.65,-5.77,-11.67,-12.5,6.61,19.55,0.79,0,1.96,4.79,-9.86,5.49
E01022362,Stroud 011D,E07000082,Stroud,0.34,-6.16,-15.17,-3.69,10,7.19,2.23,-3.9,-15.48,1.89,20.49,0.71,-1.53,-8.7,-14.75,-9.04,0,12.65
E01022363,Stroud 011E,E07000082,Stroud,2.76,6.47,-8.65,3.78,-8.9,20.13,3.81,0.68,0,7.28,-11.27,24.50,1.72,12.88,-17.98,0.37,-6.54,16.17
E01022364,Stroud 011F,E07000082,Stroud,2.41,-5.95,-8.54,7.2,5.34,7.27,3.66,1.18,-20.22,11.52,11.32,5.88,1.22,-12,5.33,3.3,-1,8.47
E01022365,Stroud 006A,E07000082,Stroud,20.44,22.53,12.36,26.91,10.28,22.58,20.13,28.86,0.72,27.67,8.54,23.24,20.77,15.97,24.09,25.87,12.11,22.11
E01022366,Stroud 008A,E07000082,Stroud,-2.02,-18.52,21.25,-11.63,4.55,19.11,-1.59,-8,8.54,-12.41,2.26,18.84,-2.43,-28.78,34.62,-10.88,6.86,19.35
E01022367,Stroud 008B,E07000082,Stroud,-0.35,-3.28,-6.32,-11.09,6.25,13.58,1.53,-1.83,5.95,-11.79,4.17,19.88,-2.19,-4.96,-17.78,-10.42,8.33,8.11
E01022368,Stroud 008C,E07000082,Stroud,2.71,2.09,5.52,-7.25,-4.09,22.04,2.26,18.68,-2.38,-6.97,-8.06,20.55,3.17,-13,16.39,-7.57,0,23.35
E01022369,Stroud 008D,E07000082,Stroud,0.35,-9.18,1.48,-4.06,9.41,27.74,1.07,-7.39,4.04,-6.18,12.12,35.71,-0.35,-11.11,-0.96,-2.01,6.5,21.18
E01022370,Stroud 009A,E07000082,Stroud,1.37,-19.21,32.71,-6.32,6.98,7.69,1.31,-16.04,38.89,-12.09,6.00,14.05,1.42,-22.68,26.42,0,7.95,3.03
E01022371,Stroud 009B,E07000082,Stroud,0.75,8.97,-10.83,-6.55,-4.58,15.85,-0.56,7.04,-28.79,2.29,-15.13,26.72,2.06,10.81,11.11,-14.58,7.58,6.15
E01022372,Stroud 014A,E07000082,Stroud,9.86,12.11,9.7,3.32,10.54,18.79,8.36,27.94,-7.95,-4.72,17.26,17.88,11.33,-1.96,29.87,12.28,3.66,19.49
E01022373,Stroud 014B,E07000082,Stroud,2.23,-1.93,-1.11,-0.96,4.3,13.59,3.34,1.21,8.64,0.63,2.07,10.61,1.16,-5.48,-9.09,-2.61,6.37,16.13
E01022374,Stroud 014C,E07000082,Stroud,6.2,11.84,5.2,7.25,0.6,5.18,5.16,17.18,10.59,0.28,0.55,6.08,7.28,6.33,0,15.92,0.65,4.51
E01022375,Stroud 014D,E07000082,Stroud,1.99,0.32,-10.48,6.13,10.64,-2.91,2.95,-1.29,-8.08,10.61,6.32,-5.88,1.06,1.85,-12.61,1.64,15.05,0.00
E01022376,Stroud 003A,E07000082,Stroud,3.92,6.36,-3.02,4.44,-4.82,13.75,4.97,10.29,3.13,-1.06,-10.18,29.73,2.91,2.72,-8.74,10.47,0.95,1.64
E01022377,Stroud 004E,E07000082,Stroud,1.46,9.09,-11.51,1.73,-4.58,8.48,3.02,10.11,-11.72,2.87,0.00,9.27,0,8.05,-11.33,0.58,-8.8,7.84
E01022378,Stroud 001A,E07000082,Stroud,6.67,0.9,2.63,0.94,4.97,48.35,4.65,-2.29,-12.75,-0.53,12.15,45.45,8.77,4.43,20.45,2.45,-2.21,51.06
E01022379,Stroud 001B,E07000082,Stroud,1.38,14.07,-19.82,-7.76,13.52,23.72,0.14,16.41,-19.05,-11.68,15.08,23.08,2.6,11.85,-20.54,-3.62,11.86,24.18
E01022380,Stroud 001C,E07000082,Stroud,49.29,71.43,60.51,73.51,12.71,31.07,46.85,66.23,73.53,73.93,5.94,31.39,51.71,76.92,50.56,73.12,20.53,30.77
E01022381,Stroud 015A,E07000082,Stroud,3.38,-4.42,12.61,-2.5,7,13.73,3.63,-6.96,12,2.36,3.40,15.00,3.13,-1.5,13.4,-6.69,11.06,12.57
E01022382,Stroud 010B,E07000082,Stroud,1.87,8.97,3.97,1.86,-16.3,11.37,2.4,11.61,19.67,-0.56,-16.94,11.57,1.41,6.31,-10.77,4.02,-15.68,11.22
E01022383,Stroud 010C,E07000082,Stroud,7.43,17.76,14.81,1.62,2.79,7.75,2.6,11.21,2.41,-8.15,0.00,11.76,12.03,24.3,34.62,11.23,5.69,4.98
E01022384,Stroud 010D,E07000082,Stroud,-2.44,-5.08,-14.78,-13.03,-4.17,14.91,-5.63,-12,-21.54,-13.43,-3.05,9.94,0.69,2.06,-6,-12.63,-5.23,19.23
E01022385,Stroud 013A,E07000082,Stroud,-1.24,-13.68,-12.76,-3.15,-0.96,21.89,-1.06,2.74,-35.4,-0.43,0.00,18.30,-1.42,-28.57,18.07,-5.81,-1.84,25.69
E01022386,Stroud 013B,E07000082,Stroud,0.75,-5.1,-7.14,-7.36,1.9,14.18,4.83,-4.12,-1.22,3.33,-4.15,27.50,-2.97,-6.06,-13.89,-17.33,8.33,5.37
E01022387,Stroud 013C,E07000082,Stroud,-0.63,-7.42,-11.68,-5.99,4.41,21.10,-1.27,-7.41,-17.92,-2.33,2.20,19.81,0,-7.44,-4.4,-9.18,6.96,22.14
