LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01012367,Halton 007A,E06000006,Halton,4.58,7.9,-9.73,5.36,11.81,6.13,1.17,11.59,-15.75,-3.56,12.77,7.21,8.19,4.58,-3.85,16.92,10.62,5.33
E01012368,Halton 003A,E06000006,Halton,-2.46,-3.47,-9.55,-5.08,9.32,-2.49,-0.33,-0.61,-10.68,-5.06,6.75,9.55,-4.39,-6.01,-8.55,-5.11,12.16,-10.20
E01012369,Halton 005A,E06000006,Halton,-0.71,1.17,-10.4,-5.51,9.6,2.78,-1.52,4.65,-16.38,-5.63,5.52,8.08,0.13,-2.36,-2.33,-5.38,13.75,-1.71
E01012370,Halton 007B,E06000006,Halton,0.52,14.55,-16.48,-1.03,7.83,-1.32,2.15,14.86,-4.5,-6.13,8.70,13.58,-1.02,14.17,-25.33,4.7,6.99,-9.52
E01012371,Halton 016A,E06000006,Halton,-2.5,3.57,-20.28,-6.42,-13.73,47.83,-0.48,13,-12.9,-5.96,-18.99,52.94,-4.42,-6.25,-25.93,-6.9,-9.04,42.86
E01012372,Halton 016B,E06000006,Halton,-0.95,14.62,-25,-5.46,-15.76,34.63,-0.35,12.16,-9.76,-5.61,-14.79,29.59,-1.56,17.86,-34.92,-5.29,-16.67,39.25
E01012373,Halton 016C,E06000006,Halton,-1.24,8.18,-20.34,-6.76,-21.75,43.32,-2.31,10.47,-15.79,-7.85,-24.60,35.94,-0.16,5.48,-24.59,-5.59,-19.25,51.26
E01012374,Halton 002A,E06000006,Halton,1.1,-9.14,4,-4.98,5.44,34.32,1.98,-12.62,10.47,-3.75,7.81,35.66,0.22,-5.38,-3.27,-6.18,3.09,33.10
E01012375,Halton 002B,E06000006,Halton,-3.25,-21.13,0.96,-14.6,1.27,28.99,-3.95,-26.06,2.86,-15.26,0.98,34.86,-2.53,-15.45,-0.96,-13.93,1.58,24.03
E01012376,Halton 002C,E06000006,Halton,10.29,3.66,10.51,-1.56,45.24,46.94,9.57,1.86,14.21,-3.54,43.22,54.55,11.04,5.76,6.51,0.36,47.49,40.74
E01012377,Halton 004A,E06000006,Halton,4.79,22.73,-16.38,3.92,-1.57,15.27,4.77,34.03,-20.56,2.15,-6.09,16.28,4.82,11.27,-12.8,5.9,3.26,14.29
E01012378,Halton 006A,E06000006,Halton,1.98,11.52,-13.41,-0.92,-2.34,13.85,4.17,13.59,-4.35,1.37,0.55,11.56,-0.13,9.09,-22.99,-3.23,-4.95,15.73
E01012379,Halton 006B,E06000006,Halton,2.32,-2.53,-25.23,-6.11,30.63,22.86,1.62,7.56,-34.45,-8.27,26.62,35.71,2.99,-12.71,-14.14,-4.07,34.85,14.29
E01012380,Halton 006C,E06000006,Halton,1.86,5.32,-26.72,5.11,8.4,14.55,3.92,9.72,-10.53,4.07,5.34,11.39,0,1.27,-40.6,6.17,11.76,16.31
E01012381,Halton 010A,E06000006,Halton,20.51,34.6,-0.52,22.35,7.92,36.18,18.48,50,-6.86,12.29,13.71,33.78,22.77,20.86,6.67,35.68,1.72,38.46
E01012382,Halton 010B,E06000006,Halton,6.43,13.03,6.84,1.27,6.44,11.05,5.99,24.82,2.22,-3.51,8.21,7.95,6.85,2.04,11,6.42,4.62,13.73
E01012383,Halton 013A,E06000006,Halton,-5.48,-7.91,0,-14.03,-12.47,22.38,-5.04,-4.58,-6.25,-13.19,-8.38,20.77,-5.92,-11.04,8.05,-15,-16.06,23.81
E01012384,Halton 010C,E06000006,Halton,2.36,7.62,-3.41,0.78,-2.7,10.48,-1.17,4.39,-5.56,-5.88,-4.37,10.39,6.12,11.01,-1.16,9.33,-1,10.56
E01012385,Halton 009A,E06000006,Halton,2.41,-14.68,20.33,-10.23,16.31,43.70,2.28,-15.82,22.22,-12.96,18.63,60.66,2.54,-13.33,18.33,-7.25,14.02,29.73
E01012386,Halton 009B,E06000006,Halton,1.23,-9.33,12.26,-12.22,32.82,55.26,2.67,-4.78,8.49,-12.25,31.79,64.86,-0.2,-14.05,16.04,-12.19,34,46.15
E01012387,Halton 009C,E06000006,Halton,1.76,3.25,19.05,-11.01,4.84,8.18,2.97,16,8.51,-12.73,12.30,4.62,0.55,-8.86,32.43,-9.26,-2.38,11.51
E01012388,Halton 006D,E06000006,Halton,3.17,10.51,-16.72,4.05,14.95,-3.07,4.39,13.73,-24.83,6.87,15.23,4.26,1.98,7.32,-7.97,1.2,14.67,-8.21
E01012389,Halton 008A,E06000006,Halton,-2.08,-6.56,-11.52,-7.41,-11.31,17.80,-1.54,-3.13,-17.82,-5.6,-6.52,15.35,-2.6,-10.34,-4.44,-9.3,-15.42,20.08
E01012390,Halton 004B,E06000006,Halton,0.62,-3.01,6.28,-3.23,7.85,-0.28,0.89,-8.57,0.92,-4.98,3.38,19.85,0.37,3.17,13.41,-1.28,12.41,-11.69
E01012391,Halton 008B,E06000006,Halton,1.9,11.27,-20.3,-1.17,3.17,16.72,0.38,14.62,-26.15,-4.89,0.99,20.67,3.44,8,-14.89,3.05,5.31,13.04
E01012392,Halton 001A,E06000006,Halton,13.72,2.91,19.19,8.39,22.07,43.30,15.68,-0.88,26.61,12.31,21.24,47.78,11.89,6.3,12.93,4.69,22.99,39.42
E01012393,Halton 001B,E06000006,Halton,25.76,52.45,13.68,37.71,8.45,16.16,25.03,57.58,-5.17,35.86,9.87,21.57,26.49,47.37,43.24,39.6,6.98,11.81
E01012394,Halton 005B,E06000006,Halton,22.05,34.3,-0.51,33.48,19.3,12.58,26.2,48.57,3.85,38.67,20.83,10.61,18.33,23.36,-5.43,28.51,17.73,13.98
E01012395,Halton 001C,E06000006,Halton,9.51,20.83,-4.83,6.01,-1.19,22.85,7.7,20,-12.35,1.81,3.11,21.47,11.37,21.74,4.69,10.77,-5.14,24.10
E01012396,Halton 013B,E06000006,Halton,-2.97,-6.8,-10.58,-2.14,5.14,0.83,-2.63,-10.81,-4.46,-2.33,7.63,0.93,-3.33,-1.96,-18.8,-1.96,2.46,0.75
E01012397,Halton 013C,E06000006,Halton,8.59,22.6,-9.96,8.65,5.8,11.40,4.05,18.24,-16.67,1.07,3.57,15.85,13.24,27.45,-3.31,17.13,8.04,8.11
E01012398,Halton 011A,E06000006,Halton,-1.06,0,-8.72,-5.38,-0.42,10.55,0.16,5.36,-16.87,-1.99,-5.00,20.65,-2.25,-5.83,1.52,-8.65,4.24,3.17
E01012399,Halton 013D,E06000006,Halton,1.32,7.17,-5.67,3.25,-4.49,2.16,0,8.15,-7.63,3.23,-12.10,5.62,2.61,6.25,-2.63,3.27,3.31,0.00
E01012400,Halton 011B,E06000006,Halton,-2.82,-1.27,-15.98,-5.39,8.68,-1.62,-0.17,7.69,-7.69,-7.83,11.02,1.19,-5.17,-8.27,-23.08,-3.07,6.45,-3.96
E01012401,Halton 008C,E06000006,Halton,-2.52,-6.58,-9.71,-6.52,-8.47,14.71,-4,-12.28,-14.02,-2.94,-13.82,15.57,-1.05,-0.88,-5.05,-10.19,-3.2,13.90
E01012402,Halton 011C,E06000006,Halton,0.31,10.99,-20,0.36,0,9.38,2.71,20.61,-22.79,2.13,5.04,12.15,-1.89,2.65,-16.94,-1.47,-3.95,7.38
E01012403,Halton 013E,E06000006,Halton,6.23,8.1,2.88,10.02,-9.49,17.74,7.18,9.91,5.69,8.75,-8.66,20.00,5.28,6.25,0,11.35,-10.2,15.63
E01012404,Halton 011D,E06000006,Halton,-3.41,-11.68,8.33,-10.42,3.47,7.94,-1.98,-13.92,14.29,-7.91,1.34,16.49,-4.88,-9.02,2.53,-13.01,5.76,0.85
E01012405,Halton 011E,E06000006,Halton,-3.03,-10.16,-16.5,-3.15,-2.72,20.21,-4.43,-13.97,-18.24,-2.9,-4.55,20.59,-1.63,-6.49,-14.49,-3.4,-0.9,19.86
E01012406,Halton 015A,E06000006,Halton,-3.03,-11.19,-1,-6.15,-10.89,28.71,-2.93,-10.67,8,-9.06,-8.75,24.00,-3.13,-11.76,-9.9,-3.07,-12.63,33.33
E01012407,Halton 015B,E06000006,Halton,-1.14,3.01,-5.44,-4.45,-4.4,12.81,-0.12,4.73,-9.17,-2.82,0.69,12.64,-2.13,1.32,-1.68,-6.25,-8.67,12.93
E01012408,Halton 013F,E06000006,Halton,-0.79,-8.94,0.59,-4.65,9.54,17.31,-1.98,-10.56,-5.95,-4.92,10.64,27.06,0.37,-7.2,8.33,-4.39,8.59,10.57
E01012409,Halton 015C,E06000006,Halton,-0.86,5.84,-5.81,-2.34,-5.9,3.49,-0.27,9.16,-14.74,2.16,-10.71,7.46,-1.4,2.38,5.19,-6.69,-1.82,0.55
E01012410,Halton 003B,E06000006,Halton,-4.85,-15.52,-24.03,-11.24,0.58,30.63,-2.69,-6.59,-24.69,-8.04,-3.66,46.48,-7.02,-25.3,-23.29,-14.78,4.47,17.98
E01012411,Halton 001D,E06000006,Halton,0.76,5.29,-13.48,3.26,-5.57,7.92,-0.45,4.65,-18.07,9.6,-11.25,4.86,2.01,5.95,-6.9,-2.99,0.69,10.69
E01012412,Halton 003C,E06000006,Halton,2.3,4.55,0,-3.99,13.96,3.06,1.88,7.97,7.04,-10.1,12.14,13.64,2.75,0.79,-5.62,3.69,16,-5.56
E01012413,Halton 003D,E06000006,Halton,1.65,2.92,-14.98,1.78,7.28,7.58,-0.79,-5.7,-12.24,-0.38,0.78,13.16,4.12,14.66,-17.43,4.08,13.64,3.33
E01012414,Halton 003E,E06000006,Halton,-1.57,5.95,-25.17,-0.72,-12.62,22.79,0,9.57,-15.38,1.42,-11.41,16.50,-3.13,2.2,-35.62,-2.97,-13.75,28.57
E01012415,Halton 016D,E06000006,Halton,-3.8,-8.66,-17.28,-12.33,-9.16,36.56,-3.94,-2.54,-19.57,-14.04,-9.90,40.57,-3.65,-15.04,-14.29,-10.55,-8.42,33.06
E01012416,Halton 012A,E06000006,Halton,3.57,7.38,1.11,-3.3,7.54,9.32,4.16,7.79,-4.04,-0.34,6.11,11.88,2.98,6.94,7.41,-6.13,9.09,7.32
E01012417,Halton 012B,E06000006,Halton,-3.76,-16.73,0,-13.87,21.92,10.56,-2.42,-19.23,-1.37,-15.21,27.42,22.22,-5.14,-14.05,1.23,-12.5,14.74,1.12
E01012418,Halton 016E,E06000006,Halton,0.62,-4.97,-14.38,3.79,-1.76,7.69,1.7,-3.75,-17.24,7.94,2.44,5.91,-0.41,-6.17,-10.96,-0.56,-5.68,9.13
E01012419,Halton 004C,E06000006,Halton,-2.86,-4.38,-13.77,-2.83,-3.28,13.87,-3.4,-6.84,-12.2,-1.9,-7.96,16.67,-2.36,-2.24,-15.29,-3.74,0.76,11.27
E01012420,Halton 004D,E06000006,Halton,-2.72,3.29,-14.85,-2.98,0,-0.33,-1.2,1.52,-13.39,2.48,-0.77,-0.74,-4.17,5.41,-16.24,-8.05,0.74,0.00
E01012421,Halton 002D,E06000006,Halton,-2.92,-2.37,-22.78,-15.99,4.78,32.14,-2,-4.17,-11.34,-12.66,1.09,30.11,-3.87,0,-36.14,-19.17,8.72,33.98
