LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01021914,Rochford 002A,E07000075,Rochford,-0.47,-16.81,-0.39,-13.08,10.82,20.58,-0.19,-12.43,-2.17,-13.98,13.91,17.91,-0.75,-21.26,1.67,-12.2,7.76,23.11
E01021915,Rochford 004A,E07000075,Rochford,2.69,-3.45,-2.92,-2.58,2.88,18.92,3.26,-10.08,-1.47,-6.79,8.39,33.33,2.11,5.95,-4.35,1.94,-2.55,8.11
E01021916,Rochford 004B,E07000075,Rochford,1.21,-13.89,23.3,0,-6.19,17.28,4.25,-9.62,37.78,4.09,0.00,8.60,-1.62,-17.86,12.07,-4.17,-11.57,25.51
E01021917,Rochford 010A,E07000075,Rochford,0.27,-22.41,7.48,-8.38,12.32,20.82,-0.85,-21.51,-3.28,-8.1,14.50,17.09,1.41,-23.24,21.74,-8.66,10.19,24.53
E01021918,Rochford 005A,E07000075,Rochford,2.5,-7.59,9.03,-3.1,-1.27,31.90,0.8,-10,14.08,-5.4,-6.67,37.89,4.16,-5.33,4.76,-0.74,4.67,26.96
E01021919,Rochford 005B,E07000075,Rochford,2.01,1.52,-5.26,5.19,-8.82,14.23,5.82,-2.83,5.95,10.58,-2.72,15.75,-1.6,6.59,-16.09,0,-14.47,12.99
E01021920,Rochford 006A,E07000075,Rochford,6.57,-3.9,22.48,-5.9,15.19,40.95,7.31,-1.01,28.1,-8.8,17.30,39.05,5.83,-6.64,15.46,-3.09,12.99,42.86
E01021921,Rochford 010B,E07000075,Rochford,-0.26,-3.86,-3.65,-7.35,-2.02,28.71,0.4,-8.09,7.69,-6.85,-1.78,27.00,-0.91,0.81,-13.86,-7.81,-2.25,30.39
E01021922,Rochford 010C,E07000075,Rochford,2.46,-11.68,5.26,0.22,4.5,13.24,2.73,-18.13,5.5,6.01,2.58,18.24,2.2,-3.82,4.94,-5.65,6.41,9.91
E01021923,Rochford 010D,E07000075,Rochford,0.22,-5.39,-5.33,-7.38,-0.6,25.66,1.45,-3.39,-8.7,-2.93,-1.79,28.70,-1,-7.32,-1.3,-11.63,0.6,22.88
E01021924,Rochford 010E,E07000075,Rochford,0.08,-13.21,-9.94,-0.24,-1.86,29.03,-0.92,-23.64,-4.76,-0.95,1.89,25.56,1.06,-1.96,-14.43,0.5,-5.49,32.29
E01021925,Rochford 005C,E07000075,Rochford,5.14,7.01,-5.03,3.43,3.77,14.33,5.92,8.39,3.37,-4.83,12.08,20.47,4.41,5.47,-11.82,12.11,-4.9,10.00
E01021926,Rochford 006B,E07000075,Rochford,0.48,-5.7,7.1,-4.03,13.36,6.62,2.38,-1.22,12.9,-6.52,16.67,13.49,-1.29,-10.53,1.11,-1.8,9.77,2.09
E01021927,Rochford 002B,E07000075,Rochford,-2.19,-20.36,-17.73,-4.5,2.98,27.35,-0.3,-14.55,-15.84,-0.96,-1.39,30.91,-4.01,-26.13,-19.61,-7.94,6.96,23.89
E01021928,Rochford 002C,E07000075,Rochford,-0.72,6.57,-19.68,-9.64,3.25,14.33,-1.54,21.43,-28.42,-13.19,3.64,16.79,0,-4.39,-10.75,-6.03,2.89,12.57
E01021929,Rochford 002D,E07000075,Rochford,0.66,-5.52,-4.17,-5.12,4.53,25.89,0.72,-2.98,-6.77,-2.65,2.33,23.47,0.6,-8.23,-0.93,-7.42,6.63,28.28
E01021930,Rochford 007A,E07000075,Rochford,-0.38,-4.76,-9.86,-2.29,8.37,5.71,-1.18,-6.8,-15.19,-3.82,21.05,-2.08,0.47,-2.8,-3.17,-0.42,-4.42,12.28
E01021931,Rochford 002E,E07000075,Rochford,14.54,27.93,-0.78,21.86,7.92,11.14,13.98,31.03,-9.86,19.02,3.73,17.86,15.07,25,10.34,24.73,12.21,6.17
E01021932,Rochford 007B,E07000075,Rochford,5.37,-9.56,9.5,11.28,3.82,8.66,4.46,-11.27,7.29,12.5,5.67,3.97,6.28,-7.69,12.05,10,2.04,12.50
E01021933,Rochford 003A,E07000075,Rochford,16.71,30.17,17.93,13.54,3.32,25.00,14.05,15.28,15.69,10.58,10.27,21.43,19.66,54.55,20.73,16.43,-3.23,28.81
E01021934,Rochford 003B,E07000075,Rochford,5.62,-4.68,15.61,-5,17.5,12.50,6.43,-1.68,11.7,0,17.36,8.09,4.83,-7.76,20.25,-9.44,17.65,16.25
E01021935,Rochford 003C,E07000075,Rochford,0.36,-8.85,-5.49,-5.62,5.07,15.09,1.59,-7.32,8.75,-3.32,0.67,14.84,-0.85,-10.68,-19.05,-7.87,9.52,15.29
E01021936,Rochford 003D,E07000075,Rochford,1.75,7.18,-9.79,-1.56,2.77,6.50,2.29,10,-17.89,-4.78,4.94,14.36,1.26,4.04,-2.02,1.82,0.61,1.38
E01021937,Rochford 003E,E07000075,Rochford,-1.29,-8.93,-12.38,-6.07,5.03,16.14,-2.55,-8.54,-12.82,-5.1,4.52,10.61,0,-9.45,-11.76,-6.99,5.52,20.92
E01021938,Rochford 003F,E07000075,Rochford,0.34,-9.09,14.18,0.5,-9.84,8.04,1.59,2.97,14.29,-3.37,-7.64,9.78,-0.76,-20.37,14.1,4.66,-11.7,6.69
E01021939,Rochford 003G,E07000075,Rochford,-1.3,-4.96,-14.02,-8.46,13.13,6.54,-0.49,-1.71,-11.93,-8.91,9.09,11.80,-2.03,-7.59,-16.19,-8.03,17.42,2.43
E01021940,Rochford 003H,E07000075,Rochford,-0.65,-6.95,7.26,-7.46,-3.6,15.04,-1.92,-6.7,-0.72,-9.28,0.86,11.28,0.66,-7.22,17.27,-5.57,-7.95,18.63
E01021941,Rochford 003I,E07000075,Rochford,-2.07,-14.86,3.61,-10.17,-2.29,21.18,-2.5,-7.91,-4,-12.11,2.24,13.99,-1.67,-21.24,11.29,-8.26,-6.23,28.89
E01021942,Rochford 001A,E07000075,Rochford,4.02,-29.27,4.67,-1.24,-4.66,22.00,6.91,-19.74,1.61,4.97,-1.02,21.68,1.23,-37.5,8.89,-7.41,-8.06,22.30
E01021943,Rochford 001B,E07000075,Rochford,-2.54,-6.28,-4.57,-8.82,-9.93,16.26,-3.23,-7.44,-4.76,-5.36,-12.90,13.99,-1.86,-5.08,-4.39,-12.45,-6.94,18.26
E01021944,Rochford 001C,E07000075,Rochford,0.58,-7.51,1.94,-3.46,-6.06,19.59,-0.9,-11.43,-5.83,-2.56,-4.79,18.79,2.17,-2.65,12.79,-4.45,-7.21,20.34
E01021945,Rochford 001D,E07000075,Rochford,1.84,2.51,-7.21,-4.27,-5.37,21.27,-2.39,-13.04,8.51,-14.51,-5.00,19.30,6.18,23.81,-20.18,7.98,-5.71,23.04
E01021946,Rochford 009A,E07000075,Rochford,0.89,-2.18,-11.06,-5.04,0.27,22.65,-1,1.8,-4.85,-11.48,-2.02,19.15,2.83,-5.93,-17.14,1.72,2.82,26.03
E01021947,Rochford 009B,E07000075,Rochford,-0.08,-4.02,-7.32,3.47,-15.41,14.67,-1.31,-8.16,-7.94,1.66,-9.38,10.00,1.17,1.32,-6.67,5.45,-21.01,18.75
E01021948,Rochford 009C,E07000075,Rochford,-0.45,-8.7,3.9,-8.81,10.61,12.32,-2.13,-16.88,12.5,-11.52,11.11,15.31,1.17,1.64,-3.66,-6.33,10.16,9.73
E01021949,Rochford 009D,E07000075,Rochford,0.8,10.22,-19.05,1.13,-9.09,12.86,-3.87,-2.52,-18.39,-5.6,-8.97,10.97,5.43,24.53,-19.75,8.57,-9.2,14.36
E01021950,Rochford 008A,E07000075,Rochford,2.47,0.77,-11.05,0,-0.66,19.93,4.14,-0.74,10.26,0,-4.55,24.00,0.91,2.4,-27.18,0,3.38,16.77
E01021951,Rochford 008B,E07000075,Rochford,1.93,-7.88,4.51,-5.83,6.45,17.42,2.19,-9.56,22.03,-10.85,7.69,24.35,1.67,-5.71,-9.46,-0.5,5.34,12.08
E01021952,Rochford 007C,E07000075,Rochford,2.62,2.92,7.53,-7.45,8.77,10.40,7.87,21.43,5.41,-1.32,4.03,21.24,-1.77,-9.86,9.72,-12.89,13.97,3.78
E01021953,Rochford 004C,E07000075,Rochford,2.41,1.76,-7.85,2.16,19.59,2.55,1.95,0.56,-1.39,-5,28.13,0.00,2.84,3.07,-14.09,8.52,11.22,4.17
E01021954,Rochford 007D,E07000075,Rochford,6.14,-11.93,18.13,-4.02,14.89,29.84,4.7,-14.39,21.51,-7.87,21.09,24.79,7.56,-9.59,14.1,0,8.96,34.04
E01021955,Rochford 004D,E07000075,Rochford,-1.24,-0.99,-5.63,-3.73,6.32,0.28,0.81,-6.17,1,-2.65,3.76,16.13,-3.18,4.93,-11.5,-4.93,9.17,-8.12
E01021956,Rochford 007E,E07000075,Rochford,1.2,14.61,-13.25,-3.91,-1.23,10.37,0.68,10.48,-16.47,-7.32,3.82,14.18,1.71,18.42,-9.88,-0.42,-5.92,6.96
E01021957,Rochford 006C,E07000075,Rochford,20.08,38.59,17.09,19.35,1.38,28.31,18.07,38.02,1.15,18.68,-6.72,43.18,22.02,39.17,36.62,20.08,8.39,18.32
E01021958,Rochford 006D,E07000075,Rochford,0.08,-0.4,1.08,-9.65,3.27,34.65,0.51,1.59,-6.25,-8.63,2.86,44.23,-0.32,-2.36,8.89,-10.65,3.67,28.00
E01021959,Rochford 006E,E07000075,Rochford,1.11,-5.18,8.42,-7.55,14.89,19.50,-1.19,-5.17,4.81,-13.65,25.44,15.38,3.33,-5.19,12.24,-0.91,4.96,22.94
E01021960,Rochford 005D,E07000075,Rochford,0.77,-3.81,-3.85,-3.98,-3.8,15.04,1.15,-10.23,1.54,-0.68,-4.55,18.02,0.38,4.32,-10.58,-7.42,-3.08,12.76
E01021961,Rochford 005E,E07000075,Rochford,2.39,-0.43,10.79,6.22,-9.79,5.57,3.32,9.32,2.82,8.06,-11.36,4.71,1.53,-10.26,19.12,4.48,-8.44,6.31
E01021962,Rochford 008C,E07000075,Rochford,5.75,21.46,-2.88,3.95,1.46,4.17,2.75,21.62,-25.93,0,1.98,10.58,8.5,21.28,29.31,7.69,0.96,0.54
E01021963,Rochford 008D,E07000075,Rochford,1.7,-0.86,-0.7,2.04,-6.34,12.08,2.82,-15.45,10,10.88,-10.27,18.32,0.59,15.45,-14.52,-6.5,-2.17,7.19
E01021964,Rochford 008E,E07000075,Rochford,1.19,4,-16.95,3.87,-0.67,5.92,0.39,11.38,-29.03,-2.25,6.29,8.97,1.93,-3.15,-3.57,10.4,-7.01,3.81
E01021965,Rochford 009E,E07000075,Rochford,2.3,1.39,2,-3.08,-0.21,11.48,3.39,3.85,0,-3.47,1.29,16.40,1.26,-1.12,4.59,-2.68,-1.65,7.69
E01021966,Rochford 008F,E07000075,Rochford,1.55,-4.94,3.35,-2.6,-1.31,11.56,2.21,-5.97,3.33,0,-2.67,15.25,0.98,-3.88,3.37,-5.09,0,9.16
