LSOA11CD,LSOA11NM,LAD11CD,LAD11NM,A_All,A_0to14,A_15to24,A_25to49,A_50to64,A_65plus,M_All,M_0to14,M_15to24,M_25to49,M_50to64,M_65plus,F_All,F_0to14,F_15to24,F_25to49,F_50to64,F_65plus
E01019968,Exeter 014A,E07000041,Exeter,0.26,13.13,-16.99,-2.22,-3.51,5.52,1.1,20.59,-26.51,-0.46,-5.48,9.94,-0.51,5.21,-5.71,-3.86,-1.44,2.36
E01019969,Exeter 014B,E07000041,Exeter,1.74,12.9,-4.86,-5.42,13.2,-0.71,1.06,11,-12.16,-8.5,12.90,8.55,2.42,15.12,2.86,-1.87,13.49,-7.27
E01019970,Exeter 014C,E07000041,Exeter,-1.23,-4.78,9.85,-12.74,-1.17,18.07,-2.45,-7.07,14.08,-10.09,-9.30,16.84,-0.15,-2.73,4.92,-15.1,7.03,18.88
E01019971,Exeter 014D,E07000041,Exeter,-6.16,-1.06,-16.48,-12.06,0,12.31,-7.44,1.05,-14.12,-15.32,-3.97,24.00,-4.81,-3.23,-18.68,-8.13,4.85,5.00
E01019972,Exeter 014E,E07000041,Exeter,-1.78,3.64,-9.71,-12.8,15.15,21.54,0.15,7.32,-6.49,-13.52,20.18,29.82,-3.62,0,-12.24,-12.05,10.26,15.07
E01019973,Exeter 012A,E07000041,Exeter,-0.4,-1.89,-7.47,-0.45,0,3.78,-0.95,-10.34,4.49,-1.33,-6.29,9.59,0.13,8.33,-20,0.46,6.62,-0.51
E01019974,Exeter 012B,E07000041,Exeter,-3.42,-8.38,-22.09,-6.68,3.05,7.16,-3.75,-5.75,-26.92,-7.73,2.03,10.20,-3.11,-10.58,-17.65,-5.56,4.08,4.79
E01019975,Exeter 010A,E07000041,Exeter,1.7,3.28,7.07,-2.54,4.63,1.69,3.27,5.49,14.42,-5.95,17.92,-6.41,0.14,0.71,-1.06,0.77,-8.18,8.08
E01019976,Exeter 012C,E07000041,Exeter,9.06,6.08,13.04,19.63,6.04,3.49,10.75,13.25,0,28.21,-3.13,8.06,7.65,0,27.78,11.76,14.6,0.37
E01019977,Exeter 012D,E07000041,Exeter,-2.38,-1.97,-18.95,1.47,-1.8,0.96,-2.47,-7.25,-8.16,-1.75,3.70,-0.78,-2.3,4.31,-30.43,4.45,-6.99,2.17
E01019980,Exeter 005A,E07000041,Exeter,-0.06,-4.1,-11.36,-2.46,12.04,23.66,0.72,-1.64,-7.21,-5.96,16.82,33.33,-0.84,-6.56,-15.6,1.1,7.34,14.71
